Physical Time (s),ek_vol Monitor (N): cv1,ek_vol Monitor (N): cv2,ek_vol Monitor (N): cv3,ek_vol Monitor (N): cv4,ek_vol Monitor (N): cv5,ek_vol Monitor (N): cv6,ek_vol Monitor (N): cv7
0.24340244,0.01073811779564603,0.025708196872737982,0.045084563994517532,0.063285783650463584,0.078668294318626625,0.10292388248206022,0.12507119086464735
0.24345308,0.010803917288530505,0.02572244914182073,0.045078621326589317,0.063268090410641339,0.078698081852283427,0.10292747472125746,0.1250749839663243
0.24350371,0.010876364016685316,0.025736641809713211,0.045069769383350722,0.063252606667865738,0.078725704143898054,0.10292841110743381,0.12507630898002128
0.24355435,0.010950970689983876,0.025751305047738572,0.045057843232683303,0.063239050661969123,0.078750903713051421,0.10292652760752234,0.12507498350444313
0.24360498,0.011023173321864071,0.025766335551065282,0.045042963127574352,0.063227046688217811,0.078773446696448104,0.10292169244050255,0.12507085919865346
0.24365562,0.01108867456007348,0.025781071977791916,0.045025547167823345,0.063216197364007159,0.078793143238432825,0.10291382117562524,0.12506383708424815
0.24370625,0.011144021582138414,0.025794551420062029,0.045006254094197555,0.0632060333595445,0.078809806839526958,0.10290284733798397,0.1250538372674414
0.24375689,0.01118705514241858,0.025805806576654454,0.044985999700145177,0.063196039582973054,0.078823266137495532,0.10288873092585468,0.12504080712367246
0.24380752,0.011217192982045725,0.025814056838019767,0.044965944135776155,0.063185680603125571,0.078833366116727421,0.1028714588887748,0.12502472089109773
0.24385816,0.011235429232982434,0.025818747076691989,0.044947405885301404,0.063174372807658141,0.078839953190872891,0.10285102977522412,0.12500556466988055
0.24390879,0.011243970713541307,0.025819552379102557,0.044931813913395312,0.063161549781566573,0.078842921137535882,0.1028274946374336,0.12498337814628609
0.24395943,0.011245678522931724,0.025816299775877787,0.044920589082388801,0.06314666364937456,0.078842212140934995,0.10280095062920758,0.12495824789411594
0.24401006,0.011243240958914269,0.025808899821940758,0.044915050912674448,0.063129210741682817,0.078837830241784757,0.10277155337676423,0.12493032034871746
0.2440607,0.011239104180766958,0.025797313484053782,0.044916327503546384,0.063108751718322767,0.078829861348685776,0.10273953056888475,0.12489981539392489
0.24411133,0.011235354731591674,0.025781539479486356,0.044925289421324593,0.063084953570472127,0.078818483209109294,0.10270519286500052,0.12486703638451979
