Physical Time (s),enth_flux_enthalpy_right Monitor (kg-m/s^3): right_cv1,enth_flux_enthalpy_right Monitor (kg-m/s^3): right_cv2,enth_flux_enthalpy_right Monitor (kg-m/s^3): right_cv3,enth_flux_enthalpy_right Monitor (kg-m/s^3): right_cv4,enth_flux_enthalpy_right Monitor (kg-m/s^3): right_cv5,enth_flux_enthalpy_right Monitor (kg-m/s^3): right_cv6,enth_flux_enthalpy_right Monitor (kg-m/s^3): right_cv7
0.42173891,-0.66922474284852285,1.0986629369105227,1.2844339862317045,2.3057282995363484,0.27428774156851454,2.7523007506318473,3.7575239970020036
0.42178955,-0.88753476811172338,1.2727106448695049,1.4138714929144847,2.2988671214277483,0.25204236487288312,2.7903354018482638,3.739776504597204
0.42184018,-1.1387785684206522,1.3951749565145044,1.5361974429411729,2.280274290448872,0.22183981563311361,2.8220846380829272,3.716009927016144
0.42189082,-1.4049264328873106,1.4717341880662522,1.6344030755055339,2.2519149427582166,0.18460778375535727,2.8461873249527909,3.6867188507671464
0.42194145,-1.6546762136015416,1.506272369044459,1.6954110227591295,2.2164573157082619,0.14154077660538844,2.8618062366868373,3.6529022431740268
0.42199209,-1.865825470969541,1.5005402525879203,1.7119770188289245,2.1768164246038966,0.094590341370246411,2.8683134752576795,3.6155178897118505
0.42204273,-2.0181617557881339,1.4550838234377899,1.6811963251846134,2.1354547149630339,0.046467983976715865,2.865110376358583,3.5755278606464875
0.42209336,-2.0810455769223455,1.377592404636087,1.6041103396578049,2.0945381244505392,-0.0013563191798547924,2.851892505530103,3.5338827074461188
0.42214399,-2.0544517662918556,1.2773700315230609,1.4839725254284026,2.0544752466331544,-0.047769800356362857,2.8287527517320861,3.4914377718306948
0.42219463,-1.9428459902606268,1.1713171848399688,1.3250069269916271,2.0188177482761174,-0.088523835225274461,2.796166393183936,3.4489322238807913
0.42224526,-1.7564489815701831,1.0766777819136573,1.1316576344785505,1.985919070344027,-0.12151675640916504,2.7548267881313375,3.4069493304633536
0.4222959,-1.5134360180012536,1.0037292789373606,0.90886202812671391,1.956583732558943,-0.14578738737058461,2.7055933660369869,3.3659309233682104
0.42234653,-1.2395638111476337,0.95380953698778292,0.66294508037568667,1.9289756722856908,-0.1605036634671374,2.6498612695012538,3.3261308878222087
0.42239717,-0.95713448314451832,0.91928347363206486,0.40218894601927968,1.9038362919304324,-0.16522852803064836,2.5894792867041878,3.2876400229674156
0.42244781,-0.68599478120662249,0.88889478755376428,0.13589052889017342,1.8783384712115638,-0.1596723780648186,2.5261773113356223,3.2504500804471324
0.42249844,-0.44052496578863215,0.85751147819495177,-0.12539194712074742,1.8525636290989678,-0.14362005695068625,2.461894047873618,3.2143565763236874
0.42254907,-0.23250750002008128,0.82183352903335605,-0.37110570069494681,1.8243386227260572,-0.11755116494077922,2.3986010319881155,3.1791052732047453
0.42259971,-0.069632495704206571,0.7827887264238429,-0.5915394687461808,1.7932175345553916,-0.082770078299696404,2.338071282616013,3.144313191784577
0.42265034,0.04437595420607221,0.74428382438597884,-0.77832661201613917,1.7568422093760256,-0.040466490550352674,2.2820321922767235,3.109551965971197
0.42270098,0.11140840432210947,0.71152970667969795,-0.9240365236451944,1.7152049289487818,0.0069374319182038402,2.2317769340777325,3.0744277595531111
0.42275161,0.14050082665395469,0.68769114168354606,-1.0231195643150526,1.6679819719451379,0.057243020882503992,2.1882270161155652,3.0386058706425869
0.42280225,0.14325059658459394,0.67188433871178266,-1.0721037589426898,1.6151285588062123,0.10809285527544155,2.1520637885828267,3.0018052591314497
0.42285289,0.13091535985945396,0.6611037183031423,-1.069309737178066,1.5567667610996234,0.15724482553545216,2.1234211858916012,2.9638237851140694
0.42290352,0.11469181129074085,0.64473147827288368,-1.0161923644350972,1.4958363206101954,0.20264020290391083,2.1023387053553755,2.9246688706249406
0.42295415,0.1004001671927256,0.61266994538765385,-0.91496801702601849,1.4334973576719208,0.24213747959244714,2.0885198837437939,2.8844896018074015
0.42300479,0.08971229273960335,0.55643255100050437,-0.76991251625406232,1.3739717182885165,0.27435545094791458,2.081231119680099,2.8436873175025479
0.42305542,0.081975296933510855,0.4752513729426952,-0.58684050483517791,1.3199298887351985,0.29837523413488265,2.0797806433202046,2.8027833157551583
0.42310606,0.075713289716671406,0.37482800916740394,-0.37237307327118224,1.2749705314210105,0.31320825155254572,2.083060333548413,2.7625036051140728
0.42315669,0.070684060577222041,0.2635691756328794,-0.13419248097253927,1.2421822883094777,0.31914027789615107,2.0897570543946693,2.7238746682697297
0.42320733,0.066174977963999071,0.14940228652729243,0.11892059403818767,1.2235286777166656,0.31595966891038052,2.0990811783177517,2.6881010473727409
0.42325797,0.062519606853822518,0.031415310522926454,0.37813976549548017,1.2202396055296716,0.3043127187972452,2.1096983438135108,2.6564837852890437
0.4233086,0.059793259285827349,-0.10271129177915594,0.63424920103904336,1.2310525614526364,0.2852765175249663,2.1203660734629439,2.630395222551329
0.42335924,0.057944009412715713,-0.27103909781286795,0.87852798100930629,1.2542746711770927,0.25980532682274449,2.130284087659672,2.6111367654072577
0.42340987,0.057075727706969392,-0.48047237288625388,1.1039739482919997,1.2857772386666828,0.22871593834595361,2.1384392836863908,2.6000440822281563
0.4234605,0.057627155551032316,-0.71864520783673469,1.3040920461659231,1.3222464607499662,0.19332903762102527,2.1441889077321008,2.5981739226780247
0.42351114,0.059988426290357555,-0.96006349783803624,1.4735824212770894,1.3593130824664361,0.15428223817450637,2.147018011838151,2.606334756605615
0.42356177,0.065006832399490788,-1.1785829190109158,1.6082271354585838,1.3935291607111573,0.11282353738829864,2.1466191366415437,2.6252419636401076
0.42361241,0.073906415265083181,-1.349388025791606,1.7053434262734539,1.4215870154601871,0.069887263309936332,2.1429692149916679,2.6554144365802972
0.42366305,0.086812558198632872,-1.4540070458856089,1.7634748688093238,1.4397427221543135,0.026353592117228652,2.1359966282316005,2.6967729529658686
0.42371368,0.10390706269371108,-1.4821991475356024,1.7828022069221447,1.4465918684920163,-0.016989947969727304,2.1259755160035647,2.7488229662046058
0.42376432,0.12452261688385646,-1.4305336280386132,1.765280686827015,1.4412016600661817,-0.059658542343673737,2.1132556982878796,2.8106746935675258
0.42381495,0.14704491969214395,-1.3043508040988181,1.7147617726183495,1.4220662415666974,-0.10110027205762506,2.0984059537167363,2.8811749419470267
0.42386558,0.17038795764841447,-1.1141141218965844,1.6355193021263401,1.3879970505698074,-0.14093124888973785,2.0819999936493514,2.9588607043363733
0.42391622,0.19328598228432226,-0.87484320453740483,1.5333063828973874,1.339270155344455,-0.17938021764603818,2.064670834505046,3.0419150714008953
0.42396685,0.21483054226617487,-0.60315940915270894,1.4167895289081303,1.2769144211691599,-0.21611594505087117,2.0472121008148334,3.1283627233621205
0.42401749,0.23487963339778195,-0.31637578112625875,1.2955762677147642,1.2007762232865855,-0.25178857225367768,2.0301494045725352,3.2161155523456868
0.42406813,0.25164831809021848,-0.031926074362875978,1.182398104545858,1.112225988468837,-0.28620469466727338,2.0140030161153986,3.3031112941413001
0.42411876,0.26165496681152067,0.23522492983860799,1.0885148931403317,1.0129489632721624,-0.32000970530016604,1.9994755019720007,3.3873221672664919
0.4241694,0.25803970969246204,0.47304366512501883,1.0213926904616417,0.90479656921921781,-0.35311581911436352,1.9870658484077173,3.4669044274036125
0.42422003,0.23077383693317494,0.67084718487834183,0.98497355346842119,0.79014980245631095,-0.38536978804433653,1.9771065116078836,3.5402902920476604
0.42427066,0.1665675908978973,0.82055110771042017,0.9789449390765379,0.6711981593836891,-0.41684842300710323,1.9697668672756858,3.606171350101619
0.4243213,0.058340931608403535,0.91628337563053353,0.99957635570309111,0.55096387498467059,-0.44606799268678032,1.9650448746348979,3.6635742270241898
0.42437193,-0.089007224439796917,0.95712586072263517,1.0437960302077212,0.43247355314122971,-0.47434192171327805,1.9627883682505018,3.711935763665597
0.42442257,-0.26340300759039686,0.94728343093884682,1.1098975843750964,0.31915985581848694,-0.49922122867533525,1.9627659351164806,3.7509951151321461
0.4244732,-0.43899873344877377,0.89826112473243525,1.1953356003781572,0.21374674037141272,-0.52077038127695841,1.9645889310651059,3.7808042354927363
0.42452384,-0.59867787830996566,0.82829570940744635,1.29569430265923,0.11937624322773177,-0.53839572041295258,1.967737119040875,3.8017095103745415
0.42457448,-0.71801878273494435,0.75808667591902912,1.405015002866111,0.038816189282325775,-0.5534524507339833,1.9718735260165721,3.8142464357495314
0.42462511,-0.77819489687492305,0.70398310873642023,1.5151128145732691,-0.025909398186490462,-0.56217942967163181,1.9765729785934028,3.8191381175817214
0.42467574,-0.78093992881463747,0.67294339268046821,1.6171231427100905,-0.072139944081707652,-0.56687043532262982,1.9811738218750023,3.8173106929997647
0.42472638,-0.73642100364969953,0.66153517920096738,1.7023959371381407,-0.098205456304491345,-0.5628821260574185,1.9856749871742361,3.809802438406038
0.42477701,-0.65512295226086414,0.66051845379002883,1.7629196727396088,-0.10352805534526749,-0.55287287929203299,1.9898852016988866,3.7976381949452227
0.42482765,-0.55680581759740833,0.66103000685694102,1.7931984222617121,-0.087098346485320777,-0.53672903580590203,1.9939049172709842,3.7818096883537242
0.42487828,-0.46656570752939863,0.65756034705320088,1.7902996565685247,-0.049512348126276584,-0.51470044260562087,1.9978410212256863,3.763235818539064
0.42492892,-0.40263472472517059,0.64831383348779403,1.7539718924858314,0.0083378783703828563,-0.48666262585894349,2.0013682381455831,3.7427817709569267
0.42497956,-0.3748301065319346,0.63399046431508754,1.6862489040637672,0.085568090693740995,-0.45317255624312769,2.004824497177216,3.7212114225638446
0.42503019,-0.37745596799611991,0.61700769517450893,1.5918449888689856,0.17992335337068777,-0.41364201188036254,2.0081907170592648,3.6990804211576158
0.42508082,-0.39842061524406236,0.60100683555730094,1.4774688499344522,0.28927452653955771,-0.36924560506410953,2.0113455350789899,3.6767934696195494
0.42513146,-0.42259446570163578,0.58810587953019722,1.3518962889067219,0.41144058736188099,-0.32040818536600846,2.0148242884915017,3.6546010697406945
0.42518209,-0.43740064286203179,0.5801914975659852,1.2248471762592028,0.54367683936371658,-0.26875446889838139,2.0187337513430568,3.6326284854662965
0.42523273,-0.43641363939603151,0.57916554053332792,1.1058482306179005,0.68266618768589304,-0.21582537783759137,2.0232590605378382,3.6110191606530404
0.42528336,-0.41884928468435784,0.58567570130666557,1.003859425684299,0.82587522497093646,-0.1632841796564789,2.0287175943387044,3.5897446471481613
0.425334,-0.38926498634736029,0.59887210116259193,0.92663282787268886,0.97118106238518009,-0.11328033531839354,2.0351879365381338,3.5687175489117333
0.42538464,-0.35382580542678332,0.61608990997864033,0.88017364109001295,1.1166518052078342,-0.067533077247671436,2.0429770421213007,3.5478420505988488
0.42543527,-0.31703634484154952,0.63339829161518868,0.86761769499165575,1.2606406425356225,-0.027787077024788998,2.0521328054612558,3.5270461787795506
0.4254859,-0.28080713433690713,0.64535219828670787,0.8897560709018888,1.4016921554414155,0.0046032346748952069,2.0626916457029409,3.5064480641792151
0.42553654,-0.24519221244554915,0.64778246559266439,0.94628662205745373,1.5390330176186993,0.028879151415223681,2.0748539905903884,3.4862890620475548
0.42558717,-0.21033322872548479,0.64036422932015191,1.034744866517801,1.6714818396213156,0.044531568411451561,2.0886581379510467,3.4667537693987001
0.42563781,-0.17589838268734359,0.62739030950656516,1.1520018485827941,1.7982716154543033,0.052056325046890728,2.1040749706029724,3.4481594063055319
0.42568844,-0.14284637812325207,0.61617933005632686,1.2918283520772971,1.9183440220639849,0.052301782074811287,2.1209845017068192,3.4309748298527314
0.42573908,-0.11271365040740633,0.61465980354411787,1.4480602283639361,2.030646000055838,0.046179601309200957,2.1391592996948043,3.4156785986864886
0.42578972,-0.08733609572422045,0.62141528735882967,1.6132126086778147,2.1341326808788263,0.035851446057507896,2.1581481778983003,3.4028651894076498
0.42584035,-0.068560867773059073,0.62262621630157511,1.7800954529303441,2.2277496333219484,0.022996148917288961,2.1775526869077533,3.3932009828337661
0.42589098,-0.0556951318656565,0.5886563317636524,1.9402948276000922,2.3104502600847643,0.009659797382447044,2.19681377747429,3.3870872508367187
0.42594162,-0.049504344472975886,0.48273427368563049,2.0862418492245518,2.3809009601463984,-0.0023689782067064513,2.2153348308778478,3.3849847574317558
0.42599225,-0.051123675182177142,0.27972101217332135,2.210831530044219,2.4379723284586814,-0.011917160491023315,2.2324711997284159,3.387311610469248
0.42604289,-0.061205040827633839,-0.02966227417677722,2.3076050026110835,2.4807520324655106,-0.017557900815713623,2.2480070078005818,3.3942048396658366
0.42609352,-0.078850092980416536,-0.4275035680016962,2.3712290989866291,2.5084918278228749,-0.018217529458467774,2.2618676000601035,3.4056547089031772
0.42614416,-0.10185277577688967,-0.87609263227938128,2.3980260296886491,2.5209941657502397,-0.013101078043391778,2.2738495175978741,3.421632471828846
0.4261948,-0.12787540846674994,-1.3323880383814131,2.3856965546584461,2.5187274470434984,-0.0020484593283776054,2.2845724462442769,3.4419394765740403
0.42624543,-0.15430900805335671,-1.7550450983243073,2.3349191624222523,2.5028002639052573,0.01439729310109128,2.2947877257984084,3.4663205171907197
0.42629607,-0.17929400199179524,-2.1120698633934483,2.2476179586139375,2.473780689614558,0.0358403214987425,2.3053108991025013,3.4943959100678397
0.4263467,-0.20089947820854326,-2.3789010636502899,2.1291755749554753,2.4337896869764406,0.061574063710668869,2.3172508143011687,3.5255092871516127
0.42639733,-0.2180816856532577,-2.5439803390361471,1.9872378125505912,2.3854278854306945,0.091023609106752668,2.3316151867604926,3.5590536659230034
0.42644797,-0.23027268059156358,-2.6021730946783697,1.8310054920696377,2.3323162004428273,0.12299685793068216,2.3494675802400251,3.594409883427145
0.4264986,-0.23694942483659198,-2.5538867136835615,1.6714734580433939,2.2798387700066329,0.1568083212623278,2.3716151196878483,3.6307606040515994
0.42654924,-0.2379527954790755,-2.4048035955946645,1.5198417439129095,2.2342764950345404,0.191471973651334,2.3985700914203831,3.6672137215158429
0.42659988,-0.23309641104715795,-2.1636523315033491,1.3845796634898544,2.2006632930849284,0.22612796369032656,2.4307276418732853,3.7028302530286323
0.42665051,-0.22287467224733226,-1.8438711860774122,1.2711349483019074,2.1830925113972683,0.25965863419934992,2.4680544712844492,3.7365748344449483
0.42670115,-0.20867935392150772,-1.4608433075423743,1.1822305113810152,2.1845018439343398,0.29084106157982004,2.5100656336765605,3.7674081359140024
0.42675178,-0.19509737730846061,-1.0354901705039878,1.1184101934548873,2.2044895330875045,0.31876079444040645,2.5562268631573293,3.7943480419812978
0.42680241,-0.18884910642097119,-0.5910056123517734,1.0805272075539702,2.2400475991272453,0.34204409322266799,2.6054901748297152,3.816396404229085
0.42685305,-0.1964839875165118,-0.15315977652404222,1.0700776713362812,2.2848528365484624,0.35968071368551607,2.6566466697248399,3.8327804545470374
0.42690368,-0.22703794283741596,0.25469255963477661,1.0901565665455712,2.3300159023836611,0.37050963782647928,2.7084028129384903,3.8428915415981213
0.42695432,-0.29084716932524424,0.61431286655976369,1.1437170657161762,2.3671061454637847,0.37366012497211665,2.7592811449808892,3.8462687984317157
0.42700495,-0.40070141931300679,0.91425825430563901,1.2306374143926129,2.390413534961497,0.36846718556032321,2.8078078657482459,3.8426431461992747
0.42705559,-0.56456117393857885,1.1527060103997313,1.3448657199481626,2.3989970936313596,0.35442131040252167,2.852519685475202,3.8320368185131821
0.42710623,-0.77852488695291766,1.332745448814219,1.4726857202252872,2.3924911898428918,0.33192880827753718,2.8920778147381969,3.8147270079105291
0.42715686,-1.0277985274971777,1.4600061027984661,1.5959327446422609,2.3737838253206429,0.30117537907524738,2.9251170922683687,3.7911920466907123
0.42720749,-1.2952609093887575,1.5415446770532555,1.6972222979941598,2.3451736612260943,0.26328153306371627,2.9505025820658091,3.7620837290933742
0.42725813,-1.5506052391615812,1.5789312179205321,1.7627660304928425,2.308978516957974,0.2194192339128091,2.9672565958769601,3.7281582737654664
0.42730876,-1.7701457493539752,1.5769512601616278,1.7841971698317685,2.2681673839225587,0.17099659797840439,2.9743957816566291,3.6902052568754238
0.4273594,-1.9331602324963577,1.534517448139574,1.7584436303188924,2.2252102802449429,0.12090088824482054,2.9716243392736987,3.6493899338669515
0.42741003,-2.0094486995010477,1.4586606381885954,1.6860294197774086,2.1824288983639502,0.071124694640561148,2.958645786065579,3.606714946882259
0.42746067,-1.9964843586036607,1.3585360210348973,1.569789221475332,2.1402771491902763,0.022528374923390937,2.9353148762050241,3.5630538490703607
0.42751131,-1.8974532486645259,1.2502222803653578,1.4140513773274588,2.1020858589920728,-0.0212640760881595,2.902131446001992,3.5191644401813686
0.42756194,-1.7217937876305258,1.1511943083117644,1.2233138418936826,2.0667521336851573,-0.057593558538592493,2.8599115962988306,3.4756917746632521
0.42761257,-1.4869085340166099,1.0732263858193898,1.0023116222884469,2.034829393679086,-0.085129766687643382,2.809651113683429,3.4330907216344144
0.42766321,-1.2178605311787569,1.0180275911074073,0.75707933802057514,2.0048737742939862,-0.10317621882501782,2.7525345135106942,3.3916542438907795
0.42771384,-0.93780586897724416,0.98007104309442483,0.49567684647431859,1.9770819451393538,-0.11120441242801993,2.6901231057036088,3.3514965927961775
0.42776448,-0.66698414609033108,0.94770040099650887,0.22727051496971346,1.9490531966061242,-0.10910639997109794,2.6244013228229064,3.3126082806912747
0.42781511,-0.42022476476735365,0.91411535705147728,-0.037869913670623923,1.9205989021372831,-0.096604804412382506,2.5573370247763876,3.2748089186296898
0.42786575,-0.20951228053062332,0.87631344203808781,-0.28893938156773985,1.8898528288392646,-0.07402619062371274,2.4907241909053748,3.2378168379768715
0.42791639,-0.042969878522576777,0.83502381773421386,-0.51606854225484999,1.8560932393182366,-0.042594195304975879,2.426542412181619,3.2012063567895854
0.42796702,0.074686122222524687,0.79371273332662495,-0.71085461812296524,1.8172232451358348,-0.0035252781898650332,2.3664872001382551,3.1645668517985093
0.42801765,0.14456793724556768,0.7573265294818663,-0.86573108081375938,1.772907572544355,0.040873986457666045,2.3118615335308466,3.1275826159463245
0.42806829,0.17502940990895352,0.72947711933542747,-0.97470116675029428,1.7230552693941834,0.088360282201310203,2.2637433951101609,3.0899684668734007
0.42811892,0.17770962407681193,0.71024001883835353,-1.0339397603449192,1.6674047977688902,0.13659187113775484,2.2227695221644881,3.0514530233410913
0.42816956,0.16386284470068962,0.69631257401361069,-1.0416471244199457,1.6061451935665565,0.18325470411182898,2.189261491962772,3.0117635559042419
0.42822019,0.14472771085989822,0.67863815610459077,-0.99868087656804638,1.5420856411240951,0.22638039320395709,2.1633485404183257,2.9708488158423956
0.42827083,0.12702586899921497,0.64598472938339713,-0.90707480764740134,1.4764620925352383,0.26373034874504264,2.144690608748923,2.9289445106592513
0.42832147,0.11292657864816363,0.59016354288458484,-0.77117213212562363,1.4133036432151136,0.29392546972316658,2.1324989480809902,2.8863188466718053
0.4283721,0.10189078580157418,0.50897754103615456,-0.59619844376554587,1.3553114257437318,0.31590131650052267,2.1261900889398633,2.8435023504984294
0.42842273,0.092449137558837435,0.40747466908477259,-0.38872865311354438,1.306155407270376,0.32864218470150108,2.124766348068504,2.8011365861415198
0.42847337,0.084303063035775505,0.29400206958899777,-0.15639165398348309,1.2688876105468567,0.33242189137928313,2.1270087680682375,2.76029262742294
0.428524,0.076711517492887571,0.17734031227398128,0.092198030169901579,1.2455482515270679,0.32701480735150223,2.1318468411744087,2.7220637349533341
0.42857464,0.069881935046399779,0.057176994011282511,0.34832031825597187,1.2375203034107221,0.31300758664349004,2.1381313148734717,2.6876860826024318
0.42862527,0.063848750020180978,-0.0771111599488985,0.60272551408977981,1.2437195062895716,0.29147701204929199,2.1447568867809812,2.6585608195620729
0.42867591,0.058837646799963728,-0.24282264952694621,0.84660822115695167,1.2625341816394351,0.26328287005303697,2.1507284230007455,2.6361872555072949
0.42872655,0.054812853994081534,-0.45016232323497563,1.0726620016654071,1.289932404023467,0.22937534240881963,2.1551431965184191,2.6219896945524903
0.42877718,0.05213169133483081,-0.68894720852998614,1.2742945089112212,1.3226208807163058,0.19094188193515715,2.1574473350343197,2.6171724343128324
0.42882782,0.051044526960347725,-0.93490804036698472,1.4460882759160376,1.3562504723285196,0.14865436855081504,2.1569186486742744,2.6226827460221682
0.42887845,0.052617612841164507,-1.1609844536195095,1.5836159160476704,1.3872995273716207,0.10389275832594702,2.1533204033146252,2.6392428407729955
0.42892908,0.05806291262161567,-1.342161409705271,1.6840074401745986,1.4124731659547567,0.057552429867115285,2.146573356557111,2.6673335624452914
0.42897972,0.067456203713763763,-1.4592592327187712,1.7455695873811821,1.4279733320884314,0.010565379773133987,2.1365750938646881,2.7068572340325763
0.42903035,0.081191195422881446,-1.5007031950638856,1.768252248435338,1.4322325391284378,-0.036218477131780391,2.1236010734245925,2.7573815285882448
0.42908099,0.098570479362693086,-1.4620954030613691,1.7536224128805178,1.4243424782381671,-0.082277526536098655,2.1079863153052925,2.8180614422684025
0.42913163,0.11807571172667747,-1.3479876985505246,1.7054500544816489,1.4028672889081819,-0.12714128878574149,2.0902238919714033,2.8876468390002099
0.42918226,0.13860158610817985,-1.1680803230998067,1.6278005036482694,1.3664521780024017,-0.17031941956777885,2.0709133986277619,2.9645585469013893
0.4292329,0.15866895552508103,-0.93682119461721958,1.5261754980569464,1.3153734020147212,-0.21202779170395458,2.0507595733267157,3.0469839096931408
0.42928353,0.1777626927455731,-0.67099705991031211,1.4086864723943417,1.2506221226148817,-0.25190733248348285,2.030279278036037,3.1330083157530044
0.42933416,0.19541958643849333,-0.38763528014366411,1.2847738865371976,1.1720955854328419,-0.29063119964300899,2.0101938135509281,3.2205008283206285
0.4293848,0.21001371765032828,-0.10431088364826568,1.1666512311910355,1.0810822319015645,-0.3279647950970086,1.9912362772378738,3.3073543103881535
0.42943543,0.2184551731015236,0.16330913311379203,1.0660751735101928,0.97929939075306172,-0.36459446292018727,1.9738744232790184,3.3914474331607245
0.42948607,0.2143514984937854,0.40305273319506046,0.99118487709124814,0.86853975467063071,-0.40056339932936202,1.9587582277761522,3.4709320681371825
0.4295367,0.18824860246329164,0.60418430849362093,0.9464609845287888,0.75118980208991371,-0.43553816502519616,1.9461759588907017,3.5442144172172609
0.42958734,0.1267545016094484,0.75804428469375196,0.93254450197863337,0.62935789482686755,-0.46988022064681334,1.9361967442434529,3.6099917642929844
0.42963798,0.02150558738078262,0.85858666693772379,0.9460662938627713,0.50614273703238888,-0.50174586190863102,1.9289260492529163,3.6672874258284347
0.42968861,-0.12378160126520124,0.90408510918725238,0.98363414134836269,0.3844785697540547,-0.53277113409854793,1.9242655379866471,3.7154569105548081
0.42973924,-0.29887359746715408,0.89791057179227307,1.043504661552539,0.2678254564575191,-0.56037400807791615,1.9217916185001758,3.7541707481205853
0.42978988,-0.47789141819678371,0.85064948247654459,1.12333500825939,0.15897158719862792,-0.58461734355236505,1.9211872787861917,3.7834786855352869
0.42984051,-0.64339576637761098,0.77975460320996048,1.2190936905929675,0.061030373369932889,-0.60472341260575024,1.9221346818229517,3.8037055418132462
0.42989115,-0.77177848968506191,0.70607791518687457,1.3250326138871571,-0.023156903341035096,-0.62255518452566583,1.9239511182437101,3.8154051209394515
0.42994178,-0.84169475486931511,0.64690560014880338,1.433386239856606,-0.091510323805095495,-0.63386012564600414,1.9262055099589201,3.8193346855959138
0.42999242,-0.85301416181301937,0.61060653438987644,1.535282391508122,-0.14143464541458367,-0.64114806172303707,1.9285535042294326,3.8163672466160579
0.43004306,-0.81574636078868212,0.59508907655217702,1.6220286613673578,-0.1711425063660974,-0.63978011636950205,1.9308431544278173,3.8074825011856204
0.43009369,-0.73926743744429324,0.59138714200927511,1.6853318155664732,-0.18003903485002709,-0.63240650651050667,1.9332170020261936,3.7937452793488511
0.43014432,-0.64268849142444984,0.59048035367670548,1.719286875801231,-0.16702295503879605,-0.61889862523198502,1.9353714343394348,3.7762020337176203
0.43019496,-0.55080184671533905,0.58617549246547929,1.7204962299481588,-0.13261721325180809,-0.59946133708728644,1.9373081453927536,3.7558054600442805
0.43024559,-0.48329918409552874,0.57610558982348214,1.6882058840506753,-0.077742628782025258,-0.57394332866943421,1.9389376997433854,3.7334023845042656
0.43029623,-0.45158920308073264,0.56099819927113437,1.6242305568214357,-0.0030731607635414715,-0.54290517594628374,1.940098811178288,3.7097324722881009
0.43034686,-0.45114826848922052,0.54294487568713135,1.5326916937747552,0.089142509241580126,-0.50575728152965083,1.9409636736738911,3.6854336816111237
0.4303975,-0.47113434270310411,0.52543768948024316,1.4200371110676719,0.19671013361636364,-0.46361526934477237,1.941900324552841,3.6609570414209278
0.43044814,-0.49653740599475354,0.51087713313429051,1.2948663326727692,0.31750604325537918,-0.41682645592612455,1.9433316634518456,3.6365751940803381
0.43049877,-0.51394186095978744,0.50120900119121958,1.1667008234546548,0.44872994617454925,-0.36690211227759972,1.9452775610202273,3.6124411191713603
0.4305494,-0.51621355309008699,0.49846763820865658,1.0451828261758407,0.58718843864971537,-0.31542563998929518,1.9479624439537067,3.5886147352591111
0.43060004,-0.50130700116011429,0.50330747226023143,0.93917426881380828,0.73012869121838297,-0.2640305587539854,1.9517403112272067,3.5651302242121909
0.43065067,-0.47358846237620478,0.51492243849520669,0.85680752154334083,0.87525890147502239,-0.21478142214707963,1.9565843278965764,3.5419235283940096
0.43070131,-0.43924443411415598,0.53124825856796054,0.80445348036655584,1.0208847789060795,-0.16945111490656195,1.9627963595152855,3.5188961153939644
0.43075194,-0.40271977765891565,0.54857222547688533,0.78572034812809433,1.1652898820990487,-0.1298135077827075,1.9704225260987573,3.496027634189244
0.43080258,-0.366407422649137,0.56147525920356911,0.80179004544550447,1.3069690983045608,-0.097227374314720838,1.9796471406529599,3.4734171600247099
0.43085322,-0.33075697204881038,0.56493767009696572,0.8521624151222541,1.4447688007063315,-0.072493125025601679,1.9905110478249397,3.4511731359313638
0.43090385,-0.29586536456056606,0.55846918519851119,0.93488619153431707,1.5778067377484732,-0.056193640319842975,2.0031190303804349,3.4295616521031134
0.43095448,-0.26119845643599943,0.54583629882029561,1.0473516361561839,1.7052335926632405,-0.048000185044491883,2.0174425182131199,3.4089077186344645
0.43100512,-0.22775405379746724,0.53413752088140409,1.1832686160437729,1.8259970996307924,-0.047040332780572069,2.0332818159429733,3.3897416848066859
0.43105575,-0.19684690922997133,0.53160322329557275,1.336862846686145,1.9390624039539386,-0.052380253839701241,2.0504930621407285,3.3725077786645481
0.43110639,-0.17030155521045454,0.53778973055783275,1.5009059392602737,2.0432993177106709,-0.061971203495818306,2.0687218431618022,3.3578041141003823
0.43115702,-0.15033188629898808,0.54132591283818687,1.6682243011285647,2.1380206941330639,-0.07411593820245832,2.0875278116133451,3.3461663161930821
0.43120766,-0.13596734882475675,0.51424543064017847,1.8303733578140668,2.2216900834703059,-0.086887718469579545,2.1062664293668041,3.3382107510747314
0.4312583,-0.12808287190354317,0.41981640275608784,1.9796400365971087,2.2931838872794681,-0.098409048992180947,2.124293147001723,3.3344260086511355
0.43130893,-0.12800185746404227,0.23087932546684659,2.1088934638165173,2.3516188704960075,-0.10743749956212667,2.1412739210034912,3.3350841579348982
0.43135957,-0.1359649473412077,-0.064886243222244011,2.2114375802756552,2.3956730076293189,-0.11260727445200125,2.1567460993238279,3.3404228497987551
0.4314102,-0.151667870424012,-0.45285840011165557,2.2817909518308026,2.4250549449980454,-0.11266635629635624,2.1703163519947517,3.3505503302961888
0.43146083,-0.17283095811675492,-0.89646084572488172,2.3158655446873286,2.4391480665983667,-0.10693002973493348,2.1821658190028299,3.3653987495525666
0.43151147,-0.19721205883327594,-1.3528548495170523,2.3112836212242347,2.4385914581769348,-0.095077398194769125,2.1928036130915221,3.3848393486294608
0.4315621,-0.22211999100999924,-1.7808449781432187,2.2678520536740217,2.4243847589473395,-0.077647110129037911,2.2028209813168007,3.4085457344457182
