Physical Time (s),ea_bot Monitor (kg-m/s^3): bot_cv1,ea_bot Monitor (kg-m/s^3): bot_cv2,ea_bot Monitor (kg-m/s^3): bot_cv3,ea_bot Monitor (kg-m/s^3): bot_cv4,ea_bot Monitor (kg-m/s^3): bot_cv5,ea_bot Monitor (kg-m/s^3): bot_cv6,ea_bot Monitor (kg-m/s^3): bot_cv7
0.52883194,1.6349784127492934e-06,3.2668060342200408e-06,6.2852711768710661e-06,1.7593156692934123e-05,5.5667002615246135e-05,0.0001080389819275603,9.4145228401440557e-05
0.52888258,1.6141188485485137e-06,3.2372980338053694e-06,6.2582298559853374e-06,1.7594715616386757e-05,5.5668545712621253e-05,0.00010789183967312462,9.3983033935667899e-05
0.52893321,1.5922128371454754e-06,3.2039383694004282e-06,6.2206701432211097e-06,1.7578290101924298e-05,5.5655624994640238e-05,0.00010773051498362633,9.3797145674626967e-05
0.52898384,1.5695887396004196e-06,3.1671665854441529e-06,6.1730438129625633e-06,1.7543092597433428e-05,5.5626348230149691e-05,0.00010755742201608079,9.3590090873984922e-05
0.52903448,1.5465337761993196e-06,3.1273968267269423e-06,6.1158955941720536e-06,1.7488607479316619e-05,5.5578682168869063e-05,0.00010737420855492328,9.3363715075401812e-05
0.52908511,1.5233048671561402e-06,3.085004112249368e-06,6.0498343996095478e-06,1.7414644269678046e-05,5.551063205385564e-05,0.0001071818077442426,9.3119242236217996e-05
0.52913575,1.5001222563473395e-06,3.0403138239826745e-06,5.9754975508136781e-06,1.7321356879823347e-05,5.5420398300543217e-05,0.00010698053383533246,9.2857364774178212e-05
0.52918639,1.4771619002696465e-06,2.9936010265031813e-06,5.8935233671862746e-06,1.7209248514050298e-05,5.5306527511875383e-05,0.00010677020578360811,9.2578370776486452e-05
0.52923702,1.4545463066421313e-06,2.9450827257151693e-06,5.8045181679418172e-06,1.7079125715768122e-05,5.5168018587893443e-05,0.00010655028909020963,9.2282247887292136e-05
0.52928765,1.4323378216177366e-06,2.8949238139311059e-06,5.7090381494152724e-06,1.693204779793625e-05,5.5004409728198558e-05,0.00010632004549632178,9.1968857957668761e-05
0.52933829,1.4105367055550763e-06,2.8432308454989966e-06,5.6075789136464873e-06,1.6769251454715724e-05,5.4815805987909622e-05,0.00010607866075671251,9.1638025677521408e-05
0.52938893,1.3890838986860005e-06,2.7900485637115645e-06,5.5005799415109382e-06,1.6592084689362758e-05,5.4602865579962479e-05,0.00010582535755570213,9.1289685638523333e-05
0.52943956,1.3678851778450864e-06,2.7353927036754668e-06,5.3884529166809214e-06,1.6401957315848708e-05,5.4366758931341282e-05,0.00010555949541385753,9.092396370330853e-05
0.52949019,1.3468299793421611e-06,2.6792748357242091e-06,5.2716096387138693e-06,1.6200319506876479e-05,5.4109103576642692e-05,0.00010528061572062745,9.0541298845611586e-05
0.52954083,1.3258130841889096e-06,2.6217274560499227e-06,5.1504858641663916e-06,1.5988626081066616e-05,5.3831854891735039e-05,0.00010498844826823582,9.0142169239654089e-05
0.52959146,1.3047598186690547e-06,2.5628312482520581e-06,5.0255764086919478e-06,1.5768352312008996e-05,5.3537230934612781e-05,0.00010468292220609606,8.9727345543794793e-05
0.5296421,1.2836459919491935e-06,2.5027399093516572e-06,4.8974601054620672e-06,1.554099362322402e-05,5.32276155863839e-05,0.00010436415792750668,8.9297871077275898e-05
0.52969274,1.2625139137027618e-06,2.4417037348517874e-06,4.7668280553273203e-06,1.5308089319568977e-05,5.2905504190163546e-05,0.00010403247500995129,8.8854987950463883e-05
0.52974337,1.241477184337284e-06,2.3800819786277022e-06,4.6344948471086649e-06,1.5071229895145872e-05,5.2573446771404309e-05,0.0001036884022225405,8.8400117719139863e-05
0.529794,1.2207185196213232e-06,2.3183422052548366e-06,4.5014044478231275e-06,1.4832065825502041e-05,5.2234013213389423e-05,0.00010333269951327882,8.7934883066256771e-05
0.52984464,1.2004783302461475e-06,2.2570469445885081e-06,4.3686184510200494e-06,1.4592299713963034e-05,5.1889761656212205e-05,0.00010296635949707544,8.7461095332292484e-05
0.52989527,1.1810374041070175e-06,2.1968297288524668e-06,4.2372888262488354e-06,1.435367061914993e-05,5.1543200595701472e-05,0.00010259058259222333,8.6980724904931679e-05
0.52994591,1.1626918267276967e-06,2.1383587542400464e-06,4.1086141553333106e-06,1.4117921335940599e-05,5.1196745887773416e-05,0.00010220673211688016,8.6495815553508601e-05
0.52999655,1.1457315392240612e-06,2.0823017189461439e-06,3.9837916220436969e-06,1.3886762824421093e-05,5.0852681772093377e-05,0.0001018162890984091,8.6008417248082108e-05
0.53004718,1.1304199894002658e-06,2.0292887732858923e-06,3.8639638191639745e-06,1.3661832238800586e-05,5.0513124099139455e-05,0.0001014207952469589,8.552050352812136e-05
0.53009781,1.1169777670505435e-06,1.979880023303128e-06,3.750168834295055e-06,1.34446500779255e-05,5.0179995364210497e-05,0.00010102181888494826,8.503392359148252e-05
0.53014845,1.1055745392017299e-06,1.9345424112575248e-06,3.6433008703241844e-06,1.323658257005777e-05,4.9855006633214495e-05,0.00010062093447506964,8.4550408692541461e-05
0.53019909,1.0963261585100386e-06,1.8936363537336068e-06,3.5440839819091373e-06,1.3038811864420184e-05,4.9539647677984054e-05,0.00010021969472811032,8.4071542598771986e-05
0.53024972,1.0892987420251808e-06,1.8574143015982161e-06,3.4530623525158251e-06,1.2852314974950163e-05,4.9235190926349124e-05,9.9819615428523397e-05,8.3598743876005615e-05
0.53030035,1.0845080609518244e-06,1.8260201394500702e-06,3.3705952697460294e-06,1.2677844549107198e-05,4.8942681495456326e-05,9.9422150083939388e-05,8.3133271825965848e-05
0.53035099,1.0819229880835769e-06,1.7994957623103884e-06,3.2968646410139334e-06,1.251592025823872e-05,4.8662933514219352e-05,9.9028679470694527e-05,8.2676156204724874e-05
0.53040162,1.0814694389231101e-06,1.7777881122900696e-06,3.2318856665065204e-06,1.2366822457669752e-05,4.8396519620463365e-05,9.8640480653595488e-05,8.2228289783285434e-05
0.53045226,1.0830340372923648e-06,1.7607591434770221e-06,3.1755244426448503e-06,1.223060206351792e-05,4.8143777071473787e-05,9.8258723414971745e-05,8.1790478180738469e-05
0.5305029,1.0864652088645512e-06,1.7481931323445295e-06,3.1275182693414443e-06,1.2107096978739817e-05,4.7904821065639924e-05,9.7884465916537014e-05,8.1363381144727731e-05
0.53055353,1.0915729192786027e-06,1.7398039921020848e-06,3.0874893976005083e-06,1.1995950561235227e-05,4.7679554883338674e-05,9.7518650516124607e-05,8.0947553964568048e-05
0.53060416,1.0981277650627054e-06,1.73523945675844e-06,3.0549640935617756e-06,1.1896647015860783e-05,4.7467702512142661e-05,9.7162111225441566e-05,8.0543504585703262e-05
0.5306548,1.1058618480257639e-06,1.7340833301791288e-06,3.0293839888460073e-06,1.1808545694595125e-05,4.7268842316063858e-05,9.681558860751623e-05,8.0151740967439666e-05
0.53070544,1.1144716170098437e-06,1.7358549859843993e-06,3.0101155272411053e-06,1.1730917282016341e-05,4.7082443772405841e-05,9.6479736433257064e-05,7.9772779697617703e-05
0.53075607,1.1236234794367478e-06,1.7400199073770378e-06,2.9964579879676951e-06,1.1662982895718845e-05,4.6907917702124995e-05,9.6155149190161042e-05,7.940717676662069e-05
0.5308067,1.1329636100071199e-06,1.7459991455510407e-06,2.9876492285707954e-06,1.1603945722633071e-05,4.6744671027220793e-05,9.5842391196779094e-05,7.9055556644754753e-05
0.53085734,1.1421348226079168e-06,1.7531803211578781e-06,2.9828734894451189e-06,1.1553013877679341e-05,4.6592169926189463e-05,9.5542049419310645e-05,7.8718653537633286e-05
0.53090797,1.1507969678735347e-06,1.760941508866765e-06,2.9812738868226228e-06,1.1509415594512678e-05,4.6450000376076466e-05,9.5254797222404662e-05,7.8397362152769323e-05
0.53095861,1.1586537022462566e-06,1.7686819145799776e-06,2.98197170217809e-06,1.1472407190591545e-05,4.6317921380386386e-05,9.4981467413188725e-05,7.8092800813270389e-05
0.53100925,1.1654826961099786e-06,1.775858550984409e-06,2.9840938888957151e-06,1.1441275163121832e-05,4.6195896459696773e-05,9.4723107437616523e-05,7.7806342811917965e-05
0.53105988,1.1711665138858864e-06,1.7820254715064243e-06,2.986806078235275e-06,1.1415330087886017e-05,4.6084091433852116e-05,9.4481014465868179e-05,7.7539624465897209e-05
0.53111051,1.1757098322050139e-06,1.786870421125972e-06,2.9893499123776455e-06,1.1393897596503542e-05,4.5982845591133695e-05,9.4256727415095308e-05,7.7294506840570445e-05
0.53116115,1.1792473377116785e-06,1.7902470383775332e-06,2.9910854890298709e-06,1.1376311749867087e-05,4.5892610773288127e-05,9.4051981257178944e-05,7.7073007500434219e-05
0.53121178,1.1820402026845905e-06,1.7921899814732432e-06,2.9915292797030523e-06,1.1361904575018499e-05,4.5813871966682483e-05,9.3868620245468948e-05,7.6877193713033789e-05
0.53126242,1.1844493976635031e-06,1.7929140966540656e-06,2.9903840702672434e-06,1.1349998074864845e-05,4.5747052203463097e-05,9.3708475840577232e-05,7.6709039368687198e-05
0.53131306,1.1868986668247677e-06,1.7927902760359687e-06,2.9875589639405669e-06,1.1339908464204216e-05,4.5692420285218163e-05,9.3573234859549364e-05,7.6570281942527681e-05
0.53136369,1.1898230510827349e-06,1.7922990086535304e-06,2.9831682754812243e-06,1.1330956544909824e-05,4.5650001463632253e-05,9.346430732919322e-05,7.6462283218720449e-05
0.53141432,1.1936209872860042e-06,1.7919781980877995e-06,2.977516930898129e-06,1.1322499685624073e-05,4.5619517087286941e-05,9.3382713873255127e-05,7.638591900004091e-05
0.53146496,1.1986103896645644e-06,1.7923614462190778e-06,2.9710663381394596e-06,1.1313976974721582e-05,4.5600347549500983e-05,9.3328982984445155e-05,7.6341472288375949e-05
0.5315156,1.2049978600634235e-06,1.7939214185067505e-06,2.9643862538273195e-06,1.1304961791689127e-05,4.5591543737613783e-05,9.3303098387425849e-05,7.6328596883611484e-05
0.53156623,1.2128654774554935e-06,1.7970232706417702e-06,2.9580956477465521e-06,1.1295214224320428e-05,4.5591877620854446e-05,9.3304481279479892e-05,7.6346318615126121e-05
0.53161686,1.2221783743606476e-06,1.8018986129168461e-06,2.9528058604541727e-06,1.1284726809954505e-05,4.5599935902986357e-05,9.3332015548851954e-05,7.6393087753549407e-05
0.5316675,1.2328062783723497e-06,1.8086438323534528e-06,2.9490754476119447e-06,1.1273755428805832e-05,4.5614256547309954e-05,9.3384116223778606e-05,7.6466867730477366e-05
0.53171813,1.244553579551375e-06,1.8172383459088831e-06,2.9473810129666087e-06,1.1262828525672116e-05,4.5633484534377087e-05,9.3458835941979143e-05,7.6565264404010415e-05
0.53176877,1.2571929431779042e-06,1.8275743293345869e-06,2.9481025829016488e-06,1.125272799377866e-05,4.5656519060528193e-05,9.3553982298825943e-05,7.6685663103727e-05
0.53181941,1.2704953375824636e-06,1.8394944448319779e-06,2.951526978662541e-06,1.1244446904775306e-05,4.5682642190348785e-05,9.3667271634485436e-05,7.6825414132906567e-05
0.53187004,1.2842506291986507e-06,1.8528238794146802e-06,2.9578640233473353e-06,1.123913016277436e-05,4.5711608608714921e-05,9.3796466352067431e-05,7.6981969652444791e-05
0.53192067,1.2982776034510045e-06,1.8673999555578282e-06,2.9672696485599006e-06,1.1238008996375041e-05,4.574368188243833e-05,9.3939492118263454e-05,7.7153042219340774e-05
0.53197131,1.3124250126647957e-06,1.8830924516820505e-06,2.9798731329731993e-06,1.124233937539328e-05,4.57796314853391e-05,9.4094546778898875e-05,7.7336723455344059e-05
0.53202194,1.3265668728254144e-06,1.8998127954130505e-06,2.9958041613477709e-06,1.1253352948813702e-05,4.5820694783690709e-05,9.4260176788660475e-05,7.7531578179846285e-05
0.53207258,1.3405967640103885e-06,1.9175196647119194e-06,3.0152199028346874e-06,1.1272231444626136e-05,4.5868512931571283e-05,9.4435333341013686e-05,7.77367060889216e-05
0.53212322,1.3544179196229106e-06,1.9362118235751083e-06,3.0383178600717939e-06,1.130008950902783e-05,4.5925048434795723e-05,9.4619420016327338e-05,7.7951791277104698e-05
0.53217385,1.3679361527922489e-06,1.955923047022352e-06,3.0653486798672345e-06,1.1337984260060006e-05,4.5992505214279181e-05,9.4812338462280568e-05,7.8177135230491783e-05
0.53222448,1.3810593805209535e-06,1.9767166665885038e-06,3.0966198876974054e-06,1.1386926138512058e-05,4.607324584402798e-05,9.5014530399841122e-05,7.8413683548726406e-05
0.53227512,1.3937003615138829e-06,1.9986820355519548e-06,3.1324958523878893e-06,1.144789652215105e-05,4.6169724624622368e-05,9.522701729661282e-05,7.8663037122633135e-05
0.53232576,1.4057777867020097e-06,2.0219299672325385e-06,3.1733887687226028e-06,1.152185606142006e-05,4.6284418125722115e-05,9.545141228536632e-05,7.8927434793319741e-05
0.53237639,1.4172205957325226e-06,2.0465849812704751e-06,3.2197394845217904e-06,1.1609735974891694e-05,4.6419756131235096e-05,9.5689908163685216e-05,7.9209718203628317e-05
0.53242702,1.4279719959822822e-06,2.0727839473307005e-06,3.2720012621454613e-06,1.1712426958389954e-05,4.657807064474842e-05,9.594524832254119e-05,7.9513253386687049e-05
0.53247766,1.4379889294679336e-06,2.1006734177992388e-06,3.3306185626252328e-06,1.1830751339500175e-05,4.6761534738682772e-05,9.6220645668341096e-05,7.9841819950609671e-05
0.53252829,1.4472554694826693e-06,2.1304133507065169e-06,3.3960059568081577e-06,1.1965415148419766e-05,4.697208533962842e-05,9.6519651364393306e-05,8.0199451528231521e-05
0.53257893,1.455790267187825e-06,2.1621785440550617e-06,3.4685225428475257e-06,1.2116953796300052e-05,4.7211344024189675e-05,9.684598183750927e-05,8.0590240475408804e-05
0.53262957,1.4636588338257509e-06,2.1961543884014987e-06,3.5484435122718625e-06,1.228565787412975e-05,4.7480495439025349e-05,9.7203263600747537e-05,8.1018061167342366e-05
0.5326802,1.4709841300697263e-06,2.2325395168890661e-06,3.6359414156797069e-06,1.2471512413150232e-05,4.7780181121878441e-05,9.7594785667474778e-05,8.1486318376407403e-05
0.53273083,1.4779601774434695e-06,2.2715501176122784e-06,3.7310728148756868e-06,1.2674135702623395e-05,4.811038742976712e-05,9.8023222378940437e-05,8.1997661204801355e-05
0.53278147,1.4848462866007015e-06,2.3134065143695078e-06,3.833750907812864e-06,1.2892711809022391e-05,4.847031615835413e-05,9.8490341788191337e-05,8.2553685215510587e-05
0.53283211,1.4919604321052281e-06,2.3583192395039846e-06,3.943730092306755e-06,1.31259480121814e-05,4.8858283200664314e-05,9.8996741487520349e-05,8.315467470371454e-05
0.53288274,1.4996620971969795e-06,2.4064666854919816e-06,4.0605954776850846e-06,1.337205800437543e-05,4.9271642593928416e-05,9.9541630061053706e-05,8.3799397329270209e-05
0.53293338,1.5083249041835878e-06,2.4579657508772615e-06,4.1837566251121355e-06,1.3628776982461523e-05,4.9706758217912123e-05,0.00010012265561499918,8.4484943984172703e-05
0.53298401,1.5183014435745604e-06,2.5128330949247968e-06,4.3124433456492656e-06,1.3893410108040966e-05,5.0159027767973778e-05,0.0001007358110115382,8.520664899890465e-05
0.53303464,1.5298799214706389e-06,2.5709404944629018e-06,4.4457091773089783e-06,1.4162919500502956e-05,5.0622980163061701e-05,0.00010137545028156479,8.5958122098780257e-05
0.53308528,1.5432410599004128e-06,2.6319854615160295e-06,4.5824464978382068e-06,1.4434051932088056e-05,5.1092438306787571e-05,0.00010203441358704606,8.6731385078648419e-05
0.53313592,1.5584225824305991e-06,2.6954758654929586e-06,4.721416511683983e-06,1.470349806614792e-05,5.1560751657490049e-05,0.00010270426301673087,8.7517129124067635e-05
0.53318655,1.5753023536776847e-06,2.7607345749087435e-06,4.8612886963277781e-06,1.4968060997847784e-05,5.2021083640320861e-05,0.00010337562360007313,8.8305073564805983e-05
0.53323718,1.5935880276888586e-06,2.8269017701474912e-06,5.0006622248367021e-06,1.5224808681706213e-05,5.2466727566851427e-05,0.00010403856602859491,8.9084353062931961e-05
0.53328782,1.6128307424700196e-06,2.8929702892912427e-06,5.1381165060748315e-06,1.547121421950665e-05,5.2891437709222219e-05,0.00010468304165145143,8.9843971837515681e-05
0.53333845,1.6324585937372226e-06,2.9578540423369019e-06,5.2722850278852006e-06,1.5705289867173941e-05,5.3289779873324201e-05,0.00010529935231615194,9.057329355306894e-05
0.53338909,1.6518188209183613e-06,3.0204505618511892e-06,5.4018828958546861e-06,1.5925621815265603e-05,5.3657377530926197e-05,0.00010587852924468258,9.1262442654417049e-05
0.53343973,1.6702177391678912e-06,3.0796304811123857e-06,5.5256611673234376e-06,1.613129934339992e-05,5.399105042726253e-05,0.00010641264795788926,9.190263304644567e-05
0.53349036,1.6870016906777002e-06,3.1343557512308107e-06,5.6425022083293232e-06,1.6321939214048794e-05,5.4288987889467678e-05,0.00010689518330964242,9.2486535902452035e-05
0.53354099,1.7015767714504488e-06,3.1837462436179849e-06,5.7514578058011136e-06,1.6497626394273116e-05,5.4550782303988256e-05,0.00010732125428939593,9.300853910654474e-05
0.53359163,1.7134569804985458e-06,3.2271183606230881e-06,5.8517658820646787e-06,1.6658812496022199e-05,5.4777326482155568e-05,0.00010768772752202946,9.3464860145665087e-05
0.53364227,1.7222755620131122e-06,3.2639679580780816e-06,5.9428136826448203e-06,1.680615386692595e-05,5.4970586367281597e-05,0.0001079931742492483,9.38534973406613e-05
0.5336929,1.7277986069278869e-06,3.2939793021454633e-06,6.0241243791884759e-06,1.6940384817501612e-05,5.5133348032638647e-05,0.00010823778810669423,9.4174141760287641e-05
0.53374353,1.7299184057230755e-06,3.3170190227039034e-06,6.0953411527853047e-06,1.706220011037042e-05,5.5268940979834715e-05,0.00010842324988638764,9.4428036990357932e-05
0.53379417,1.7286400410993482e-06,3.3331077571883505e-06,6.1561968534940234e-06,1.7172143815600123e-05,5.5380923003280037e-05,0.0001085525210353356,9.4617760710427991e-05
0.5338448,1.7240602743407993e-06,3.3423920940775974e-06,6.2064833675257255e-06,1.727051197966327e-05,5.5472772742642173e-05,0.00010862956572708568,9.4746935746188222e-05
0.53389544,1.7163478655391291e-06,3.3451124657846779e-06,6.2460317684387394e-06,1.7357297690044412e-05,5.5547626816944549e-05,0.00010865911006527549,9.4819988090270738e-05
0.53394608,1.7057232333007686e-06,3.3415666310825011e-06,6.2746907681061457e-06,1.743215699275275e-05,5.5608049089274387e-05,0.00010864633268985818,9.4841826827839846e-05
0.53399671,1.6924486421512552e-06,3.3320953190977869e-06,6.2923369234055967e-06,1.7494435440691268e-05,5.5655890218699187e-05,0.0001085966090818791,9.4817592374172295e-05
0.53404734,1.6768135572815641e-06,3.31706989434602e-06,6.2988892330487097e-06,1.7543222329903749e-05,5.5692213093782842e-05,0.00010851526194862895,9.4752406998314381e-05
0.53409798,1.6591242906052937e-06,3.2968800616817071e-06,6.294322203088372e-06,1.7577420690500676e-05,5.5717280636926426e-05,0.00010840731696880848,9.4651126265124521e-05
0.53414861,1.6396973526207552e-06,3.271929898120134e-06,6.2786975262168805e-06,1.7595850653937789e-05,5.5730616412953941e-05,0.00010827733291168693,9.4518191582347824e-05
0.53419925,1.6188554446416288e-06,3.2426360183489116e-06,6.2521892440690395e-06,1.7597355803220899e-05,5.5731110708448152e-05,0.00010812924237999918,9.4357481480450119e-05
0.53424989,1.5969278745943861e-06,3.2094298315005935e-06,6.2151021967245875e-06,1.7580906577966998e-05,5.5717184250582668e-05,0.00010796627473480824,9.4172239597371951e-05
0.53430052,1.5742314095865669e-06,3.1727376656189971e-06,6.1678614485828253e-06,1.7545681636122765e-05,5.5686948602676297e-05,0.00010779090632828932,9.3965033000059593e-05
0.53435115,1.5510693564123647e-06,3.1329880208328262e-06,6.1110136851167889e-06,1.7491151045759717e-05,5.5638397977605784e-05,0.00010760488756650916,9.3737779530371542e-05
0.53440179,1.5277017079433541e-06,3.0905629990761337e-06,6.0451654346584825e-06,1.7417096122848186e-05,5.5569551682753607e-05,0.00010740925591691071,9.3491794867882997e-05
0.53445243,1.5043557840843353e-06,3.0457977159688079e-06,5.9709583648283688e-06,1.7323642430288735e-05,5.5478619065851695e-05,0.0001072044327718177,9.3227873979780251e-05
0.53450306,1.4812143648826453e-06,2.9989749680192143e-06,5.8890351917048569e-06,1.7211255830451806e-05,5.5364123629972708e-05,0.00010699031738374789,9.2946358688272973e-05
0.53455369,1.458408071592024e-06,2.9503231003213227e-06,5.8000153033355475e-06,1.7080719209232553e-05,5.5225027877449007e-05,0.00010676643413956134,9.2647296520416777e-05
0.53460433,1.4360079669122843e-06,2.9000170494639006e-06,5.7044702252118074e-06,1.6933074562944644e-05,5.506080368196764e-05,0.0001065320604213699,9.2330544224797164e-05
0.53465496,1.4140226228605322e-06,2.8481758616937226e-06,5.6029114754974764e-06,1.6769553335010578e-05,5.4871475986769927e-05,0.00010628637167188738,9.1995936309866041e-05
0.5347056,1.3923992097860597e-06,2.7948529412493525e-06,5.4957912690816975e-06,1.6591506667024949e-05,5.4657620551093958e-05,0.00010602855267047732,9.1643374113159671e-05
0.53475624,1.371046698886678e-06,2.7400672345906164e-06,5.3835296936129607e-06,1.6400355283586726e-05,5.4420344344885184e-05,0.00010575792134701754,9.1272941124366484e-05
0.53480687,1.349853672792681e-06,2.6838291755011505e-06,5.2665405029987366e-06,1.6197559465722567e-05,5.4161221327468734e-05,0.00010547398570625137,9.0884953312839997e-05
0.5348575,1.3287103849175028e-06,2.6261652473943067e-06,5.145256657210632e-06,1.5984585937958368e-05,5.388219233672456e-05,0.00010517646306598806,9.0480009777064874e-05
0.53490814,1.3075344086056913e-06,2.5671465226367773e-06,5.0201652359372369e-06,1.576291100788104e-05,5.3585469182380748e-05,0.00010486527899832441,9.0058807467235745e-05
0.53495877,1.2862921299929441e-06,2.5069140412221506e-06,4.8918352511836033e-06,1.5534029523077292e-05,5.3273437991302586e-05,0.00010454055199664963,8.9622335641011326e-05
0.53500941,1.2650154347643816e-06,2.4457053649368008e-06,4.7609424766813261e-06,1.529947507986348e-05,5.2948589014066832e-05,0.00010420259019401363,8.917183749178178e-05
0.53506005,1.2438085182118479e-06,2.3838660262725946e-06,4.6282863800605776e-06,1.5060830610217421e-05,5.2613468359306856e-05,0.0001038519069097668,8.8708752291607784e-05
0.53511068,1.2228460668493695e-06,2.3218502035930625e-06,4.4947945964057119e-06,1.481973864329018e-05,5.2270642763741997e-05,0.00010348923924861278,8.8234702881376809e-05
0.53516131,1.202363036309976e-06,2.2602101647411919e-06,4.3615146820616117e-06,1.4577896665005501e-05,5.1922675704426103e-05,0.00010311555616176984,8.7751488688163565e-05
0.53521195,1.1826375750555966e-06,2.1995725941929321e-06,4.2295870820745021e-06,1.4337040188916402e-05,5.1572091147041514e-05,0.00010273203985971865,8.7261058378169503e-05
0.53526259,1.1639662998056342e-06,2.1406038455737955e-06,4.1002038512723506e-06,1.4098911340642463e-05,5.1221333020611057e-05,0.00010234005433305563,8.676545635617865e-05
0.53531322,1.1466419636792874e-06,2.0839736094605866e-06,3.9745603459791892e-06,1.386522283448879e-05,5.0872718066994127e-05,0.00010194109335361182,8.6266759920572558e-05
0.53536385,1.1309329078293381e-06,2.0303181107032746e-06,3.8538031075437458e-06,1.3637616648562933e-05,5.0528395824148314e-05,0.0001015367268211731,8.5767004290388879e-05
0.53541449,1.1170656033836586e-06,1.98020605916466e-06,3.7389786700766688e-06,1.3417622676055085e-05,5.0190314323336292e-05,0.00010112855209561099,8.5268121256430038e-05
0.53546512,1.105216203754545e-06,1.9341153091321035e-06,3.6309938276606004e-06,1.320662204381697e-05,4.9860206496137749e-05,0.00010071817233257294,8.4771896432754001e-05
0.53551576,1.095506452552894e-06,1.8924170986638263e-06,3.5305859517952751e-06,1.3005812964081809e-05,4.9539577578662565e-05,0.00010030715896723711,8.4279943141136977e-05
0.5355664,1.0880076050367275e-06,1.8553745265937703e-06,3.4383140040110514e-06,1.281619223572215e-05,4.922971030600033e-05,9.9897031598315377e-05,8.3793679670969275e-05
0.53561703,1.082741309070567e-06,1.8231426439488943e-06,3.3545541514358877e-06,1.2638534739294711e-05,4.8931663819452311e-05,9.9489241776657935e-05,8.3314359189780196e-05
0.53566766,1.0796815195513221e-06,1.7957736890731053e-06,3.2795052646805293e-06,1.2473382274291119e-05,4.864626774928617e-05,9.9085160491993655e-05,8.284303571958207e-05
0.5357183,1.0787583097552256e-06,1.7732233338811077e-06,3.2131979146375514e-06,1.2321037073474193e-05,4.8374116906990912e-05,9.868607284675365e-05,8.2380520163342799e-05
0.53576894,1.0798623220721582e-06,1.7553615766561461e-06,3.1555134146625943e-06,1.2181570316347863e-05,4.8115575217811469e-05,9.8293163460775489e-05,8.1927677271785194e-05
0.53581957,1.0828455764181778e-06,1.7419800572096262e-06,3.1062016438284949e-06,1.2054839892794639e-05,4.7870789441015408e-05,9.7907519435624921e-05,8.1485236462369078e-05
0.5358702,1.08752197643816e-06,1.7327986815052098e-06,3.0648962625043296e-06,1.194050741046865e-05,4.7639694007608634e-05,9.7530116093088345e-05,8.1053798037690453e-05
0.53592084,1.0936659321968603e-06,1.7274718845937339e-06,3.0311327153074334e-06,1.1838074030214414e-05,4.7422042958128978e-05,9.7161824044387699e-05,8.0633907878980882e-05
0.53597147,1.1010131275341239e-06,1.7255900280345076e-06,3.0043601968171191e-06,1.1746911855326885e-05,4.7217438173540127e-05,9.6803411921370021e-05,8.0226091329788988e-05
0.53602211,1.1092633991585337e-06,1.7266808544594867e-06,2.9839513231992173e-06,1.1666300127473001e-05,4.7025364086728422e-05,9.6455554014995986e-05,7.983087889502715e-05
0.53607275,1.1180861692349481e-06,1.7302152915103277e-06,2.9692113497132202e-06,1.1595464546666408e-05,4.6845240921062637e-05,9.6118860174730303e-05,7.9448826400654304e-05
0.53612338,1.1271296830199785e-06,1.7356198251489323e-06,2.9593840729804193e-06,1.1533609018645422e-05,4.6676471565568236e-05,9.5793898783501003e-05,7.9080544771121641e-05
0.53617401,1.136036979595198e-06,1.7422865263750406e-06,2.9536600262330173e-06,1.147994079179878e-05,4.6518510853770477e-05,9.5481255431965838e-05,7.8726749552193904e-05
0.53622465,1.1444659845188444e-06,1.7495954407137855e-06,2.9511890225037301e-06,1.1433687687848775e-05,4.6370927133602277e-05,9.5181598118744686e-05,7.8388318111653253e-05
0.53627528,1.1521154054233634e-06,1.756943760024223e-06,2.9510974824340904e-06,1.1394105267509254e-05,4.6233455588430157e-05,9.4895742117340458e-05,7.8066347799135677e-05
0.53632592,1.1587541336391213e-06,1.7637821081472794e-06,2.9525152038214884e-06,1.1360481074967424e-05,4.6106036335352474e-05,9.462471602699599e-05,7.7762203006732645e-05
0.53637656,1.1642532889233798e-06,1.7696543197903755e-06,2.9546081420529177e-06,1.1332130011981786e-05,4.5988818975394467e-05,9.4369795535446455e-05,7.7477517354123711e-05
0.53642719,1.1686051226412669e-06,1.7742339498323408e-06,2.9566145748891427e-06,1.1308384609229025e-05,4.5882136155578625e-05,9.413250873848359e-05,7.7214164567826891e-05
0.53647782,1.1719302775011436e-06,1.7773565800312599e-06,2.9578862627793262e-06,1.1288586588870545e-05,4.5786442649534098e-05,9.3914589629822976e-05,7.6974182187909533e-05
0.53652846,1.1744766180442073e-06,1.7790374099781826e-06,2.9579267820379556e-06,1.1272075825110937e-05,4.5702241187174735e-05,9.3717899622287076e-05,7.6759666139561672e-05
0.5365791,1.176594529109749e-06,1.7794725735581786e-06,2.9564221393550535e-06,1.1258180691943805e-05,4.5629978413379334e-05,9.3544301142479901e-05,7.6572625549586209e-05
0.53662973,1.1787017806755172e-06,1.779016236719592e-06,2.953261938557564e-06,1.1246221833299407e-05,4.5569953290237219e-05,9.3395529962549982e-05,7.641484605031675e-05
0.53668036,1.1812327271663759e-06,1.7781382221377474e-06,2.9485397604181645e-06,1.123552176792508e-05,4.5522222026413872e-05,9.3273053311283122e-05,7.6287748135587521e-05
