Physical Time (s),aphi_alt_vol Monitor (kg-m/s^3): cv1,aphi_alt_vol Monitor (kg-m/s^3): cv2,aphi_alt_vol Monitor (kg-m/s^3): cv3,aphi_alt_vol Monitor (kg-m/s^3): cv4,aphi_alt_vol Monitor (kg-m/s^3): cv5,aphi_alt_vol Monitor (kg-m/s^3): cv6,aphi_alt_vol Monitor (kg-m/s^3): cv7
0.79522267,0.0033743388360330845,0.0082931597972659716,0.017510491984798971,0.03077226268467563,0.052978579666316167,0.11165046816763836,0.23566965659970404
0.79527331,0.0033884590926823123,0.0083419373968537797,0.017440079130873903,0.030743135820222079,0.052938902912230433,0.11162759198221513,0.23567670006921496
0.79532395,0.0034098662323702169,0.0083896758609075129,0.017367441698938984,0.030720169465817886,0.052900249578339581,0.11160503092419841,0.23568387269673921
0.79537458,0.0034370857622179948,0.008435580200252488,0.017293494758342978,0.030703638788755677,0.052862718036541412,0.11158289621185775,0.23569115296798773
0.79542521,0.0034683199035073168,0.0084786780556057283,0.017219167413388105,0.030693700131904193,0.052826429454676901,0.11156131475200351,0.23569852570332561
0.79547585,0.0035020010617746568,0.0085180187457624297,0.017145470637370111,0.030690355345757994,0.052791512637074101,0.11154041381107505,0.23570597426114934
0.79552649,0.0035371421245227793,0.0085528857857104356,0.017073349011507862,0.030693486449351642,0.052758129732578055,0.1115203461668408,0.23571350634185723
0.79557712,0.0035733447989506912,0.0085828695280120264,0.017003660367866737,0.03070283693153799,0.052726459591763281,0.11150126862259598,0.23572113208911699
0.79562775,0.0036104953514057188,0.008607795368312644,0.01693722192303283,0.030718014037784569,0.052696699033492084,0.11148334717107478,0.23572887793900271
0.79567839,0.0036485521870043081,0.0086274513042287823,0.016874789717727105,0.030738498869737899,0.052669054391881423,0.11146674848902384,0.23573677137809801
0.79572902,0.0036874474378749277,0.0086412560028159002,0.016817009492587624,0.030763624663853427,0.052643748710010776,0.11145163371964313,0.23574484274245647
0.79577966,0.0037270807601745858,0.0086480207261091929,0.016764440147885935,0.030792639886502621,0.052620974319785754,0.11143814224882602,0.23575310638240618
0.7958303,0.0037673483169817562,0.0086460571422487704,0.016717564320915583,0.030824754776988469,0.052600905091959853,0.11142640974922066,0.23576157429623507
0.79588093,0.0038081692255501854,0.0086336717106876154,0.016676799961012085,0.03085917855673781,0.052583693969795647,0.11141654494029356,0.23577023465653874
0.79593156,0.0038494955328064783,0.0086098263092842658,0.016642519866868016,0.030895178131322532,0.052569473715770726,0.11140862967688138,0.23577905654713169
0.7959822,0.0038912922382332857,0.0085745569371871375,0.016615035315195141,0.030932072020194587,0.052558369603028086,0.11140272580242605,0.23578799446316748
0.79603283,0.0039335303919747246,0.008528961620076627,0.016594601210114763,0.030969260949140938,0.052550504284871791,0.11139887890179041,0.23579699449796868
0.79608347,0.0039761633930236028,0.0084747454477889245,0.016581405867711976,0.031006228693086533,0.052545986670370221,0.1113971101288436,0.23580598769618591
0.79613411,0.0040191532453793186,0.0084137700818215175,0.016575602172180202,0.031042532486066789,0.052544921524316848,0.11139743784862914,0.23581491446972644
0.79618474,0.004062458798602041,0.0083478051657167925,0.016577322623640103,0.03107776640785212,0.052547391111468847,0.11139985534674532,0.23582371013123232
0.79623537,0.0041060843814943373,0.0082784623353565918,0.016586697314952624,0.031111520529120733,0.052553487126960147,0.11140436845363147,0.23583233906117987
0.79628601,0.0041500666826610258,0.0082073169050077381,0.016603853581398858,0.031143451048805948,0.052563281604137355,0.11141098851085095,0.23584078705149022
0.79633665,0.0041944587412067183,0.0081360409061461501,0.016628866762384734,0.03117322021922685,0.052576802378798346,0.11141971175909561,0.23584903934285756
0.79638728,0.0042393123726511706,0.0080663512855447348,0.016661743737150542,0.031200524936182236,0.052594030484300794,0.11143051481007776,0.23585707711421924
0.79643791,0.0042845448549319563,0.007999920786338207,0.016702372972703931,0.031225110600372575,0.052614879097562489,0.11144332624641824,0.23586485177711852
0.79648855,0.0043297727863394067,0.0079382685594245519,0.016750455686055418,0.031246762781236927,0.05263921131587837,0.11145804200385327,0.23587230283535376
0.79653918,0.0043740936981510135,0.0078826998264659894,0.016805587587468581,0.031265280243729411,0.052666870780126454,0.111474556755033,0.23587938466888997
0.79658982,0.0044159437499105628,0.0078342411456923024,0.016867167302984914,0.031280476185782377,0.052697666997678819,0.11149273163910381,0.23588603782203629
0.79664046,0.0044530517960350638,0.0077936181670969157,0.01693438225822682,0.031292207663520692,0.052731397254696159,0.11151241326337469,0.23589220788654452
0.79669109,0.0044824947680004688,0.007761251619482731,0.017006212092647979,0.031300391482988146,0.052767859075051798,0.11153344836119777,0.23589784728516222
0.79674172,0.0045002780627855666,0.0077372868625366267,0.017081551090312546,0.031305008063209447,0.052806858679037928,0.11155567855177137,0.23590291978795977
0.79679236,0.0045017691167300068,0.0077216630894493639,0.017159299160232018,0.031306088159412569,0.052848208482456235,0.11157893512399727,0.2359073996534963
0.79684299,0.004483123293776232,0.0077141978814363344,0.017238408154429483,0.03130373200176674,0.052891717745530517,0.1116030564287655,0.23591128293160063
0.79689363,0.0044429678808160199,0.0077146277030607953,0.017317865101734692,0.031298019341277003,0.052937154167217892,0.1116278201879773,0.23591451878199229
0.79694426,0.0043834843807071342,0.007722733313264625,0.017396881783639739,0.03128919324727162,0.05298444566598548,0.11165317844239471,0.23591723628536165
0.7969949,0.0043091345124723485,0.0077380078160837248,0.017474485002503794,0.031277326228934754,0.053033314505639098,0.11167888784924793,0.23591936973779981
0.79704553,0.0042254147457072254,0.007759893962065988,0.017549861424434141,0.03126266852669371,0.053083643737635439,0.11170487604490517,0.23592102468609927
0.79709617,0.0041374483138978445,0.0077874564739941008,0.017621929201874525,0.031245337723761282,0.053135124221129315,0.11173093498951653,0.23592215644033546
