Physical Time (s),phi_alt_flux_top Monitor (kg-m/s^3): top_cv1,phi_alt_flux_top Monitor (kg-m/s^3): top_cv2,phi_alt_flux_top Monitor (kg-m/s^3): top_cv3,phi_alt_flux_top Monitor (kg-m/s^3): top_cv4,phi_alt_flux_top Monitor (kg-m/s^3): top_cv5,phi_alt_flux_top Monitor (kg-m/s^3): top_cv6,phi_alt_flux_top Monitor (kg-m/s^3): top_cv7
0.59891078,1.661009402409568e-08,2.8405460282121062e-09,7.4813201437496247e-08,3.3320390225628615e-08,5.7879651274222143e-08,1.9706845922028619e-07,5.6425018641164961e-09
0.59896141,1.31942518855769e-08,-5.8598235697034588e-09,6.7609962684241026e-08,2.7365204009577815e-08,6.2339973416501395e-08,1.9637173997289062e-07,4.5142292719775943e-09
0.59901205,7.8229545943033911e-09,-1.671078122165847e-08,5.7867548651594045e-08,1.9512645808192563e-08,6.4035023243625914e-08,1.937359206165158e-07,1.7294881392565693e-09
0.59906269,-2.7255645297852544e-11,-3.0161351990752168e-08,4.5156297528193523e-08,8.7507419715732572e-09,6.2185137954199904e-08,1.8840655442337944e-07,-3.4269071504786737e-09
0.59911332,-9.9586188340647676e-09,-4.5729757572590969e-08,3.0070270335439795e-08,-4.5547711227620632e-09,5.6941921265489149e-08,1.8051425160343155e-07,-1.0806501058319253e-08
0.59916395,-2.147075487967793e-08,-6.2836489889863706e-08,1.4701421201154958e-08,-1.9711061029218974e-08,4.9137415583811359e-08,1.7039642786988463e-07,-2.004156398295083e-08
0.59921459,-3.3879734337497992e-08,-8.0718929220474659e-08,-8.5307820275716127e-10,-3.5748192055789883e-08,3.9135054923434178e-08,1.5863522247462634e-07,-3.0557185150861077e-08
0.59926523,-4.6745074461828564e-08,-9.8832011668112293e-08,-1.6225661704521457e-08,-5.1848186394033032e-08,2.749233441120612e-08,1.4575075952790245e-07,-4.1866239119470033e-08
0.59931586,-5.9887027981733028e-08,-1.1686009429035029e-07,-3.1148019808360485e-08,-6.7399409697041499e-08,1.4739965030824128e-08,1.3218973673471174e-07,-5.3580231913186404e-08
0.59936649,-7.284658258574239e-08,-1.3412758925451031e-07,-4.5006721562251803e-08,-8.1563427111093163e-08,1.6729744894060841e-09,1.1854514116549268e-07,-6.5148145448823825e-08
0.59941713,-8.4409379750665238e-08,-1.5003934948853674e-07,-5.7234557666749267e-08,-9.3530399810393196e-08,-1.0767436792930623e-08,1.0561477727511193e-07,-7.5853460558420935e-08
0.59946776,-9.3485955254716098e-08,-1.6422366385687983e-07,-6.7467682245036683e-08,-1.0283368792483842e-07,-2.1848064334590579e-08,9.4036122767219046e-08,-8.5170002201556726e-08
0.5995184,-1.0013739397023541e-07,-1.7648774500994079e-07,-7.6653618962662391e-08,-1.0935850458421877e-07,-3.0641170604250803e-08,8.4663824341637895e-08,-9.2330453293756567e-08
0.59956904,-1.0430449076674424e-07,-1.8633766748505068e-07,-8.3177940353448267e-08,-1.1222152604783273e-07,-3.6440131703988908e-08,7.8147460584137948e-08,-9.6769033676337649e-08
0.59961967,-1.0656065018866982e-07,-1.9244702921732512e-07,-8.7121717365101042e-08,-1.1164138015983631e-07,-3.9231338067694977e-08,7.4509093903195085e-08,-9.8544919207274823e-08
0.5996703,-1.0693529212054885e-07,-1.9595738676368656e-07,-8.8853572623467831e-08,-1.0805604804907951e-07,-3.916193336791809e-08,7.3609169917566054e-08,-9.7848989803417373e-08
0.59972094,-1.0485864237486705e-07,-1.9713378501169309e-07,-8.8483039892102162e-08,-1.0168409452209816e-07,-3.6186401417500451e-08,7.5482482633611074e-08,-9.466756470496034e-08
0.59977158,-1.0007109380694644e-07,-1.9564650258018858e-07,-8.5762007030342013e-08,-9.2342722278793542e-08,-3.0048139469673026e-08,8.0658368982952425e-08,-8.8507576504086259e-08
0.59982221,-9.2692403442077586e-08,-1.9133615883416933e-07,-8.0705616934408173e-08,-8.0108774841028695e-08,-2.0393423544566894e-08,8.9435468282818779e-08,-7.9106827295901169e-08
0.59987284,-8.2550649481125586e-08,-1.836989764343968e-07,-7.2902339376376985e-08,-6.4642682442916483e-08,-6.6128112275224567e-09,1.024562042835896e-07,-6.5845872192037171e-08
0.59992348,-6.984470526150066e-08,-1.727176681884547e-07,-6.2440828372471894e-08,-4.6167841524268501e-08,1.1226495943781891e-08,1.1969773144968592e-07,-4.8739968968555667e-08
0.59997411,-5.5027603073639063e-08,-1.5884374180176965e-07,-4.9860423723998206e-08,-2.5408530644941423e-08,3.2465967897697304e-08,1.4053802260474744e-07,-2.8377625056765403e-08
0.60002475,-3.8056026107659974e-08,-1.421101056043596e-07,-3.5044683279909749e-08,-2.4389400900356387e-09,5.7023509581563227e-08,1.6492244942325618e-07,-4.7610505841663784e-09
0.60007539,-1.9749415491522886e-08,-1.233925683049416e-07,-1.9035330569110178e-08,2.1496781371163932e-08,8.3599096422362746e-08,1.9156982388105753e-07,2.0890145337928367e-08
0.60012602,-4.4161219665339637e-10,-1.0295598355415003e-07,-2.1633495439639893e-09,4.5911127091991779e-08,1.1162148344214677e-07,2.1991020659059607e-07,4.8067593963890364e-08
0.60017665,1.9161132292545517e-08,-8.1554511240999261e-08,1.4963679687808535e-08,6.9840950465060899e-08,1.4002182611928001e-07,2.4886092533431182e-07,7.574330317467244e-08
0.60022729,3.8115594423298659e-08,-6.0137703411616124e-08,3.1272904368339742e-08,9.2232815882617443e-08,1.6763235530285996e-07,2.7724035941503391e-07,1.0278360873368389e-07
0.60027792,5.5530205658788766e-08,-3.9600337912245831e-08,4.5898928821929839e-08,1.1217226208856168e-07,1.9341291447781919e-07,3.0399359166754022e-07,1.2817310708992113e-07
0.60032856,7.0541502530406014e-08,-2.0795617701518633e-08,5.7976644946982838e-08,1.2889585922072496e-07,2.1648885755783468e-07,3.2817933436437916e-07,1.5100156608933181e-07
0.6003792,8.2625772977530028e-08,-4.260339165029193e-09,6.7346686064594918e-08,1.4204492643320716e-07,2.3640245888711343e-07,3.4927351576575611e-07,1.7076974886412332e-07
0.60042983,9.2126891982711919e-08,1.0316310429892474e-08,7.4567495124209088e-08,1.5233770168708425e-07,2.5360963388131173e-07,3.6767583032044329e-07,1.8789266930943831e-07
0.60048046,9.9372686075765613e-08,2.3212245733647633e-08,8.0134070453702224e-08,1.6029433936981994e-07,2.6857653931619182e-07,3.8379562253499023e-07,2.0279131316737202e-07
0.6005311,1.0450265849815386e-07,3.4504232976380004e-08,8.4311444688282445e-08,1.6627302328255277e-07,2.8158638417703373e-07,3.9786216126424235e-07,2.1570053868796651e-07
0.60058174,1.0782095021498721e-07,4.4420133355566673e-08,8.7422274735882334e-08,1.7068233523374368e-07,2.9295046158268711e-07,4.1011292905428353e-07,2.2688155845908722e-07
0.60063237,1.096234837390913e-07,5.3141460794583238e-08,8.9587400708261927e-08,1.7343274571853926e-07,3.0261498755857214e-07,4.2032217366460454e-07,2.3618139265779439e-07
0.600683,1.0986435054647229e-07,6.06105005211835e-08,9.0831074980493634e-08,1.7500115808719443e-07,3.1094317285622338e-07,4.2897225571933329e-07,2.4401896939343802e-07
0.60073364,1.0837079187353507e-07,6.6619657683583326e-08,9.0900844763649824e-08,1.7531565530279421e-07,3.1792529975454043e-07,4.3604123943381446e-07,2.5034441824757448e-07
0.60078427,1.0511404737527434e-07,7.1119446648888839e-08,8.9663967172687361e-08,1.7432693827526859e-07,3.2362943009820123e-07,4.4161127898053283e-07,2.5521146124318843e-07
0.60083491,9.7529714404406916e-08,7.0737521878096495e-08,8.2033966038626331e-08,1.6476211206448077e-07,3.1874846427544908e-07,4.3492313936803019e-07,2.4882908962299307e-07
0.60088555,9.962921805221644e-08,8.3821810638114752e-08,9.4769797597640983e-08,1.8484547597703018e-07,3.5305263701547231e-07,4.7378491003494781e-07,2.8369581098800509e-07
0.60093618,9.4079631335725774e-08,8.7604040351546077e-08,9.4182069964681285e-08,1.8599143725590963e-07,3.6348168394351438e-07,4.850546362291798e-07,2.9334470576237288e-07
0.60098681,7.8121264063051485e-08,8.0591681563778663e-08,8.1141993139461553e-08,1.720979685258245e-07,3.5719810530399949e-07,4.7821900764174313e-07,2.8575973995015438e-07
0.60103745,6.5298680695311253e-08,7.6849493033840863e-08,7.0625803896617528e-08,1.5909955531263882e-07,3.5131801945645458e-07,4.71298212463944e-07,2.7838352503577778e-07
0.60108808,5.2056034915701482e-08,7.390126597950885e-08,6.2540387259010701e-08,1.4978113787574657e-07,3.5162477601903954e-07,4.7228584976699726e-07,2.7781223616207746e-07
0.60113872,3.9292420152861012e-08,7.324941421576673e-08,5.9464144172065825e-08,1.4783292730283106e-07,3.6292488951629223e-07,4.8691088137541213e-07,2.891860365893267e-07
0.60118936,1.2704166899193854e-08,5.3182011327426872e-08,2.7500624726841475e-08,1.0259788111297608e-07,3.1798812732898954e-07,4.3655956991888645e-07,2.4156428216892888e-07
0.60123999,-5.7993229356908614e-09,4.2648577162340609e-08,9.1303232456299363e-09,7.4597311808947652e-08,2.9499497889063844e-07,4.1189530942684447e-07,2.1733457627588242e-07
0.60129062,-1.8127919615271788e-08,3.9294806722322043e-08,3.3526710128054851e-10,5.7478516779442953e-08,2.8505439815540672e-07,4.0243709367559225e-07,2.0712435247481933e-07
0.60134126,-2.09323078164584e-08,4.686341306101675e-08,6.4342775216256022e-09,5.834780959588692e-08,2.9676205969349793e-07,4.1794936704942171e-07,2.199321226783131e-07
0.6013919,-2.2019798865711542e-08,5.5029287037208078e-08,1.2225520441159209e-08,5.5613950055150429e-08,3.0190942715129562e-07,4.2574057685629798e-07,2.2613395354355686e-07
0.60144253,-2.1241763929457902e-08,6.4087317303981088e-08,1.884886834678809e-08,5.1470707891978693e-08,3.0338085130092478e-07,4.2928134777871736e-07,2.2884838948668511e-07
0.60149316,-1.9551359169222286e-08,7.3685831155989969e-08,2.6571793430079402e-08,4.7243312676834748e-08,3.0323604161150712e-07,4.3122272759968113e-07,2.303724393866288e-07
0.6015438,-1.744293074612352e-08,8.2561946456961766e-08,3.4539565651446304e-08,4.2629056021372483e-08,3.0149563455292906e-07,4.3177491963149484e-07,2.3076129836527825e-07
0.60159443,-1.6064336968122771e-08,8.9421449901460007e-08,4.1713640236137602e-08,3.6814486170513891e-08,2.9706614617718012e-07,4.3020887100108507e-07,2.2923568227387258e-07
0.60164507,-1.4368598977825103e-08,9.5364095437181147e-08,4.9442160358020113e-08,3.1216127501013481e-08,2.9156873529151282e-07,4.2802322189440859e-07,2.2726904707691584e-07
0.60169571,-1.0222170483094791e-08,1.027889827755218e-07,5.9883847010967352e-08,2.854414253433828e-08,2.878590958790935e-07,4.2804630402722196e-07,2.2766482588085701e-07
0.60174634,-1.2717106436109506e-09,1.144025880425248e-07,7.6063329208653808e-08,3.18111120417963e-08,2.8915642565866005e-07,4.3344026859860085e-07,2.3354651341076429e-07
0.60179697,1.1855563515907995e-08,1.2968790570728002e-07,9.7575297359697204e-08,4.086179652471146e-08,2.9535972029532064e-07,4.4405120159692606e-07,2.4472264972813897e-07
0.60184761,2.8241448073389123e-08,1.4781901816049754e-07,1.2362351592092306e-07,5.5251669473900469e-08,3.0603476142726333e-07,4.5937655739539888e-07,2.6065130879389346e-07
0.60189824,4.5330770650766755e-08,1.6623890176094631e-07,1.5162039016672143e-07,7.2384619178859957e-08,3.1900056215995684e-07,4.7714032043101017e-07,2.790045375077658e-07
0.60194888,6.3285474506105296e-08,1.8503836012670734e-07,1.8152940030528794e-07,9.2582330230878451e-08,3.3462389050877054e-07,4.9761660517745986e-07,3.0002129064562702e-07
0.60199952,8.1736168573224358e-08,2.0375681476077138e-07,2.1264294884809415e-07,1.1544510286082498e-07,3.5255468616734795e-07,5.2037996368028919e-07,3.2326390494265865e-07
0.60205015,9.995016752750098e-08,2.2165398414730877e-07,2.4586202687684559e-07,1.4029912741541552e-07,3.7221737740934921e-07,5.448221847067489e-07,3.4808260914471168e-07
0.60210078,1.1710088708347934e-07,2.3783612712429181e-07,2.7882460774487494e-07,1.6612707420174201e-07,3.9267432534019633e-07,5.6996240592386587e-07,3.7348619797071126e-07
0.60215142,1.3311073755740155e-07,2.5241079652976124e-07,3.1115617469972045e-07,1.938385238747767e-07,4.1554377714204522e-07,5.9782097082870894e-07,4.0117618454814188e-07
0.60220206,1.4668716596594296e-07,2.6390451663746911e-07,3.4019510901723615e-07,2.2026912116077375e-07,4.3704352003503647e-07,6.2412144496605161e-07,4.2723954605705418e-07
0.60225269,1.5719612994442548e-07,2.7161668999657746e-07,3.6461401420560447e-07,2.4385497633199758e-07,4.5553040344652558e-07,6.4712136095284165e-07,4.5003447825037744e-07
0.60230332,1.6307390061714726e-07,2.7350161458331447e-07,3.8101820144236411e-07,2.5965633041488988e-07,4.6483907715991586e-07,6.5979457470186212e-07,4.6321974650659534e-07
0.60235396,1.6556654366015485e-07,2.7151012578500002e-07,3.9156091860685907e-07,2.7062983655851121e-07,4.691255570338865e-07,6.6711630253688886e-07,4.7120424795355235e-07
0.60240459,1.6381402038306825e-07,2.6484219119532314e-07,3.9531204860881046e-07,2.755217529735357e-07,4.6724500176037939e-07,6.6805300642218557e-07,4.7296232691514566e-07
0.60245523,1.6060795741393569e-07,2.5623939536853615e-07,3.9551062131748812e-07,2.7764541497740369e-07,4.6298074221090091e-07,6.6678875952464999e-07,4.7242229774698974e-07
0.60250587,1.5614579998912401e-07,2.4617731941606392e-07,3.9203316466014014e-07,2.768740455127439e-07,4.5617956727915074e-07,6.6322168986823309e-07,4.6947932067276626e-07
0.6025565,1.4490964456310422e-07,2.2967800068567923e-07,3.7889247720700269e-07,2.685436633776706e-07,4.4244468823390121e-07,6.5320248878348078e-07,4.5980692216463249e-07
0.60260713,1.3408742083012926e-07,2.1226586036496251e-07,3.628149562856871e-07,2.5868556518786206e-07,4.2724172672599418e-07,6.4187237453649637e-07,4.4880070226176473e-07
0.60265777,1.2702629362414816e-07,1.9917720312840361e-07,3.5096573704349463e-07,2.5570879910382818e-07,4.2120506023417022e-07,6.4147112736312376e-07,4.4748794793112988e-07
0.60270841,1.2043152317191928e-07,1.8686474173800981e-07,3.3827942851322046e-07,2.5199568640574826e-07,4.1438686363497877e-07,6.405214752061472e-07,4.4550472639679121e-07
0.60275904,1.0805305795618544e-07,1.6916072973073883e-07,3.1762937753670515e-07,2.3877272060545807e-07,3.9642343963706145e-07,6.275826755550108e-07,4.3217343145898443e-07
0.60280967,9.7997275609566512e-08,1.5412459404621348e-07,2.9709469750267076e-07,2.2388771680260798e-07,3.7486042960949392e-07,6.0999265771794515e-07,4.1494335005906251e-07
0.60286031,8.8802035622517095e-08,1.39594107708422e-07,2.7484315391065936e-07,2.0564963295119733e-07,3.4812837762687063e-07,5.8618216798849412e-07,3.921671060152848e-07
0.60291094,8.0631130046761987e-08,1.2623215339758442e-07,2.5311210432091763e-07,1.862650773324487e-07,3.1919347025318252e-07,5.594890576073022e-07,3.6681031219009755e-07
0.60296158,7.615755667135931e-08,1.1720298504258484e-07,2.3479675665092983e-07,1.7111538362409387e-07,2.9319553917063714e-07,5.3542581586757787e-07,3.440304312082428e-07
0.60301222,7.5327138367644256e-08,1.1278303109572813e-07,2.2066283618430173e-07,1.6061160466311436e-07,2.7224933283581e-07,5.1636389797954771e-07,3.2593967089787286e-07
0.60306285,7.7817126476464406e-08,1.1282421472020349e-07,2.1124462813879576e-07,1.5524734019471541e-07,2.5754103207081508e-07,5.0367649463851833e-07,3.1372915227665317e-07
0.60311348,8.3156555017108115e-08,1.1686202595970824e-07,2.0673321830405563e-07,1.552200465505092e-07,2.4980102833280099e-07,4.9788510816556986e-07,3.0780432664298055e-07
0.60316412,9.0653344461240213e-08,1.2403299750420406e-07,2.0656667365068659e-07,1.599382170677344e-07,2.4792555661587453e-07,4.9813741586857154e-07,3.0735429108212864e-07
0.60321475,9.8575006000861925e-08,1.3221628630508171e-07,2.0833718847753151e-07,1.6645310976358383e-07,2.4798104012327441e-07,5.0003249527458766e-07,3.0836755817741299e-07
0.60326539,1.0458866625815553e-07,1.3869018965270377e-07,2.0895882714167292e-07,1.7097239883276303e-07,2.455034718510065e-07,4.9853947670692514e-07,3.062105166769481e-07
0.60331603,1.0896498348913583e-07,1.4352501481658707e-07,2.0859528293940826e-07,1.733276866373699e-07,2.4016077054789182e-07,4.9305474344365006e-07,3.0040330144147339e-07
0.60336666,1.1158208342978499e-07,1.4654646851654658e-07,2.0740272440150542e-07,1.7372154575501713e-07,2.3240246515340424e-07,4.8409463756137826e-07,2.9135698142089924e-07
0.60341729,1.1256855967032875e-07,1.4788977979037677e-07,2.0566891732050247e-07,1.7290252199805943e-07,2.2333123396681775e-07,4.7309419187900227e-07,2.8029900693881202e-07
0.60346793,1.1179884290148462e-07,1.473653861480127e-07,2.0321129259001886e-07,1.7088891053735922e-07,2.135618604539377e-07,4.6047532753352625e-07,2.6754982153844209e-07
0.60351857,1.0909175906801961e-07,1.4467537727447349e-07,1.9957875019892837e-07,1.6717639692169771e-07,2.0274864954668955e-07,4.4592655375821293e-07,2.5279543116400494e-07
0.6035692,1.0466663839172177e-07,1.3981877867405127e-07,1.9439796817286609e-07,1.6050932792391637e-07,1.9020706740096809e-07,4.2854693967148783e-07,2.3528497875538997e-07
0.60361983,9.7833200567732764e-08,1.3214383872668546e-07,1.8617862869337994e-07,1.5097255272210011e-07,1.757489744940072e-07,4.08275436812897e-07,2.1488666748837283e-07
0.60367047,8.9932943813780598e-08,1.2307697431603069e-07,1.7678592302813591e-07,1.4010642468494226e-07,1.6109390865799606e-07,3.8700171629032344e-07,1.9338515576546075e-07
0.6037211,8.1944993299032989e-08,1.1301710364715592e-07,1.6776819096591267e-07,1.2952559919530215e-07,1.4753632659931268e-07,3.6671557845254958e-07,1.726876616502037e-07
0.60377174,7.4102231023637131e-08,1.0294894471400011e-07,1.5939387178765095e-07,1.1969584376416896e-07,1.3614385281112738e-07,3.4821343582224705e-07,1.5355639281947097e-07
0.60382238,6.6743766287915952e-08,9.3222907761707607e-08,1.5178640551802409e-07,1.1089914463588191e-07,1.2737942584616397e-07,3.3197378041359637e-07,1.3647342539558354e-07
0.60387301,5.9996427002743782e-08,8.3919039396773163e-08,1.4493963317930247e-07,1.0324284831281264e-07,1.2134869535798592e-07,3.1818189681368738e-07,1.2165960102546025e-07
0.60392364,5.3950742446359088e-08,7.5070129235606451e-08,1.3878775790474877e-07,9.6733533713001522e-08,1.1797723333218333e-07,3.0689104757636235e-07,1.0922295438028761e-07
0.60397428,4.8705957977777025e-08,6.6713216726534992e-08,1.3323309753988384e-07,9.1317011252771145e-08,1.1709584057976081e-07,2.980653960737753e-07,9.9201950299033277e-08
0.60402491,4.4090946218243627e-08,5.8608078601853599e-08,1.2785914847981284e-07,8.655158061257717e-08,1.1809448890246328e-07,2.9120086541943592e-07,9.1209872139920757e-08
0.60407555,4.0289611100506617e-08,5.0911187764058449e-08,1.2270868359475981e-07,8.2480979443311514e-08,1.2091925057128977e-07,2.8639676409023742e-07,8.537004280362187e-08
0.60412619,3.7182076579548591e-08,4.3467997978753517e-08,1.1747506880972122e-07,7.865216914033614e-08,1.2492947654582856e-07,2.8309422580395264e-07,8.1210371135197278e-08
0.60417682,3.4131859300689975e-08,3.5664934311683065e-08,1.1150421472891103e-07,7.4296840574790611e-08,1.2925381611350741e-07,2.8060250795834292e-07,7.8067832472651936e-08
0.60422745,3.1019769244532785e-08,2.7440752959432741e-08,1.0476238421081656e-07,6.9255661397467374e-08,1.3364383058918754e-07,2.7885565185635788e-07,7.587305947587241e-08
0.60427809,2.7977964324355375e-08,1.9038338038402763e-08,9.7608974220232744e-08,6.3478194938863412e-08,1.3801400562634145e-07,2.7797431628516733e-07,7.4684665516591404e-08
0.60432873,2.3177983574999209e-08,8.6437871542428264e-09,8.813999803302289e-08,5.6361374784131981e-08,1.3994740730281131e-07,2.7550729143804301e-07,7.2169278813033672e-08
0.60437936,1.5812345798191096e-08,-4.4770517361135732e-09,7.5637897947379831e-08,4.6334960478447022e-08,1.3829345560338063e-07,2.703132029428147e-07,6.7234039665848591e-08
0.60442999,6.3242298678065902e-09,-1.9788096843313972e-08,6.062673463156221e-08,3.372107598334438e-08,1.3323474435752883e-07,2.6254341447890752e-07,6.0078913655221509e-08
0.60448063,-4.9791375652865404e-09,-3.6893465447833338e-08,4.5137849196794591e-08,1.8970151411497786e-08,1.2490394905923634e-07,2.5227243664539884e-07,5.0808201928399947e-08
0.60453126,-1.737545732552726e-08,-5.4983036196190157e-08,2.9179502648252851e-08,3.0702049142613129e-09,1.1439986165101414e-07,2.4012239689763815e-07,4.0058913444638997e-08
0.6045819,-3.0260038759610068e-08,-7.3345767450045495e-08,1.3223738111511102e-08,-1.3036849313788488e-08,1.0220725082167231e-07,2.2670299055441857e-07,2.839970698793825e-08
0.60463254,-4.3622186517168948e-08,-9.1840574477290226e-08,-2.6514388016974699e-09,-2.894825216281217e-08,8.8543768555707182e-08,2.1220722903823795e-07,1.5979148161862816e-08
0.60468317,-5.6825737157434752e-08,-1.0959882767467878e-07,-1.7562954408241063e-08,-4.3519609436364322e-08,7.4555215595258486e-08,1.9765429905000766e-07,3.7282303883983214e-09
0.6047338,-6.8906813476677181e-08,-1.2607795355761141e-07,-3.0984060015035239e-08,-5.6077518570954409e-08,6.0965541464784786e-08,1.8359237203752646e-07,-7.8734243606124816e-09
0.60478444,-7.8594709551999804e-08,-1.4090902064097175e-07,-4.2530536887387274e-08,-6.6369822299963081e-08,4.8220886656132608e-08,1.7033179228041836e-07,-1.8607919964248464e-08
0.60483507,-8.5924793859054529e-08,-1.5387137875989182e-07,-5.2943766736502181e-08,-7.4125350315212243e-08,3.755534215796433e-08,1.5902994528621791e-07,-2.7418311715577964e-08
0.60488571,-9.0666628062038865e-08,-1.6435948696036684e-07,-6.0687901960467168e-08,-7.8173782597916957e-08,2.9893793164985057e-08,1.5058518243855593e-07,-3.3502581035824115e-08
0.60493634,-9.342373587171486e-08,-1.7191093970012485e-07,-6.5685756825299443e-08,-7.8741027465656477e-08,2.518123605934088e-08,1.4493451117516389e-07,-3.6988014874737183e-08
0.60498698,-9.4400339332522064e-08,-1.7652735051152587e-07,-6.8366221244771094e-08,-7.6366948290081899e-08,2.314202971693346e-08,1.41798040938824e-07,-3.8192647025439225e-08
0.60503761,-9.3026922266204176e-08,-1.7866113595908458e-07,-6.8963763705449162e-08,-7.1375424111253203e-08,2.3699056827018377e-08,1.4111567260146614e-07,-3.7201840058013386e-08
0.60508825,-8.8925310239311964e-08,-1.7796816570812331e-07,-6.7150217291625048e-08,-6.3448652170290319e-08,2.7454751887424719e-08,1.4357158918335879e-07,-3.3379320063362743e-08
0.60513889,-8.2212964907863781e-08,-1.744356048903292e-07,-6.2987210293868738e-08,-5.2664265839640477e-08,3.4377901997051406e-08,1.4945851399287288e-07,-2.6468825809610261e-08
0.60518952,-7.2725754728359734e-08,-1.6770163120988379e-07,-5.6115000029090033e-08,-3.8675361262935789e-08,4.5209029756426829e-08,1.5943485630260253e-07,-1.5834196097136922e-08
0.60524015,-6.0668991235664239e-08,-1.578198421518873e-07,-4.6664557110001385e-08,-2.1686776709341133e-08,5.9956494820946691e-08,1.7350300511353599e-07,-1.4653964884707194e-09
0.60529079,-4.6504694732212291e-08,-1.4521077967225536e-07,-3.519012465554485e-08,-2.385474065516599e-09,7.8034435133772111e-08,1.9109771793642871e-07,1.610334544388296e-08
0.60534142,-3.021737896970634e-08,-1.2985553269726796e-07,-2.16592027751687e-08,1.9107356429003932e-08,9.9347215189522757e-08,2.1213575153347716e-07,3.6833823058954543e-08
0.60539206,-1.2556409597233268e-08,-1.1252761479304288e-07,-7.0619784922242992e-09,4.1601728663814053e-08,1.2267512046528871e-07,2.3540843057323641e-07,5.9573157795515623e-08
0.6054427,6.1096516757439174e-09,-9.3460952668451565e-08,8.2254507756057495e-09,6.4562209866296313e-08,1.4743412520033409e-07,2.603458029144809e-07,8.3808188788320169e-08
0.60549333,2.5106927292437114e-08,-7.3345039528052392e-08,2.3652775005155179e-08,8.7013442688597924e-08,1.725654616395996e-07,2.8587649083945342e-07,1.0851987327558173e-07
0.60554396,4.3509714506741655e-08,-5.3127744925340841e-08,3.8154248216113976e-08,1.0787346882266517e-07,1.968879413714329e-07,3.1080345245431716e-07,1.3255949563010149e-07
0.6055946,6.0427819098266538e-08,-3.374519694112476e-08,5.0883464246922415e-08,1.2620470995699073e-07,2.1935167685866767e-07,3.3406131636728648e-07,1.5490116454001019e-07
0.60564524,7.4999964226071993e-08,-1.6096056746645853e-08,6.0983953864687496e-08,1.4123326151504974e-07,2.3907405481222452e-07,3.547001138195506e-07,1.7462720287221469e-07
0.60569587,8.6649613215329471e-08,-7.9435799172856892e-10,6.8310470755880203e-08,1.525468450412866e-07,2.5554489421535372e-07,3.7214101966458368e-07,1.911837832606717e-07
0.6057465,9.5621914099906451e-08,1.2379074741824105e-08,7.3366889339076559e-08,1.6078090897894435e-07,2.6913278414585877e-07,3.8668877873966336e-07,2.0489431378692908e-07
0.60579714,1.0240694284164021e-07,2.3897850287629276e-08,7.6850805405786061e-08,1.6663253973310175e-07,2.8047952447850172e-07,3.9892328323108628e-07,2.1635134021577012e-07
0.60584777,1.0696142277768269e-07,3.3697040952614036e-08,7.8877205717981166e-08,1.7030493787593532e-07,2.8970666274631917e-07,4.089087824484274e-07,2.2562543622567012e-07
0.60589841,1.0961557467744068e-07,4.2069487443538001e-08,7.9839324290857365e-08,1.7229855995287256e-07,2.9723158759984238e-07,4.1699769451928587e-07,2.3308701670857356e-07
0.60594905,1.1065453193848657e-07,4.9191009975741383e-08,7.9820376763994771e-08,1.7245894058506108e-07,3.0286527629141965e-07,4.2283995105292773e-07,2.3848948567523682e-07
0.60599968,1.1015476545652955e-07,5.5141166413124839e-08,7.9002700202042802e-08,1.7147364973976389e-07,3.0726441128337553e-07,4.2717542672087181e-07,2.4249241956760089e-07
0.60605031,1.0791816565205797e-07,5.9676727469215874e-08,7.7085792278850677e-08,1.6923787896161991e-07,3.1035574914232374e-07,4.2993469873959855e-07,2.449982488126624e-07
0.60610095,1.0387994418307312e-07,6.269354880296858e-08,7.3852513075696634e-08,1.6562447806819405e-07,3.1208912718071278e-07,4.3108164560005191e-07,2.4595195471035925e-07
0.60615158,9.7955733209038353e-08,6.4065133610894301e-08,6.8972769077012766e-08,1.6022696622389659e-07,3.1207700311127287e-07,4.3020881259798151e-07,2.4496149251256145e-07
0.60620222,9.2580938337816274e-08,6.6964249779068843e-08,6.6904509666214781e-08,1.5936329976880434e-07,3.1865131484228973e-07,4.3705174782428265e-07,2.50843861850902e-07
0.60625286,8.3759906900827183e-08,6.6146489342768759e-08,5.9753420456767117e-08,1.5152103678306634e-07,3.1694106137698214e-07,4.3441870379485016e-07,2.4797221204530239e-07
0.60630349,6.6106572964375922e-08,5.6568134251847966e-08,4.3012742067822517e-08,1.3276906133076014e-07,3.0382186612198436e-07,4.1980163388115756e-07,2.334664184097282e-07
0.60635412,5.3229411494259099e-08,5.2020792453283693e-08,3.0793882696771995e-08,1.1738794868966823e-07,2.9395803948864224e-07,4.0822815549929604e-07,2.2215476625248209e-07
0.60640476,3.7262328459305182e-08,4.4868300713429764e-08,1.6063848999171683e-08,9.8796531481008558e-08,2.8136740435074755e-07,3.9426337753748842e-07,2.082875825735405e-07
0.6064554,2.3999379044431497e-08,4.3696674288663051e-08,1.2916822853879748e-08,9.8149458649322813e-08,2.9420623437801326e-07,4.1110281555147813e-07,2.217308000012452e-07
0.60650603,-1.063653676698907e-09,2.5901654414542661e-08,-1.4865570260010829e-08,6.047654615604941e-08,2.5898888897640882e-07,3.7251534838687453e-07,1.8481662286330827e-07
