Physical Time (s),massspec_vol Monitor (N): cv1,massspec_vol Monitor (N): cv2,massspec_vol Monitor (N): cv3,massspec_vol Monitor (N): cv4,massspec_vol Monitor (N): cv5,massspec_vol Monitor (N): cv6,massspec_vol Monitor (N): cv7
0.39454792,2.2496336338671522e-07,3.3678731351630881e-07,5.3394731891370026e-07,8.0049311216589331e-07,1.2084638708997404e-06,2.2448804025129684e-06,4.3592606927167399e-06
0.39459856,2.2681157522545796e-07,3.334461934012949e-07,5.3572893329772058e-07,8.0248649124579124e-07,1.2084908768093352e-06,2.2451743341999984e-06,4.359543885376054e-06
0.39464919,2.2871371746868842e-07,3.302516815791125e-07,5.3757172528423607e-07,8.0451552326922155e-07,1.2084782645274968e-06,2.2454926418992587e-06,4.3598740080146216e-06
0.39469983,2.3066018581231583e-07,3.2730631501784048e-07,5.3946260010205598e-07,8.0655527631909733e-07,1.2084234006031503e-06,2.2458312961202192e-06,4.360248009126491e-06
0.39475046,2.32626973028712e-07,3.2469884866079988e-07,5.4138742715492618e-07,8.0857660061732799e-07,1.2083178093670006e-06,2.2461799739945275e-06,4.3606564426773517e-06
0.39480109,2.3457174996122147e-07,3.2250191493888662e-07,5.4333322678262635e-07,8.10548192984263e-07,1.2081524180295215e-06,2.2465272507951022e-06,4.3610889296860251e-06
0.39485173,2.364356629625864e-07,3.2076987182245342e-07,5.4529070841216227e-07,8.1243947519565719e-07,1.2079207550357208e-06,2.246863905989735e-06,4.3615373229184913e-06
0.39490236,2.3812413316511205e-07,3.1952792307384379e-07,5.4724583974924667e-07,8.1421167902985186e-07,1.2076120261261688e-06,2.2471758941593268e-06,4.3619885175492463e-06
0.394953,2.3949186429006688e-07,3.1877474066976714e-07,5.4918135375138915e-07,8.1581968648656932e-07,1.2072128050274566e-06,2.247446042789764e-06,4.3624262765926765e-06
0.39500363,2.4034565520935665e-07,3.1848583674287635e-07,5.5108529790523897e-07,8.1722383761040503e-07,1.2067180653607158e-06,2.2476652041505297e-06,4.3628423691360503e-06
0.39505427,2.4046677982297626e-07,3.1861468330728414e-07,5.5294981803960611e-07,8.1839345020141324e-07,1.2061296451107687e-06,2.2478307510136281e-06,4.3632348666802361e-06
0.39510491,2.3961741284475433e-07,3.1909179918600721e-07,5.547573283651132e-07,8.1930015599249187e-07,1.2054448936621035e-06,2.247935263883182e-06,4.3635970738558962e-06
0.39515554,2.3759134733843123e-07,3.198447403926989e-07,5.5648514639806101e-07,8.1992653047245663e-07,1.2046644422136173e-06,2.2479742901829668e-06,4.3639249316059383e-06
0.39520617,2.343033416711901e-07,3.2081479801999793e-07,5.5811427224476489e-07,8.2027529639577876e-07,1.2038014345427575e-06,2.2479558094761587e-06,4.3642266826088901e-06
0.39525681,2.2985863665812231e-07,3.2194874359003663e-07,5.5961540700537537e-07,8.2035085979667022e-07,1.2028644048695464e-06,2.2478828669697884e-06,4.3645053541047992e-06
0.39530744,2.2455642676150443e-07,3.2320559989441191e-07,5.6096076247668852e-07,8.2016454623263615e-07,1.2018624402131821e-06,2.2477601015654198e-06,4.3647653788883382e-06
0.39535808,2.1882488288560548e-07,3.2454729331221174e-07,5.6211832056635963e-07,8.1972657442201363e-07,1.2008016410501815e-06,2.247587063438335e-06,4.3650058744993586e-06
0.39540871,2.1315200217978453e-07,3.2594482521339491e-07,5.6306467548052151e-07,8.1905401590395523e-07,1.1996924523753945e-06,2.2473668128473385e-06,4.3652291326949138e-06
0.39545935,2.0793196006025787e-07,3.2737449215943441e-07,5.6378126338869983e-07,8.181677046258303e-07,1.1985439690501246e-06,2.2471031119812669e-06,4.3654380372447489e-06
0.39550999,2.033732771142252e-07,3.2880985863180246e-07,5.6424468728593454e-07,8.1708601215898603e-07,1.1973557265542872e-06,2.2467930030725449e-06,4.365628320183361e-06
0.39556062,1.9952646628545297e-07,3.3023420435394824e-07,5.6443602206220627e-07,8.158344466163089e-07,1.1961324199756967e-06,2.2464380250836928e-06,4.3657998557107273e-06
0.39561125,1.9635522029081682e-07,3.3163807983771049e-07,5.6433762011749472e-07,8.1443993163818077e-07,1.1948801951737998e-06,2.2460400334816895e-06,4.3659526288372835e-06
0.39566189,1.9379536219515577e-07,3.3301247319769242e-07,5.6392883106699839e-07,8.1292811025150239e-07,1.1936009297648398e-06,2.2455962214594534e-06,4.3660817429277836e-06
0.39571252,1.9179374501260388e-07,3.3435836632741671e-07,5.6320049620234808e-07,8.113323887961804e-07,1.1923030750163355e-06,2.2451097847686276e-06,4.3661882066094999e-06
0.39576316,1.9031740049162437e-07,3.3567690637903438e-07,5.621502323035263e-07,8.0968697534459527e-07,1.1909950693280064e-06,2.2445845520611976e-06,4.3662734281368362e-06
0.39581379,1.8934634871527816e-07,3.369669610406999e-07,5.6078102174098937e-07,8.0802319537290477e-07,1.1896815440296419e-06,2.244021664116948e-06,4.3663359817686536e-06
0.39586443,1.8886931160304422e-07,3.3823046666207301e-07,5.5910685106493296e-07,8.0637388397571614e-07,1.1883694614507215e-06,2.2434254199553362e-06,4.3663774092205072e-06
0.39591507,1.8886561888903208e-07,3.3947379818042317e-07,5.5715458681664378e-07,8.0477514274920047e-07,1.1870700152437606e-06,2.2428052074419935e-06,4.3664042087540459e-06
0.3959657,1.8928775973536139e-07,3.4070249572399037e-07,5.5495789864345751e-07,8.032582953100289e-07,1.1857923031573633e-06,2.242168821048373e-06,4.3664213100290497e-06
0.39601633,1.9006381753476353e-07,3.4192423705581598e-07,5.5255967251191457e-07,8.0185330063344015e-07,1.184547598645752e-06,2.2415267686301914e-06,4.3664363006072788e-06
0.39606697,1.9110764403484386e-07,3.4314715042038122e-07,5.5000861935220292e-07,8.0058740419359103e-07,1.1833470559218085e-06,2.2408898675690937e-06,4.3664573561199351e-06
0.3961176,1.9233788101052764e-07,3.4437853610218182e-07,5.4735579543368107e-07,7.9948300538435582e-07,1.1822009071740207e-06,2.2402683104391434e-06,4.3664920413064276e-06
0.39616824,1.9368892547908829e-07,3.4562414279044832e-07,5.4465502041166293e-07,7.9855814165728947e-07,1.181120400509731e-06,2.2396733672576136e-06,4.3665491202134378e-06
0.39621887,1.9511807718323115e-07,3.4688914157508318e-07,5.4196617983068022e-07,7.9782951289291515e-07,1.1801185612384074e-06,2.2391184939080997e-06,4.3666393051396626e-06
0.39626951,1.9660838780980507e-07,3.4817288455706287e-07,5.393535366491654e-07,7.9730967267618207e-07,1.1792078143276991e-06,2.238616898409616e-06,4.36677299314437e-06
0.39632015,1.9815971996948266e-07,3.4947064258077758e-07,5.3687680159893712e-07,7.9700646996325076e-07,1.1783987538380981e-06,2.2381802152712444e-06,4.3669590015829278e-06
0.39637078,1.9977754425488639e-07,3.5077685057438477e-07,5.3458657510010324e-07,7.9692478248681276e-07,1.1777015443348167e-06,2.2378195448440977e-06,4.3672056020548006e-06
0.39642141,2.0146765071179031e-07,3.5208612607389965e-07,5.3252709596574167e-07,7.9706648669638596e-07,1.1771255856963501e-06,2.2375453057818695e-06,4.3675204521790443e-06
0.39647205,2.0323374062716764e-07,3.5338758845654584e-07,5.3073438367865027e-07,7.9742984627684587e-07,1.1766777749633714e-06,2.2373654583465845e-06,4.3679088872824007e-06
0.39652268,2.0507704850485416e-07,3.5465543084913382e-07,5.2923334010941694e-07,7.9800990242930875e-07,1.1763626999353308e-06,2.2372852902255614e-06,4.3683736217710324e-06
0.39657332,2.0699509189843162e-07,3.5583454935680761e-07,5.2803788771616643e-07,7.9879669780812699e-07,1.1761802477710535e-06,2.2373054173593133e-06,4.3689129300808551e-06
0.39662395,2.0898111138288763e-07,3.5682940497181727e-07,5.2715198993305795e-07,7.9977558805813252e-07,1.1761258092532709e-06,2.2374219786595569e-06,4.3695207588323881e-06
0.39667459,2.1102334813811038e-07,3.5750621732392845e-07,5.2657053311716627e-07,8.0092474473428768e-07,1.176189587359008e-06,2.2376258208814416e-06,4.3701861250300575e-06
0.39672523,2.1310843194340262e-07,3.5772756324544486e-07,5.2628356606752922e-07,8.0221912391156536e-07,1.1763600058106158e-06,2.2379059494535536e-06,4.3708963931218354e-06
0.39677586,2.1522153018979931e-07,3.5740480638030501e-07,5.2627605371498517e-07,8.0363002921005295e-07,1.1766236000170029e-06,2.2382493773789048e-06,4.3716371486114048e-06
0.3968265,2.1734966144177579e-07,3.565332642968084e-07,5.2653111314071288e-07,8.0512912591610956e-07,1.1769687787541305e-06,2.2386449705867587e-06,4.3723961908414474e-06
0.39687713,2.1947932881961425e-07,3.5517173990786503e-07,5.2702797754111021e-07,8.0668663827696893e-07,1.1773829110975641e-06,2.2390804262876238e-06,4.3731602271316981e-06
0.39692776,2.2160065256419547e-07,3.5340938741010989e-07,5.2774696002731526e-07,8.0827618671970025e-07,1.1778569762259066e-06,2.2395471776323735e-06,4.3739199741653912e-06
0.3969784,2.2370913897755787e-07,3.5134520375922845e-07,5.2867212497256292e-07,8.098768795991413e-07,1.1783871216794706e-06,2.2400416033627778e-06,4.3746712875938687e-06
0.39702903,2.2580274288170385e-07,3.490745226008463e-07,5.2978844219563009e-07,8.114688979599161e-07,1.1789712711869376e-06,2.2405617050401092e-06,4.3754119232086511e-06
0.39707967,2.2788246484540904e-07,3.4669494120289093e-07,5.3108337802824732e-07,8.130363434410887e-07,1.1796101554973117e-06,2.2411086417629661e-06,4.3761430272913673e-06
0.39713031,2.2995028374600467e-07,3.4431620590349034e-07,5.325435780779736e-07,8.145649411298081e-07,1.1803052893796022e-06,2.2416845728327274e-06,4.37686687991851e-06
0.39718094,2.320063921422206e-07,3.4205473327986465e-07,5.3415195400116657e-07,8.1603858858686753e-07,1.1810555141147893e-06,2.2422890318928445e-06,4.3775832611328042e-06
0.39723158,2.3404595727288583e-07,3.400207306410303e-07,5.3588492906903646e-07,8.1743866979291472e-07,1.181854666412524e-06,2.2429165365513528e-06,4.378287099932712e-06
0.39728221,2.3606380754352268e-07,3.3830585445188182e-07,5.3771487946995763e-07,8.187475371568839e-07,1.1826958034689401e-06,2.2435607531724371e-06,4.3789725043222716e-06
0.39733284,2.3805260128758222e-07,3.3697218803699917e-07,5.3961216306324124e-07,8.1994606441664322e-07,1.1835702206023539e-06,2.2442134546333557e-06,4.3796318371848088e-06
0.39738348,2.3999887044193807e-07,3.3604986977493138e-07,5.4154618814683366e-07,8.2101502149045941e-07,1.1844676922420189e-06,2.2448647319107344e-06,4.3802557904579019e-06
0.39743411,2.4186963329210696e-07,3.3553511274213088e-07,5.43485417988139e-07,8.2193389901853389e-07,1.1853754406776255e-06,2.245501940738399e-06,4.3808325797336476e-06
0.39748475,2.4359805306338317e-07,3.3540474953580421e-07,5.4541133870200412e-07,8.2269482624610304e-07,1.1862915572114101e-06,2.2461233799253058e-06,4.3813613368607206e-06
0.39753538,2.4501809100641634e-07,3.3561009755631785e-07,5.4730536536225589e-07,8.2328573246643662e-07,1.1872074534512022e-06,2.2467204563983288e-06,4.3818343853049656e-06
0.39758602,2.4580270769617253e-07,3.3609496814347193e-07,5.491590479095847e-07,8.2370192541403208e-07,1.1881203799761672e-06,2.2472902886730727e-06,4.3822500499294034e-06
0.39763666,2.4546841375557785e-07,3.3679226152628167e-07,5.5096131365982718e-07,8.2393427681555518e-07,1.1890207652278932e-06,2.2478231625659419e-06,4.3825999678632059e-06
0.39768729,2.4359167311317155e-07,3.3764521305675926e-07,5.5271289432669404e-07,8.2398479446644026e-07,1.1899087764867234e-06,2.2483189617706312e-06,4.3828855117041627e-06
0.39773792,2.4008966168215318e-07,3.3859507479965209e-07,5.5441026150323889e-07,8.2385080144954008e-07,1.1907791507063781e-06,2.2487721182150687e-06,4.3831027692789404e-06
0.39778856,2.3529539867951908e-07,3.3959334229010972e-07,5.5605555726130034e-07,8.2353798760071987e-07,1.1916334435430896e-06,2.2491840831576976e-06,4.3832548819684299e-06
0.39783919,2.2976501762515352e-07,3.4059265260360795e-07,5.5764276249668643e-07,8.2304635036241702e-07,1.1924661693490318e-06,2.2495492436933907e-06,4.38333808595407e-06
0.39788983,2.2404423706405012e-07,3.4155853181039847e-07,5.5916537863488525e-07,8.2238056937720175e-07,1.1932749168343712e-06,2.2498655683672721e-06,4.3833519437510693e-06
0.39794046,2.1855996950118046e-07,3.4247490967992556e-07,5.6061647281671352e-07,8.2154945152114169e-07,1.1940605358566716e-06,2.2501342656098421e-06,4.3832993007786499e-06
0.3979911,2.1365324590477675e-07,3.4333701812973865e-07,5.6197875698511403e-07,8.2055994337163178e-07,1.1948201791200921e-06,2.2503528547443009e-06,4.3831793271371303e-06
0.39804174,2.0957175058695951e-07,3.4416205734271358e-07,5.6323888938383489e-07,8.1943000628181458e-07,1.1955611471021965e-06,2.2505292340535721e-06,4.383001530753194e-06
0.39809237,2.0640578512822122e-07,3.4496096438863099e-07,5.6436765924728391e-07,8.1816848692253004e-07,1.1962806409123455e-06,2.2506610447362102e-06,4.3827652854345423e-06
0.398143,2.041303019281359e-07,3.4575243084969105e-07,5.6534132645328809e-07,8.1679389810293986e-07,1.1969848849718068e-06,2.2507550662078081e-06,4.3824789781435642e-06
0.39819364,2.0264689996502406e-07,3.4654433821618323e-07,5.6612587130510032e-07,8.153186521069547e-07,1.1976735667986036e-06,2.250811658362732e-06,4.3821446833580539e-06
0.39824427,2.0182425191385496e-07,3.4734131107722217e-07,5.6668628363641875e-07,8.1375653673914746e-07,1.1983464937168122e-06,2.2508314053692856e-06,4.3817649715036003e-06
0.39829491,2.0151260795594157e-07,3.4814401622423376e-07,5.669867024284754e-07,8.1212050887367233e-07,1.1990018670106472e-06,2.2508136779537791e-06,4.3813411170578988e-06
0.39834554,2.0156204073531949e-07,3.4895303008877148e-07,5.6699561465522203e-07,8.1043067081619076e-07,1.1996401032947402e-06,2.2507605162258148e-06,4.3808770228542003e-06
0.39839618,2.018522802662326e-07,3.4976563893036071e-07,5.6668485863378016e-07,8.0870320654765801e-07,1.2002590761389786e-06,2.2506719591392534e-06,4.3803745148987173e-06
0.39844682,2.0229453383545022e-07,3.5057744660762169e-07,5.6603353291387173e-07,8.069530451525448e-07,1.2008544659338264e-06,2.250546540956878e-06,4.3798338112671397e-06
0.39849745,2.0283481059016775e-07,3.5138870631213491e-07,5.6503578055909498e-07,8.0519977915639413e-07,1.2014270349041518e-06,2.2503882310005864e-06,4.3792603715756911e-06
0.39854808,2.0344096404812304e-07,3.5219543842242164e-07,5.6369124724742988e-07,8.0345783116912245e-07,1.2019733532945689e-06,2.2501970688218028e-06,4.3786555802448843e-06
0.39859872,2.0409091494433896e-07,3.5298927994525602e-07,5.6200330790311056e-07,8.0173512857593353e-07,1.2024837125591122e-06,2.2499667487564857e-06,4.3780143813559197e-06
0.39864935,2.0477368605283718e-07,3.5377266060973935e-07,5.5999422945024996e-07,8.0005064261193087e-07,1.2029612732340504e-06,2.2497038101962794e-06,4.3773444409693308e-06
0.39869999,2.0547771246379789e-07,3.5454821678338943e-07,5.5769351225880429e-07,7.9842218829438256e-07,1.2034084662443074e-06,2.2494140235925061e-06,4.3766525632331407e-06
0.39875062,2.0618650888641954e-07,3.5531351901889246e-07,5.5513487680111876e-07,7.9686185316385593e-07,1.2038226139706057e-06,2.2490979408844391e-06,4.3759402051191207e-06
0.39880126,2.0689569377758225e-07,3.5607850633935245e-07,5.5237706424874776e-07,7.9539383018439918e-07,1.2042144339117433e-06,2.2487694752164232e-06,4.3752221531262175e-06
0.3988519,2.0757227356475227e-07,3.5682272826515894e-07,5.4945827002798239e-07,7.9400986107019248e-07,1.2045628828896066e-06,2.2484106438431541e-06,4.3744811705540395e-06
0.39890253,2.0820411843460975e-07,3.575510782538532e-07,5.4645452972425096e-07,7.9272613506734154e-07,1.2048724437823147e-06,2.2480291029025333e-06,4.37372551430218e-06
0.39895316,2.0877482716538826e-07,3.5826626925038782e-07,5.434435614087222e-07,7.9155573800745212e-07,1.2051455457061509e-06,2.2476303887848963e-06,4.3729611967845267e-06
0.3990038,2.0926883616047995e-07,3.5897091140921899e-07,5.4050118676674366e-07,7.9051038590104101e-07,1.2053838628080655e-06,2.2472192134372964e-06,4.3721933936637336e-06
0.39905443,2.0968234483478865e-07,3.5966875913212421e-07,5.3769723813203654e-07,7.8960466310035054e-07,1.2055927555408109e-06,2.2468041085783544e-06,4.3714310155441472e-06
0.39910507,2.1002353999121346e-07,3.603548251190644e-07,5.3508996017448071e-07,7.8884873570833664e-07,1.2057738404013305e-06,2.2463898819819401e-06,4.3706792486898546e-06
0.3991557,2.1032357252805501e-07,3.6101520058690309e-07,5.3273257065643877e-07,7.8825802817097629e-07,1.2059349308328537e-06,2.2459877506794068e-06,4.369949669670291e-06
0.39920634,2.1062504795718827e-07,3.6161128736606115e-07,5.3067242613589308e-07,7.8785151006439682e-07,1.2060883522811161e-06,2.2456134754614547e-06,4.3692583500099829e-06
0.39925698,2.109661429917026e-07,3.620516014220262e-07,5.2893732105396277e-07,7.8763645388216361e-07,1.2062358850353137e-06,2.2452721206882033e-06,4.3686105255735598e-06
0.39930761,2.1138033801765255e-07,3.6220227465531974e-07,5.2754395534700539e-07,7.87614061569107e-07,1.2063744596331315e-06,2.2449637730933162e-06,4.3680066270286474e-06
0.39935825,2.1190320312780929e-07,3.6192478906895738e-07,5.2651503694248443e-07,7.8779709820277816e-07,1.2065139743537962e-06,2.2447015027258581e-06,4.3674601478411381e-06
0.39940888,2.1256271857268533e-07,3.6111825471776382e-07,5.2586319759566473e-07,7.8819271019899054e-07,1.2066603501737544e-06,2.2444942428581896e-06,4.3669805384423521e-06
0.39945951,2.1337326614097185e-07,3.5975728566698353e-07,5.2558650067502506e-07,7.8880228718159657e-07,1.2068154985202918e-06,2.244346695178621e-06,4.3665730528621482e-06
0.39951015,2.14341609163943e-07,3.5789651958474996e-07,5.2567357457010142e-07,7.8962443602455331e-07,1.2069806832487409e-06,2.2442628397738771e-06,4.3662423595261005e-06
0.39956078,2.1546501502865648e-07,3.5562547154616568e-07,5.261030932286553e-07,7.9065381967297105e-07,1.2071557197918448e-06,2.2442450184277466e-06,4.365991461044562e-06
0.39961142,2.1673340751190858e-07,3.5302938577910887e-07,5.2684127532987676e-07,7.9187857005586804e-07,1.2073356071110201e-06,2.2442903591221092e-06,4.3658182363691999e-06
0.39966206,2.1813251639569152e-07,3.5017516798499118e-07,5.2784799269488082e-07,7.932817897696658e-07,1.2075130407935612e-06,2.244393438780364e-06,4.3657180703243392e-06
0.39971269,2.1964593541252803e-07,3.4711096814189343e-07,5.2907980404686914e-07,7.9484312931059455e-07,1.2076795999942694e-06,2.2445472112335351e-06,4.3656847926541545e-06
0.39976333,2.212623308199515e-07,3.438831222160172e-07,5.3050034765546727e-07,7.9654685331873949e-07,1.2078323698932904e-06,2.2447498016784785e-06,4.3657174236206699e-06
0.39981396,2.2296406244434258e-07,3.4053830857162676e-07,5.3206881235409959e-07,7.9836704074197506e-07,1.2079614386767895e-06,2.244991736909933e-06,4.3658074371078353e-06
0.39986459,2.2474107745092397e-07,3.3714778657423946e-07,5.337536991092835e-07,8.0027995131965859e-07,1.2080631459110118e-06,2.2452693802292336e-06,4.3659521912608346e-06
0.39991523,2.2658213653319771e-07,3.3379573067098806e-07,5.3552586860307128e-07,8.0225887554273184e-07,1.2081323523423906e-06,2.2455771071697592e-06,4.3661471191776075e-06
0.39996586,2.2847827204537743e-07,3.3057906699173327e-07,5.373627065991845e-07,8.0427561350405673e-07,1.2081633032563106e-06,2.2459082577820576e-06,4.36638657553686e-06
0.4000165,2.3042091661872449e-07,3.2760094211741737e-07,5.3925021208060576e-07,8.0630525224373882e-07,1.2081539086350268e-06,2.2462593497016302e-06,4.3666682498191863e-06
0.40006714,2.3238749570102058e-07,3.2495183706066132e-07,5.4117338536480154e-07,8.0831852084840218e-07,1.2080958586165751e-06,2.2466202565700218e-06,4.3669831923003137e-06
0.40011777,2.3433770631822949e-07,3.2270568711665537e-07,5.4311852967899952e-07,8.1028340020507369e-07,1.2079794990252754e-06,2.2469789922735462e-06,4.367320608610133e-06
0.40016841,2.3621482194153172e-07,3.2091952352592033e-07,5.4507627043186036e-07,8.1216893331051687e-07,1.2077979848141227e-06,2.2473259323002788e-06,4.3676720743855057e-06
0.40021904,2.3792998332461485e-07,3.1962189261347143e-07,5.4703325663294585e-07,8.1393695011677296e-07,1.2075410428647532e-06,2.2476476384340795e-06,4.3680253892973543e-06
0.40026967,2.3934525133751337e-07,3.188159916153291e-07,5.4897458594703152e-07,8.1554465327729185e-07,1.2071976176035588e-06,2.2479294536284905e-06,4.3683669613986589e-06
0.40032031,2.4027312851482449e-07,3.1848128649328942e-07,5.5088884417364606e-07,8.1695208251649115e-07,1.2067623895292299e-06,2.2481620552013088e-06,4.3686885380115924e-06
0.40037094,2.404905036530088e-07,3.1856539134859893e-07,5.5275846400264033e-07,8.1811718231324159e-07,1.2062261932194893e-06,2.248331858712701e-06,4.3689773314738455e-06
0.40042158,2.3976541207903327e-07,3.19006850796713e-07,5.545745079590069e-07,8.1901890834299148e-07,1.2055945935100067e-06,2.2484399269399454e-06,4.3692351060140909e-06
0.40047221,2.3788401008384988e-07,3.1973216428274233e-07,5.5631425410095321e-07,8.1963824768587719e-07,1.2048669400983689e-06,2.2484807000016513e-06,4.3694568406085614e-06
0.40052285,2.3474172268645596e-07,3.206811690549918e-07,5.5795889275727028e-07,8.199766095727164e-07,1.2040551864555575e-06,2.2484612287344039e-06,4.3696498728660574e-06
0.40057349,2.3042232401206906e-07,3.2180077531278247e-07,5.5948101413683728e-07,8.2003976480225521e-07,1.2031689937849758e-06,2.2483859423040742e-06,4.3698186255784297e-06
0.40062412,2.2520027512929913e-07,3.2304747143225469e-07,5.6085094593989702e-07,8.1983771818604909e-07,1.2022163365806655e-06,2.2482581167341517e-06,4.3699661654542583e-06
0.40067475,2.1949443469739127e-07,3.2438194691345845e-07,5.6203568773543969e-07,8.1938061921952324e-07,1.2012016975929128e-06,2.2480770338928483e-06,4.3700912925644772e-06
0.40072539,2.1379051876557708e-07,3.2577537118712529e-07,5.6301198128768055e-07,8.1868698115495778e-07,1.2001363803175518e-06,2.2478469027322358e-06,4.3701974236255268e-06
0.40077602,2.0850415553114808e-07,3.2720255517401881e-07,5.6375965962959365e-07,8.1777698482153797e-07,1.1990292688395928e-06,2.2475704185754123e-06,4.3702862051600445e-06
0.40082666,2.0386475245605353e-07,3.2863753646645021e-07,5.6425605068247506e-07,8.1667046983118292e-07,1.1978813032681787e-06,2.24724582944999e-06,4.370354583060007e-06
0.40087729,1.9993874967186607e-07,3.3006453428489616e-07,5.6448376024170066e-07,8.1539557919594414e-07,1.1966983194806512e-06,2.2468764863317905e-06,4.3704042408421962e-06
0.40092793,1.966936629313875e-07,3.3147178516466787e-07,5.6442332341077504e-07,8.1397801437123509e-07,1.195484217039901e-06,2.2464625910563437e-06,4.3704334110128079e-06
0.40097857,1.9406689030966446e-07,3.3284981473900965e-07,5.6405365982494017e-07,8.1244417865334521e-07,1.1942407508996629e-06,2.2460016942765293e-06,4.3704374905742036e-06
0.4010292,1.9200426151721068e-07,3.3419932786253705e-07,5.6336483115244061e-07,8.1082826518632181e-07,1.1929762276917649e-06,2.2454973922822659e-06,4.3704177202802371e-06
0.40107983,1.9046927015533304e-07,3.3552175622779383e-07,5.6235390101988375e-07,8.0916529315359588e-07,1.1916994818625778e-06,2.2449540067098855e-06,4.3703759520806728e-06
0.40113047,1.8944048216128559e-07,3.3681470019060635e-07,5.6102154223098611e-07,8.074853809127067e-07,1.1904138276190387e-06,2.2443712580386753e-06,4.3703093068236582e-06
0.4011811,1.8890747929237473e-07,3.3808170724103759e-07,5.5938219549375784e-07,8.0582349279462539e-07,1.1891280655465898e-06,2.2437553105183354e-06,4.3702211408972011e-06
0.40123174,1.888511757449748e-07,3.393275273978386e-07,5.5745999048190296e-07,8.0421439194656934e-07,1.1878521294376462e-06,2.2431142299706248e-06,4.3701166770993707e-06
0.40128237,1.8922672908786813e-07,3.4055730985814772e-07,5.5528741398493772e-07,8.0268883846690681e-07,1.1865945770936987e-06,2.2424552191555656e-06,4.3700001206421849e-06
0.40133301,1.8996540999262237e-07,3.4177926314041631e-07,5.5290727115180847e-07,8.0127746032608527e-07,1.1853675589543547e-06,2.241789777574351e-06,4.3698800397019849e-06
0.40138365,1.9098248189853769e-07,3.4300172064831937e-07,5.503678884349973e-07,8.0000746936145168e-07,1.1841825048420224e-06,2.2411288596177667e-06,4.3697646828689157e-06
0.40143428,1.9219517991512417e-07,3.442316934606495e-07,5.477196525628447e-07,7.9890069718970063e-07,1.1830493793423237e-06,2.2404825003199307e-06,4.3696613525643266e-06
0.40148491,1.9353518651736455e-07,3.4547548241391542e-07,5.4501611499284891e-07,7.9797490654792036e-07,1.181979606776805e-06,2.2398622512541475e-06,4.3695789444380485e-06
0.40153555,1.9495668954136319e-07,3.4673853975578028e-07,5.42317090582928e-07,7.9724648466655122e-07,1.1809861930534698e-06,2.239281453095466e-06,4.3695281592937676e-06
0.40158618,1.9644005628935016e-07,3.4802029214732509e-07,5.3968596023724778e-07,7.9672747330962014e-07,1.1800814246352234e-06,2.2387530637382936e-06,4.3695192165623855e-06
0.40163682,1.9798412011734137e-07,3.4931619068484938e-07,5.3718367155360684e-07,7.9642519707912869e-07,1.1792759030423445e-06,2.2382885728355225e-06,4.3695608250330556e-06
0.40168745,1.9959398236405952e-07,3.5062115918043302e-07,5.3486245723009823e-07,7.9634476610371492e-07,1.1785803889695457e-06,2.2378995825735563e-06,4.3696618303403341e-06
0.40173809,2.0127560572629354e-07,3.5193002523816538e-07,5.3276741511290776e-07,7.9648790888478562e-07,1.178004587194472e-06,2.2375967341301362e-06,4.3698301759355419e-06
0.40178873,2.030327329921038e-07,3.5323286740324668e-07,5.3093581363002254e-07,7.9685301797838095e-07,1.1775558277913955e-06,2.2373883005932313e-06,4.370071545314452e-06
0.40183936,2.0486722477811379e-07,3.545062312390498e-07,5.2939397787248558e-07,7.9743525888734693e-07,1.1772390623559592e-06,2.2372798254385739e-06,4.3703891223824047e-06
0.40188999,2.0677688345566537e-07,3.5569869409676268e-07,5.2815676465903383e-07,7.9822493055693099e-07,1.1770545923642582e-06,2.2372721940460505e-06,4.3707815352377073e-06
0.40194063,2.0875534436171411e-07,3.5671935185191552e-07,5.2722927819947659e-07,7.9920766299324794e-07,1.1769982460365621e-06,2.2373618805776826e-06,4.3712432613495932e-06
0.40199126,2.1079206550399201e-07,3.5743866649549117e-07,5.2660835319360408e-07,8.0036303137194893e-07,1.1770615208446874e-06,2.2375409409824558e-06,4.3717646339793845e-06
0.4020419,2.1287337493041837e-07,3.5771671664529728e-07,5.2628422349034016e-07,8.0166599197285193e-07,1.1772329703439332e-06,2.237798352395242e-06,4.3723330623175691e-06
0.40209253,2.1498474808072754e-07,3.5745707849190032e-07,5.2624246602190854e-07,8.0308786179950137e-07,1.1774991769551365e-06,2.2381209979217875e-06,4.372934112790697e-06
0.40214317,2.1711189348732103e-07,3.5664455669564535e-07,5.2646536871514156e-07,8.0459909229373057e-07,1.1778474193015257e-06,2.238496393977181e-06,4.3735541583713061e-06
0.40219381,2.1924202531589642e-07,3.5533352737119792e-07,5.2693328089654531e-07,8.0617054275976577e-07,1.1782657019095984e-06,2.2389128161255364e-06,4.3741806162567657e-06
0.40224444,2.2136497200758298e-07,3.5361133374328969e-07,5.2762646256244692e-07,8.077757495887072e-07,1.1787450581550672e-06,2.239361508279951e-06,4.3748040847398706e-06
0.40229508,2.2347514556345781e-07,3.5157614370260548e-07,5.2852791936258945e-07,8.0939250600927274e-07,1.1792802376379379e-06,2.2398374277977378e-06,4.3754191806788429e-06
0.40234571,2.255702808051832e-07,3.493237830820125e-07,5.2962264883590873e-07,8.1100079400394788e-07,1.1798688468148184e-06,2.2403382906217799e-06,4.3760235193341566e-06
