Physical Time (s),phi_alt_flux_right Monitor (kg-m/s^3): right_cv1,phi_alt_flux_right Monitor (kg-m/s^3): right_cv2,phi_alt_flux_right Monitor (kg-m/s^3): right_cv3,phi_alt_flux_right Monitor (kg-m/s^3): right_cv4,phi_alt_flux_right Monitor (kg-m/s^3): right_cv5,phi_alt_flux_right Monitor (kg-m/s^3): right_cv6,phi_alt_flux_right Monitor (kg-m/s^3): right_cv7
0.1468415,0.029453523366395,2.4657795570768068,1.2103887627322729,1.4430639522237196,2.9366248912600836,3.9988475007377917,4.201711028660144
0.14689214,0.030927178503981027,2.4871731202390879,1.0566547760343015,1.5169011541198687,2.8653191660573984,3.9945470697678838,4.1329610811431987
0.14694277,0.032247251893224194,2.4782792370245037,0.9034230212775467,1.5961736653433183,2.7931302715845292,3.9889996947382329,4.0633792507281372
0.1469934,0.033911617190511757,2.4375122857454428,0.75262402017545771,1.680473228299306,2.7206727573490022,3.9822711209547252,3.9931253535208366
0.14704404,0.037701882120426675,2.3656466940202039,0.60613464907698023,1.7689063647274219,2.64861153054937,3.9744544187220665,3.9223494387926667
0.14709468,0.048098152183941659,2.265427720888245,0.46846890543141334,1.8603949731030496,2.5775911433466892,3.9656672553911916,3.851205876385249
0.14714531,0.073457625511410718,2.1408731210042964,0.34390236215696512,1.9538310029353962,2.5082111423159801,3.9560390493140201,3.7798432356167844
0.14719594,0.12546885601750674,1.9973436292943507,0.23724614940051447,2.0480383654353944,2.4410463589881055,3.9457010903012373,3.7084009450880542
0.14724658,0.2172622714636111,1.8407726291582236,0.15267070399228033,2.1418868038591241,2.3767075792308354,3.9347791073092733,3.6370220775117481
0.14729722,0.36277394440135491,1.6772751829123111,0.091679062772233449,2.2344007753000783,2.3157513748307128,3.9234104459453016,3.5658501821047643
0.14734785,0.59019674625550278,1.5121467210440565,0.054121525760885816,2.3246566669106796,2.2585532745908732,3.9117129676763494,3.4950272538162608
0.14739848,0.91704337558852633,1.349051558976865,0.038390852615279025,2.411894840544679,2.2053558894630103,3.8998117428563051,3.4246922307365866
0.14744912,1.3302187221689019,1.1896922053098733,0.041564778952252017,2.4954218986108341,2.1563818993883483,3.8878252002749427,3.3549764775358266
0.14749976,1.7784773281372206,1.0357363156772545,0.061019042496681268,2.5746333994173702,2.1119761618134021,3.8758814193410114,3.2859965796856652
0.14755039,2.1870069031157238,0.88944923931858855,0.095994083197015315,2.6490359270814552,2.0722910958386023,3.8641090406081742,3.2178832286658166
0.14760102,2.4963874141229279,0.75390559898494625,0.14854621992165673,2.7179163777205457,2.0374989151557781,3.8526299327507263,3.1507725548259562
0.14765166,2.6756952518383228,0.63458253823726163,0.22085701880803993,2.7807872912309284,2.0078551657106241,3.8415623550869493,3.0847941511570132
0.14770229,2.7216470414812353,0.53779235458488006,0.31485301731702009,2.8372666444031105,1.9835229540714645,3.8310212325043533,3.0200724954363753
0.14775293,2.6656657101938506,0.46847391919704373,0.43075730495120723,2.8869780113032326,1.9642963785906191,3.8211050585210273,2.9567326338735898
0.14780356,2.5378680951419024,0.42596053819070295,0.5664178823553323,2.9295019236267419,1.9499908976967437,3.8119032746536292,2.8948904274930145
0.1478542,2.3432495534411331,0.40449803423051334,0.71859935837039624,2.9640497907965093,1.9405725932971432,3.8034740736968993,2.8346552628979476
0.14790483,2.0958241639978734,0.39540688291837184,0.88426242736764626,2.9903043192700278,1.9360210508736775,3.7958577496997745,2.776118116205045
0.14795547,1.8208947437783418,0.38954278528023029,1.0602846888359547,3.0078459625155101,1.9364004097803234,3.7890639379576272,2.7193647605989115
0.1480061,1.5418009376637745,0.38001825519746008,1.2445718828530827,3.0162371397490273,1.9418774273335313,3.7830824436615451,2.6644838485995348
0.14805674,1.2747331445186085,0.36379648296062528,1.4342745947865574,3.0159034633021919,1.9525634637439768,3.7778829301849095,2.611561194727047
0.14810737,1.0277978891229878,0.34111688399639661,1.626368916282585,3.0071432684593424,1.9684729414940487,3.7734216903904141,2.5606774476788159
0.14815801,0.80754790018846812,0.3134926545192383,1.8174305600921374,2.9900309125593694,1.989368435046972,3.7696396446196601,2.5119147679271552
0.14820864,0.61676002021928522,0.28348455143135903,2.004048107507185,2.9646294282573824,2.0147559027308599,3.7664673644579287,2.4653562745914619
0.14825928,0.46411496173783029,0.25388016319889001,2.1829080980598738,2.9315361354131952,2.0439764333522445,3.7638316320207554,2.4210982684185236
0.14830991,0.35552472857657641,0.22703866724020361,2.3516978776417501,2.8907919119382308,2.0763684988657065,3.7616535194438518,2.3792477823381573
0.14836055,0.29257460624667891,0.20504885350222252,2.5088759689085665,2.8426491078063996,2.1113485669670138,3.7598493839637825,2.3399491134780526
0.14841119,0.26670985277714554,0.18982591358374165,2.6533633408277986,2.7875254166532595,2.1483979741856043,3.7583461002372784,2.3033375259929789
0.14846182,0.2644980911817108,0.18310797659358019,2.783833523698251,2.7256755561678747,2.1870426058061057,3.7570604741300961,2.269574699462428
0.14851245,0.27457256638871852,0.18625257456292729,2.8974679612261554,2.6571976939094264,2.2269137425910892,3.7559188754181374,2.2388638550413291
0.14856309,0.29048023429586045,0.19961353839302726,2.9914601884336007,2.5822210164055246,2.267698148215465,3.7548389392984043,2.2114323878619015
0.14861373,0.31019053732171264,0.22205670970521874,3.0621654361655417,2.5009218470219587,2.3092003169171735,3.7537265515871834,2.1875017832483814
0.14866436,0.33419258070106034,0.25093849995582013,3.1072411518345588,2.4134889082968356,2.3514638598414459,3.7524709385017938,2.1672772647370868
0.14871499,0.36310441361213208,0.28316181058772782,3.1259384346028898,2.3202088720121044,2.3946461752636048,3.7509832035902981,2.1510199409527377
0.14876563,0.39655475756989511,0.31678721998052639,3.1182075521964148,2.2214521711540698,2.438707285660735,3.7491867722791605,2.1389774228936735
0.14881627,0.43284995140068311,0.35282966402790383,3.0842750553505192,2.1175952013540074,2.4834518625859765,3.747034157106091,2.1313692550799535
0.1488669,0.46807336212716993,0.39703879340478687,3.0253525075326908,2.0090631031232742,2.5286742642197182,3.744468906727815,2.128375131089828
0.14891753,0.49808240330810233,0.46239061640636836,2.9428932915735997,1.8963489440714916,2.5742260838381883,3.7414567386452009,2.130159771786384
0.14896817,0.51761126048856287,0.56759695857573234,2.8381669651940444,1.7799936933497047,2.6200647779766451,3.7379468547650236,2.1368386519589251
0.14901881,0.52541758327663346,0.72701558443313252,2.7122723465505736,1.6606260396104515,2.6662616264664103,3.7339100229946554,2.1484440119867765
0.14906944,0.52104471366721017,0.943478521543342,2.5656542383711765,1.5391100832788844,2.7129065399461494,3.729341658050914,2.1649268162338458
0.14912007,0.5065143053192056,1.2049224749406338,2.3995404841661396,1.4160858308518163,2.7600160431981666,3.7242397531383458,2.1861667311851023
0.14917071,0.48431522042613512,1.486484189596408,2.2161302933933693,1.2931719651066464,2.8075435956146735,3.7185947876975827,2.2119703169523719
0.14922135,0.45509586148004416,1.7563924062928895,2.0189133950252196,1.1717239143552278,2.8552699724561972,3.7124144355611208,2.2420746366144653
0.14927198,0.42095594361379718,1.9910383851969855,1.811178160114457,1.0525289160889908,2.9028918734927536,3.7057199395727722,2.2761717776967938
0.14932261,0.38412908311909238,2.1809228334914246,1.5969275251421307,0.93775979229051531,2.9502371540985113,3.6985937424055231,2.3139218333684433
0.14937325,0.34639100817083557,2.3289298969893593,1.3806081965697545,0.83010875797130412,2.9972168515058719,3.6911062718822967,2.3549738668119065
0.14942389,0.3086074925299227,2.4424177542858536,1.1669433469913453,0.73346495333594219,3.0437223670856453,3.6833340091436826,2.3990106485659584
0.14947452,0.27160523085104554,2.5299033934026243,0.95955469895168455,0.65497919237322111,3.0896151319105534,3.6753467413069729,2.4457348652616293
0.14952515,0.23555710593004289,2.5962347304774758,0.76218215116097465,0.60306317320591074,3.1347569144190741,3.6672206815360298,2.4948480687117502
0.14957579,0.20043135835251571,2.6423351437956701,0.57980965595607603,0.5837963569191883,3.1790142984820768,3.6590518735838664,2.5460373847507691
0.14962643,0.16662821305560691,2.666052005841332,0.41789719669189779,0.6009096598721233,3.2222693518305192,3.6509393692106924,2.5990576153742388
0.14967706,0.13627685893730951,2.663367350869295,0.28184651157995799,0.65716549580443295,3.2644239850810974,3.6429965547950274,2.653695173432832
0.14972769,0.1136507445702572,2.6334164391600603,0.17500473668709288,0.753052472275206,3.3053717376972189,3.6353607955531748,2.7097016345404752
0.14977833,0.10494807311663623,2.5739268693763195,0.097402253056632998,0.886859101740476,3.3449853666757923,3.6281751505682585,2.7668348412423605
0.14982897,0.1181422596670902,2.4852005237877837,0.046443014920784072,1.0549042058481317,3.3831116774870527,3.6215905128418675,2.8248798519313345
0.1498796,0.15994230163031947,2.3688903585941818,0.018601322017526647,1.2487865382889822,3.4196439477180158,3.6157796890318381,2.8836558073404213
0.14993023,0.23675783222637151,2.2279104307476514,0.0094889655455204971,1.4579477518402968,3.4544953514382826,3.6109108123130951,2.9429797357637244
0.14998087,0.34673646523562529,2.0656029589969505,0.015600216834328523,1.672832202376642,3.4875596184126505,3.6071531895030855,3.002646548007307
0.15003151,0.49857598941423975,1.885300613571967,0.035708113089237305,1.886062717445435,3.5187149951011962,3.6046382444538803,3.0624436190623094
0.15008214,0.70503317166527002,1.6922039640562485,0.071072892163129966,2.092518274999374,3.5478374099293637,3.6034671662133126,3.1221872639979349
0.15013277,0.97220136633390852,1.4933832345648037,0.12511874574327422,2.2887926832219638,3.5748560931344566,3.6037017713534341,3.1817426030459157
0.15018341,1.2904155726946505,1.2966090621701396,0.20283562185881848,2.4726131940685074,3.5996849290400394,3.6053833332597369,3.2409301467361065
0.15023404,1.6403332868010936,1.1081762050260808,0.3078505465908411,2.6425809095595354,3.6220904735830843,3.608564317010357,3.2995200442959227
0.15028468,1.9989785339245834,0.93268567190835994,0.43936854953266402,2.7978204456363462,3.6420848548715532,3.6132595119993054,3.3573352006530173
0.15033531,2.3374810432629469,0.77264514405411033,0.59279539221653965,2.9372375877065595,3.6596839486951467,3.6194824513066592,3.414278143045971
0.15038595,2.6163642056981433,0.62782163176983308,0.76171510889087912,3.0594853014980443,3.674136442435771,3.6272612435634559,3.4702452622832318
0.15043658,2.8092637670730278,0.49679924710825024,0.93821668848921336,3.1639554629352689,3.6847157539822053,3.6366893451518605,3.5251124935042748
0.15048722,2.8933470083965669,0.37845772147749218,1.1167627352166838,3.2504913168236822,3.6921356622902772,3.6478029432736063,3.5788068455757802
0.15053785,2.8803217118746609,0.27322776607584986,1.293766918379587,3.3184604826616253,3.6978048367727032,3.6605855507232619,3.6313021770095624
0.15058849,2.7860389908559959,0.18318398780855133,1.467344569855654,3.3676907600089629,3.7021442725666778,3.6749488492772939,3.6825450169064489
0.15063912,2.6396767855912846,0.1119511784873623,1.6371706794489587,3.3978767356923436,3.7044190916397199,3.6907287675543121,3.7324493924449236
0.15068976,2.4568853997377391,0.063383891386346453,1.8033405764065589,3.408779654909849,3.7040921881734223,3.7076844551009902,3.7809502123676286
0.15074039,2.2598001326630643,0.038246662773410711,1.9652411825620311,3.3998589388237943,3.7009013040203085,3.7255194431947789,3.8280491334603388
0.15079103,2.0568086062043269,0.032080536270602464,2.1213985158354425,3.3713613576166015,3.6947933030090225,3.7439128598561346,3.8737566406751043
0.15084166,1.8500894366700793,0.037696860154522921,2.2698940450401532,3.3238359182864214,3.6858487401494138,3.7625449965375224,3.9180628006542957
0.1508923,1.6409189756571094,0.047394440034002429,2.4085395131280314,3.2577095065372683,3.6743735039914283,3.7811350333472973,3.960980296695582
0.15094294,1.4304887316936115,0.055202436904311335,2.5354689829148067,3.1742199226847161,3.660785484712997,3.7994397023909907,4.0025392620784723
0.15099357,1.2216046775987015,0.058725675077392819,2.6486726079730802,3.0751079005816528,3.645489281729716,3.8172417545201442,4.0427612005551792
0.1510442,1.0175545049858064,0.059270083560396286,2.7462327667769939,2.962139630585324,3.6287600881370534,3.8343432257417458,4.0816268047255582
0.15109484,0.82248599707834735,0.059622211476616158,2.8264648018922442,2.8372653092374205,3.6107260607304301,3.8505655335723268,4.1190065787930452
0.15114548,0.64182549501266883,0.063361178847614705,2.8886240907053682,2.7026403127502978,3.5914123927724666,3.8657432048685907,4.1547638451511224
0.15119611,0.48148461833306822,0.074882797543375443,2.9322228506491599,2.5601051189734725,3.5708373625649426,3.8797289727820403,4.1888378579006531
0.15124674,0.34512993490971117,0.099017951383155528,2.9568200676455185,2.4126121931100126,3.5489945352759253,3.8923804108252598,4.2211872421355334
0.15129738,0.23361822774030222,0.14063966931729222,2.9618880186963579,2.2633307031581329,3.5256896386090331,3.9035602428182479,4.2517245464442794
0.15134802,0.15455272626997685,0.20276244375654334,2.9484412618019498,2.1157598500502068,3.5006730160130219,3.9131448675518481,4.2803559033435103
0.15139865,0.10703294827746834,0.28460331894525415,2.9181236318177519,1.9733118253842927,3.4737211040001519,3.9210374149302969,4.3071754135141216
0.15144928,0.080919892465549786,0.38086184480027341,2.8715096214442664,1.8390230476982137,3.444562286685863,3.9271744690166597,4.3322106309477126
0.15149992,0.065154880224779513,0.48413220936739704,2.8095894009753173,1.7157455603987293,3.4129381472178038,3.931498211390184,4.3554460225751859
0.15155056,0.053335322344624347,0.58892745923957668,2.7342373842878707,1.6063691832553428,3.37851427339612,3.9339815755300389,4.3768236713024056
0.15160119,0.043417860730922762,0.69578415258426607,2.6467754106756987,1.5136094467201786,3.3410394200366937,3.9346137373262167,4.3963552426571884
0.15165182,0.035514060061502165,0.81295504744541902,2.5491230938086304,1.4393658405973608,3.3003423284693061,3.933434729490433,4.4140870322762558
0.15170246,0.029912818171978921,0.95496725974175778,2.4425145954755028,1.3844541337060765,3.2563471885289874,3.9304883574173934,4.4300060972450144
0.1517531,0.026568144888369269,1.1354856234142059,2.3276307287587943,1.3484529056848786,3.2089946033181733,3.9258622158863687,4.4441007478545496
0.15180373,0.025041612429765055,1.3553477007471406,2.2050459918580523,1.3299512336905153,3.158397868402413,3.9196512881475769,4.4564155999553501
0.15185436,0.024702998658613633,1.596925410474626,2.0756747206274033,1.3272979790964243,3.1048743234278025,3.9119642115068487,4.466982617776833
0.151905,0.024930456921475847,1.8315539780505068,1.9407463218846568,1.3388769846394666,3.0486923822726664,3.9028964162566293,4.4757618202170004
0.15195564,0.02541559780905402,2.0353682535173805,1.8013426500211085,1.362650165697733,2.9897479747687048,3.8925659332706122,4.4828230059721994
0.15200627,0.026105320326211347,2.1987446950264,1.6583007527272451,1.3968503341265732,2.927956792181913,3.8810994477093548,4.4882103045230535
0.1520569,0.027000197956518982,2.3210364430518444,1.5120459772361097,1.4404888610977729,2.8635024752417841,3.8686438093913775,4.4918707421703878
0.15210754,0.028208525784243155,2.4070039058027355,1.362968869805625,1.4925777473697517,2.7966459713388163,3.8553512864698978,4.4938830956888651
0.15215818,0.029762257138824712,2.461827951083905,1.211643525312283,1.5518802814514068,2.7277362277232569,3.8413727873091785,4.4943248203257209
0.15220881,0.031316379972445199,2.487040859812744,1.0590250566573267,1.6167986829834595,2.6572763102077404,3.8268801967305879,4.4931970005341428
0.15225944,0.032743546068369628,2.4823263977640746,0.9066331339014353,1.6866470771365427,2.5858865285819808,3.8120541142815911,4.4905224171385019
0.15231008,0.03456380907183694,2.4458983198003974,0.75657010249236667,1.7610450183341582,2.5143196429029229,3.7970874426116605,4.4864114893245688
0.15236072,0.03856222571436594,2.3783571421018013,0.61086910537844408,1.8394513635779028,2.4433965774680191,3.7821843602247611,4.4809025146738133
0.15241135,0.04922486013105714,2.2822034757850971,0.47368349841103791,1.9212349337749337,2.37390750521139,3.7675607404383022,4.4740213589902131
0.15246198,0.074877859313729853,2.1613362560850309,0.3493511003797769,2.005296094902052,2.3065760423441661,3.7534424729419262,4.4658141356641057
0.15251262,0.12714571267638139,2.0209048029020722,0.24255273101087066,2.0904252326797921,2.2420131322053316,3.7400526608113593,4.4563421353189252
0.15256326,0.21906461522362805,1.8667530932364547,0.15755004083157562,2.1756097778812493,2.1807186375648304,3.7276112160423791,4.445639741742486
0.15261389,0.3645637566880553,1.7050080734936213,0.095967262343000903,2.2599201893212757,2.1230773827430736,3.7163015795767786,4.4337664291971315
0.15266452,0.59184515984124164,1.541056774944908,0.057817505979703802,2.3426370868550253,2.0694214636608361,3.7062742405662399,4.4207851623568279
0.15271516,0.91840393380741736,1.3786841414849356,0.04155944766129975,2.4231879161343914,2.0201688136814631,3.6976359971629078,4.4067589730231251
0.1527658,1.3311552871206576,1.2196962870644077,0.044292817360587031,2.5010865367265311,1.9756302467155427,3.6904614153115807,4.3917323690810575
0.15281643,1.7789157159900844,1.0654842421378901,0.063707837494351036,2.5758008830824108,1.9361342567875242,3.6847972071544621,4.3757532566815405
0.15286706,2.1869472876770257,0.91813437407721188,0.099331934577672171,2.6467093415608423,1.9019798447703262,3.6806593007697512,4.3588505105433697
0.1529177,2.4959717930149745,0.78052632565040025,0.15326791667343836,2.7133281355549475,1.8733705259023754,3.6780150780947785,4.3410212965295667
0.15296833,2.6749285208480327,0.6576667787436774,0.22753527820878663,2.7749902652740732,1.8499250704294821,3.6768059857856739,4.322253245016527
0.15301897,2.720273802461743,0.55595538656038812,0.32391669362541375,2.8311971298773355,1.8313878986705694,3.6769277978534012,4.3025842607814866
0.1530696,2.6630951850221334,0.48079477089410139,0.44238566111071204,2.8815060253024787,1.8178248089082902,3.6782673645302708,4.2820508976913025
0.15312024,2.5339899357641524,0.43270893415681866,0.58046961081050752,2.9253087986763808,1.8091540226131242,3.6807238113861018,4.2606951755504401
0.15317087,2.3384139174530314,0.40665455149909052,0.73495047214064579,2.961907544457961,1.8050042299277889,3.6841690933157603,4.2385294107395364
0.15322151,2.0899899150218499,0.39431407931962226,0.90275886449788678,2.9908536746678656,1.805080950690338,3.6884895096117098,4.2156078163859805
0.15327214,1.8139930214039823,0.38648361957571448,1.0807185764667375,3.0116119763519231,1.8092897048742169,3.6935939644270848,4.1919547108239499
0.15332278,1.5341327480149645,0.376017674603984,1.2666008079377067,3.0238880262257544,1.8176496448223665,3.6993602495459825,4.1675723032868373
0.15337341,1.267261916428094,0.35943505908298767,1.4574342872026711,3.0281458684590152,1.8301719481568672,3.705643746250276,4.1424777501127199
0.15342405,1.0210807182163646,0.33664433498219565,1.6501225485986073,3.0245124378323647,1.8469251464025991,3.7122325725452967,4.1167265051758477
0.15347468,0.80153684513106338,0.30904576979505421,1.8410877271124131,3.0127655239703208,1.8680297237955183,3.7189589413714863,4.0903383584729252
0.15352532,0.61165646435995358,0.27909587975113537,2.0268110386254907,2.9929088820374972,1.8933990225107311,3.7256516416139163,4.0633388849869769
0.15357595,0.46026445814133354,0.24956483758539558,2.2040669004939648,2.9653670455915342,1.9226509688586046,3.7321729965902115,4.035767999235869
0.15362659,0.3532740012204369,0.22284507800621778,2.3707610964116679,2.9301788906416002,1.9551573154190873,3.7383877433752311,4.0076574338808282
0.15367723,0.29190674573416298,0.20104209824894018,2.5254044171279055,2.8874956399467702,1.9902738567231073,3.7441290350661687,3.979039853404934
0.15372786,0.26703946708469523,0.18609622534829157,2.6668140181132083,2.8376896479630673,2.027450466053736,3.7492234916948117,3.9499739653403143
0.15377849,0.26515072958403951,0.17971077842707378,2.7936731547584972,2.7809286506672812,2.0662042634125082,3.7534621749191346,3.9204954692863785
0.15382913,0.27499273412089487,0.1832438422408369,2.9031066945206003,2.7173420785041968,2.1060738957142182,3.7566725329414723,3.8906410983963395
0.15387977,0.29030262195761408,0.19705128440080419,2.9925115364457953,2.6471404797817928,2.1467454255699749,3.7587361411353513,3.8604651234982472
0.1539304,0.30929283129096941,0.21998241864994988,3.0585393020487861,2.5704425890874449,2.1880159076117702,3.7596210672840051,3.8300220148670592
0.15398103,0.3325698707167275,0.24937536003109914,3.0988660247488888,2.4874174652791985,2.2297793335546325,3.7593722422318598,3.7993737112966577
0.15403167,0.36091140845539327,0.28208179595101568,3.1134081085250966,2.3983227670213236,2.2720463673814826,3.7580746114529671,3.7685785944723618
0.15408231,0.39400643166832117,0.31610861956061664,3.1022209784655037,2.3035238588978451,2.3149105142019293,3.7558738588168752,3.7377165551503149
0.15413294,0.43006337540817824,0.35242099208253613,3.0655665955310329,2.2034125096429129,2.3584574233482019,3.7529484470931687,3.7068525057608763
0.15418357,0.46537782082604201,0.39675860217551029,3.004733378800295,2.0983959731737349,2.4026422988093197,3.7494546467045882,3.6760477165943586
0.15423421,0.49555638645581923,0.46209964842433704,2.9211794423328761,1.9888472967988933,2.4473266614488192,3.7455334917241898,3.6453742208559601
0.15428485,0.51566974545541733,0.56725255040552136,2.8160058301479141,1.8751871602760053,2.4924302649982364,3.7413029462614431,3.6149025594925495
0.15433548,0.52412261831375651,0.7266673275549721,2.6900561785804791,1.7580484386477986,2.537891215036542,3.7369061879091534,3.5847014475797518
0.15438611,0.52045743309798453,0.94321439792875206,2.5435594918967817,1.6382213757751329,2.5837181527863748,3.7324613134733298,3.55484096115554
0.15443675,0.50653258501382448,1.2049137719307539,2.3776793963715677,1.516666703905355,2.6299387614000618,3.7280874761668445,3.5253829630100171
0.15448739,0.48487105641090439,1.4868165206276762,2.1945295504518945,1.3944378740306287,2.6765819905784918,3.7239365354671596,3.4964466842554747
0.15453802,0.45604392512585046,1.757155007436952,1.9977124746385324,1.2733895997322964,2.7236049553831219,3.7201914787575516,3.468159476876663
0.15458865,0.42224102336075836,1.9922411285641317,1.790917405726187,1.1548042143865727,2.7709229979907684,3.7170003704448535,3.4405953540079994
0.15463929,0.38567676114968674,2.1824918821040526,1.5778014914665819,1.0397278499662819,2.8183858024946882,3.7145074497194202,3.413775603359352
0.15468993,0.34815293368626926,2.3307590647931375,1.3630039724907097,0.93123618144438525,2.8657546506573506,3.7128988610566922,3.3877176713884043
0.15474056,0.31045864805760942,2.4443924310057477,1.1509794868305516,0.83312147377353329,2.9127699162609941,3.7123729529863803,3.362483143622323
0.15479119,0.27347009155477059,2.5319070243947666,0.94522521313705643,0.75195660514921769,2.9592348640933301,3.7130799677788033,3.3381198138713386
0.15484183,0.23742384859218357,2.5981913566620869,0.74975305504059642,0.69664395187370876,3.0050246851438804,3.7151919327317611,3.3147377594130791
0.15489247,0.20223404531594327,2.6441775565039913,0.56999793179800395,0.67408150024904234,3.0500559238194507,3.7189764872029691,3.2924531760985678
0.1549431,0.16832361661576062,2.6677840488456144,0.41141274719148213,0.68855964216654852,3.0942276616271709,3.7247432413392358,3.2712506905740173
0.15499373,0.13779224946396113,2.664942927475225,0.27917800579946789,0.74333152082138421,3.1374282564412881,3.7327596317782672,3.251181788904034
0.15504437,0.11481987178440484,2.6347172428810732,0.17614089177353287,0.83929671010042506,3.1795439704646178,3.743242520358566,3.2322943982851444
0.15509501,0.10556169378125016,2.5749335760885352,0.10188108596728152,0.97505796504091335,3.2204613623925193,3.7563490049109807,3.2146232992621573
0.15514564,0.11788250128682773,2.4859062021277527,0.05343497483408801,1.1469645790729457,3.2600253337996166,3.7721622315153729,3.1982565184329657
0.15519627,0.15850551652496125,2.3692239558139989,0.027171074473140829,1.346081504534435,3.2981003158451823,3.7906899725082899,3.1834378614693573
0.15524691,0.23379139929250223,2.2278194407572407,0.018608710805190571,1.5608211216792989,3.3345817386745287,3.8118527652371776,3.1705511112154525
0.15529755,0.3419796568183851,2.0650857732199426,0.024455599736634668,1.7806148081628619,3.3693470653299022,3.835515400305193,3.1599006370031613
0.15534818,0.49094629549460084,1.8843500805560514,0.043674204478396469,1.9972862116545917,3.4022569348345542,3.8614568959478452,3.1517299629316931
0.15539881,0.69355492525430007,1.6908098345387126,0.077838829649418656,2.205490200999713,3.4331699422823503,3.88939213644209,3.1462445220426964
0.15544945,0.95616568283626169,1.4916067921024847,0.13059957207346864,2.4017974674453799,3.4619840112518685,3.9189577031619787,3.1436011977874609
0.15550009,1.2700712399682781,1.2945186111537466,0.20701520569342963,2.5841223999407354,3.4886264111468455,3.9497774258735365,3.1438534594413521
0.15555072,1.6166587383932975,1.105846730000565,0.31064606573967646,2.7510566320376237,3.5130336294893914,3.981470838043232,3.1469539603130188
0.15560135,1.973674307030076,0.93020725120713543,0.44074600739193848,2.9017779269739798,3.5350342383600868,4.0136513005979486,3.1527707900683475
0.15565199,2.312945383489899,0.77005930391766431,0.59265663386873368,3.0353911357607846,3.5545730708544525,4.0459372433615615,3.1611324744804623
0.15570262,2.5953023099412134,0.62513519074116275,0.76000778715195438,3.1507030224643886,3.5716107732547862,4.0779735071052805,3.1718514808499512
0.15575326,2.7941194978798829,0.49400990550328178,0.93490252741497393,3.2468706679362005,3.5857831612466224,4.1094558897788067,3.1846570180276577
0.15580389,2.8859117532839536,0.3756235497158692,1.1118643949326139,3.3237200917842444,3.5964396143423008,4.140123842958122,3.1992404329251989
0.15585453,2.8799046536534476,0.27042673567315334,1.287253317066134,3.380691783368948,3.6039327076849892,4.1697441815959735,3.2152936643243284
0.15590516,2.7903501975415597,0.1805845526193858,1.4592657107397622,3.4173955328271792,3.6094231051024988,4.1980962126140016,3.2325231173280509
0.1559558,2.6475535400764447,0.10978779833993177,1.6276356036029949,3.4335326033987812,3.6137175278353948,4.2249729443580888,3.2506075930433469
0.15600643,2.4672754612858809,0.061857785633390942,1.7924919851044161,3.429161980399464,3.6163811401498185,4.2501848679138332,3.2692785835452343
0.15605707,2.2716507967350048,0.037394076405637279,1.9532179803542253,3.4044471791449467,3.6169333591273185,4.2735595040908514,3.2883433689038202
0.1561077,2.0697676014410873,0.031794835410380043,2.1083270256472471,3.3599034160437546,3.6149940772685292,4.2949283010099206,3.3076617486563933
0.15615834,1.8641150130404711,0.037765814433614923,2.2558807931338913,3.2963671143754985,3.6105582071188245,4.3141301871418598,3.3271230691180116
0.15620897,1.6557905800113959,0.04758968088365944,2.393693856025251,3.2146495182157553,3.6038481985792394,4.3310124168023405,3.3466400752172589
0.15625961,1.4457537156723044,0.055359921823129536,2.5199355187512298,3.116595462596726,3.5952185406863362,4.3454432194232524,3.366141789170245
0.15631024,1.2367033575650104,0.058793827795090368,2.6326432963177613,3.0040933539440404,3.5849874660247036,4.3573129776852735,3.3855736784050632
0.15636088,1.0320311967052578,0.059317864252156988,2.7299180819329276,2.8791345294107233,3.5733282157251098,4.3665710626079939,3.4048904920814409
0.15641152,0.83592279482276888,0.05978681013528786,2.8100861890789379,2.7438687770002503,3.5602358871579325,4.37318156848578,3.4240559431200337
0.15646215,0.65392448683936166,0.063862896787683712,2.8723555512992718,2.6006885643624749,3.5456581970611105,4.3771396591652794,3.4430390624778369
0.15651278,0.49202713698505068,0.075995680891232376,2.9162896760609907,2.4517157272219809,3.529458352709387,4.3784157409070321,3.4618172470786477
0.15656342,0.35413927956498731,0.10106716695909045,2.9414802189797951,2.2997506581975924,3.511385470182979,4.3769965705110154,3.4803693118749863
0.15661406,0.24072896993573323,0.14391180676188084,2.9473859175781332,2.1480656916026053,3.4912010017439727,4.3729203253291287,3.498672070224667
0.15666469,0.15921489700815503,0.20737573878602222,2.9349436083116447,2.0001307670774757,3.4686086733895971,4.3662742765906488,3.5167026785939521
0.15671532,0.10970409143139424,0.29044053335004849,2.9058469962607361,1.8592522986627755,3.4432785741272411,4.3571076212954116,3.5344338367376835
0.15676596,0.082496678929363854,0.38759773829128347,2.860646543717547,1.72830629971973,3.4149559742820896,4.3454878632045011,3.551836883785962
0.1568166,0.066302179673960973,0.49137210436104833,2.8001750990798966,1.6099267482344615,3.3833745927243912,4.3315021874146975,3.5688763922951416
0.15686723,0.054299306861585184,0.59641847389783254,2.7262790242861654,1.5066642387837805,3.3483325551962229,4.3152641653830592,3.5855197981052571
0.15691786,0.044231851769851567,0.70358399773950264,2.6403390323835096,1.4206307886692819,3.3095987709841319,4.2969123518915868,3.6017322702102423
0.1569685,0.036138888312589622,0.82146851689869604,2.5442397274711399,1.353205940509715,3.2671104563639068,4.2766059318147782,3.617478958394388
