Physical Time (s),ea_top Monitor (kg-m/s^3): top_cv1,ea_top Monitor (kg-m/s^3): top_cv2,ea_top Monitor (kg-m/s^3): top_cv3,ea_top Monitor (kg-m/s^3): top_cv4,ea_top Monitor (kg-m/s^3): top_cv5,ea_top Monitor (kg-m/s^3): top_cv6,ea_top Monitor (kg-m/s^3): top_cv7
0.9095565,1.2711836909352067e-06,1.5277769794922947e-06,2.3792421867011505e-06,1.3308695552281226e-05,6.7912526055849702e-05,0.00013832098743731872,0.0001189796422659115
0.90960714,1.2585298516534682e-06,1.5135793336151527e-06,2.36368954756e-06,1.329994327758327e-05,6.7945135607950529e-05,0.00013836871399414873,0.00011901280608282747
0.90965778,1.2448197545768294e-06,1.4981823219591018e-06,2.3466177523665541e-06,1.3284773416827593e-05,6.7965745763817254e-05,0.00013840813213985146,0.0001190287757414198
0.90970841,1.2300519919134953e-06,1.4814837556709788e-06,2.3279646185804418e-06,1.3263593966769359e-05,6.7973401881124104e-05,0.00013843719970716063,0.00011902527113477146
0.90975904,1.2141944988133305e-06,1.4633306354146145e-06,2.3075268670334956e-06,1.3236780361978131e-05,6.7967433658661086e-05,0.00013845401375567573,0.00011900024913882894
0.90980968,1.1972367554434571e-06,1.4435755614851371e-06,2.2850200808989528e-06,1.3204657420663763e-05,6.7947484796497317e-05,0.00013845687623851945,0.0001189520033449281
0.90986031,1.1791425257779166e-06,1.4220493558132004e-06,2.2600637952344336e-06,1.3167408914490659e-05,6.7913433378612455e-05,0.0001384442426170709,0.00011887913708335908
0.90991095,1.1598580763708921e-06,1.3985837421194157e-06,2.232223287754339e-06,1.3125051782470524e-05,6.7865337147114929e-05,0.00013841469836616609,0.00011878055722140798
0.90996159,1.1393510760246182e-06,1.3730213308629948e-06,2.2010420773614589e-06,1.3077423800480156e-05,6.7803364297563986e-05,0.00013836690480457538,0.00011865541819362878
0.91001222,1.1175987978643614e-06,1.345229842949523e-06,2.1660788468639414e-06,1.3024198339875322e-05,6.7727735109112129e-05,0.00013829957088947733,0.0001185032308028475
0.91006285,1.0945859982510433e-06,1.3151150757499069e-06,2.1269407874299397e-06,1.2964919413126971e-05,6.7638685850910846e-05,0.00013821145355598653,0.00011832357001375859
0.91011349,1.0703059172338323e-06,1.2826273542751865e-06,2.0833036858946071e-06,1.2899039221619269e-05,6.7536436845673959e-05,0.00013810137319482125,0.0001181162040294253
0.91016412,1.0447646160483261e-06,1.2477680917190638e-06,2.0349307746957103e-06,1.2825968575149338e-05,6.7421196290335349e-05,0.00013796830051135479,0.00011788125977337668
0.91021476,1.0179826718840533e-06,1.2105913999448154e-06,1.9816791808649671e-06,1.2745105232186516e-05,6.7293145297194734e-05,0.0001378114315228129,0.00011761920496698288
0.9102654,9.8999481990704269e-07,1.1712065047395481e-06,1.9235089175081062e-06,1.26558660419207e-05,6.7152440609730176e-05,0.00013763029089478354,0.00011733086356935729
0.91031603,9.6085666482139338e-07,1.1297788698394862e-06,1.8604931000370208e-06,1.255770749052414e-05,6.6999185711538527e-05,0.00013742479736971808,0.00011701741618316469
0.91036666,9.3064970291848284e-07,1.0865361533504303e-06,1.79282925620966e-06,1.2450142832306222e-05,6.683339373644048e-05,0.00013719527354181377,0.00011668038924459275
0.9104173,8.9948715217449112e-07,1.0417722542501266e-06,1.7208548456030624e-06,1.2332763143881538e-05,6.6654938550749559e-05,0.00013694242197495899,0.00011632160387132037
0.91046794,8.6751734379640925e-07,9.9584834647672973e-07,1.6450576820278049e-06,1.2205262130511273e-05,6.64635166551066e-05,0.00013666724726656907,0.00011594306841256372
0.91051857,8.3492725948473211e-07,9.491914875520842e-07,1.5660866412326917e-06,1.2067474729621262e-05,6.6258629069776835e-05,0.00013637094450978261,0.00011554683347592063
0.9105692,8.019400442792856e-07,9.0228300645544792e-07,1.4847453450368625e-06,1.1919408410266197e-05,6.6039581486478484e-05,0.00013605475044436006,0.00011513483297976164
0.91061984,7.6881047796728584e-07,8.5564112847798209e-07,1.4019735966007778e-06,1.1761273665130392e-05,6.5805507131114051e-05,0.00013571979097126393,0.00011470871648495334
0.91067047,7.3581735335594131e-07,8.097987226706398e-07,1.3188157442196313e-06,1.1593511226920814e-05,6.555542011649127e-05,0.00013536695051260484,0.00011426964117613957
0.91072111,7.0325637440317512e-07,7.652797453289334e-07,1.236378515996346e-06,1.1416815926128504e-05,6.5288293138739996e-05,0.00013499677253487274,0.00011381837630398907
0.91077175,6.7142810873562984e-07,7.2257363431838014e-07,1.1557779534068487e-06,1.1232151386857779e-05,6.5003164727764443e-05,0.00013460942138258407,0.00011335517103120838
0.91082238,6.4062573727471431e-07,6.8211051348856068e-07,1.0780803896822664e-06,1.1040749423956333e-05,6.4699263412366611e-05,0.00013420469378448149,0.00011287975344558872
0.91087301,6.111228365681321e-07,6.4424059230993167e-07,1.0042450596438688e-06,1.0844096017162059e-05,6.4376147667462237e-05,0.00013378210829319512,0.00011239144806440292
0.91092365,5.8316132781913791e-07,6.0922001412450113e-07,9.3507495401582167e-07,1.0643903269268507e-05,6.4033856843441551e-05,0.00013334106763873138,0.00011188938071306857
0.91097428,5.5694003592471792e-07,5.7720338466894729e-07,8.7117923501797655e-07,1.0442064554454633e-05,6.3673045885000957e-05,0.0001328810682799294,0.00011137272147824415
0.91102492,5.3260770116768677e-07,5.4824651730202365e-07,8.1295522935732593e-07,1.0240600543986522e-05,6.3295094151295345e-05,0.00013240194746636571,0.00011084094831129858
0.91107555,5.1025039193321267e-07,5.22309138561797e-07,7.6058040683918364e-07,1.0041583508311382e-05,6.2902150817032096e-05,0.00013190411126683514,0.00011029409514312016
0.91112619,4.8989237111678893e-07,4.9926855507456865e-07,7.1402815578828414e-07,9.8470738466393705e-06,6.2497144955763221e-05,0.00013138874682851087,0.00010973297714775125
0.91117682,4.7149278921485838e-07,4.7893140170997662e-07,6.7309243085983672e-07,9.6590357360253672e-06,6.2083697631111281e-05,0.00013085792569004121,0.00010915932216905714
0.91122746,4.5495000229690071e-07,4.610528761876787e-07,6.3742504993260694e-07,9.4792787642144049e-06,6.1665993454563541e-05,0.00013031463124324642,0.00010857582027087412
0.9112781,4.4011157559005256e-07,4.4535365336596595e-07,6.0657852837442549e-07,9.3094138918241595e-06,6.1248628623199753e-05,0.00012976272944949089,0.00010798611897957074
0.91132873,4.2678271816802023e-07,4.315337566041144e-07,5.8004508107496846e-07,9.1508176535468107e-06,6.0836443694095494e-05,0.00012920686538522684,0.00010739474081424924
0.91137936,4.147421413971143e-07,4.1928922707799352e-07,5.5729591221508182e-07,9.0046122355411682e-06,6.0434357066772774e-05,0.00012865231051768108,0.00010680694726587512
0.91143,4.0375903245123742e-07,4.083255445875167e-07,5.3781136799713714e-07,8.8716678909062908e-06,6.0047208463906527e-05,0.00012810478396047155,0.00010622856883686021
0.91148063,3.9360797834940714e-07,3.9836775778152104e-07,5.2110352959229156e-07,8.7526193366314136e-06,5.9679623549775496e-05,0.00012757025153321521,0.00010566580291613312
0.91153127,3.8409144163347554e-07,3.8917705165198486e-07,5.0673842112387803e-07,8.6478962116532349e-06,5.9335915458443094e-05,0.0001270547348424816,0.00010512501388338767
0.91158191,3.7504649212289685e-07,3.8055513892033127e-07,4.9434104571345235e-07,8.5577472341747262e-06,5.9020016473099923e-05,0.00012656414315235162,0.00010461253819657092
0.91163254,3.6634753202365471e-07,3.7234406419531286e-07,4.8359237240902774e-07,8.482250023121914e-06,5.8735422654864292e-05,0.00012610413273153129,0.00010413450818549728
0.91168317,3.5792413815224564e-07,3.6443764271102431e-07,4.74236606141854e-07,8.421327656049934e-06,5.84851617486321e-05,0.00012568000662337511,0.00010369671621117854
0.91173381,3.4975689818296446e-07,3.5678057015714092e-07,4.6607641964386964e-07,8.3747481579861841e-06,5.8271778996197394e-05,0.00012529665377978362,0.00010330451052450708
0.91178444,3.4187105796523597e-07,3.4936680929661969e-07,4.5896847961874103e-07,8.3421137437964902e-06,5.8097303095669138e-05,0.00012495849784211751,0.00010296269518218961
0.91183508,3.343290051917475e-07,3.4223527981353274e-07,4.5281879548089615e-07,8.322857822517422e-06,5.7963212692733733e-05,0.00012466945844669312,0.00010267545261692642
0.91188571,3.2722316533574865e-07,3.3546455380689784e-07,4.4757933074496574e-07,8.3162508714707052e-06,5.7870392950953948e-05,0.00012443292702375404,0.00010244628739484147
0.91193635,3.2066652804851337e-07,3.2916364896366823e-07,4.4324245314702194e-07,8.321419846927395e-06,5.7819113703705024e-05,0.00012425173964716846,0.00010227797934098007
0.91198698,3.1478275646763403e-07,3.2346235556022667e-07,4.3983536628906669e-07,8.3373741539555342e-06,5.7808983675537441e-05,0.00012412815200183521,0.00010217254776687136
0.91203762,3.0969704031782591e-07,3.1850129436721232e-07,4.3741379322874225e-07,8.3630370884813249e-06,5.7838923424249282e-05,0.00012406374805524114,0.00010213115951233546
0.91208826,3.0552877254000664e-07,3.1442286372495431e-07,4.360554042841281e-07,8.3972808973325762e-06,5.7907170470163931e-05,0.0001240593532514571,0.00010215405886075684
0.91213889,3.023851276290037e-07,3.1136242003611923e-07,4.3585192793568683e-07,8.4389675161713627e-06,5.8011333596339684e-05,0.00012411498497327014,0.00010224054740794269
0.91218952,3.0035886316729639e-07,3.0944364613943977e-07,4.3690380241931262e-07,8.4869850134668286e-06,5.8148462907789899e-05,0.00012422980824822346,0.00010238897828241753
0.91224016,2.9952687423354406e-07,3.0877508994938985e-07,4.3931497670215678e-07,8.5402759344939595e-06,5.8315132764483482e-05,0.00012440211099804397,0.00010259677159017275
0.91229079,2.9995056975697051e-07,3.0944910007234199e-07,4.4318966040258801e-07,8.5978590803390106e-06,5.8507532788671262e-05,0.00012462927504973867,0.00010286044014863027
0.91234143,3.0167984243415319e-07,3.1154529445016644e-07,4.4863383744582977e-07,8.6588526480264626e-06,5.8721582661365542e-05,0.00012490781828170729,0.00010317568087189702
0.91239207,3.0475425186121714e-07,3.1513180000666055e-07,4.5575506192280113e-07,8.7224904189192659e-06,5.8953044177729139e-05,0.00012523343900469307,0.00010353745854744042
0.9124427,3.0920817313995006e-07,3.2026995802297746e-07,4.6466650897924518e-07,8.7881410639196306e-06,5.9197642098891156e-05,0.00012560106651439597,0.00010394009644503048
0.91249333,3.1507468113003646e-07,3.2701922636394912e-07,4.7549207377216898e-07,8.8553274476895338e-06,5.9451201202398205e-05,0.00012600498216398137,0.00010437741777786223
0.91254397,3.2238883854920688e-07,3.3544086371410605e-07,4.8837064630839166e-07,8.9237450196525082e-06,5.9709776201840765e-05,0.00012643895768959479,0.00010484290456824156
0.91259461,3.3119010185551274e-07,3.456004328497155e-07,5.0345897793103498e-07,8.9932814312519534e-06,5.9969777296598412e-05,0.00012689641160717124,0.00010532986414186792
0.91264524,3.4152497413584576e-07,3.5757079182057228e-07,5.2093453532031714e-07,9.0640309099166923e-06,6.0228102310784011e-05,0.0001273706422699481,0.00010583166020991041
0.91269587,3.5344862468272175e-07,3.7143406886651764e-07,5.4099601330167124e-07,9.1363034961105912e-06,6.0482247690583499e-05,0.00012785506429311677,0.00010634194308528121
0.91274651,3.6702508579666735e-07,3.872823428178852e-07,5.6386111548476002e-07,9.2106206609683581e-06,6.0730398292453153e-05,0.00012834345314228295,0.0001068548822516811
0.91279714,3.8232776377516262e-07,4.0521851147642911e-07,5.8976253687750146e-07,9.2876979503864668e-06,6.097150790278535e-05,0.00012883015549487983,0.00010736534578412643
0.91284778,3.9943704044606221e-07,4.2535413194039703e-07,6.1893965507235575e-07,9.3684042638341825e-06,6.1205323697594358e-05,0.0001293102910296223,0.00010786907275102865
0.91289842,4.1843811900946717e-07,4.4780722367775322e-07,6.5162909164266254e-07,9.4537016375948964e-06,6.1432369336551066e-05,0.0001297799001878053,0.00010836278047262833
0.91294905,4.3941795910630561e-07,4.726989129340359e-07,6.8805365573755812e-07,9.5445679064865708e-06,6.1653876306345359e-05,0.00013023605617878357,0.00010884425007264983
0.91299968,4.6246092369308766e-07,5.001489180988393e-07,7.2841074454282582e-07,9.6419077927050053e-06,6.1871644266782113e-05,0.0001306768964980405,0.00010931231998993251
0.91305032,4.8764290875453166e-07,5.3026816699846525e-07,7.7285927589312627e-07,9.7464621094430332e-06,6.2087842083233781e-05,0.00013110158859170909,0.00010976682352625052
0.91310095,5.1502493506947668e-07,5.6315063944374261e-07,8.2150813798644384e-07,9.8587303087674665e-06,6.2304773816955871e-05,0.00013151021047410033,0.00011020844326415113
0.91315159,5.4464626422000754e-07,5.9886461223714895e-07,8.7440691815778058e-07,9.9789131473750211e-06,6.2524625420384725e-05,0.00013190356772114134,0.00011063849722027456
0.91320223,5.7651697571608829e-07,6.3744329383042925e-07,9.3153891602131371e-07,1.0106884422294323e-05,6.2749237057587907e-05,0.00013228296355518866,0.00011105869909068887
0.91325286,6.1061022867503578e-07,6.788750261122647e-07,9.9281576710857074e-07,1.024219273328863e-05,6.2979911381073387e-05,0.00013264997119969985,0.00011147090810817218
0.91330349,6.468538686163962e-07,7.2309301265742025e-07,1.058072629586705e-06,1.0384091391671972e-05,6.3217277133778709e-05,0.00013300620045483962,0.00011187689377340389
0.91335413,6.8512401513626313e-07,7.6996700554895453e-07,1.1270647986912587e-06,1.053159035164913e-05,6.3461228247299636e-05,0.00013335309701513012,0.00011227812665805501
0.91340477,7.2523963206570492e-07,8.1929670192213865e-07,1.1994645480087823e-06,1.0683520860123811e-05,6.3710930613516164e-05,0.00013369177442161962,0.00011267561417854679
0.9134554,7.6696055382059829e-07,8.7080825804258128e-07,1.2748590211880631e-06,1.0838604087865776e-05,6.3964891191230282e-05,0.00013402287636287479,0.00011306978271593258
0.91350603,8.0998626309374168e-07,9.24151746359761e-07,1.3527474594901645e-06,1.0995508452805977e-05,6.4221077106897223e-05,0.00013434648812630557,0.00011346040775057337
0.91355667,8.5395579934066401e-07,9.7890154362522577e-07,1.4325415479962872e-06,1.1152894778156561e-05,6.4477066839788396e-05,0.00013466211019388423,0.00011384660142249042
0.9136073,8.9845135057213452e-07,1.0345583031335791e-06,1.5135692782309172e-06,1.1309447478362341e-05,6.4730221264364156e-05,0.00013496869057347713,0.00011422686109250665
0.91365794,9.4300435898510794e-07,1.0905554676359681e-06,1.5950858631539612e-06,1.1463895170841736e-05,6.4977851976531735e-05,0.00013526470489868983,0.00011459916338073332
0.91370858,9.8710359923240453e-07,1.146268087558026e-06,1.6762892985760058e-06,1.161502833758317e-05,6.521738251909349e-05,0.00013554828419777752,0.00011496110665303363
0.91375921,1.0302086405993242e-06,1.2010267391055678e-06,1.756341335268419e-06,1.1761718367704858e-05,6.5446477086360513e-05,0.00013581736916840639,0.0001153100726407084
0.91380984,1.071767206025759e-06,1.2541365684870872e-06,1.8343928925529768e-06,1.1902943342611434e-05,6.5663150177195818e-05,0.00013606988646588255,0.00011564342097027964
0.91386048,1.1112370346744577e-06,1.3049023616710515e-06,1.909612453205904e-06,1.203782079057275e-05,6.5865849056063311e-05,0.00013630392052974501,0.00011595867435248681
0.91391111,1.1481113409203518e-06,1.3526574899113075e-06,1.9812148835692168e-06,1.216564200965629e-05,6.6053515048629911e-05,0.00013651788872381677,0.00011625369251876438
0.91396175,1.1819464090374566e-06,1.396796005580003e-06,2.0484902404439229e-06,1.2285903149883898e-05,6.6225626067969098e-05,0.00013671068954765396,0.00011652683789462569
0.91401238,1.2123875941127193e-06,1.4368049809966819e-06,2.1108304071193923e-06,1.2398323191169064e-05,6.638221715863587e-05,0.0001368818276040859,0.00011677709852534816
0.91406302,1.2391890498147363e-06,1.4722929090142398e-06,2.167750398379982e-06,1.2502842980542541e-05,6.6523869428718188e-05,0.0001370314931667719,0.00011700417013680042
0.91411365,1.2622261152165837e-06,1.5030107716058285e-06,2.2189038458038829e-06,1.2599605198089481e-05,6.6651670629037541e-05,0.00013716060652683372,0.00011720849910673845
0.91416429,1.2814956414444775e-06,1.5288616999059184e-06,2.2640886093622215e-06,1.26889123816011e-05,6.6767133966396942e-05,0.0001372708052206063,0.00011739127130474554
0.91421493,1.2971033188177085e-06,1.5498957336186473e-06,2.3032393801450853e-06,1.2771167508083085e-05,6.6872078493012064e-05,0.0001373643543735337,0.00011755432393999585
0.91426556,1.3092434759112293e-06,1.5662949904784173e-06,2.3364140741152395e-06,1.284680851242306e-05,6.6968480033822479e-05,0.00013744400855827775,0.00011770000649941043
0.91431619,1.3181707860440151e-06,1.5783480982776934e-06,2.3637728902129401e-06,1.2916242724245977e-05,6.7058309335449285e-05,0.00013751282528198206,0.00011783099314623314
0.91436683,1.3241691353646476e-06,1.5864175152308799e-06,2.3855526099653262e-06,1.2979786221242669e-05,6.7143366341573766e-05,0.00013757393505513216,0.00011795004849850088
0.91441746,1.3275256251751068e-06,1.5909064695666887e-06,2.4020451287914221e-06,1.3037622029043967e-05,6.7225136974714307e-05,0.00013763030814645914,0.00011805978782311958
0.9144681,1.3285105360391481e-06,1.5922290068878887e-06,2.4135810873792401e-06,1.3089778262537824e-05,6.7304679182957289e-05,0.00013768453951720067,0.00011816245136503576
0.91451874,1.3273682931824715e-06,1.5907881662406992e-06,2.4205230302035122e-06,1.3136134240104907e-05,6.7382552154644895e-05,0.0001377386753493413,0.00011825973051914415
0.91456937,1.3243127522898857e-06,1.5869578609338295e-06,2.4232605798844197e-06,1.3176448373726465e-05,6.7458787845609949e-05,0.00013779409485838179,0.00011835263636447146
0.91462,1.3195287527024236e-06,1.5810718718370809e-06,2.4222077507603008e-06,1.3210405985450215e-05,6.7532909825723797e-05,0.00013785145607348432,0.00011844144781089131
0.91467064,1.3131759325305214e-06,1.5734170735985302e-06,2.4177963337236856e-06,1.3237679241258307e-05,6.7603993893780031e-05,0.00013791070617843413,0.00011852571285495762
0.91472128,1.3053928448500405e-06,1.5642299356730109e-06,2.4104640814630971e-06,1.3257990726051828e-05,6.7670759031656519e-05,0.00013797113950729029,0.00011860431427051309
0.91477191,1.2962986617305631e-06,1.5536935330294143e-06,2.4006338964537107e-06,1.3271167004177996e-05,6.7731685050458762e-05,0.00013803149873837457,0.00011867557284485418
0.91482254,1.2859928438020496e-06,1.5419358163443086e-06,2.3886870393391645e-06,1.3277176322037905e-05,6.7785145091922366e-05,0.00013809010433120408,0.00011873738789475069
0.91487318,1.2745523872247562e-06,1.5290265151855026e-06,2.3749321656449385e-06,1.3276137887562397e-05,6.7829527850245112e-05,0.00013814499060195722,0.00011878738401276295
0.91492381,1.2620293387419558e-06,1.5149764768835389e-06,2.3595772475800558e-06,1.326830901507911e-05,6.7863353905936848e-05,0.00013819404549553322,0.00011882306668539188
0.91497445,1.2484495436619101e-06,1.4997399194301067e-06,2.3427079330343966e-06,1.3254046810982237e-05,6.788535839602128e-05,0.00013823512879365815,0.00011884196125251472
0.91502509,1.2338156802680148e-06,1.4832216864973978e-06,2.3242790429375057e-06,1.3233759535760628e-05,6.7894559239393208e-05,0.00013826618214130557,0.00011884175774109075
0.91507572,1.2180974060905312e-06,1.4652724062984629e-06,2.3041024255696812e-06,1.3207827516802018e-05,6.7890255632520308e-05,0.00013828527861807008,0.0001188203805639271
0.91512635,1.201280406009644e-06,1.445742492579474e-06,2.2819030769805383e-06,1.3176582280127615e-05,6.787205542414851e-05,0.00013829068766583007,0.00011877608069610215
0.91517699,1.1833368911603129e-06,1.4244669764814486e-06,2.2573147519827376e-06,1.3140227829472701e-05,6.7839813054581098e-05,0.00013828085367687475,0.00011870743212244182
0.91522762,1.164209113770549e-06,1.4012762394145806e-06,2.2299084398932397e-06,1.3098800189721073e-05,6.7793563135569459e-05,0.00013825434692909933,0.00011861329066892142
0.91527826,1.1438622687868423e-06,1.3760107288460152e-06,2.1992290171648112e-06,1.3052157663064497e-05,6.7733460020082936e-05,0.0001382098209651084,0.00011849278677152791
0.9153289,1.1222723013630542e-06,1.3485354822412994e-06,2.1648325810695053e-06,1.2999991027426366e-05,6.7659719067181419e-05,0.00013814597687018023,0.00011834533874790822
0.91537953,1.0994232362957219e-06,1.3187526797335932e-06,2.1263203211735712e-06,1.2941856153510749e-05,6.7572576199210723e-05,0.00013806155735021327,0.00011817053483795943
0.91543016,1.0753072576925677e-06,1.2866080485114157e-06,2.0833597152834205e-06,1.2877210287990148e-05,6.7472253693399398e-05,0.00013795536123304192,0.00011796807460402733
0.9154808,1.0499286364558325e-06,1.2520969707853737e-06,2.0357032487785738e-06,1.2805462929619287e-05,6.7358958805317464e-05,0.0001378263268331217,0.00011773803241532543
0.91553144,1.0233062440574085e-06,1.2152669000438533e-06,1.9831972647838444e-06,1.2726009895374469e-05,6.7232877237061566e-05,0.00013767361970821304,0.00011748083876429155
0.91558207,9.9547192877236727e-07,1.1762185856429503e-06,1.925787491986479e-06,1.2638262469362603e-05,6.7094168391991342e-05,0.00013749672862902883,0.0001171972906801207
0.9156327,9.6647771659619709e-07,1.1351088959671233e-06,1.8635322938234225e-06,1.2541673404700767e-05,6.6942943495715553e-05,0.00013729554109525181,0.00011688855681851527
0.91568334,9.3640076320644179e-07,1.092156042086014e-06,1.7966119123176447e-06,1.243575058810697e-05,6.677922636736438e-05,0.00013707034351525548,0.00011655614477304895
0.91573397,9.053493839595955e-07,1.0476444028806062e-06,1.7253447550142986e-06,1.2320076231398215e-05,6.6602904407843169e-05,0.00013682179295159414,0.00011620184331819587
0.91578461,8.7346689569360686e-07,1.0019265945966324e-06,1.6501998602749649e-06,1.219433169138398e-05,6.6413689773640267e-05,0.00013655084461322841,0.00011582762111045652
0.91583525,8.4093478746858397e-07,9.5542097616535063e-07,1.5718047213537633e-06,1.2058326981250057e-05,6.6211089936829163e-05,0.00013625863533682175,0.00011543548408703757
0.91588588,8.0797131417396411e-07,9.0860210104677355e-07,1.4909435319323491e-06,1.1912038763154616e-05,6.5994413816876536e-05,0.00013594636353047852,0.00011502734022767693
0.91593651,7.7482752034774733e-07,8.6198390963683445e-07,1.4085402132735883e-06,1.1755644320967559e-05,6.5762799593089709e-05,0.00013561514792132629,0.00011460485266248073
0.91598715,7.4177934259589325e-07,8.160973759249439e-07,1.3256272270117914e-06,1.1589550574462056e-05,6.5515266566492701e-05,0.00013526590274539252,0.00011416927897711338
0.91603778,7.0912057656494971e-07,7.714668540564795e-07,1.2433037927016726e-06,1.1414418818601896e-05,6.5250791682776587e-05,0.00013489923679859696,0.00011372138843804856
0.91608842,6.7715171322315127e-07,7.2858531633959466e-07,1.162684640190095e-06,1.1231183043344968e-05,6.4968416386188501e-05,0.00013451540097715581,0.00011326157899840402
0.91613905,6.4616724421653871e-07,6.8788902226067375e-07,1.0848407710874506e-06,1.1041048016955082e-05,6.466735404430491e-05,0.00013411427347546798,0.0001127896915306896
0.91618969,6.1644349394401975e-07,6.4973651544222267e-07,1.0107418495519563e-06,1.0845474676414154e-05,6.4347130157708558e-05,0.0001336954287464005,0.00011230511245503418
0.91624032,5.8822677107991836e-07,6.1439430614965091e-07,9.4120679679033242e-07,1.0646152275681335e-05,6.4007727895703549e-05,0.00013325828363540577,0.00011180698274252875
0.91629096,5.6172197529674576e-07,5.8202823783481401e-07,8.7686506906068572e-07,1.0444953079468889e-05,6.3649719492752174e-05,0.00013280229888875989,0.0001112944407276356
0.9163416,5.3708523478677896e-07,5.5270568990116143e-07,8.1813662925884908e-07,1.0243882180124964e-05,6.3274390362097225e-05,0.00013232723867378669,0.00011076689615545254
0.91639223,5.1440990351135117e-07,5.263963768542929e-07,7.6522123347387993e-07,1.0044998522896831e-05,6.2883782520962579e-05,0.00013183340078060804,0.00011022427941706402
0.91644286,4.937305849534635e-07,5.0298968605775691e-07,7.1811702926006717e-07,9.850359961012961e-06,6.2480715124775232e-05,0.00013132183612046982,0.0001096672725124271
0.9164935,4.7501592750814308e-07,4.8230129928481967e-07,6.7663824731805626e-07,9.661935618552595e-06,6.2068717397622159e-05,0.00013079447966741445,0.00010909746144971168
0.91654413,4.5817192036411322e-07,4.6409257152348577e-07,6.4045113114320174e-07,9.481545468934567e-06,6.1651906470346724e-05,0.00013025420015305909,0.00010851740846533734
0.91659477,4.4305362279129378e-07,4.4808957146038408e-07,6.0911952419265861e-07,9.3108200004991247e-06,6.1234833817693903e-05,0.00012970475965048305,0.0001079306430452957
0.91664541,4.2947158195809264e-07,4.3399545041904293e-07,5.8214168059499353e-07,9.151160925227924e-06,6.0822319112045485e-05,0.00012915071961267725,0.00010734158856039052
0.91669604,4.1720790226977886e-07,4.2150787027389194e-07,5.5899146067948423e-07,9.0037237631345213e-06,6.0419284656890817e-05,0.00012859729861668009,0.00010675543984999242
0.91674667,4.0603279441510026e-07,4.1033227982582335e-07,5.3914814664484195e-07,8.8694127216518232e-06,6.0030594068236159e-05,0.00012805018982175437,0.00010617798809177414
0.91679731,3.9571947346802646e-07,4.0019213599365298e-07,5.2212001226575204e-07,8.7488949696378853e-06,5.9660910558254036e-05,0.00012751535021100438,0.00010561540969547826
0.91684794,3.8606711589349401e-07,3.9084594242555939e-07,5.0746851030669668e-07,8.6426332498809175e-06,5.9314597211966256e-05,0.00012699881420609018,0.00010507406736937498
0.91689858,3.769088422344172e-07,3.8209197241439976e-07,4.9481388859607836e-07,8.5509061587367419e-06,5.8995647112044397e-05,0.00012650653053867937,0.00010456032787443847
0.91694921,3.6811389146314429e-07,3.7376865075777348e-07,4.8383317301033008e-07,8.4738181880389656e-06,5.870760775626205e-05,0.00012604419583322034,0.00010408036043094131
0.91699985,3.5960565192549486e-07,3.6576487830660838e-07,4.7426625906749556e-07,8.4113136413867011e-06,5.845355719324737e-05,0.00012561715139331603,0.00010363999690687975
0.91705048,3.513590886268144e-07,3.58020401833065e-07,4.659123992241725e-07,8.3631808967363681e-06,5.8236095957577824e-05,0.00012523032791946084,0.00010324463007965423
0.91710112,3.4339452331308043e-07,3.5052415785380602e-07,4.5862522401904962e-07,8.3290436404382287e-06,5.8057317961694324e-05,0.00012488819975704226,0.0001028991269518931
0.91715176,3.3577010577047039e-07,3.4331019120920298e-07,4.5230754538887044e-07,8.3083550500299724e-06,5.7918771735050461e-05,0.00012459474141337734,0.00010260773920604581
0.91720239,3.2857462211113858e-07,3.3645251081303095e-07,4.469076182214446e-07,8.300403663054175e-06,5.7821416822373262e-05,0.00012435340337173167,0.00010237404966838559
0.91725302,3.2191826833163471e-07,3.3005626336687027e-07,4.4241369912970248e-07,8.30433212079966e-06,5.7765597251898464e-05,0.0001241670797922373,0.00010220091445092662
0.91730366,3.1592296912692541e-07,3.242481827590226e-07,4.3884868445646778e-07,8.3191638986103e-06,5.7751003340315671e-05,0.00012403809472352349,0.00010209044030439426
0.91735429,3.1071309168850459e-07,3.1916667241252566e-07,4.3626408536950564e-07,8.3438327081271186e-06,5.7776638960234702e-05,0.000123968113371518,0.00010204389444689185
0.91740493,3.0640838154117708e-07,3.1495311237376378e-07,4.3473422969111347e-07,8.3772172798531719e-06,5.7840826343392498e-05,0.00012395806078275288,0.0001020616376821921
0.91745557,3.0311693302177316e-07,3.1174256173021004e-07,4.343482065723341e-07,8.4181788989626636e-06,5.7941240586657082e-05,0.00012400804953227636,0.00010214307858087264
0.9175062,3.0093299713414265e-07,3.0965922042085887e-07,4.3520483083387575e-07,8.4656014227947424e-06,5.8074992082864407e-05,0.00012411735539194567,0.00010228668978029464
0.91755683,2.9993525939165679e-07,3.0881273101218841e-07,4.3740711441088055e-07,8.5184197343693812e-06,5.8238701606065841e-05,0.00012428437468814542,0.00010249000060302015
0.91760747,3.0018689601149678e-07,3.092968120769823e-07,4.4105855092871031e-07,8.5756430848501709e-06,5.8428596934032488e-05,0.00012450659980600592,0.00010274963231054427
0.91765811,3.0174008995368388e-07,3.111931986200625e-07,4.4626492780424344e-07,8.6363785532754132e-06,5.8640629258724135e-05,0.00012478065284893125,0.00010306137358728387
