Physical Time (s),xth_right Monitor (kg-m/s^3): right_cv1,xth_right Monitor (kg-m/s^3): right_cv2,xth_right Monitor (kg-m/s^3): right_cv3,xth_right Monitor (kg-m/s^3): right_cv4,xth_right Monitor (kg-m/s^3): right_cv5,xth_right Monitor (kg-m/s^3): right_cv6,xth_right Monitor (kg-m/s^3): right_cv7
0.41728303,1.5431116172351292e-05,4.4792737892120129e-08,7.4127315124494604e-05,6.1362706834202659e-05,6.9599029355086865e-05,7.2143725597299113e-05,6.0045683429401842e-05
0.41733367,9.7357666170259865e-06,4.8415671207094049e-08,7.7192106827757065e-05,5.8527950835081451e-05,6.8764370619141111e-05,7.1989229920053189e-05,5.9923604882024116e-05
0.41738431,5.5858172230659198e-06,6.6622636551269295e-08,7.9381096881263758e-05,5.5450516079191107e-05,6.7875008820722347e-05,7.1788123673003056e-05,5.9805990462479734e-05
0.41743494,2.8648989639913577e-06,1.3334313942887537e-07,8.061822039839545e-05,5.2213607469208897e-05,6.6938619770513287e-05,7.1538913913444873e-05,5.9693093831736786e-05
0.41748557,1.3592220766137373e-06,3.1659573476214812e-07,8.0843553618056995e-05,4.8895678240780994e-05,6.5960303262336981e-05,7.1240787345851713e-05,5.9585152288598269e-05
0.41753621,7.2165878186701582e-07,7.0866633031105615e-07,8.0098189653304879e-05,4.5574336076069637e-05,6.4943461472019538e-05,7.0893960229370003e-05,5.9482415673624919e-05
0.41758684,4.8446576717037114e-07,1.3899368506382942e-06,7.8462032253414304e-05,4.2306972991889219e-05,6.3891133271999341e-05,7.0499700465645601e-05,5.9385049384108254e-05
0.41763748,3.8095749873477236e-07,2.381595019960006e-06,7.5991332567077296e-05,3.9138496020103907e-05,6.280790422482335e-05,7.0060025465537492e-05,5.9293256952039415e-05
0.41768811,3.1828981848414582e-07,3.6421764507599867e-06,7.2801942455047837e-05,3.6100414744663949e-05,6.1696102518063646e-05,6.9577736867754885e-05,5.9207317773972938e-05
0.41773875,2.7350335464692326e-07,5.1539545775814043e-06,6.9053836090838847e-05,3.3216598309476407e-05,6.0557252501225871e-05,6.9056162668605295e-05,5.9127550260748924e-05
0.41778939,2.4041541976192221e-07,7.0654326358228316e-06,6.4865249351832866e-05,3.0506603020157062e-05,5.9393398241640469e-05,6.8499232163202138e-05,5.9054225746274017e-05
0.41784002,2.1639246773980225e-07,9.8053817120323117e-06,6.0373770977400519e-05,2.7990851880145582e-05,5.8205360624206159e-05,6.7911355015173882e-05,5.8987525794619212e-05
0.41789065,1.9892760038374857e-07,1.4113936002561239e-05,5.5681931268102399e-05,2.569368523859344e-05,5.6996021920008175e-05,6.7297570800212099e-05,5.8927646925978404e-05
0.41794129,1.8574959836641624e-07,2.0823886231331864e-05,5.0863950670333136e-05,2.3643155318871463e-05,5.5769749542059693e-05,6.6663205801706198e-05,5.8874751574427618e-05
0.41799192,1.7533024687566048e-07,3.0304285471797886e-05,4.5979204656668248e-05,2.1865829523693637e-05,5.452926091777925e-05,6.6013571668984713e-05,5.8828879625206874e-05
0.41804256,1.6733133024036109e-07,4.1828844942625808e-05,4.1098214491524685e-05,2.0382584748328357e-05,5.327768978575835e-05,6.5354239495779435e-05,5.8790166896962861e-05
0.41809319,1.622400596911458e-07,5.3655833725887787e-05,3.6301842718584751e-05,1.9206438988057838e-05,5.2021112265646563e-05,6.4690869475850427e-05,5.8759071685214972e-05
0.41814383,1.6099039102665515e-07,6.4051795750189524e-05,3.1661390527551934e-05,1.8347990646788159e-05,5.076393749007691e-05,6.4029482532764457e-05,5.8736298891320305e-05
0.41819447,1.6491284392175433e-07,7.2175251670228636e-05,2.7226984553493688e-05,1.7815665766370447e-05,4.9509472657367289e-05,6.3375492897605376e-05,5.8722749968914415e-05
0.4182451,1.7532418275699209e-07,7.7971944037652822e-05,2.3032561358375795e-05,1.7615307753499805e-05,4.8260245927682484e-05,6.2733850833057719e-05,5.8719534952829042e-05
0.41829574,1.9303927206582737e-07,8.1737997896431212e-05,1.9103078325974687e-05,1.7747747137459222e-05,4.7021341850260457e-05,6.2108371806617662e-05,5.8727887668710464e-05
0.41834637,2.1788551080368915e-07,8.3668171987574775e-05,1.5462052388325376e-05,1.8212190346429266e-05,4.5800374413424007e-05,6.1502392385307414e-05,5.8748793395970227e-05
0.418397,2.4916071784496105e-07,8.3694745701879167e-05,1.2137087793630466e-05,1.898891820397544e-05,4.4606270372360981e-05,6.0918604984947083e-05,5.8783073991889983e-05
0.41844764,2.8572436475515369e-07,8.1651746968727305e-05,9.1676519654178376e-06,2.0050482390728907e-05,4.344572279182356e-05,6.0358729656094287e-05,5.8831355705746453e-05
0.41849827,3.2513218235372326e-07,7.7494111601814419e-05,6.6009356600990418e-06,2.1376795740066813e-05,4.2323792444673535e-05,5.9824025170331404e-05,5.8894051783279984e-05
0.41854891,3.6358050393200094e-07,7.1454811420528747e-05,4.4590544189138264e-06,2.2944529064491747e-05,4.1243075037207857e-05,5.9315799501786956e-05,5.8971382548900409e-05
0.41859955,4.0490649069602965e-07,6.3977102564415295e-05,2.7828953119547384e-06,2.4740389438700736e-05,4.0204910772209776e-05,5.8834686228704956e-05,5.9063384314881988e-05
0.41865018,5.0226470898401875e-07,5.5622431874707048e-05,1.5686308223621683e-06,2.6747776732503816e-05,3.9209013567763039e-05,5.838149391056604e-05,5.9169869390151818e-05
0.41870082,8.6626139031834568e-07,4.6993504459239371e-05,7.7536328395252288e-07,2.8939763814433047e-05,3.8251805798623583e-05,5.7957246962654402e-05,5.9290412058985643e-05
0.41875145,2.0117982476146677e-06,3.8656288689509381e-05,3.2695833676115631e-07,3.127934265079961e-05,3.7331262029529502e-05,5.7563971908195767e-05,5.9424335613899904e-05
0.41880208,5.0511768431419932e-06,3.1067936655729329e-05,1.1680242805440415e-07,3.3723689574048032e-05,3.6446437012344013e-05,5.7203898702433843e-05,5.9570845044990262e-05
0.41885272,1.2539593409457084e-05,2.4515240814711293e-05,4.2263773208314662e-08,3.6232566588142792e-05,3.559690848626645e-05,5.6878755417427024e-05,5.9729063087638971e-05
0.41890335,2.8243549986593937e-05,1.9111174304953541e-05,2.6963601353713416e-08,3.8771141016579793e-05,3.4782644834000412e-05,5.6589555476388475e-05,5.9897948325548337e-05
0.41895399,5.4510080377036439e-05,1.4858030375510435e-05,2.8999299038552165e-08,4.1313575855783626e-05,3.4003950582475039e-05,5.6336923882175791e-05,6.007636879098609e-05
0.41900462,8.8146580800600572e-05,1.1708322808769163e-05,3.826297987856672e-08,4.3839379667289664e-05,3.3260843334253007e-05,5.612077279377492e-05,6.026319221407616e-05
0.41905526,0.00012021239423805304,9.5750208475397122e-06,6.7258418194967979e-08,4.6324850389556447e-05,3.25538952294671e-05,5.5940287878177239e-05,6.0457274030206628e-05
0.4191059,0.00014205420606355635,8.3231316018074559e-06,1.513975482010926e-07,4.8746699543742835e-05,3.1883298432324947e-05,5.5794434010889491e-05,6.0657378390948625e-05
0.41915653,0.00014949196561681716,7.7776629208439703e-06,3.5653966906676987e-07,5.107704961537878e-05,3.1250152360273954e-05,5.5681206183673702e-05,6.0862298937730108e-05
0.41920716,0.00014380298991544598,7.6636959180691812e-06,7.8033653866133797e-07,5.3285660029237105e-05,3.0654504068144255e-05,5.5599080714967893e-05,6.1070845545989531e-05
0.4192578,0.00013031148722061466,7.6650773604044461e-06,1.542839746719649e-06,5.5345439521175565e-05,3.0095559899246401e-05,5.5546303173988518e-05,6.1281864595029195e-05
0.41930843,0.00011330262562267452,7.5306306816595466e-06,2.7594712787118094e-06,5.7233017484661077e-05,2.9571483614234476e-05,5.5524442471011415e-05,6.1494180734066132e-05
0.41935907,9.4573956310691203e-05,7.1627579091821874e-06,4.5244927518497944e-06,5.8928763424346454e-05,2.9082258647701032e-05,5.5534831761224851e-05,6.1706692023349129e-05
0.4194097,7.5481369557617856e-05,6.5864824589526885e-06,6.9188228234954567e-06,6.0410145251244659e-05,2.8629671367995529e-05,5.5578850618253991e-05,6.1918286838810854e-05
0.41946034,5.7868831226123538e-05,5.876744953982775e-06,9.993169878441264e-06,6.1653683145040104e-05,2.8218074314995963e-05,5.5655392678496512e-05,6.2127842937898393e-05
0.41951098,4.33470188466434e-05,5.1112219220486256e-06,1.3785958906026298e-05,6.263449765243346e-05,2.7853703985968894e-05,5.5762656706592649e-05,6.2334317157452878e-05
0.41956161,3.22959275073806e-05,4.3473202731305642e-06,1.8298664471645007e-05,6.3332716102371773e-05,2.7543460432269633e-05,5.5897917154912499e-05,6.2536680230516512e-05
0.41961224,2.4138877571199284e-05,3.6252525238856641e-06,2.3480812821633367e-05,6.3739326536025684e-05,2.7294394956061718e-05,5.6058174151127361e-05,6.2733909967488768e-05
0.41966288,1.8149559832926099e-05,2.9720066807083776e-06,2.9213552869484033e-05,6.3861938126189244e-05,2.7113278675861493e-05,5.624004801949994e-05,6.2925046695076203e-05
0.41971351,1.3924892323583973e-05,2.402812499845863e-06,3.5327238079663232e-05,6.3695076571778993e-05,2.7007394361000989e-05,5.64400888669664e-05,6.3109202951191546e-05
0.41976415,1.120302409931616e-05,1.9234964155357391e-06,4.1624640844777865e-05,6.3237993839663904e-05,2.6981422101460316e-05,5.6655256900472269e-05,6.3285514958742845e-05
0.41981478,9.5554677562328415e-06,1.5316974268868836e-06,4.7916623704569369e-05,6.251444820738114e-05,2.7037203914296861e-05,5.688289989999037e-05,6.3453186996889372e-05
0.41986542,8.4872935823579737e-06,1.221144364585577e-06,5.404130280893064e-05,6.1536525353342631e-05,2.7173458080146476e-05,5.7120756331378307e-05,6.3611511244448615e-05
0.41991606,7.6967196293246621e-06,9.8388692228782032e-07,5.9850883625287772e-05,6.0316719803929653e-05,2.7387857945330451e-05,5.7366816892689891e-05,6.3759874240099703e-05
0.41996669,7.1003071599239315e-06,8.1412355202992563e-07,6.5175271954301267e-05,5.8870639918478901e-05,2.767696978906634e-05,5.7619202156762892e-05,6.3897729817964622e-05
0.42001732,6.7142253596557816e-06,7.1105925072565667e-07,6.9782921955703313e-05,5.7208735677951723e-05,2.8036752934258223e-05,5.7875995569323959e-05,6.4024645456671464e-05
0.42006796,6.6034487658186361e-06,6.7759742694350075e-07,7.3462156681335219e-05,5.5344805849425835e-05,2.8463275506462315e-05,5.8134901833141736e-05,6.4140265227251124e-05
0.42011859,6.8642568630233006e-06,7.1422805859509783e-07,7.5966465448044985e-05,5.3297510879843985e-05,2.8952840106166287e-05,5.8393761230669301e-05,6.4244289974418206e-05
0.42016923,7.5787023511898096e-06,8.1113410575901797e-07,7.7136493920234399e-05,5.1085569536893412e-05,2.9502518660859073e-05,5.8650828425606593e-05,6.4336556820173224e-05
0.42021986,8.7412332714766673e-06,9.5164439942838769e-07,7.6941947973785646e-05,4.8723922729202075e-05,3.0110117934736061e-05,5.8904765610967043e-05,6.44170357373381e-05
0.4202705,1.0267500748755949e-05,1.1265270594826645e-06,7.5461558138728351e-05,4.6227120333625805e-05,3.0774316307710873e-05,5.9154824535366372e-05,6.4485642414783943e-05
0.42032114,1.202923420595209e-05,1.3582518522620674e-06,7.2799886911089972e-05,4.3610686940783286e-05,3.1495891021926579e-05,5.9400674882857349e-05,6.454243356970788e-05
0.42037177,1.3789980457879998e-05,1.7405718834240866e-06,6.9135072084949685e-05,4.0891277145987677e-05,3.2277562599740486e-05,5.9642437472071375e-05,6.458770249958377e-05
0.4204224,1.5279004574583443e-05,2.534889728066814e-06,6.4668385482833139e-05,3.8088486701083961e-05,3.3121940468846941e-05,5.9880489821066482e-05,6.4621695709568354e-05
0.42047304,1.6249479002583098e-05,4.3016211949157909e-06,5.9595310667645561e-05,3.5224224405142784e-05,3.402973823381974e-05,6.0115447250588449e-05,6.4644687763311146e-05
0.42052367,1.6518635492524584e-05,7.8864837216753016e-06,5.4068950756938772e-05,3.2320056015628553e-05,3.5000024648267745e-05,6.0347873129424064e-05,6.4657670445069065e-05
0.42057431,1.6108874975078301e-05,1.4200495867428488e-05,4.8198068270907131e-05,2.9398777231564182e-05,3.6030094965283893e-05,6.0578397066946205e-05,6.4661438764460592e-05
0.42062494,1.5175419563532906e-05,2.3593564317755403e-05,4.2102440137013401e-05,2.648469150746355e-05,3.7118758044047359e-05,6.0807590192890208e-05,6.4656427516230681e-05
0.42067558,1.3856903796646546e-05,3.5350328171393379e-05,3.5944938263810721e-05,2.3605686136459466e-05,3.8266666391038247e-05,6.1036079282524193e-05,6.4642882725609753e-05
0.42072622,1.2294248653362048e-05,4.7715814947648609e-05,2.9918625379466695e-05,2.0792573598343634e-05,3.9475115285686241e-05,6.1264564421428677e-05,6.4620897746619816e-05
0.42077685,1.0643939798040301e-05,5.8995212160795869e-05,2.4208680041520348e-05,1.8082905189429567e-05,4.0743773870776874e-05,6.1493726853862826e-05,6.458993402944362e-05
0.42082749,9.0348600820248692e-06,6.8390388532999652e-05,1.8984493337993839e-05,1.551661615347866e-05,4.2069370966013455e-05,6.1724522315269114e-05,6.4549398625807027e-05
0.42087812,7.5576388406012373e-06,7.5942181098480883e-05,1.4381354240318858e-05,1.3145039002569007e-05,4.3446742667832855e-05,6.1957948024211993e-05,6.4499036989746342e-05
0.42092875,6.2634541235965881e-06,8.2083776789686726e-05,1.0490726072024691e-05,1.1005262645734472e-05,4.4870103067550434e-05,6.2195090377789464e-05,6.4438721603759841e-05
0.42097939,5.1655145098557073e-06,8.7245270252196377e-05,7.3216612955697063e-06,9.1122565626165279e-06,4.6332756357811712e-05,6.2437203199669681e-05,6.4368488094039122e-05
0.42103002,4.2538683421603423e-06,9.1603878283914804e-05,4.8534790937828724e-06,7.5126528067447336e-06,4.7827119827954757e-05,6.2685553093945969e-05,6.4288520809587397e-05
0.42108066,3.5102552961891604e-06,9.504351244407447e-05,3.0382231863308087e-06,6.2680196798164575e-06,4.9345174118570449e-05,6.2941626832300251e-05,6.4199137233653044e-05
0.4211313,2.9104559823400593e-06,9.7205036765218164e-05,1.8067009966194066e-06,5.4292767035107775e-06,5.08792848384439e-05,6.3206961087664305e-05,6.4100727063859882e-05
0.42118193,2.422957054458813e-06,9.7698568442995852e-05,1.0496980122661743e-06,5.030116651576449e-06,5.2421898973487981e-05,6.3483222035178114e-05,6.3993740116885403e-05
0.42123257,2.0144504572703447e-06,9.6253971085884693e-05,6.3173326441815623e-07,5.0666652534938653e-06,5.396541021892376e-05,6.3771922809607547e-05,6.3878731874705507e-05
0.4212832,1.6754129710478299e-06,9.2772696516424275e-05,4.1766484392092078e-07,5.5092534997521804e-06,5.550209248331125e-05,6.4074292077291372e-05,6.3756251757860765e-05
0.42133383,1.4639770953917603e-06,8.7361326932982889e-05,3.0568945385566861e-07,6.3368021631720201e-06,5.7024238473276968e-05,6.4391451248001111e-05,6.3626837287007553e-05
0.42138447,1.5706665103140181e-06,8.0260210239518808e-05,2.3704765459521512e-07,7.556031717010144e-06,5.8524110609467898e-05,6.4724159310667793e-05,6.349110342909483e-05
0.4214351,2.3738058684527482e-06,7.1843614334777137e-05,1.8789592812357881e-07,9.2170091910452909e-06,5.9993488919512955e-05,6.5072774982435135e-05,6.3349670084625109e-05
0.42148574,4.350063616378203e-06,6.2520625052988607e-05,1.5614064239615166e-07,1.1409810618136521e-05,6.1423781720892931e-05,6.5437101540065775e-05,6.3203165299462226e-05
0.42153637,8.4115497578111635e-06,5.2708846269110978e-05,1.5247817071165702e-07,1.4215229605502424e-05,6.2806286477520222e-05,6.5816383530261391e-05,6.3052196772585007e-05
0.42158701,1.594034012577003e-05,4.2964084505167584e-05,2.0157216529353396e-07,1.7644420573297348e-05,6.4132176938076863e-05,6.6209130985819077e-05,6.289740526192671e-05
0.42163765,2.8475342641097682e-05,3.3874644874116144e-05,3.5277743423718968e-07,2.1617876459588855e-05,6.539219511284549e-05,6.6613235900255961e-05,6.2739401482555463e-05
0.42168828,4.6593132965740509e-05,2.5893468576523402e-05,7.0134773641911096e-07,2.5997847940285917e-05,6.6576841065801227e-05,6.7026161042264002e-05,6.2578802456082847e-05
0.42173891,6.9356301800450968e-05,1.9238567673077986e-05,1.3953627127309524e-06,3.0625172274300611e-05,6.7678956368142623e-05,6.7444812092074522e-05,6.2416191846867148e-05
0.42178955,9.4737810738569796e-05,1.3921873380317057e-05,2.5990832209907676e-06,3.5355747953602621e-05,6.8692251354251824e-05,6.7865574096588168e-05,6.2252170185851861e-05
0.42184018,0.00011912320025921728,9.8047828233888616e-06,4.4339482300470297e-06,4.0071701643340647e-05,6.9608206933670383e-05,6.8284459908637783e-05,6.2087353195301108e-05
0.42189082,0.00013785177466663705,6.6667243544178974e-06,6.9402802962450356e-06,4.4671434484370899e-05,7.0421082053511252e-05,6.8696956404545547e-05,6.1922288526274278e-05
0.42194145,0.00014758460185437857,4.3026264007279919e-06,1.0044362660248428e-05,4.9068396345224346e-05,7.1130511679296825e-05,6.9098807905377629e-05,6.1757487981809432e-05
0.42199209,0.00014662409657108789,2.5636912367500567e-06,1.365049451613515e-05,5.3184973102620101e-05,7.1717205162014931e-05,6.9485323943490769e-05,6.1593437146338081e-05
0.42204273,0.00013732872072883649,1.3538195591300136e-06,1.7667237175593549e-05,5.6937405678536297e-05,7.2138795968267229e-05,6.9852088771469906e-05,6.1430568758454883e-05
0.42209336,0.00012341700558591589,5.9738669861111661e-07,2.2036876085994935e-05,6.0265551944380825e-05,7.2423207743143876e-05,7.0193707128755341e-05,6.1269210744870095e-05
0.42214399,0.00010816633679384014,2.1011140332311499e-07,2.67511551969259e-05,6.311426797246081e-05,7.2624904149452005e-05,7.050460690563965e-05,6.1109708533329312e-05
0.42219463,9.358442089161944e-05,6.9518194573735613e-08,3.1815347428694442e-05,6.5417503545670615e-05,7.275495270771563e-05,7.0780282270189329e-05,6.0952529938633695e-05
0.42224526,8.0785659379464569e-05,4.2804944785588344e-08,3.7205807966044039e-05,6.7124462520666762e-05,7.2785759866494449e-05,7.1017125437796666e-05,6.079799886490101e-05
0.4222959,6.9665931448867612e-05,4.2578984896830942e-08,4.2847125787477844e-05,6.8199030216907741e-05,7.2689759937987709e-05,7.121288306661962e-05,6.0646447062195201e-05
0.42234653,5.9541858508538265e-05,4.1317892079027147e-08,4.8612681342651496e-05,6.8622031763503131e-05,7.2454887133132479e-05,7.1364850507587131e-05,6.0498217073298453e-05
0.42239717,4.9899270149972675e-05,4.0319913459554432e-08,5.4348651618309653e-05,6.8397678188876411e-05,7.2085157689240733e-05,7.1470114924886277e-05,6.0353651819030279e-05
0.42244781,4.0615117569538642e-05,4.1812452522421933e-08,5.9896235313922797e-05,6.7557473382506212e-05,7.1594749154440285e-05,7.1526449360367038e-05,6.0212954986355246e-05
0.42249844,3.1748966554358287e-05,4.3469201479261927e-08,6.5078793309485407e-05,6.6145031539710904e-05,7.1000092760992116e-05,7.1533407900053613e-05,6.0076252737816554e-05
0.42254907,2.3522002202113325e-05,4.4181600943146851e-08,6.9722942159704035e-05,6.4212652380222653e-05,7.0315039508650021e-05,7.1491690921750555e-05,5.9943683839443627e-05
0.42259971,1.6287548864602038e-05,4.4677226197242047e-08,7.3679026110889638e-05,6.1833377796393699e-05,6.9552999293836143e-05,7.1404279688138192e-05,5.981538124737618e-05
0.42265034,1.0392896468405301e-05,4.7458608960861711e-08,7.6845037731291304e-05,5.9102448793659168e-05,6.8725676402415134e-05,7.1272749472717114e-05,5.9691420178459776e-05
0.42270098,6.039237970765512e-06,6.2138112382592533e-08,7.914366481032338e-05,5.6108975582450211e-05,6.7842744380287911e-05,7.1097169085718219e-05,5.9571940089940703e-05
0.42275161,3.1461494469456592e-06,1.1849099196176293e-07,8.0502698133712742e-05,5.2937644093074481e-05,6.6912864607986916e-05,7.0875304142747203e-05,5.9457189784945751e-05
0.42280225,1.4969311790624244e-06,2.7968645827384115e-07,8.0854438269517298e-05,4.9665379000510019e-05,6.5941587557118923e-05,7.0605616383707237e-05,5.9347399930751255e-05
0.42285289,7.7433658287883625e-07,6.3626066148214828e-07,8.0223031266881141e-05,4.6370862225415643e-05,6.4932385281956425e-05,7.0287804684568381e-05,5.9242787594166107e-05
0.42290352,5.0439314549378061e-07,1.2734308021364821e-06,7.8697551687918353e-05,4.3114795746131458e-05,6.3887552364728481e-05,6.9922675443391511e-05,5.9143589021661157e-05
0.42295415,3.9134786695265124e-07,2.2227177898902142e-06,7.6324922679960901e-05,3.9945365817733146e-05,6.2811615643202899e-05,6.9511830641271768e-05,5.9050046148474696e-05
0.42300479,3.2552340375723345e-07,3.4481196792132964e-06,7.3216154942751146e-05,3.6896689230318719e-05,6.1707250668510333e-05,6.9057475975013607e-05,5.8962415482017371e-05
0.42305542,2.788695125224399e-07,4.9191943770251557e-06,6.9532423303120337e-05,3.3994161040676732e-05,6.0576421574446844e-05,6.856241496797155e-05,5.8880899589518165e-05
0.42310606,2.4435483322845833e-07,6.7521168937115825e-06,6.5392100548350882e-05,3.1258681087989729e-05,5.942125944874634e-05,6.8030012726415581e-05,5.8805681287602102e-05
0.42315669,2.1921418444302986e-07,9.3308059545273211e-06,6.0932828900054313e-05,2.8711383360565582e-05,5.8241783428190397e-05,6.7464268854182627e-05,5.87369607586187e-05
0.42320733,2.0098096890999318e-07,1.3354881986023115e-05,5.6263311234427749e-05,2.6377032579945105e-05,5.7041024583822647e-05,6.6869665548875817e-05,5.8674988457763287e-05
0.42325797,1.8731157158739346e-07,1.9673772093197644e-05,5.1459048143533915e-05,2.428367121313102e-05,5.5822757168032505e-05,6.6251035436456395e-05,5.8620053573593279e-05
0.4233086,1.7653971739831308e-07,2.8767942964796058e-05,4.6580586401045985e-05,2.2458657643917531e-05,5.4589928109614561e-05,6.5613384169312691e-05,5.8572382326333781e-05
0.42335924,1.6815886144614715e-07,4.0092882970621466e-05,4.1696657568999118e-05,2.0924334977194202e-05,5.3345877218537981e-05,6.4961822477984716e-05,5.8531951893955517e-05
0.42340987,1.6256820086182435e-07,5.2004727383316779e-05,3.6887823356690188e-05,1.9694617005555665e-05,5.2096322360772418e-05,6.4301861255145536e-05,5.8498773897729322e-05
0.4234605,1.6064151305605476e-07,6.2686938253249849e-05,3.2226718680346442e-05,1.8780087251411079e-05,5.0845363156538077e-05,6.3639070375821373e-05,5.847268113016018e-05
0.42351114,1.6368061284690816e-07,7.1160774721673169e-05,2.7766152501391474e-05,1.8189093473914123e-05,4.9596545647845027e-05,6.2979355154281914e-05,5.8453643693941388e-05
0.42356177,1.7300523469725921e-07,7.7280644736409855e-05,2.3542787589139481e-05,1.7928733643924984e-05,4.8351702553901074e-05,6.2328055708148127e-05,5.8442079408523452e-05
0.42361241,1.8954235805156222e-07,8.1322775622454682e-05,1.9580660823532961e-05,1.8000916739883357e-05,4.711611208679359e-05,6.1689841904677184e-05,5.8438880649574665e-05
0.42366305,2.1325689688856769e-07,8.3519162230090226e-05,1.5904717228750064e-05,1.8405456526814627e-05,4.5896786624435954e-05,6.1068441919537428e-05,5.8445124809089713e-05
0.42371368,2.4348518706033959e-07,8.3830162296564943e-05,1.2538949046925331e-05,1.9126739554852948e-05,4.4702923748931399e-05,6.0467032095664473e-05,5.8462083480944627e-05
0.42376432,2.7918196539541745e-07,8.2100769226093077e-05,9.5223938914163604e-06,2.0136071344688954e-05,4.3541349919200937e-05,5.9888231552162799e-05,5.8490839263595771e-05
0.42381495,3.1811901536403551e-07,7.8244976254577278e-05,6.903651359251667e-06,2.1412440688425772e-05,4.2417554540269428e-05,5.9333794106794749e-05,5.853224939844611e-05
0.42386558,3.5652234349560744e-07,7.2457633096762827e-05,4.7053749647043249e-06,2.2933817754402471e-05,4.1334872389215115e-05,5.8805135606784682e-05,5.8586981966615874e-05
0.42391622,3.9595175918133093e-07,6.516047209779836e-05,2.9702602991200613e-06,2.4685578669155885e-05,4.0294855222753785e-05,5.8303669816495808e-05,5.8655484745873487e-05
0.42396685,4.7824211272995363e-07,5.6899299425376927e-05,1.6990181829067556e-06,2.6651633899420649e-05,3.9296585615315014e-05,5.7830257516667529e-05,5.8737964074453045e-05
0.42401749,7.8322544940898029e-07,4.8277423269600574e-05,8.5573520215839286e-07,2.880691552155796e-05,3.8337232428549839e-05,5.7385716737973639e-05,5.8834354609308307e-05
0.42406813,1.7820202147019837e-06,3.9868326138193409e-05,3.6892568240388348e-07,3.1116215658887563e-05,3.7415109042999944e-05,5.6971147370307242e-05,5.8944374795921482e-05
0.42411876,4.4592658691954084e-06,3.2150516843403913e-05,1.3446047201629659e-07,3.3537218713309915e-05,3.6529136012548021e-05,5.6588330361451046e-05,5.906750249762618e-05
0.4241694,1.1163736923161795e-05,2.5436724960349309e-05,4.7449209611034408e-08,3.6029454166684766e-05,3.5678553701946963e-05,5.6239408870534016e-05,5.9202951206920067e-05
0.42422003,2.5585471038342266e-05,1.9863963817347729e-05,2.7637696007288432e-08,3.855644594006e-05,3.4863191500790135e-05,5.592598111618995e-05,5.9349799398443041e-05
0.42427066,5.0484873706041462e-05,1.5445219613405564e-05,2.8644717149934164e-08,4.1091368072627434e-05,3.408310923642258e-05,5.5649443390881765e-05,5.9507029931025436e-05
0.4243213,8.3579948858080141e-05,1.2137030632090993e-05,3.6928986114539099e-08,4.3613412893280226e-05,3.3338498906372309e-05,5.5410753481481425e-05,5.9673545255297574e-05
0.42437193,0.00011639526718017749,9.8578101295384119e-06,6.2613182218491002e-08,4.6099102007457006e-05,3.2629725901253876e-05,5.5209444015975211e-05,5.9848209002092238e-05
0.42442257,0.00013990904987563543,8.4812489176939187e-06,1.3824403040166586e-07,4.8524712099496758e-05,3.1957245394362077e-05,5.504501807993753e-05,6.0029831992605707e-05
0.4244732,0.00014931098245129604,7.8405778754907957e-06,3.265146818774605e-07,5.0864760512201106e-05,3.1321446382993984e-05,5.4915290564208597e-05,6.0217226159423352e-05
0.42452384,0.00014508042713870162,7.6750035900783115e-06,7.2223556836306278e-07,5.3087578769324447e-05,3.0722733846111802e-05,5.4818110547398495e-05,6.0409237211850149e-05
0.42457448,0.00013234635942402541,7.6699547963416916e-06,1.4441945325888797e-06,5.5165450603223609e-05,3.0160666376721238e-05,5.4751575928978931e-05,6.060467011751251e-05
0.42462511,0.00011569788137015249,7.5579573687919646e-06,2.6100767590353906e-06,5.7075914682014929e-05,2.9633273200928344e-05,5.4715124142917023e-05,6.0802349928611158e-05
0.42467574,9.7159355307170156e-05,7.2184861781702359e-06,4.3166185878819274e-06,5.8797463886890597e-05,2.913990833646743e-05,5.4709524765373768e-05,6.1001090892187081e-05
0.42472638,7.8039214724947176e-05,6.6638701335252839e-06,6.6468918114425738e-06,6.0308856527137816e-05,2.8682314148765121e-05,5.4735761177231688e-05,6.1199792156567807e-05
0.42477701,6.0120731847809785e-05,5.9655528753144512e-06,9.654994034813117e-06,6.1586907624127903e-05,2.8264305367231968e-05,5.4794201314129853e-05,6.1397316108533862e-05
0.42482765,4.5130236787709506e-05,5.2030961231386743e-06,1.3379205972628805e-05,6.2608187950094894e-05,2.7891929172936724e-05,5.4884244919570151e-05,6.1592552076036785e-05
0.42487828,3.3631793563808535e-05,4.4365235254761802e-06,1.7826147110008872e-05,6.3345613901813415e-05,2.7572159657966304e-05,5.5003832093621404e-05,6.1784421701496588e-05
0.42492892,2.5107998674361221e-05,3.7078892238227075e-06,2.2951283775339548e-05,6.3791895331614471e-05,2.7312047877577386e-05,5.515041510707023e-05,6.1971880544977231e-05
0.42497956,1.8849639247586826e-05,3.0455157653812633e-06,2.8641653119278135e-05,6.3956719321231346e-05,2.7118447956520107e-05,5.5321030949691853e-05,6.2153884517646341e-05
0.42503019,1.4396563695217347e-05,2.4659416350629717e-06,3.4729885428366937e-05,6.3830462237380103e-05,2.6998188274515083e-05,5.5512752442088793e-05,6.2329497095136476e-05
0.42508082,1.1489247598059256e-05,1.9759237979812481e-06,4.1020333649412722e-05,6.3415409678073815e-05,2.695633731158919e-05,5.5722659700239619e-05,6.2497847725343625e-05
