Physical Time (s),xth_bot Monitor (kg-m/s^3): bot_cv1,xth_bot Monitor (kg-m/s^3): bot_cv2,xth_bot Monitor (kg-m/s^3): bot_cv3,xth_bot Monitor (kg-m/s^3): bot_cv4,xth_bot Monitor (kg-m/s^3): bot_cv5,xth_bot Monitor (kg-m/s^3): bot_cv6,xth_bot Monitor (kg-m/s^3): bot_cv7
0.60382238,-1.5583202724966563e-14,-1.1359154771295066e-14,-2.3397952223791852e-14,-3.4615275436940501e-14,-4.3430642537840729e-14,-4.0561567256499665e-14,-4.625674934019236e-14
0.60387301,-2.1212570324168186e-14,-1.7990141134722944e-14,-2.3547983586864707e-14,-2.1157711527997463e-14,9.1142787363489574e-15,-1.2480593996158749e-14,-1.1391359493316527e-14
0.60392364,-1.5922511521790183e-14,-1.4159983023993644e-14,-4.7917739395117237e-15,-5.2009301746977115e-15,-1.2948773624596996e-14,-2.2296099586326742e-14,-2.9991238384031333e-14
0.60397428,6.6919940989804164e-15,5.3839893396074434e-15,-3.9697431321993993e-16,-6.17663925447454e-15,-4.132283612316765e-14,-3.1233342827792997e-14,-3.4664351975278229e-14
0.60402491,-2.3505958110571352e-14,-2.4100338339239862e-14,-1.3214361671123537e-14,-2.3049081756815742e-14,-3.6627987873603127e-14,-2.6171913063701477e-14,-2.426817589413021e-14
0.60407555,1.6589920746596985e-14,1.4644125412659302e-14,2.3011859981113409e-14,1.371042122231518e-14,2.4588662614090552e-14,2.7177670747311425e-14,2.4364337309075569e-14
0.60412619,1.9181885954712835e-14,1.625887332327605e-14,9.2354125796196912e-15,-5.0797101159605816e-16,1.2558370563415058e-14,2.3301159508964895e-14,1.3133291823959819e-14
0.60417682,7.75796855538806e-15,9.8635511639593778e-15,1.2974135752885668e-14,-1.8860518995706763e-16,2.4558240773079064e-14,2.6918466400739177e-14,2.5848572192153658e-14
0.60422745,-1.4378667200936382e-14,-1.3227545786561779e-14,-1.3838291143359837e-14,-1.3264068274028547e-14,-3.502338531904606e-14,-4.1703060203288388e-14,-4.2490486397291681e-14
0.60427809,9.1334658397473425e-15,7.4100235389810195e-15,2.0859502093054837e-14,7.5531881886812552e-15,-6.2464874963567152e-16,1.8565716906332825e-14,1.4137816026950764e-14
0.60432873,-4.9889354085231421e-15,-1.0597382846730749e-14,-1.5371151964522255e-14,-2.725611714567009e-14,-2.4532416426558827e-14,-2.3550954487698686e-14,-1.8974192333486034e-14
0.60437936,-2.2843293847755138e-15,-2.9714676424061044e-15,-3.1980329159158615e-15,-4.7790086239501198e-15,1.1490152508786634e-14,7.5577555768235048e-15,7.2693915608891307e-15
0.60442999,1.2832377303038405e-14,1.315258560086114e-14,2.2559310420937935e-14,2.5697534376917194e-14,6.2647037078280438e-15,1.9905182637764315e-14,1.6730948506938954e-14
0.60448063,-1.5366844659128948e-14,-1.3258603000510121e-14,-1.2340694100930678e-14,-4.1298697645721923e-15,-3.1791657069923855e-14,-3.933107053384226e-14,-2.9764043823737394e-14
0.60453126,5.6203686598853254e-15,8.2059648540495587e-15,3.6942439851855668e-15,-2.1410763972780893e-14,-4.2176872654657349e-14,-5.0409109029836688e-14,-5.4950259323540918e-14
0.6045819,1.4096260698169594e-14,1.3653119508520271e-14,1.0840380661221528e-14,-3.7047808173580102e-15,-1.2652669112573368e-14,-1.9983718099198164e-14,-1.5995807363595441e-14
0.60463254,-1.8793982329848919e-14,-1.3065622512802677e-14,-4.6356161207988148e-15,-3.566575083494779e-15,1.0896364619323824e-14,3.6498142062564782e-14,3.2183888547075955e-14
0.60468317,-1.7936099131834304e-14,-2.15572113121128e-14,-1.1252301788610803e-14,-1.6132296375377363e-14,-1.6161415372051379e-14,-4.347333986324423e-14,-3.7722929636156586e-14
0.6047338,1.2769584703212009e-14,1.0652306705355165e-14,5.850138178389148e-15,-1.4672053203252163e-15,1.9601642123555719e-14,1.8001729853577577e-14,2.5975391507705808e-14
0.60478444,1.68048620219103e-14,1.5889172000398274e-14,2.3512903425637008e-14,1.1266851790416346e-14,2.4391401118069453e-14,3.8761235161727595e-14,4.2881500088631821e-14
0.60483507,-2.8651327523945222e-15,-1.2872776672717217e-15,6.2908355954507112e-15,1.0640617274117933e-14,1.5363554522510178e-14,3.087970845891032e-14,3.4863509370032507e-14
0.60488571,-1.9298332161065048e-14,-2.5152687205735667e-14,-1.7161791359773773e-14,-1.9490787285457568e-14,-3.1464890474627594e-14,-2.4084033121880944e-14,-1.5583245452305862e-14
0.60493634,-8.0280306779804663e-16,-2.6416424548059406e-15,-5.0097470067317583e-15,-2.7156368518434397e-14,-1.8404235519338723e-14,-1.4317971087670216e-14,-2.8330938424947659e-14
0.60498698,1.7139085508423161e-14,1.2494997974862185e-14,1.6607321822559914e-14,-6.0429856012448107e-15,-1.9363312074105252e-14,-1.0917753277703326e-14,-1.5123942682170513e-14
0.60503761,1.1385444205536102e-14,1.4212842011644151e-14,1.5427587439338643e-14,2.7003728729118219e-14,2.6668781116401646e-14,1.1442507624103343e-14,1.5024819249486373e-14
0.60508825,1.0632632817938475e-14,7.7608897959744608e-15,3.1448088452926091e-15,-1.1523319854826967e-14,9.6975054657070664e-15,1.5688132816110896e-15,3.0792732750775894e-15
0.60513889,-1.8020490717912537e-14,-1.8909255399124756e-14,-2.3339531481881816e-14,-4.2381031340112232e-14,-6.9323706301682464e-14,-6.9698479479809801e-14,-7.336834426998588e-14
0.60518952,1.4832766795075421e-14,4.4687070851476011e-15,-8.0057376668485885e-15,-5.7915126782199863e-15,-7.1629928617393818e-15,-1.6426566371861974e-14,-1.4381411257008935e-14
0.60524015,-2.4854716495851422e-15,-7.7382878313320999e-15,-6.3530750671348978e-15,-6.0887634049079732e-15,1.4686798240207389e-16,1.2101730837653821e-15,-1.0603428642235972e-15
0.60529079,-8.8159923659802798e-16,-1.8081530045256775e-15,1.9596255348331996e-15,5.2210073790978505e-16,-1.2479967784839966e-16,4.033576874606267e-15,3.0822632256920297e-15
0.60534142,7.3674673946838232e-15,9.3372986415940322e-15,2.1935551749018673e-14,2.0194732740115341e-14,2.1025993102523571e-14,2.0323195701373726e-14,2.3280800810350301e-14
0.60539206,-9.8703194484108988e-15,-7.7201675361284843e-15,-1.0403039586729579e-14,-1.5475434795449038e-16,-1.0902075060868143e-14,-9.0411027180606979e-15,-5.4261425177350863e-15
0.6054427,-4.0635228624237172e-15,-7.130047580133721e-15,-7.7914616809361534e-15,-1.5003168465010339e-15,2.6061751647752781e-15,1.5527809336435135e-14,1.4410868756660727e-14
0.60549333,5.143975217792049e-15,9.6276331101566055e-15,3.0075648280587776e-15,-1.5664609728735356e-14,-1.5598546322308508e-15,-7.039043303411206e-15,-3.9010728060701762e-15
0.60554396,-4.7226903231139032e-15,-4.2411837829773876e-15,-9.9215145185019994e-15,3.9846044743981347e-15,-2.4126496218907668e-14,-1.1161097338298255e-14,-1.3182277143016772e-14
0.6055946,-9.4218952607549829e-15,-8.2081484819905794e-15,-9.6809889704965703e-15,-8.6867354718011821e-16,-3.2126840135178061e-14,-4.1496676077209653e-14,-5.0049227463336833e-14
0.60564524,-1.5400836850785265e-16,-2.1703760531377959e-15,1.4722010309687231e-16,3.935279625319183e-15,-3.2157609887123351e-15,1.0802390701517457e-14,2.8568531269880108e-15
0.60569587,-1.3849464108952906e-14,-2.0118614827389314e-14,-2.0097572573676474e-14,3.5810472941981519e-15,-1.7581179321129852e-14,-4.7971675627185404e-15,8.0169625964097374e-15
0.6057465,-2.330803847487284e-15,-2.0073042826030975e-15,7.1629672667595631e-15,1.623842658879143e-14,1.3746328502142691e-16,2.229041891494796e-15,5.3597938358459369e-15
0.60579714,-1.0255804287662329e-14,-1.2851569025199882e-14,-8.4771900942568622e-15,-3.9085417518037422e-15,-2.1644292126266919e-14,-1.016547408132037e-14,-2.2762685173390171e-14
0.60584777,2.0050177783375892e-15,6.2229232415679218e-16,1.0984598656334752e-14,4.4809224261539795e-15,8.3421458768088912e-15,7.3715595099607095e-15,9.6548448594418324e-15
0.60589841,1.3391891830293637e-14,9.1756563562477811e-15,1.4846884972615306e-14,1.2912018981532783e-14,1.0721868366368359e-14,1.5347122030847632e-14,1.9942891367279556e-14
0.60594905,1.3545964501966389e-14,1.4975913222545935e-14,1.8880457256182172e-14,3.7858345712624056e-15,-8.9929767213550613e-15,-1.0484124674238261e-14,-7.3539508540366487e-15
0.60599968,1.4294825746427055e-14,9.9767646581096723e-15,1.6173710665040884e-14,2.0164843463147121e-14,2.7630517229131932e-14,2.5446347562995825e-14,2.3188727574393438e-14
0.60605031,-7.9626581426526925e-15,-7.361458137766666e-15,-9.3044842826115722e-15,1.7465134728927831e-15,-1.8552612617795863e-14,-1.9917822337830591e-14,-1.7861592979540946e-14
0.60610095,-1.3698876620625039e-15,-2.8082227980856424e-15,-8.0226976911624737e-15,2.6043920214279169e-15,-1.5348112327433112e-14,-2.0618117420312704e-14,-2.4363856725538807e-14
0.60615158,3.0031229075131957e-15,-4.0590248171532094e-15,-1.1808412518885167e-14,-2.4194063959292776e-14,-2.4459710523762938e-14,-1.0980203786139624e-14,-1.7855443843203364e-14
0.60620222,1.9472067123414967e-15,-1.3964589371527679e-15,1.3513864120186585e-14,1.535903305595914e-14,4.945614915004746e-15,8.0526506864698288e-15,4.0572833748845783e-15
0.60625286,1.616271193575191e-14,1.87773307526334e-14,1.6449498393435479e-14,1.722415891264781e-14,2.9392278444064402e-14,2.4331843939703721e-14,2.3996651570286761e-14
0.60630349,-1.5756058593781586e-14,-1.3824152398339932e-14,-1.9547214973328022e-14,-2.5278404625086936e-14,-3.58126404324389e-14,-3.8412667327620942e-14,-4.1483251996527774e-14
0.60635412,1.4640489174962869e-14,1.4510278610819606e-14,1.1339627891919186e-14,1.9313019218726619e-14,4.3972677345245106e-14,3.507182283609456e-14,3.4402239377674004e-14
0.60640476,-6.4239010109562358e-15,-1.2045050771013714e-14,-2.2863051762560809e-14,-1.8372963827629129e-14,2.920537148895129e-15,-1.6251364175736438e-15,-1.1016760236529767e-14
0.6064554,-3.2125858844224788e-16,-2.6398171247655092e-15,-5.4215534922534759e-15,-1.2942259935566226e-14,-2.4813145812887623e-14,-1.756767085376469e-14,-1.1287016948437671e-14
0.60650603,-2.7711262196075028e-14,-2.8932365229497301e-14,-2.9717058192215979e-14,-2.97939054635987e-14,-2.7425144179909363e-14,-3.3772329977704936e-14,-3.3449034415960602e-14
0.60655666,2.0618552752639432e-16,1.1612104925959268e-15,-7.8165810165643107e-15,1.0333167863833983e-16,1.3468566022729775e-14,7.5454530374501694e-15,1.0728686245335851e-14
0.6066073,3.0056291061911173e-15,8.2694436687331082e-15,1.3773404553093086e-14,8.5414007310673156e-15,1.4870591822579318e-14,1.6834500061874678e-14,1.2377982859711296e-14
0.60665793,2.6904971080509262e-15,8.0108017078117231e-15,7.8774558529763966e-15,-3.277424683467223e-16,1.2743974905012533e-14,2.2974517571287063e-14,2.6570097770622393e-14
0.60670857,-1.2407851122091096e-14,-1.0515261469716042e-14,-9.0617049615531161e-15,-2.0326209620377367e-15,-6.3031356374465844e-15,-6.5695342773263296e-15,-5.8380817394796516e-15
0.60675921,5.3717967042482156e-15,7.3716364383774708e-15,1.5745752063709338e-14,1.7804845345105709e-14,1.7522259942934586e-14,2.00323212854931e-14,2.4536065842866453e-14
0.60680984,-1.6535676339144036e-14,-1.5263645565607239e-14,-1.6971258033290545e-14,-2.3308422074793601e-15,-1.3574287923935066e-14,-1.1009424553099388e-14,-1.2041859154411217e-14
0.60686047,7.9811691885002244e-15,2.9391962088821281e-15,1.3843620019523929e-14,8.8481173288542691e-15,1.0500902039127324e-14,1.0521995516961157e-14,4.3286005407651431e-15
0.60691111,8.6944633425379894e-16,5.08778723459321e-15,3.0429144606262628e-15,1.4507806439145339e-15,-1.9572992044098366e-14,-3.7311737650739834e-14,-3.802400214319567e-14
0.60696174,-3.0881550554826119e-15,-4.8964066135971742e-15,-1.7265894850016488e-14,4.5252106161585991e-15,-1.0079524588432811e-14,-2.3920148125198567e-15,5.3795836740224324e-15
0.60701238,1.6331118821741422e-14,1.5232860532544253e-14,1.5097526868651545e-14,1.4230127118062042e-14,9.7131735258874553e-15,1.1623789407684639e-14,1.0392734349841242e-14
0.60706302,8.2421736551660447e-15,3.4616253835255995e-15,-6.7289051479349428e-15,6.7641693324204041e-15,-1.2421859662971134e-15,1.3395774649995968e-14,1.3107191826093223e-14
0.60711365,-6.6577726613119779e-15,-6.1748985820887448e-15,-3.0995281251484254e-15,-2.7985348007074142e-15,-1.3125101557261873e-14,-2.9551336471826597e-14,-2.699894253874223e-14
0.60716428,1.1287853919728602e-14,1.1564916934067424e-14,1.5637856425227577e-14,1.5264392383425755e-14,2.8980174746758793e-14,3.157322004919907e-14,2.9288449763936652e-14
0.60721492,4.2496113042172092e-15,7.3909219519455521e-15,-3.3788019721393719e-17,5.1539577050365782e-15,3.860470695894189e-14,3.8836807801377643e-14,4.8293485614752007e-14
0.60726556,-6.5706870777072105e-15,-7.9199982810875501e-15,-7.3556311810040706e-15,-1.9017749287492035e-15,-5.7801150071647809e-15,-1.8063327177174055e-14,-1.5829293520079156e-14
0.60731619,1.6541849735566412e-15,3.6318949769334561e-15,1.5114177087983945e-16,-4.0371176266951643e-15,2.1398429660560979e-14,1.869275206327323e-14,1.0154248919554118e-14
0.60736682,9.2639744949910998e-15,1.0070248675616891e-14,3.5279890400764124e-15,-2.313496941565911e-15,-6.9935033136349787e-15,-7.0477895379392265e-15,-1.8944988421087164e-17
0.60741746,-1.334881830916673e-14,-1.9315576000280896e-14,-1.4457473488624322e-14,-1.2221251785346966e-14,-1.0755559863560419e-14,4.1050352971467424e-15,2.5140051462577575e-15
0.60746809,2.6038480549946186e-15,2.118285985071264e-15,1.2526246660589376e-14,1.8234878320129039e-14,-1.0348245355986312e-14,-9.5764666912894269e-15,-1.3433203250882343e-14
0.60751873,8.5275546032685058e-15,1.1807501293707844e-14,1.1408301040987092e-14,-1.4191889873715575e-15,-6.7876428778534782e-15,-3.8123239497607271e-15,-1.2419641052826639e-14
0.60756937,-7.8694991392065124e-15,-7.5991452169367597e-15,-2.754923077239226e-14,-4.1953786042714332e-14,-2.3920981474225021e-14,-4.1516275083944284e-14,-4.8387181712764182e-14
0.60762,-1.9002362605011114e-15,-7.1409498318081033e-15,-9.0287308249084694e-15,1.0244395159000092e-14,9.1851077339807628e-15,5.6677691725091681e-15,1.2460582301612286e-14
0.60767063,-2.1585646912457468e-14,-1.994782969973538e-14,-2.4003842889505545e-14,-2.770969599958274e-14,-2.7374010287377533e-14,-3.8334902558999011e-14,-4.6161328156958035e-14
0.60772127,7.6989278918181905e-15,1.2258991722791777e-14,5.8214960412651763e-15,7.9340250588131163e-16,6.0625483139285748e-15,-3.9304732856025473e-15,-9.9637000880128867e-15
0.60777191,2.2565399826943535e-14,1.9922035461110449e-14,1.8231874896999768e-14,1.7477051913249631e-14,5.6768793527245262e-15,1.3368807763204136e-14,4.9021766989424366e-15
0.60782254,-9.7849635746058998e-15,-6.8075224761032916e-15,-1.1848546353658415e-14,-2.0895473677694291e-14,-9.9909401788897238e-15,-1.1529743034622449e-14,-9.2440189325635685e-15
0.60787317,-9.9655007875371934e-15,-1.0068262852472353e-14,-2.1749466293552747e-14,-1.9346052984738083e-14,-1.4217044761796675e-14,-1.7044360106142169e-14,-1.2922787249318049e-14
0.60792381,-8.1362506000273071e-16,1.3535043077801519e-15,6.8102194247088651e-16,-1.3667363502864873e-14,-8.6852293569755762e-15,-1.0199292340100247e-14,-1.6832170600068211e-14
0.60797444,-1.0246970165248341e-14,-1.3120157857405378e-14,-1.3815744386583548e-14,1.3675130341190395e-14,-3.048924870129922e-15,9.6137855504773725e-15,4.7753973201135375e-15
0.60802508,-1.463541346673557e-15,3.6168814209260007e-15,-7.4505995565014241e-16,1.5575251968273126e-14,1.3703238084193646e-14,7.7102416789761565e-15,7.4140405019603241e-15
0.60807572,9.3502436661217902e-17,6.7111866609767233e-16,-2.2220598088315133e-15,-4.5766534859796155e-15,-1.2392316987137875e-14,-1.9036558140540841e-14,-2.2527996799106275e-14
0.60812635,6.9777700129334122e-16,6.0692747270224469e-15,1.2228192223441683e-14,9.1952840705237972e-15,-6.6403369849883224e-15,-8.5884856585016668e-15,-2.6292629048144614e-15
0.60817698,-7.1050787846472822e-15,-1.1930431299018181e-14,-1.1597771869663347e-14,-1.9090400776352119e-15,-7.5534273838386002e-15,-1.3122145279470451e-14,-1.4931588986318789e-14
0.60822762,2.1320998484147384e-15,2.0744243389123181e-15,6.3272687207760413e-15,1.9605399096961339e-14,4.139143225860805e-14,3.4610611315098966e-14,2.9789719124144794e-14
0.60827825,-2.4984138483116034e-15,3.7754526654413927e-16,6.3565021109577973e-15,1.2775158623360488e-14,7.3430547507590333e-15,2.788649025411687e-14,2.3343433641619104e-14
0.60832889,-6.2785954707975557e-15,-1.644973334430032e-15,-4.0616215785776353e-15,1.0478264153168146e-15,1.0198025292529295e-14,1.5796504065535091e-14,1.9876544474831021e-14
0.60837953,2.5732110467342285e-14,2.5784753575550838e-14,2.4705089665149656e-14,2.8120863055586794e-14,1.8198167920973703e-14,1.5267155991064082e-14,1.8155004110507115e-14
0.60843016,-8.820892702962123e-15,-6.4904041803577847e-15,6.7270586951274455e-15,-1.3032851887449365e-15,-2.2042632353052587e-15,-1.4557506344508669e-14,-7.5508474744417922e-15
0.60848079,-1.070145279429951e-14,-1.546463221132495e-14,-9.657550692341078e-15,1.7024770467298045e-16,-6.8932839358879031e-15,-1.4122907793469757e-14,-1.1135420142218843e-14
0.60853143,1.5081068509347333e-15,5.5590484745361448e-15,4.9389495656806722e-15,3.3640958431611727e-15,-5.7194932874238007e-15,-1.3627842216760143e-16,5.6379342993350704e-15
0.60858207,-1.7242163403903006e-14,-2.2069967995028337e-14,-1.4029146695763565e-14,-1.7111379544168243e-14,-1.4794774086922196e-14,-1.3472052608578952e-14,-1.1412401506119081e-14
0.6086327,8.5962292270490778e-15,9.7091185195911142e-15,5.8531021031568959e-15,5.415408760370126e-15,4.1471078506765256e-16,2.3303513341613811e-16,2.2716792426359306e-15
0.60868333,1.4479915673548447e-14,1.5394409305534124e-14,1.056125228069637e-14,6.3038791847435385e-15,3.5787037552135664e-15,7.8851755350161702e-15,9.0349421936259412e-15
0.60873397,-1.126406670877415e-14,-5.0183420579050385e-15,-3.8802234870581822e-15,-1.2613466817493516e-15,-1.7092815509993625e-14,-3.2049300205686008e-14,-4.1282762290753326e-14
0.6087846,-3.7442915418229618e-15,-9.7045705712565226e-15,-1.5862905760187199e-15,-2.3704487651598463e-14,1.288159011499101e-15,1.2168414670279833e-14,2.1090818647346188e-14
0.60883524,-2.2014404727420361e-14,-3.1214199741731769e-14,-2.4743580258486384e-14,-1.6258761463285477e-14,-4.8452477993227755e-15,1.1073073826584896e-15,7.0191756798828145e-16
0.60888588,2.449119567139769e-14,1.8317569643259851e-14,2.3818569971540305e-14,2.5714191840045332e-14,4.0910473462431445e-14,4.5972448307074432e-14,4.6476678550818448e-14
0.60893651,-1.1537964088343114e-14,-1.2876093352136115e-14,-1.080155742682996e-14,-1.2603691274546247e-14,-3.8087546771642311e-14,-8.5193171737584657e-15,-4.1103265439791995e-15
0.60898714,-1.6147448835054134e-14,-2.2153857056286562e-14,-2.0578614201799558e-14,-3.5845957521916101e-14,-2.8800628765084008e-14,-1.6787633549073384e-14,-1.7075983725339439e-14
0.60903778,2.9358509807683837e-14,2.6982357042601819e-14,3.53666009225441e-14,4.1490814746118156e-14,3.0455072987714754e-14,8.6706581205458956e-15,5.0441501757700999e-15
0.60908841,6.019892669630434e-15,5.0771888915667505e-16,1.8421178757805302e-15,-7.8105324886711392e-15,5.380435206850246e-15,-8.4772033303064354e-15,-1.2628516708502625e-14
0.60913905,-1.5842118097175858e-14,-2.4272262242321097e-14,-1.5019245920337395e-14,-1.1286564376260804e-15,-1.0444597736827611e-14,-6.2553536863042012e-15,-1.0286068347212931e-14
0.60918969,8.550999299470173e-15,1.1225347912940747e-14,2.2742727093542288e-14,2.9176860848563103e-14,2.5564723178219335e-14,4.3724356833091769e-14,2.9522420074271901e-14
0.60924032,-1.3706477596786461e-14,-1.1121182808162129e-14,-1.4173426873909414e-14,3.4282729963199397e-15,-5.7352318900563448e-15,7.311478730429454e-15,2.0573294208886762e-15
0.60929095,-2.0842208345943046e-15,-6.8631831882908081e-15,-1.2215421026426951e-14,-5.248004169064688e-15,6.222201371631925e-15,-2.4073825073977775e-15,-4.4186511510353128e-15
0.60934159,-4.3258922022579346e-15,-4.0169506263817678e-15,-1.4440271413130023e-14,-2.095128085856933e-15,1.4610144561390676e-14,1.146939040148208e-14,1.1393135212092587e-14
0.60939223,-9.0124897977591592e-15,-6.1432340902444233e-15,-8.317750125267875e-15,-6.4734015363004336e-15,1.6929468452409935e-14,1.9208260524024123e-14,8.4764941480223295e-15
0.60944286,-4.4300886221918662e-15,-1.898695814941124e-15,1.7677825505381215e-14,2.6905375290829027e-14,8.5479427051910646e-15,1.0915540798227765e-14,1.0954321211634264e-14
0.60949349,-5.5917640599545119e-15,-5.0600092643934497e-15,-3.9897990428163112e-15,-2.5527780579550688e-14,-2.6171252252817954e-14,-1.6333549444979943e-14,-1.5410503769510146e-14
0.60954413,-1.3148553909894287e-14,-1.3688763358262291e-14,-1.6513461709096344e-14,-1.5482604651299806e-14,-9.9722723992244663e-15,-2.3485068369437264e-14,-2.5332549963311622e-14
0.60959476,-2.1581008885490189e-15,-4.4843636237605491e-15,-6.3261450244812393e-15,-1.1303104969592898e-14,4.5878635078027807e-16,9.0166044626729745e-15,-1.5579841754533573e-15
0.6096454,-2.0353087164962606e-15,-4.643083031517605e-15,-1.0698173367930736e-14,-1.1192901290373406e-14,6.4966003858812805e-15,2.2262363988882515e-15,4.3472914239422032e-15
0.60969604,-1.5006361400336388e-15,-7.0781905648838598e-15,-2.0208153658776563e-14,-1.5920145664484616e-14,-2.1366252547279117e-14,-2.7452041062353678e-14,-2.7106592507801672e-14
0.60974667,1.8689107053779552e-15,5.3236158176257782e-15,-4.6903293766694103e-17,6.5297079968052196e-15,5.242449755826786e-15,1.6110062221624512e-14,1.3375928743504915e-14
0.6097973,1.3149677374530762e-14,9.7665236445402686e-15,6.7644507128655179e-15,-1.3780524350727643e-14,-4.9473823646028029e-16,-6.2725381389597436e-15,-6.9246863824833239e-15
0.60984794,-3.6763089557225613e-15,-4.2351816959267735e-16,1.4785188108324845e-15,-2.0177335524778354e-14,-1.8547164870524821e-14,-3.5385511960787329e-14,-3.5972319406983744e-14
0.60989857,1.789100565176909e-14,1.9043505561937853e-14,2.0552362238185972e-14,2.586714156103405e-14,3.5212627239691741e-14,3.9419001224561078e-14,3.3812496722672738e-14
0.60994921,-4.493670292275834e-15,-5.9784992321402015e-15,-7.6967293611253512e-15,-5.2207735267424446e-15,-1.3876154770337408e-14,-2.2503397364553027e-14,-2.5513952933648535e-14
0.60999985,-2.7476633407325681e-15,9.3477773620886839e-16,-8.7842533984125145e-15,-2.8293190434800159e-14,-2.2076987858781919e-14,-3.2818623758032695e-14,-3.3906968846565065e-14
0.61005048,-3.8003327255862856e-15,-3.11561895939235e-15,-4.8452319656120824e-15,8.6526353281753617e-15,-1.8937913207454495e-14,-2.1989899357528081e-14,-2.7449857500433318e-14
0.61010111,1.3793079402184425e-14,1.436585497202788e-14,1.05492877238806e-14,2.8694567340664136e-14,3.2906283478429424e-14,2.5491934484191205e-14,2.1140253528539637e-14
0.61015175,6.3733171002471735e-15,5.7770820085137182e-15,-8.1012186478853489e-16,-1.0344828511935912e-14,-2.5164712362177616e-14,-3.5884549648363209e-14,-4.8276755901139472e-14
0.61020239,-1.259547186407885e-14,-9.8146620044323409e-15,-1.3815715385028231e-14,-1.2363580950286588e-14,-1.0027543447720815e-14,2.6415631136347962e-15,-8.4495302857132468e-17
0.61025302,-7.5351103586164502e-15,-1.58268363335603e-14,-1.8513108733203806e-14,-1.4438384670057519e-14,-3.6527463159529352e-14,-5.4246913649061698e-14,-5.1253794062774889e-14
0.61030365,-1.5185028347121853e-15,1.4827552266143227e-15,1.6202562942888629e-16,4.6291318091771179e-15,-1.2052990511630808e-14,-5.8376714642086871e-15,-1.3970602762390928e-14
0.61035429,1.2100449408749119e-14,7.8776971081671463e-15,1.4773952781520774e-14,-4.0855538806187103e-16,-7.0240302560718575e-15,1.203391705373803e-15,-6.2145064375708676e-15
0.61040492,1.3689466494581746e-14,1.2785539152760393e-14,9.2252592409845951e-15,2.0717494464975026e-14,3.2657058506343343e-14,4.3354715420444374e-14,3.7757093443112922e-14
0.61045556,-4.1478349891560672e-16,-6.9776103722083957e-15,-5.0935149892806512e-15,-6.3392734868198196e-15,-2.6534938258337932e-14,-2.3613793596879397e-14,-2.1069029942218094e-14
0.6105062,-6.6144263574832422e-15,-4.3086918641241134e-15,-5.8527138438052856e-15,-1.7654733407172865e-14,-1.8179599158011762e-14,-2.8710426093664747e-14,-2.6299962407379364e-14
0.61055683,1.9801683949774893e-15,2.5596588284052156e-15,1.0837034366436693e-14,1.5733661707948272e-14,2.5614112098999345e-14,2.2243800161366508e-14,2.8851777327994556e-14
0.61060746,1.4953262234906456e-14,2.1776540635790223e-14,1.4909217432614077e-14,-5.6631214193588905e-15,-2.2355115796944206e-14,-2.7087620355165154e-14,-3.1281039814107379e-14
0.6106581,-9.8393036342718819e-16,1.6304490476144748e-15,3.7007075782790193e-15,1.2268301597190291e-14,2.142304147732916e-14,1.4705095911369525e-14,1.2483856685297393e-14
0.61070874,1.105941719719051e-15,1.188386367548262e-15,-5.6389657029335222e-15,-2.2668486303075498e-14,6.1774012586403851e-15,-1.5873150574069249e-14,-2.3222325308863798e-14
0.61075937,6.8660956189019215e-15,9.2960752546608177e-15,2.529350060691407e-15,-5.3992402546058572e-15,2.5065898929284398e-16,1.8815506312467174e-14,2.413951866417972e-14
0.61081,7.8058936052648589e-15,5.1274046403744411e-15,6.2825228159016211e-15,2.5622881404298305e-14,1.3050509708913584e-14,1.0727485934980586e-14,2.0906165861446299e-15
0.61086064,2.3539428144486563e-14,2.4605593323276493e-14,2.0229279392359999e-14,3.9929550766310886e-14,4.5360651478857993e-14,2.2375989540408571e-14,2.7155844459315658e-14
0.61091127,1.0813083442116907e-14,1.1257077151138359e-14,1.1144036061088823e-15,-1.8576905556169266e-14,-1.8887439466964704e-14,-1.8493200326286382e-14,-2.9474538797695229e-14
0.61096191,-4.075602474424319e-16,-9.1200328673333294e-17,1.9310696610731219e-15,7.1759329763941114e-15,1.0812379734739786e-14,1.650472668296926e-14,1.9590354009683373e-14
0.61101255,-2.7873775062159874e-14,-2.5655736161858757e-14,-2.0581859989837473e-14,-2.5740408970765858e-14,-2.1505999266556446e-14,-2.5109656765437358e-14,-2.4386255602873722e-14
0.61106318,1.5534525945352964e-14,1.5280719970161884e-14,2.1122871155324901e-14,8.768165632942739e-15,-2.642675738611106e-15,-9.3806396683675093e-15,6.3358942808395994e-15
0.61111381,1.3145656913967816e-14,1.2990376016650692e-14,5.2197232346770961e-15,1.2359773452523161e-15,-1.6718325975844523e-14,-3.5756583210775689e-14,-2.4289704610215246e-14
0.61116445,1.3567043093699352e-14,1.1581496632615399e-14,5.6881606369271221e-15,9.316194219525843e-15,8.7210665910354811e-15,6.5701372946349148e-15,5.0947882337876222e-15
0.61121508,-1.5890709002164632e-14,-1.8912044772736433e-14,-2.2066020551462541e-14,-1.7513902693039663e-14,-2.9899943337448122e-14,-2.3331883669343611e-14,-2.3278846112323616e-14
0.61126572,1.5818382976925538e-15,2.6316281800879912e-15,5.4525142293416214e-15,1.5688894825752475e-14,1.4258980567294437e-14,1.8898312048395365e-14,1.2327820007988948e-14
