Physical Time (s),ea_left Monitor (kg-m/s^3)
0.41652351,-0.0021525643158651357
0.41657415,-0.0021490538083687328
0.41662478,-0.0021384454489424181
0.41667541,-0.0021215259621740865
0.41672605,-0.0020992582258785534
0.41677668,-0.0020726936800169516
0.41682732,-0.0020429109878485237
0.41687795,-0.0020109474975202372
0.41692859,-0.0019777542789419624
0.41697923,-0.0019441693170014649
0.41702986,-0.0019109080065171642
0.41708049,-0.0018785635192432541
0.41713113,-0.001847614223699583
0.41718176,-0.001818443077427085
0.4172324,-0.0017913578556577599
0.41728303,-0.0017664104595086203
0.41733367,-0.0017437718064335392
0.41738431,-0.0017235198988776327
0.41743494,-0.0017056209774142072
0.41748557,-0.0016899510203243579
0.41753621,-0.001676332068782532
0.41758684,-0.0016645657529164139
0.41763748,-0.001654463162998405
0.41768811,-0.0016458629773401393
0.41773875,-0.0016386458589466952
0.41778939,-0.0016327472334202605
0.41784002,-0.0016281662589867829
0.41789065,-0.0016249678136715496
0.41794129,-0.0016232766586207949
0.41799192,-0.0016232644948206837
0.41804256,-0.0016251315487976438
0.41809319,-0.0016290855828398087
0.41814383,-0.0016353229040251662
0.41819447,-0.0016440101342325131
0.4182451,-0.0016552705672238347
0.41829574,-0.0016691743087282973
0.41834637,-0.0016857288120982483
0.418397,-0.0017048715565191983
0.41844764,-0.0017264650323456955
0.41849827,-0.0017502907099861296
0.41854891,-0.0017760411812944065
0.41859955,-0.0018033141867599674
0.41865018,-0.0018316070975899074
0.41870082,-0.0018603188985269344
0.41875145,-0.0018887566443097018
0.41880208,-0.0019161567614524107
0.41885272,-0.0019417160086456376
0.41890335,-0.001964638876557259
0.41895399,-0.0019841938285752618
0.41900462,-0.0019997740468963234
0.41905526,-0.002010957254250842
0.4191059,-0.0020175559070209964
0.41915653,-0.0020196460348782573
0.41920716,-0.0020175662716043446
0.4192578,-0.0020118675989545406
0.41930843,-0.0020032627417773509
0.41935907,-0.0019925527805578678
0.4194097,-0.0019805341263594606
0.41946034,-0.0019679155912209782
0.41951098,-0.0019552526554181249
0.41956161,-0.0019428978249207845
0.41961224,-0.0019310037420510345
0.41966288,-0.0019195351014588186
0.41971351,-0.0019083139962583003
0.41976415,-0.0018970727940629507
0.41981478,-0.0018855088498057951
0.41986542,-0.0018733373580283761
0.41991606,-0.0018603313933958044
0.41996669,-0.0018463463015108825
0.42001732,-0.0018313312632572509
0.42006796,-0.0018153201771217249
0.42011859,-0.0017984177901851134
0.42016923,-0.0017807835986154994
0.42021986,-0.0017626127005276879
0.4202705,-0.0017441409147846065
0.42032114,-0.0017256007300521146
0.42037177,-0.0017072375909877864
0.4204224,-0.0016893110130217735
0.42047304,-0.0016720971632896544
0.42052367,-0.001655894048666319
0.42057431,-0.0016410281044140964
0.42062494,-0.0016278590019879627
0.42067558,-0.0016167834549463403
0.42072622,-0.0016082338135885621
0.42077685,-0.0016026717952691285
0.42082749,-0.001600576815245306
0.42087812,-0.00160242612232382
0.42092875,-0.0016086715398260188
0.42097939,-0.0016197107706663826
0.42103002,-0.0016358538926945045
0.42108066,-0.0016572845973048104
0.4211313,-0.0016840231695940825
0.42118193,-0.0017158914895085008
0.42123257,-0.0017524835237910335
0.4212832,-0.0017931473163989406
0.42133383,-0.0018369814241353639
0.42138447,-0.0018828478855822414
0.4214351,-0.0019294027086579353
0.42148574,-0.0019751682227412246
0.42153637,-0.0020186104615785919
0.42158701,-0.0020582260921082471
0.42163765,-0.0020926365002437298
0.42168828,-0.0021206758573227118
0.42173891,-0.0021414732316758136
0.42178955,-0.0021545020676796587
0.42184018,-0.0021596015960851965
0.42189082,-0.0021569678888046107
0.42194145,-0.0021471216098326988
0.42199209,-0.0021308297445012106
0.42204273,-0.0021090403336119041
0.42209336,-0.0020827997829487932
0.42214399,-0.0020531921596165579
0.42219463,-0.0020212668250095228
0.42224526,-0.0019879912581385714
0.4222959,-0.0019542213352716606
0.42234653,-0.0019206896849567191
0.42239717,-0.0018880054894766911
0.42244781,-0.0018566616217841206
0.42249844,-0.0018270509400545802
0.42254907,-0.0017995057332495584
0.42259971,-0.0017740809728469535
0.42265034,-0.0017509523124331443
0.42270098,-0.0017302078720268263
0.42275161,-0.0017118290277611829
0.42280225,-0.0016957004898986033
0.42285289,-0.0016816495479466352
0.42290352,-0.0016694801033453788
0.42295415,-0.0016590003946578228
0.42300479,-0.0016500455576225121
0.42305542,-0.0016424923121131601
0.42310606,-0.0016362709463154934
0.42315669,-0.0016313743465402155
0.42320733,-0.0016278606302214771
0.42325797,-0.0016258481676988666
0.4233086,-0.0016255034281242697
0.42335924,-0.0016270232450004644
0.42340987,-0.0016306140050835909
0.4234605,-0.0016364722866389729
0.42351114,-0.0016447673246814034
0.42356177,-0.0016556265140125013
0.42361241,-0.0016691250052027341
0.42366305,-0.0016852767363117044
0.42371368,-0.0017040270965196897
0.42376432,-0.0017252479095666788
0.42381495,-0.0017487315586487591
0.42386558,-0.0017741834334706968
0.42391622,-0.0018012148547498553
0.42396685,-0.0018293375898600431
0.42401749,-0.0018579633470829351
0.42406813,-0.0018864103764099692
0.42411876,-0.0019139217612612952
0.4241694,-0.0019396955206982223
0.42422003,-0.0019629299614157456
0.42427066,-0.0019828797111410431
0.4243213,-0.0019989166550751641
0.42437193,-0.0020105908031389833
0.42442257,-0.0020176823154877295
0.4244732,-0.0020202327634242603
0.42452384,-0.0020185506188407174
0.42457448,-0.0020131640940043009
0.42462511,-0.0020047713896766536
0.42467574,-0.0019941707032648764
0.42472638,-0.001982167611954252
0.42477701,-0.0019694883115531961
0.42482765,-0.0019567126579532875
0.42487828,-0.0019442210696670713
0.42492892,-0.0019321923407473068
0.42497956,-0.0019206121168905785
0.42503019,-0.0019093161621258198
0.42508082,-0.0018980425603769527
0.42513146,-0.0018864872635218481
0.42518209,-0.0018743586426980406
0.42523273,-0.0018614192589242688
0.42528336,-0.0018475125988531797
0.425334,-0.0018325755549180884
0.42538464,-0.0018166320564480263
0.42543527,-0.0017997788817242658
0.4254859,-0.0017821700147097872
0.42553654,-0.0017639992491113999
0.42558717,-0.0017454952098203969
0.42563781,-0.0017268936035360169
0.42568844,-0.0017084406154252866
0.42573908,-0.0016903950619203613
0.42578972,-0.0016730312624370172
0.42584035,-0.0016566446152201922
0.42589098,-0.0016415580833825333
0.42594162,-0.0016281265409140888
0.42599225,-0.0016167415365273717
0.42604289,-0.0016078305976604845
0.42609352,-0.001601851253593575
0.42614416,-0.0015992805827043089
0.4261948,-0.0016005969878481719
0.42624543,-0.0016062557747910974
0.42629607,-0.0016166620885079796
0.4263467,-0.0016321380295487775
0.42639733,-0.0016528854736780137
0.42644797,-0.0016789476893530535
0.4264986,-0.0017101740939779587
0.42654924,-0.0017461903965025935
0.42659988,-0.0017863790162756094
0.42665051,-0.0018298712178651212
0.42670115,-0.0018755588480189058
0.42675178,-0.0019221215389424616
0.42680241,-0.0019680937016366474
0.42685305,-0.0020119417075753357
0.42690368,-0.0020521511390368362
0.42695432,-0.0020873209960290988
0.42700495,-0.0021162518314837152
0.42705559,-0.0021380310998412033
0.42710623,-0.0021520867162219447
0.42715686,-0.0021582136117053183
0.42720749,-0.0021565683512829005
0.42725813,-0.0021476328156543384
0.42730876,-0.0021321514908921326
0.4273594,-0.0021110526919018119
0.42741003,-0.0020853790761303013
0.42746067,-0.0020562133518911086
0.42751131,-0.0020246104785050854
0.42756194,-0.0019915495049449526
0.42761257,-0.0019578991845597042
0.42766321,-0.0019244049927025302
0.42771384,-0.0018916886052517249
0.42776448,-0.0018602544630536447
0.42781511,-0.0018305043406479022
0.42786575,-0.0018027818123893436
0.42791639,-0.0017771639956607702
0.42796702,-0.0017538203235978596
0.42801765,-0.0017328513012654478
0.42806829,-0.0017142521922346753
0.42811892,-0.0016979188302667231
0.42816956,-0.0016836853087959743
0.42822019,-0.001671357243863044
0.42827083,-0.0016607433786834571
0.42832147,-0.0016516762504861209
0.4283721,-0.0016440269625836389
0.42842273,-0.0016377179916523101
0.42847337,-0.001632733167136599
0.428524,-0.0016291215692534053
0.42857464,-0.0016269933945052457
0.42862527,-0.0016265088324886941
0.42867591,-0.0016278612093881179
0.42872655,-0.0016312566324672049
0.42877718,-0.0016368942268502966
0.42882782,-0.001644948059733618
0.42887845,-0.0016555527881329322
0.42892908,-0.0016687918600970819
0.42897972,-0.0016846886077309293
0.42903035,-0.0017031985116065177
0.42908099,-0.0017242034855364248
0.42913163,-0.0017475061434916255
0.42918226,-0.0017728224702017379
0.4292329,-0.0017997746732027616
0.42928353,-0.0018278852828520337
0.42933416,-0.0018565765240179466
0.4293848,-0.0018851757787691833
0.42943543,-0.0019129322029833552
0.42948607,-0.0019390457032726529
0.4295367,-0.0019627109708073762
0.42958734,-0.0019831718758119153
0.42963798,-0.0019997816660956755
0.42968861,-0.0020120647820897506
0.42973924,-0.0020197704525357031
0.42978988,-0.0020229064896923675
0.42984051,-0.0020217502939539984
0.42989115,-0.0020168065584128354
0.42994178,-0.0020087570588556351
0.42999242,-0.0019983939467248493
0.43004306,-0.00198652965028288
0.43009369,-0.0019739023869557695
0.43014432,-0.0019611181980116665
0.43019496,-0.0019485854213760205
0.43024559,-0.0019365069839339952
0.43029623,-0.0019248888034579508
0.43034686,-0.0019135825380406511
0.4303975,-0.001902334823307763
0.43044814,-0.0018908426841658416
0.43049877,-0.0018788090280744585
0.4305494,-0.0018659862396944254
0.43060004,-0.0018522056501427066
0.43065067,-0.0018373915719575341
0.43070131,-0.0018215573737279198
0.43075194,-0.0018047913848997033
0.43080258,-0.0017872413699521633
0.43085322,-0.0017690968525758252
0.43090385,-0.0017505861193932411
0.43095448,-0.0017319425749595546
0.43100512,-0.0017134118162980484
0.43105575,-0.0016952519333065974
0.43110639,-0.0016777356437812406
0.43115702,-0.0016611557661669225
0.43120766,-0.0016458318607549456
0.4312583,-0.001632114742695227
0.43130893,-0.0016203919566933369
0.43135957,-0.0016110881159764126
0.4314102,-0.0016046588760158965
0.43146083,-0.0016015805497055153
0.43151147,-0.0016023333790267933
0.4315621,-0.0016073768585666969
0.43161274,-0.0016171236635297414
0.43166338,-0.0016319061676716149
0.43171401,-0.0016519404883978406
0.43176465,-0.0016772873792506855
0.43181528,-0.0017078175021131244
0.43186591,-0.0017431800722696126
0.43191655,-0.0017827839711602657
0.43196718,-0.001825788040238223
0.43201782,-0.0018711113537888695
0.43206846,-0.0019174585442858993
0.43211909,-0.0019633796444123771
0.43216973,-0.0020073485059856162
0.43222036,-0.0020478479092714105
0.43227099,-0.0020834612204077415
0.43232163,-0.0021129645022310408
0.43237226,-0.0021354109882136276
0.4324229,-0.0021501878751089805
0.43247353,-0.0021570484766010637
0.43252417,-0.0021561082452368307
0.43257481,-0.0021478139556523682
0.43262544,-0.0021328847330360679
0.43267607,-0.0021122278441373498
0.43272671,-0.0020868763644243285
0.43277734,-0.0020579106977254716
0.43282798,-0.002026390305650706
0.43287861,-0.0019933042106683252
0.43292925,-0.0019595341742597635
0.43297989,-0.0019258400924740411
0.43303052,-0.0018928580209505892
0.43308115,-0.0018611064310087898
0.43313179,-0.001830997822212565
0.43318242,-0.001802880937988572
0.43323306,-0.0017768761268423458
0.43328369,-0.0017531303896001684
0.43333433,-0.0017317557283874744
0.43338497,-0.0017127602213145726
0.4334356,-0.0016960506295124892
0.43348623,-0.001681466262584674
0.43353687,-0.0016688140324451501
0.4335875,-0.0016578984559713818
0.43363814,-0.0016485466349413246
0.43368877,-0.0016406236641704037
0.43373941,-0.0016340453408505346
0.43379005,-0.0016287885480176355
0.43384068,-0.0016248957286561702
0.43389131,-0.001622470947238878
0.43394195,-0.0016216700745275944
0.43399258,-0.0016226837678701687
0.43404322,-0.0016257176272147045
0.43409385,-0.001630971902058082
0.43414449,-0.0016386238164188189
0.43419513,-0.0016488126004478246
0.43424576,-0.0016616276617842539
0.4342964,-0.0016770999112776651
0.43434703,-0.0016951934098930631
0.43439766,-0.0017157999333337684
0.4344483,-0.0017387330812886682
0.43449893,-0.0017637205112884782
0.43454957,-0.0017903972029356392
0.43460021,-0.0018182986725995137
0.43465084,-0.0018468598433367153
0.43470148,-0.0018754189461246682
0.43475211,-0.0019032335497601153
0.43480274,-0.0019295071088012987
0.43485338,-0.0019534317529485553
0.43490401,-0.0019742422581474715
0.43495465,-0.0019912755603365808
0.43500528,-0.0020040330128645268
0.43505592,-0.0020122356389810281
0.43510656,-0.0020158605259996123
0.43515719,-0.0020151556921957159
0.43520782,-0.0020106029547136126
0.43525846,-0.0020028671855788754
0.43530909,-0.0019927324972639718
0.43535973,-0.001981013455059878
0.43541036,-0.0019684613106429228
0.435461,-0.0019556987327498066
0.43551164,-0.0019431562090483278
0.43556227,-0.0019310602324109248
0.4356129,-0.0019194375373172688
0.43566354,-0.0019081540729146734
0.43571417,-0.0018969640134070239
0.43576481,-0.0018855656442926295
0.43581544,-0.0018736577090641454
0.43586608,-0.0018609848927943976
0.43591672,-0.0018473687919766198
0.43596735,-0.0018327233019204935
0.43601798,-0.0018170529702918037
0.43606862,-0.0018004391846875272
0.43611925,-0.001783024819985053
0.43616989,-0.001764996974846881
0.43622052,-0.0017465777050083493
0.43627116,-0.0017280015940823775
0.4363218,-0.0017095127240354781
0.43637243,-0.001691366213423235
0.43642306,-0.0016738312262616004
0.4364737,-0.0016571965721357692
0.43652433,-0.0016417772784925498
0.43657497,-0.0016279196524346369
0.4366256,-0.0016160067717818707
0.43667624,-0.0016064590976143124
0.43672688,-0.001599729433341589
0.43677751,-0.0015962926530754182
0.43682815,-0.0015966288299897782
0.43687878,-0.001601201319108028
0.43692941,-0.0016104295164067013
0.43698005,-0.0016246573023009341
0.43703068,-0.0016441167522223865
0.43708132,-0.0016688898806653083
0.43713196,-0.0016988727830830695
0.43718259,-0.0017337440781069453
0.43723323,-0.0017729421333224195
0.43728386,-0.0018156539465295717
0.43733449,-0.0018608249990470466
0.43738513,-0.0019071819588343103
0.43743576,-0.0019532867084724541
0.4374864,-0.0019976171961858784
0.43753703,-0.0020386500563184455
0.43758767,-0.0020749535128297505
0.43763831,-0.0021052816377244857
0.43768894,-0.0021286532415068712
0.43773957,-0.002144417275125926
0.43779021,-0.0021522864658507076
0.43784084,-0.0021523357902913463
0.43789148,-0.0021449749286495583
0.43794211,-0.0021308951266151852
0.43799275,-0.0021109785585027778
0.43804339,-0.0020862489175210207
0.43809402,-0.0020577823301164248
0.43814465,-0.0020266417294994973
0.43819529,-0.0019938255068316152
0.43824592,-0.0019602285913249418
0.43829656,-0.0019266250983273239
0.43834719,-0.0018936649551736264
0.43839783,-0.0018618793978204024
0.43844847,-0.0018316919913341574
0.4384991,-0.001803455831251356
0.43854973,-0.0017773215913839818
0.43860037,-0.0017534210669946245
0.438651,-0.0017318780228472855
0.43870164,-0.0017127113203839026
0.43875227,-0.0016958367736470492
0.43880291,-0.0016810982330006912
0.43885355,-0.0016683049169517892
0.43890418,-0.001657261179526987
0.43895481,-0.0016477926884715813
0.43900545,-0.0016397611151808414
0.43905608,-0.0016330779037684094
0.43910672,-0.0016277143289467257
0.43915735,-0.0016237073884107721
0.43920799,-0.0016211562728285283
0.43925863,-0.0016202131818082092
0.43930926,-0.0016210669725823944
0.4393599,-0.0016239229890709242
0.43941053,-0.0016289828677273645
0.43946116,-0.0016364266645074292
0.4395118,-0.001646397118989059
0.43956243,-0.0016589879040875832
0.43961307,-0.0016742346081265614
0.43966371,-0.0016921068256934358
0.43971434,-0.0017125024853490169
0.43976498,-0.0017352425366074877
0.43981561,-0.0017600634670958144
0.43986624,-0.0017866104379907137
0.43991688,-0.001814430881340528
0.43996751,-0.0018429723843694434
0.44001815,-0.0018715857371438779
0.44006878,-0.0018995382935323611
0.44011942,-0.0019260402271014283
0.44017006,-0.0019502837837598107
0.44022069,-0.0019714972692204779
0.44027132,-0.0019890038512443524
0.44032196,-0.0020022833575889234
0.44037259,-0.002011029099827033
0.44042323,-0.0020151875905981042
0.44047386,-0.0020149754352021755
0.4405245,-0.0020108506269811066
0.44057514,-0.0020034591129348515
0.44062577,-0.001993574029543544
0.4406764,-0.0019820104003455442
0.44072704,-0.0019695295798230501
0.44077767,-0.0019567714357329184
0.44082831,-0.0019441899074195538
0.44087894,-0.0019320337494541213
0.44092958,-0.0019203509896144374
0.44098022,-0.0019090241221473583
0.44103085,-0.0018978177392350831
0.44108148,-0.0018864342708175296
0.44113212,-0.0018745707009328347
0.44118275,-0.001861965512917666
0.44123339,-0.0018484309743028579
0.44128402,-0.0018338706550387407
0.44133466,-0.0018182799756742128
0.4413853,-0.0018017325539069029
0.44143593,-0.0017843651761864521
0.44148656,-0.0017663605631227767
0.4415372,-0.0017479356455548708
0.44158783,-0.001729324302255337
0.44163847,-0.0017107681515954065
0.4416891,-0.0016925193077558564
0.44173974,-0.001674844277638986
0.44179038,-0.0016580285640178348
0.44184101,-0.0016423836794733724
0.44189164,-0.0016282528029098239
0.44194228,-0.0016160154431659837
0.44199291,-0.0016060892000674637
0.44204355,-0.0015989241162411398
0.44209418,-0.0015949941063389459
0.44214482,-0.0015947795345487132
0.44219546,-0.0015987467539774018
0.44224609,-0.0016073211843001024
0.44229673,-0.0016208552919488584
0.44234736,-0.0016395937339578415
0.44239799,-0.001663635470862472
0.44244863,-0.0016928975750725079
0.44249926,-0.0017270834929134023
0.4425499,-0.0017656596993832789
0.44260054,-0.0018078433347139028
0.44265117,-0.0018526081220689274
0.44270181,-0.0018987080969007414
0.44275244,-0.0019447235457908741
0.44280307,-0.0019891425619003979
0.44285371,-0.0020304416889368486
0.44290434,-0.0020671762910494228
0.44295498,-0.0020980761964402173
0.44300561,-0.0021221283383886284
0.44305625,-0.0021386439483811674
0.44310689,-0.0021472934037778274
0.44315752,-0.0021481106522911676
0.44320815,-0.0021414673792423105
0.44325879,-0.0021280276074688749
0.44330942,-0.0021086500406940897
0.44336006,-0.0020843486145751947
0.44341069,-0.0020561953666968693
0.44346133,-0.0020252564380651393
0.44351197,-0.0019925387341819933
0.4435626,-0.001958949427248835
0.44361323,-0.0019252762390759156
0.44366387,-0.0018921831434771754
0.4437145,-0.001860214554929799
0.44376514,-0.0018298046639653026
0.44381577,-0.0018013092485448809
0.44386641,-0.0017749206695770008
0.44391705,-0.0017507495056480206
0.44396768,-0.0017289282842265128
0.44401831,-0.0017094900495435734
0.44406895,-0.0016923616069163486
0.44411958,-0.0016773927174655603
0.44417022,-0.0016643945793810026
0.44422085,-0.0016531700947395131
0.44427149,-0.0016435411257109801
0.44432213,-0.001635364355059012
0.44437276,-0.0016285442882201958
0.44442339,-0.001623044402648915
0.44447403,-0.0016188931939211423
0.44452466,-0.0016161820366986063
0.4445753,-0.0016150560876993032
0.44462593,-0.001615699725380766
0.44467657,-0.0016183160116795506
0.44472721,-0.0016231073869908039
0.44477784,-0.001630257050605866
0.44482848,-0.0016399129566338859
0.44487911,-0.0016521762875280205
0.44492974,-0.0016670912078037563
0.44498038,-0.0016846369981462761
0.44503101,-0.0017047210499571458
0.44508165,-0.0017271742011212743
0.44513229,-0.0017517439285068743
0.44518292,-0.0017780868710266487
0.44523356,-0.0018057618537102595
0.44528419,-0.0018342284088644256
0.44533482,-0.0018628488751235481
0.44538546,-0.0018909000416002825
0.44543609,-0.0019175983492830421
0.44548673,-0.0019421367657590743
0.44553736,-0.0019637382443158588
0.445588,-0.0019817129908566741
0.44563864,-0.0019955208171682894
0.44568927,-0.0020048284858832002
0.4457399,-0.0020095519061069734
0.44579054,-0.0020098761706648966
0.44584117,-0.0020062338796399083
0.44589181,-0.00199925090169519
0.44594244,-0.0019896878125101308
0.44599308,-0.0019783587098126734
0.44604372,-0.0019660333186881508
0.44609435,-0.0019533685165197688
0.44614498,-0.0019408423224559993
0.44619562,-0.001928726365350034
0.44624625,-0.001917090665575471
0.44629689,-0.0019058354782002158
0.44634752,-0.0018947376797725565
0.44639816,-0.0018835052939438774
0.4464488,-0.0018718339235513754
0.44649943,-0.0018594550656802463
0.44655006,-0.0018461706011008649
0.4466007,-0.0018318720519729082
0.44665133,-0.001816543713494653
0.44670197,-0.0018002497472364035
0.4467526,-0.0017831196029690225
0.44680324,-0.0017653308247783676
0.44685388,-0.0017470974835711141
0.44690451,-0.0017286511787366335
0.44695514,-0.0017102316052254507
0.44700578,-0.0016920892134322453
0.44705641,-0.001674488480785554
0.44710705,-0.0016577119896043391
0.44715768,-0.0016420675095238152
0.44720832,-0.0016278940830479643
0.44725896,-0.0016155668142213012
0.44730959,-0.0016054985777791788
0.44736023,-0.0015981360165176794
0.44741086,-0.0015939511428727134
0.44746149,-0.0015934248781713603
0.44751213,-0.0015970265778215485
0.44756276,-0.0016051885921915705
0.4476134,-0.0016182741291295732
0.44766404,-0.0016365439958217916
0.44771467,-0.0016601162424955262
0.44776531,-0.0016889317625659618
0.44781594,-0.001722720673512877
0.44786657,-0.0017609764742631644
0.44791721,-0.0018029436638911079
0.44796784,-0.0018476223545076348
0.44801848,-0.0018937869376742743
0.44806911,-0.0019400307508215362
0.44811975,-0.001984847206552719
0.44817039,-0.0020267077050147714
0.44822102,-0.0020641538835928452
0.44827165,-0.0020958917896958069
0.44832229,-0.0021208776644683004
0.44837292,-0.0021383838434318094
0.44842356,-0.0021480398741441239
0.44847419,-0.0021498406855259495
0.44852483,-0.0021441225714635918
0.44857547,-0.0021315220751423987
0.4486261,-0.0021128752222494291
0.44867673,-0.0020891832511014991
0.44872737,-0.002061512202234583
0.448778,-0.0020309315334832668
0.44882864,-0.0019984564961050048
0.44887927,-0.0019650063397728952
0.44892991,-0.0019313829595273876
0.44898055,-0.0018982648710616345
0.44903118,-0.0018662103612568331
0.44908181,-0.0018356663204910461
0.44913245,-0.0018069958840103502
0.44918308,-0.0017804230114882376
0.44923372,-0.0017560476079091034
0.44928435,-0.0017340127935938426
0.44933499,-0.0017143634855453498
0.44938563,-0.0016970372520415547
0.44943626,-0.0016818912725736577
0.44948689,-0.0016687399754178429
0.44953753,-0.0016573856227824334
0.44958816,-0.0016476464612016942
0.4496388,-0.0016393729754538493
0.44968943,-0.0016324619694933779
0.44974007,-0.0016268684078719659
0.44979071,-0.0016226123510875115
0.44984134,-0.0016197782379690096
0.44989197,-0.0016185063396424691
0.44994261,-0.0016189787589282606
0.44999324,-0.0016213986821834408
0.45004388,-0.001625970901804248
0.45009451,-0.0016328824192768138
0.45014515,-0.0016422865504069192
0.45019579,-0.0016542901571770297
0.45024642,-0.001668943876885657
0.45029706,-0.0016862338112666158
0.45034769,-0.0017060752369560204
0.45039832,-0.0017283074035760529
0.45044896,-0.0017526873528215332
0.45049959,-0.0017788820773515378
0.45055023,-0.001806462147675605
0.45060087,-0.0018348982424496165
0.4506515,-0.0018635629088353603
0.45070214,-0.001891740897155313
0.45075277,-0.0019186531278617756
0.4508034,-0.0019434916294663676
0.45085404,-0.0019654717165496368
0.45090467,-0.0019838889242128955
0.45095531,-0.0019981810753909716
0.45100594,-0.0020079875732507855
0.45105658,-0.0020131941122386696
0.45110722,-0.0020139555487252579
0.45115785,-0.0020106798916558711
0.45120848,-0.002003974183583261
0.45125912,-0.0019945887534495192
0.45130975,-0.0019833376053751189
0.45136039,-0.0019710033232914594
0.45141102,-0.001958258396423866
0.45146166,-0.0019456037125918737
0.4515123,-0.0019333349197846062
0.45156293,-0.0019215458817188019
0.45161356,-0.0019101541414335357
0.4516642,-0.0018989466111580225
0.45171483,-0.0018876358474717008
0.45176547,-0.0018759158045920799
0.4518161,-0.0018635123468527205
0.45186674,-0.0018502189586592503
0.45191738,-0.0018359168227865342
0.45196801,-0.0018205808110332211
0.45201864,-0.001804267120057469
0.45206928,-0.0017870992056794501
0.45211991,-0.0017692508600695872
0.45217055,-0.0017509321894496801
0.45222118,-0.0017323766846081715
0.45227182,-0.0017138234726639672
0.45232246,-0.0016955217398981273
0.45237309,-0.0016777342959753395
0.45242372,-0.0016607413071394934
0.45247436,-0.0016448470859897219
0.45252499,-0.0016303861833770589
0.45257563,-0.0016177286523814439
0.45262626,-0.0016072821726814224
0.4526769,-0.0015994893700660689
0.45272754,-0.0015948202245336359
0.45277817,-0.0015937554258187315
0.45282881,-0.001596766629302766
0.45287944,-0.0016042913868372778
0.45293007,-0.0016167025150268907
0.45298071,-0.0016342746069010513
0.45303134,-0.001657144084879832
0.45308198,-0.0016852753811128127
0.45313262,-0.0017184262161167457
0.45318325,-0.0017561206719570752
0.45323389,-0.0017976349876711612
0.45328452,-0.0018419990548328821
0.45333515,-0.0018880128777106335
0.45338579,-0.0019342858653380855
0.45343642,-0.0019793179998491232
0.45348706,-0.0020215759254856658
0.45353769,-0.0020595862221078408
0.45358833,-0.0020920283916624808
0.45363897,-0.0021178225467915058
0.4536896,-0.0021362006025703673
0.45374023,-0.0021467509690902154
0.45379087,-0.0021494278679026657
0.4538415,-0.0021445310806494471
0.45389214,-0.0021326659016752993
0.45394277,-0.0021146500119782006
0.45399341,-0.002091469945132506
0.45404405,-0.002064185562337454
0.45409468,-0.0020338704846428321
0.45414531,-0.0020015496197884853
0.45419595,-0.0019681556481007164
0.45424658,-0.0019345058691419229
0.45429722,-0.0019012941541119725
0.45434785,-0.0018690927897192788
0.45439849,-0.0018383608558813509
0.45444913,-0.0018094683332781241
0.45449976,-0.0017826752591927251
0.45455039,-0.0017580568336042662
0.45460103,-0.001735769271898981
0.45465166,-0.0017158712834291305
0.4547023,-0.001698312241352605
0.45475293,-0.00168295805014496
0.45480357,-0.0016696274484924931
0.45485421,-0.0016581241503533289
0.45490484,-0.0016482647124447742
0.45495547,-0.0016398955485432088
0.45500611,-0.001632907244034983
0.45505674,-0.0016272468039690794
0.45510738,-0.001622925223990018
0.45515801,-0.0016200181055133277
0.45520865,-0.0016186580628576395
0.45525929,-0.0016190215870055945
0.45530992,-0.0016213093170118226
0.45536056,-0.0016257259864078072
0.45541119,-0.0016324608069514081
0.45546182,-0.0016416716030240716
0.45551246,-0.0016534705665067965
0.45556309,-0.0016679147928895372
0.45561373,-0.0016849980320019784
0.45566437,-0.0017046435175260602
0.455715,-0.0017266992467357815
0.45576564,-0.0017509320704598625
0.45581627,-0.0017770197208512787
0.4558669,-0.0018045445203912903
0.45591754,-0.0018329884597131168
0.45596817,-0.0018617356227327143
0.45601881,-0.0018900806057306741
0.45606944,-0.0019172512342561379
0.45612008,-0.0019424421024244992
0.45617072,-0.0019648650320078518
0.45622135,-0.001983805179642268
0.45627198,-0.0019986827671472987
0.45632262,-0.0020091125525141637
0.45637325,-0.0020149512539955903
0.45642389,-0.0020163218523381893
0.45647452,-0.0020136049373002578
0.45652516,-0.0020073851632072194
0.4565758,-0.0019983974195284036
0.45662643,-0.0019874504717103973
0.45667706,-0.0019753311540633891
0.4567277,-0.0019627285989432253
0.45677833,-0.0019501663467010456
0.45682897,-0.0019379619865585503
0.4568796,-0.0019262312526592159
0.45693024,-0.0019149097299253192
0.45698088,-0.0019037984458454016
0.45703151,-0.0018926171084521536
0.45708214,-0.0018810604351678136
0.45713278,-0.0018688489678811645
0.45718341,-0.0018557671351349895
0.45723405,-0.0018416853721975957
0.45728468,-0.0018265680805182075
0.45733532,-0.0018104623738210393
0.45738596,-0.0017934840854994102
0.45743659,-0.0017758010142949949
0.45748722,-0.0017576164286732063
0.45753786,-0.0017391654439069116
0.45758849,-0.0017206835045717288
0.45763913,-0.0017024175414759365
0.45768976,-0.0016846286559328745
0.4577404,-0.0016675949235629489
0.45779104,-0.0016516180943177429
0.45784167,-0.0016370294887499341
0.4578923,-0.0016241951521310388
0.45794294,-0.0016135186496051763
0.45799357,-0.0016054390493068327
0.45804421,-0.0016004238237656383
0.45809484,-0.0015989535693643584
0.45814548,-0.0016015026675719574
0.45819612,-0.0016085149278219093
0.45824675,-0.001620373682226117
0.45829739,-0.0016373683238332323
