Physical Time (s),aphi_alt_flux_top Monitor (kg-m/s^3): top_cv1,aphi_alt_flux_top Monitor (kg-m/s^3): top_cv2,aphi_alt_flux_top Monitor (kg-m/s^3): top_cv3,aphi_alt_flux_top Monitor (kg-m/s^3): top_cv4,aphi_alt_flux_top Monitor (kg-m/s^3): top_cv5,aphi_alt_flux_top Monitor (kg-m/s^3): top_cv6,aphi_alt_flux_top Monitor (kg-m/s^3): top_cv7
0.6408872,8.6223389447266985e-08,1.1095672063670548e-07,1.5651670444451491e-07,1.1652339723379584e-07,9.7077031262718184e-08,3.2415089869930429e-07,1.386585014915295e-07
0.64093783,7.8103637830096275e-08,1.0158319490490164e-07,1.4722430441771595e-07,1.0501696488363604e-07,8.236921619435673e-08,3.0247204221166716e-07,1.1669833405353957e-07
0.64098846,6.9801742731002638e-08,9.1313472942977279e-08,1.3825395346028575e-07,9.3855205005820484e-08,6.8888136883782601e-08,2.8195796423152448e-07,9.5704220036707812e-08
0.6410391,6.1830995749218987e-08,8.1301199894587457e-08,1.3020303220406051e-07,8.3772555340327931e-08,5.7965567308678303e-08,2.636667596789593e-07,7.6701050372473384e-08
0.64108973,5.4467489854040895e-08,7.1792819675992926e-08,1.2309360677139288e-07,7.4956519168968795e-08,4.9951314610469174e-08,2.4795248938901324e-07,6.0053923348828127e-08
0.64114037,4.7797722007719018e-08,6.2773732670177799e-08,1.1680217138758739e-07,6.7397499915534978e-08,4.4821774078770673e-08,2.3487503268460551e-07,4.5864424111368285e-08
0.64119101,4.189426886279317e-08,5.4218604365644003e-08,1.1119789864677603e-07,6.105050572969743e-08,4.2452001347107007e-08,2.2443543999482777e-07,3.4196039303553718e-08
0.64124164,3.6749622441865504e-08,4.6029249818074252e-08,1.0603252690300845e-07,5.5666800076229955e-08,4.2443427527089458e-08,2.1634176333640531e-07,2.4853590597629734e-08
0.64129227,3.2177525753776217e-08,3.7955643842443472e-08,1.0088985872306113e-07,5.07775213187494e-08,4.415371969239263e-08,2.1005600489421504e-07,1.7378684210067101e-08
0.64134291,2.8272583756359944e-08,3.0073836606798809e-08,9.5719865905143721e-08,4.6277560407335085e-08,4.7355666975130809e-08,2.054826747156724e-07,1.1749306015176435e-08
0.64139355,2.4842716836716167e-08,2.2235240302083604e-08,9.0331795407136036e-08,4.1939669836642693e-08,5.1774853240294983e-08,2.0255873114377387e-07,7.9033699027828326e-09
0.64144418,2.1373752341161204e-08,1.3956185417686523e-08,8.4153929837399067e-08,3.6997664147521419e-08,5.6490559577209041e-08,2.0050347257714239e-07,5.115570115169104e-09
0.64149481,1.8051483667654142e-08,5.5263156978686855e-09,7.7529637286857885e-08,3.1521005974982515e-08,6.1551206109043368e-08,1.9957845574037988e-07,3.6126537322776011e-09
0.64154545,1.4494159386844329e-08,-3.3843014517512903e-09,7.0068491956922737e-08,2.558373292013152e-08,6.5989859556315466e-08,1.9885590131087488e-07,2.5221725944456772e-09
0.64159608,8.8855019223056624e-09,-1.4541632820417925e-08,5.9966051661721324e-08,1.7561601659751382e-08,6.7528024141650513e-08,1.9607825673748416e-07,-3.4584118978331781e-10
0.64164672,8.7220297105379185e-10,-2.8221935080038276e-08,4.6967285313450155e-08,6.675280756025605e-09,6.5565125327160621e-08,1.9066104560668845e-07,-5.5432045558797026e-09
0.64169736,-9.2324539260278868e-09,-4.4027463393420089e-08,3.1613768476367538e-08,-6.7715208725705127e-09,6.0179459613502096e-08,1.8268718274186835e-07,-1.2949607361579529e-08
0.64174799,-2.0828140320192266e-08,-6.1280200604498749e-08,1.6025835606805461e-08,-2.1982289653362395e-08,5.2276924851620823e-08,1.7255857433419494e-07,-2.2115404674615202e-08
0.64179862,-3.31687362407092e-08,-7.9153438476458185e-08,3.9587989583781788e-10,-3.7922006621244188e-08,4.2326071853541016e-08,1.6091368885927124e-07,-3.2435177433343266e-08
0.64184926,-4.596469940071947e-08,-9.7247413545223501e-08,-1.5035660228099045e-08,-5.3907915982823186e-08,3.0747002028488495e-08,1.4814773990066233e-07,-4.355047086296569e-08
0.64189989,-5.8959327519164692e-08,-1.1515990082569352e-07,-2.9906211785840185e-08,-6.9240996939459042e-08,1.815662723165318e-08,1.3477302907272234e-07,-5.5005341843238506e-08
0.64195053,-7.1763013205846608e-08,-1.3227526548453058e-07,-4.3659143991307371e-08,-8.3140590302874694e-08,5.3043420482178556e-09,1.2135181677816057e-07,-6.6277009816473677e-08
0.64200117,-8.3067860660433821e-08,-1.4801805564845543e-07,-5.5753512839208786e-08,-9.4833972958456365e-08,-6.9138578095273762e-09,1.08624065966358e-07,-7.6697698166293405e-08
0.6420518,-9.1931355561497382e-08,-1.6205924847441993e-07,-6.5863138242380235e-08,-1.0394103863363295e-07,-1.7757584298028747e-08,9.7243555542917064e-08,-8.5724125319264596e-08
0.64210243,-9.8419599129619326e-08,-1.7418912449129917e-07,-7.4928708911349014e-08,-1.1026606307033746e-07,-2.634159786800001e-08,8.8018274088661959e-08,-9.2639411929096327e-08
0.64215307,-1.0253882893306053e-07,-1.8393149163431268e-07,-8.1363589858617239e-08,-1.129486015304559e-07,-3.1931286843793127e-08,8.1642775923746276e-08,-9.6834317925798214e-08
0.64220371,-1.0483024859067932e-07,-1.899251780134884e-07,-8.5271459229686768e-08,-1.1224634659221301e-07,-3.4552390448453483e-08,7.8099710896551047e-08,-9.8411558084044203e-08
0.64225434,-1.0527612567682729e-07,-1.933524106333858e-07,-8.7059697912537075e-08,-1.0865310725216432e-07,-3.4422054072728313e-08,7.7178645727888884e-08,-9.7629251749934666e-08
0.64230497,-1.0326836336047169e-07,-1.944107425039413e-07,-8.6755569105111982e-08,-1.0229752438191953e-07,-3.1421798154927974e-08,7.9009446334426415e-08,-9.4380870783267997e-08
0.64235561,-9.8548284717952261e-08,-1.9278946722040376e-07,-8.4108753069548015e-08,-9.2980636088727542e-08,-2.5231970508278843e-08,8.4141025392200895e-08,-8.8159225744570241e-08
0.64240624,-9.1098490410812862e-08,-1.8815874801056157e-07,-7.8941899935221356e-08,-8.0570207017289103e-08,-1.5333146846526444e-08,9.3078091529768386e-08,-7.8498513190799175e-08
0.64245688,-8.093531415664988e-08,-1.8027008391631322e-07,-7.1156718079426851e-08,-6.5043606686039152e-08,-1.4598871667240112e-09,1.0614003058663043e-07,-6.5096296593676794e-08
0.64250752,-6.8194701648924723e-08,-1.6902058776255239e-07,-6.075549540276091e-08,-4.6539218386713435e-08,1.6387516365967777e-08,1.2336582922447478e-07,-4.7902683655285801e-08
0.64255815,-5.3313247243504587e-08,-1.5484144848425036e-07,-4.8248244428583062e-08,-2.5755625677397737e-08,3.7580159808190707e-08,1.4415891840283032e-07,-2.7478846678148925e-08
0.64260878,-3.6255886684437946e-08,-1.3778636576398699e-07,-3.3516688847572813e-08,-2.7755249408424996e-09,6.2036498467005151e-08,1.6845302608410785e-07,-3.837912918482965e-09
0.64265942,-1.7876043254538501e-08,-1.1876905290431929e-07,-1.7615712344250857e-08,2.1126861227615488e-08,8.8444086034496438e-08,1.9494536429856715e-07,2.1775975770153495e-08
0.64271006,1.4781052101071235e-09,-9.8079106783727798e-08,-8.7321329769598513e-10,4.5457681675303889e-08,1.1623998582517122e-07,2.2306570540690127e-07,4.8852805194660931e-08
0.64276069,2.1050317918710958e-08,-7.6535288114991568e-08,1.6068632224582618e-08,6.920379191742362e-08,1.4431319865050029e-07,2.5168540804255961e-07,7.6318139031112893e-08
0.64281132,3.9889617578991901e-08,-5.5105042661418425e-08,3.2135912535206194e-08,9.1305307777102659e-08,1.7149181697796296e-07,2.7962641728049946e-07,1.030402658433081e-07
0.64286196,5.709760274752648e-08,-3.4691045229373287e-08,4.6454300372445419e-08,1.1084379656591445e-07,1.9673180684163679e-07,3.0580351169748243e-07,1.2797507517006766e-07
0.64291259,7.1819836490517525e-08,-1.6126777858098593e-08,5.8190455856453585e-08,1.270711503539329e-07,2.191706855774947e-07,3.2929366383635986e-07,1.5023033234374005e-07
0.64296323,8.3577242271962876e-08,1.1506003505920221e-10,6.7178756880659702e-08,1.3967337151058953e-07,2.3839557432509569e-07,3.4962340075409356e-07,1.6935556060693083e-07
0.64301387,9.2783811923991576e-08,1.4431822501916658e-08,7.4042099296555682e-08,1.494727602527598e-07,2.5493299599364994e-07,3.6726579553993424e-07,1.8584152707995058e-07
0.6430645,9.9746927326265749e-08,2.7088558743496262e-08,7.9249767908467281e-08,1.5694155267372111e-07,2.6923002193540422e-07,3.8261537407071144e-07,2.0009515873141937e-07
0.64311513,1.0459999443414081e-07,3.8150927038757894e-08,8.3056664712912188e-08,1.6244586156105593e-07,2.815701235765439e-07,3.9590755519050642e-07,2.1235762627281427e-07
0.64316577,1.0768243694023646e-07,4.7868975006552798e-08,8.5822040375250192e-08,1.6644347784903786e-07,2.9231865740520787e-07,4.0743737142832777e-07,2.2294520289296329e-07
0.6432164,1.0926726972445345e-07,5.6380207786805936e-08,8.7625650220634501e-08,1.6879809623222846e-07,3.0131975272130901e-07,4.1690098331898858e-07,2.3163373484024282e-07
0.64326704,1.092598206663096e-07,6.3569512980806418e-08,8.8443235033833803e-08,1.6992927880234483e-07,3.0894686177212624e-07,4.2473760768935393e-07,2.3880201121039286e-07
0.64331768,1.075086166462491e-07,6.9256527014681424e-08,8.805734649964396e-08,1.6979628977747596e-07,3.1521865056396736e-07,4.3098304027556563e-07,2.4446249667696822e-07
0.64336831,1.0399148166425856e-07,7.3410986732672525e-08,8.6349843410203791e-08,1.683512017981771e-07,3.2020190367524735e-07,4.3573122508786738e-07,2.4867849291325918e-07
0.64341894,9.6583862424949933e-08,7.3247393379293668e-08,7.9074095239813527e-08,1.5950515035559726e-07,3.1612883825022087e-07,4.2999211096296119e-07,2.4324751508826919e-07
0.64346958,9.8518004131017968e-08,8.6107033042302154e-08,9.1501063735765968e-08,1.7934103106882412e-07,3.4998723055604879e-07,4.683559326410878e-07,2.7775609706335833e-07
0.64352022,9.2868681311621532e-08,8.9719404999568911e-08,9.0599170301708263e-08,1.8014523267554803e-07,3.597974275230111e-07,4.7890860131188002e-07,2.86858951550397e-07
0.64357085,7.6632316947243724e-08,8.2359722779297974e-08,7.7040179185586157e-08,1.6566993427847886e-07,3.5261648501597636e-07,4.7106296961525668e-07,2.7845573445731913e-07
0.64362148,6.2249749989775119e-08,7.699563525369408e-08,6.4731051408105158e-08,1.5080446850334611e-07,3.4452522303355236e-07,4.6181827097098432e-07,2.6898563334803124e-07
0.64367212,4.7957601611238675e-08,7.267255508535218e-08,5.4565227767978392e-08,1.3857893534056846e-07,3.4076867445802603e-07,4.5809082234094036e-07,2.6428434863019418e-07
0.64372275,3.6339327202096238e-08,7.3156432695023384e-08,5.2821705666083678e-08,1.3832337825714153e-07,3.5377396986010375e-07,4.7459692486088282e-07,2.7758577750414381e-07
0.64377339,1.1684591107215413e-08,5.5449814085876406e-08,2.4097455314386496e-08,9.7562291991870202e-08,3.1416781584978774e-07,4.3036479967213699e-07,2.3573003567642008e-07
0.64382403,-8.2341694385743607e-09,4.2820842058096672e-08,2.4677633317424091e-09,6.4734520757061911e-08,2.8442031964728854e-07,3.9782286907671935e-07,2.0456032120115381e-07
0.64387466,-2.0597099878099466e-08,3.9167918177282061e-08,-6.8880477941095812e-09,4.6683132665040941e-08,2.7278937569729897e-07,3.8639550238242077e-07,1.9276453199388428e-07
0.64392529,-2.2036377157695139e-08,4.8327592558037432e-08,1.5509377862932551e-09,5.0852833578611133e-08,2.8833866979669631e-07,4.0639293905104262e-07,2.0982353344888777e-07
0.64397593,-2.235460486731804e-08,5.7447198159588275e-08,8.8530380612461785e-09,5.0325927244859633e-08,2.9596021681957108e-07,4.1712230496570397e-07,2.1885395454741961e-07
0.64402656,-2.1585490709048886e-08,6.6663704137931698e-08,1.5878934607055224e-08,4.6884503186239916e-08,2.9800175877827835e-07,4.2142211868594521e-07,2.2241283156207133e-07
0.6440772,-2.0275719440829512e-08,7.6081847526300329e-08,2.3578767215986477e-08,4.2855243799331867e-08,2.9782293428539897e-07,4.2343989268081646e-07,2.2414684387658793e-07
0.64412784,-1.864181959909945e-08,8.4602588731972568e-08,3.1296300050279612e-08,3.8185125522766637e-08,2.957411144157317e-07,4.2372879084285496e-07,2.2443221949799257e-07
0.64417847,-1.7707932254336327e-08,9.1018286931833366e-08,3.8102270492107136e-08,3.2178284453957795e-08,2.9079680833643979e-07,4.2171326303200309e-07,2.2263709579236426e-07
0.6442291,-1.6486607532430297e-08,9.6249316976680246e-08,4.513415440738378e-08,2.6034960801511135e-08,2.8438765586740317e-07,4.1868189243790838e-07,2.2002737201953733e-07
0.64427974,-1.2403521637469048e-08,1.0330710450896105e-07,5.5212906289150184e-08,2.3130033398157052e-08,2.8003259387100275e-07,4.1811103175113342e-07,2.2004707114385071e-07
0.64433038,-3.2429497935809579e-09,1.1477178713610813e-07,7.1226660228360629e-08,2.6357773000318114e-08,2.8084380371453544e-07,4.2305706931899815e-07,2.2570740770938638e-07
0.64438101,1.0156328813205787e-08,1.2996057736826992e-07,9.2617352598590926e-08,3.5443621217684858e-08,2.8660966757893893e-07,4.3327126917302423e-07,2.3671326928383683e-07
0.64443164,2.6816047283330025e-08,1.4801600230368635e-07,1.1856724017221755e-07,4.9889717445021844e-08,2.9684657218901876e-07,4.4818520197380869e-07,2.5246049233212962e-07
0.64448228,4.4042113945531912e-08,1.662470357600147e-07,1.4637235713095156e-07,6.6954037209896598e-08,3.0925868344098038e-07,4.654069819099966e-07,2.705004741398801e-07
0.64453291,6.2125805537579642e-08,1.8487384120701588e-07,1.7613260615073812e-07,8.7100152924751279e-08,3.2435300092507564e-07,4.8535930284977544e-07,2.9122066751485248e-07
0.64458355,8.0621502208291078e-08,2.0335331380995628e-07,2.0708269553817515e-07,1.0984845016131341e-07,3.4170112707596558e-07,5.0752746253165939e-07,3.1409300833255396e-07
0.64463419,9.8779368548226616e-08,2.2091921734078387e-07,2.4013918192423224e-07,1.3447354591002918e-07,3.6067084617985962e-07,5.3125401838944474e-07,3.3842541215975229e-07
0.64468482,1.1577558282485088e-07,2.3667790808669698e-07,2.7275389754068718e-07,1.5992398906428565e-07,3.8028697858699253e-07,5.555207898332362e-07,3.6318900974849804e-07
0.64473545,1.3150542229871001e-07,2.5069742497466987e-07,3.044988222569652e-07,1.8697285162561256e-07,4.0199467276671693e-07,5.8214305152622695e-07,3.899024779744825e-07
0.64478609,1.4474598260840585e-07,2.6159549519393008e-07,3.3283933703614235e-07,2.1262194876435634e-07,4.2223532513675853e-07,6.0710365936571676e-07,4.1488500937364326e-07
0.64483672,1.5490029707964601e-07,2.6870973429721138e-07,3.5649896346040618e-07,2.3535473902927953e-07,4.3943162839048281e-07,6.2873393134464019e-07,4.3656442270507487e-07
0.64488736,1.6046732610385772e-07,2.7005863196556995e-07,3.7221904109570143e-07,2.5041032445794025e-07,4.4765858406815235e-07,6.4028959494287788e-07,4.4885288282665796e-07
0.64493799,1.626484665841093e-07,2.6754126792355842e-07,3.8202951487151868e-07,2.6052862151561849e-07,4.5076751278814984e-07,6.4638321198595042e-07,4.5586538240792857e-07
0.64498863,1.608886530963624e-07,2.607079623174611e-07,3.8540676997411398e-07,2.6494109162347361e-07,4.4818222323959126e-07,6.4660844417639949e-07,4.5711828999094119e-07
0.64503926,1.5772218116896789e-07,2.5183790523042158e-07,3.8522008623531173e-07,2.6649422562142379e-07,4.4309883823544934e-07,6.4448349009673007e-07,4.5594416027845091e-07
0.6450899,1.5231609190607748e-07,2.4065010292413849e-07,3.8054971334837504e-07,2.6442371445767584e-07,4.3491680613137173e-07,6.3959613737241651e-07,4.5183210786213233e-07
0.64514054,1.3927494038504519e-07,2.2187925527510799e-07,3.6422261259672318e-07,2.5157003628892664e-07,4.1545131965153917e-07,6.2311766398656683e-07,4.3645378959784067e-07
0.64519117,1.2816402510831828e-07,2.039898559378727e-07,3.4737350044245503e-07,2.4053507541879118e-07,3.9877705585976003e-07,6.1020991473343637e-07,4.2414327872692782e-07
0.6452418,1.2115190110480491e-07,1.9081222730457942e-07,3.3524550112457157e-07,2.3701482084982767e-07,3.9205478479080913e-07,6.0910593316285886e-07,4.2232032171183896e-07
0.64529244,1.1441317442804057e-07,1.7818264595802223e-07,3.2195344807583079e-07,2.3224810343343216e-07,3.8388448798019944e-07,6.0666090833359251e-07,4.1911622497569781e-07
0.64534307,1.0371739198550889e-07,1.6167044824547176e-07,3.0212944970523892e-07,2.1925270901257345e-07,3.6573299375272375e-07,5.9330082588136343e-07,4.0569534138462964e-07
0.64539371,9.363529511420523e-08,1.4650840324848702e-07,2.8111924317055143e-07,2.0327257114281209e-07,3.4266388126645335e-07,5.7395998838131776e-07,3.8704487539730753e-07
0.64544435,8.3608240840652156e-08,1.3098807421673189e-07,2.5762513349000325e-07,1.8315082961312177e-07,3.1371632127922184e-07,5.4769531462644271e-07,3.6211642787055238e-07
0.64549498,7.4889825817342382e-08,1.169588884485531e-07,2.3486207010262219e-07,1.6228701363535044e-07,2.830017085305091e-07,5.1902214484266056e-07,3.350615605611538e-07
0.64554561,7.0042565656801627e-08,1.075044983230669e-07,2.157740146760579e-07,1.4594243719583277e-07,2.5560396470790156e-07,4.9338496183800864e-07,3.1096208041499548e-07
0.64559625,6.8981660662380121e-08,1.0288215776299629e-07,2.0118196668890295e-07,1.3462315914598242e-07,2.3364800476340302e-07,4.7316938921096319e-07,2.919419349400724e-07
0.64564689,7.1270337789973917e-08,1.0281573735897362e-07,1.9152131263306354e-07,1.287232082366169e-07,2.181855054108695e-07,4.5960714746542692e-07,2.7905330768338468e-07
0.64569752,7.6382333321712502e-08,1.0676190244278105e-07,1.8689376571694605e-07,1.2834541774977697e-07,2.098596008082408e-07,4.5310181786873031e-07,2.7258986151730823e-07
0.64574815,8.3732656440908544e-08,1.1396239560530555e-07,1.868696688096458e-07,1.3313422919345189e-07,2.0782063428781617e-07,4.5319006157528583e-07,2.7210259622439608e-07
0.64579879,9.1540976608093348e-08,1.2220876189104304e-07,1.8893431510857035e-07,1.4003342841409515e-07,2.0809622426953616e-07,4.5539059726053823e-07,2.7346986708184558e-07
0.64584942,9.7564748511571041e-08,1.2879283993592895e-07,1.8991671155215466e-07,1.4502654996739596e-07,2.0593407266953102e-07,4.5428597816639401e-07,2.7170438430855626e-07
0.64590006,1.0206547961231245e-07,1.3374936746193468e-07,1.8998932482182814e-07,1.4786752961343992e-07,2.0091357467341932e-07,4.4916163138047176e-07,2.6623248553563122e-07
0.6459507,1.0476887624681815e-07,1.3673612814175602e-07,1.8897238120790075e-07,1.484639933745603e-07,1.9315125677372313e-07,4.4017933950654746e-07,2.5714863126002308e-07
0.64600133,1.0581995019996461e-07,1.3795105917056315e-07,1.8729331924253809e-07,1.4772192738681322e-07,1.8396004366506413e-07,4.2903763860670322e-07,2.4594536707805068e-07
0.64605196,1.0505674200194511e-07,1.3720785233688841e-07,1.8480805075224095e-07,1.4568750420754687e-07,1.7403145176158744e-07,4.1622404905618012e-07,2.3299101224584257e-07
0.6461026,1.0226007621632925e-07,1.3419646329632622e-07,1.81050602402128e-07,1.4180283644672285e-07,1.6293410825195322e-07,4.0133311147824678e-07,2.1788981459965897e-07
0.64615323,9.8794781711391148e-08,1.3008533919891394e-07,1.7680800907914129e-07,1.3595153551884506e-07,1.5109106158854514e-07,3.8456041788988829e-07,2.0099741687386376e-07
0.64620387,9.1858336526543674e-08,1.2206711578679257e-07,1.685029027766668e-07,1.2615388883896787e-07,1.3629105720608889e-07,3.6385533033936918e-07,1.8016960193424863e-07
0.64625451,8.3592195148063058e-08,1.1248975652658678e-07,1.5882453772629309e-07,1.1480595152111906e-07,1.2107510165072267e-07,3.419433896964754e-07,1.580323627904393e-07
0.64630514,7.5187917012666254e-08,1.0193815240767103e-07,1.4949402535330717e-07,1.0370995426778613e-07,1.0695983630072106e-07,3.210518931191198e-07,1.3673370944979521e-07
0.64635577,6.7208116049021065e-08,9.1669894223480735e-08,1.4110511923618068e-07,9.3661959162752052e-08,9.5328317135264786e-08,3.0227488960946918e-07,1.1733128965770925e-07
0.64640641,5.9909575857160621e-08,8.1949294039316565e-08,1.3368481452258429e-07,8.4846998830377829e-08,8.654758620899046e-08,2.8598482961956401e-07,1.0019942632259216e-07
