Physical Time (s),etp_top Monitor (kg-m/s^3): top_cv1,etp_top Monitor (kg-m/s^3): top_cv2,etp_top Monitor (kg-m/s^3): top_cv3,etp_top Monitor (kg-m/s^3): top_cv4,etp_top Monitor (kg-m/s^3): top_cv5,etp_top Monitor (kg-m/s^3): top_cv6,etp_top Monitor (kg-m/s^3): top_cv7
0.09706729,-0.0058660576521050566,-0.0084588532302957015,-0.011650308543491368,-0.013945036606851828,-0.01549751235670052,-0.014891158203984694,-0.0011187819393580992
0.09711793,-0.0056550861443365047,-0.0082304236115109137,-0.011502699155881497,-0.013912921400687476,-0.015502759230827931,-0.014904549862215198,-0.0011191535614133614
0.09716856,-0.0053473513817582502,-0.0078718196011188981,-0.011182456230485248,-0.013701113805005239,-0.01533587091815237,-0.014745860390011519,-0.0010331881519071353
0.0972192,-0.004950103265718638,-0.0073905895196881991,-0.010693868256634253,-0.013309782031117146,-0.014996826447204631,-0.014414290902848931,-0.00085534222116090582
0.09726983,-0.0044735666700469693,-0.0067981899314099731,-0.010046364587759518,-0.012743502635923408,-0.014489319347108332,-0.013912758141244668,-0.00058023260604934956
0.09732047,-0.0039300945504941124,-0.0061090338618753834,-0.0092537877000480207,-0.01201135361587803,-0.013820888316657856,-0.01324811170771497,-0.00020698052775367654
0.0973711,-0.0033341944031001066,-0.0053406085858508498,-0.0083344879293803069,-0.011127288102592101,-0.013003324638389598,-0.012431544158310392,0.00026523887350146484
0.09742174,-0.0027005537780701188,-0.0045110592726322601,-0.0073084274197978989,-0.010107424700897278,-0.012050196016859938,-0.011476220401629482,0.00083405490566055424
0.09747237,-0.0020442001050591961,-0.0036392593269369035,-0.0061975309527432191,-0.008970801375719737,-0.010977689313334468,-0.010398127135919319,0.0014994638931401238
0.09752301,-0.0013803370239145168,-0.0027451393860800592,-0.0050262540596956954,-0.007740047009371212,-0.009805389674947743,-0.0092168990267341641,0.0022548782956378971
0.09757365,-0.00072196947138200855,-0.0018463325369280474,-0.0038169504908894562,-0.0064364371200332521,-0.0085516341148590847,-0.007951130737555101,0.0030946477438559619
0.09762428,-8.0986515265035785e-05,-0.00095963508944641633,-0.0025918564620128056,-0.0050819775662430296,-0.0072356431773042823,-0.0066205218011766293,0.0040123747003250956
0.09767492,0.00053387002103637878,-9.8323728767501736e-05,-0.001369686661080415,-0.0036957188249575248,-0.0058740240687204888,-0.005242299827347939,0.0050036811258391857
0.09772555,0.0011168440369011892,0.00072759218669046658,-0.00016606773773082499,-0.0022942199031270208,-0.004481256246535721,-0.0038317041713192591,0.0060640499601708371
0.09777619,0.0016647197177936611,0.0015109323533471553,0.0010059202801360311,-0.00089214666903178019,-0.0030703662153371311,-0.0024025958049334107,0.0071838086344550439
0.09782682,0.0021758476395817338,0.0022472617930522918,0.0021364475333767508,0.0004988111987033417,-0.0016518022514238765,-0.00096627655677467309,0.0083544600963873991
0.09787746,0.0026502035412145518,0.0029339480072454261,0.0032172981665011475,0.0018678468208562474,-0.0002355538800809299,0.00046641305811765755,0.0095669868571958937
0.09792809,0.0030901850723343933,0.0035713860525432078,0.0042436124407524319,0.0032069928301258445,0.0011708251453975498,0.0018870867107101744,0.010813850860514901
0.09797873,0.0034996495494520989,0.0041625640378289775,0.0052137122980380262,0.0045110226122396365,0.0025621365048495185,0.00328977290206149,0.012085922436104851
0.09802936,0.003883364298418652,0.0047123792392542007,0.0061285751106222187,0.0057769963338896689,0.0039350507892100071,0.0046704354300290025,0.013373847647890015
0.09808,0.0042465436003813889,0.0052269510332643813,0.0069912561271332462,0.0070036976944123919,0.0052875459221219624,0.0060264409413713724,0.01467394159494285
0.09813063,0.0045945187136843084,0.005713098284196633,0.0078064744874361313,0.0081913149528297854,0.0066185078532109516,0.0073561667444379305,0.015983701962439249
0.09818127,0.0049324059576429397,0.0061778366478449885,0.0085802142093040525,0.0093412865087168749,0.0079276721492973577,0.0086589374712445783,0.01729971430905216
0.0982319,0.0052645772510980585,0.0066276051139531316,0.009318693094715811,0.010455276295195898,0.0092145079801462249,0.0099339064152340704,0.018616250996669796
0.09828254,0.0055942742274774976,0.0070676323453881043,0.010027515065323941,0.011534418422547515,0.010477471989898653,0.011179336475384955,0.019932118044504378
0.09833317,0.0059236513207403235,0.0075018261546133192,0.010711543236424224,0.012579592272892541,0.011714526827746721,0.012393043703124164,0.021247196927798116
0.0983838,0.0062529424862487453,0.0079316007757091432,0.011372991473331552,0.013588924420146507,0.012920386805733498,0.013569727759697732,0.022560175049620414
0.09843444,0.0065806332490131545,0.0083560459200489219,0.012011492508783996,0.014557977979599467,0.014086826674615579,0.014701268314274603,0.02385955178575528
0.09848507,0.0069037859260020484,0.0087723180014667099,0.012624466654604129,0.015480152160170874,0.015203171289107819,0.015777276187227716,0.025139249333845311
0.09853571,0.0072197830371574876,0.0091778809345793126,0.013210087978692657,0.016350793204392453,0.01626125616053636,0.016789892664051721,0.026395252246287217
0.09858634,0.0075256322679930722,0.0095696099829788162,0.013765657830566439,0.017164329938902562,0.017251907567195069,0.017730462251262982,0.027619219980476662
0.09863698,0.0078188342534923835,0.0099449668432207653,0.014289178484393327,0.01791627490549973,0.018167251009120044,0.01859181710835852,0.02880381356739569
