Physical Time (s),enth_flux_pressure_right Monitor (kg-m/s^3): right_cv1,enth_flux_pressure_right Monitor (kg-m/s^3): right_cv2,enth_flux_pressure_right Monitor (kg-m/s^3): right_cv3,enth_flux_pressure_right Monitor (kg-m/s^3): right_cv4,enth_flux_pressure_right Monitor (kg-m/s^3): right_cv5,enth_flux_pressure_right Monitor (kg-m/s^3): right_cv6,enth_flux_pressure_right Monitor (kg-m/s^3): right_cv7
0.36462263,3.7381078987670322,3.9438230231863902,5.5122267115061367,2.2376970010012007,4.5819037736479835,2.5022127457432877,1.5957872733253584
0.36467327,3.6642955762524547,4.1550504982451493,5.3142413422770645,2.3070292640807737,4.515131654752806,2.4570120131636308,1.6315751511622896
0.36472391,3.6023437236298523,4.3752165298962993,5.1036697579571442,2.383189550636347,4.4546108641549349,2.4101587789634724,1.663044450874366
0.36477454,3.5502770350429556,4.598850199115998,4.8840038967946109,2.4651690694958175,4.3990736593513438,2.3629539950360483,1.6887948619330699
0.36482518,3.5075226662789634,4.8169840681300675,4.6593328330266637,2.5523974005607015,4.3477396774226511,2.3165793326461563,1.7074319100356012
0.36487581,3.4728483721296985,5.0189983001412681,4.4329511616584227,2.6448276468784506,4.2992680805840209,2.2723330509019428,1.7176041339906494
0.36492644,3.4448055895512475,5.1950400615889549,4.2081901324451856,2.7421119053986698,4.2528277495346698,2.2311101197934309,1.7180125427698258
0.36497708,3.4230291969484057,5.337825320995174,3.9878640839281738,2.8440200478846824,4.2073262345498845,2.1937555825341062,1.7077409062565359
0.36502771,3.4069563143295896,5.4426697535628943,3.7745643533223001,2.9500402595367241,4.1618774414687261,2.1606741025501233,1.686238204985294
0.36507835,3.3966362996518997,5.505817107772959,3.5705067570369633,3.0601669447728801,4.1159996854884779,2.13223463388496,1.6532479066181986
0.36512899,3.39316384761623,5.5242486127873258,3.3773558600285796,3.1752185249263927,4.0693237924880465,2.108625728229375,1.60907425204068
0.36517962,3.3975999864677457,5.4980435942058126,3.1969781280124159,3.2938763562600046,4.0220238247661406,2.0898556323551838,1.5543882686118069
0.36523026,3.4125578710847915,5.4257322227886791,3.0300096260939782,3.4151618647894799,3.9745068524426728,2.0756574190566628,1.4902330761983333
