Physical Time (s),phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv1,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv2,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv3,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv4,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv5,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv6,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv7
0.96925517,9.2014739264076365e-09,-2.3825020603029397e-09,2.6725762241769289e-07,4.6585196095673956e-07,7.5149513367110426e-07,1.0955191169335788e-06,8.3011650786046557e-07
0.9693058,-6.5960750296875146e-09,-2.6674078295674886e-08,2.3601407413050212e-07,4.4209503511482253e-07,7.2317412048666421e-07,1.0663372867766712e-06,8.0277222829890566e-07
0.96935644,-2.3025949326137831e-08,-5.0916647207954591e-08,2.0386851858805938e-07,4.1775429899145478e-07,6.9389727214278836e-07,1.0355789416757077e-06,7.7378285494856442e-07
0.96940708,-3.8728881830564768e-08,-7.3350873151797193e-08,1.73112038604202e-07,3.9579730289855133e-07,6.6740028334007285e-07,1.0073926772965427e-06,7.4700343729798448e-07
0.96945771,-5.4055424405127249e-08,-9.4437492514712142e-08,1.4289138651926394e-07,3.7457581827667821e-07,6.4155771437952502e-07,9.7913951993104122e-07,7.2011541156324832e-07
0.96950834,-6.8477224715966024e-08,-1.1362583661577347e-07,1.1386695716494982e-07,3.5447574919428937e-07,6.1682972202683209e-07,9.511987609621363e-07,6.9355144829550054e-07
0.96955898,-8.1235705335002578e-08,-1.3017650213056535e-07,8.9820911259817393e-08,3.3667173656895516e-07,5.9457317980375708e-07,9.2500901704743123e-07,6.6873177468067664e-07
0.96960961,-9.3221106556560718e-08,-1.4560052649804209e-07,6.7535175047059194e-08,3.2054247282440463e-07,5.7152257232606881e-07,8.9660038853082851e-07,6.4215799986434542e-07
0.96966025,-1.0289098965503356e-07,-1.5886743879382664e-07,4.8926027913708326e-08,3.0803019746998943e-07,5.5164739845332952e-07,8.7046996309589849e-07,6.1804140947325417e-07
0.96971089,-1.0866930828087608e-07,-1.6366620836563135e-07,3.6251757755864374e-08,3.0165735561454559e-07,5.3906343762882295e-07,8.5135608956546042e-07,6.0080095532039794e-07
0.96976152,-1.1018103685186851e-07,-1.615903481221691e-07,2.970020465878945e-08,3.0142067985697646e-07,5.3441184832421214e-07,8.4008355684963934e-07,5.912274717455374e-07
0.96981215,-1.0694598896992509e-07,-1.5318530011193925e-07,2.8137001677807649e-08,3.0896105566923988e-07,5.399136112689617e-07,8.3918966378055593e-07,5.9177169235047185e-07
0.96986279,-9.8467376364682735e-08,-1.3897609822945958e-07,3.3118935771851986e-08,3.2296075740933372e-07,5.5403245842919913e-07,8.4700488577505223e-07,6.0097019258828431e-07
0.96991342,-8.2807689509605878e-08,-1.160050133127828e-07,4.9155125851632246e-08,3.4886482182230417e-07,5.8391872181052601e-07,8.7218666795096093e-07,6.2674416675062544e-07
0.96996406,-6.3192651406255365e-08,-8.8064363274062626e-08,7.1721454964010993e-08,3.803910471259048e-07,6.2369209097433581e-07,9.0766318914775377e-07,6.6245489885735668e-07
0.97001469,-4.2304697698160058e-08,-5.8614286734319871e-08,9.626224803956502e-08,4.1113247259731532e-07,6.6582893242812758e-07,9.447599417288782e-07,7.0009557227765698e-07
0.97006533,-2.2464649603795572e-08,-3.0526721562460774e-08,1.1990346476521245e-07,4.388235315897063e-07,7.0597418014682896e-07,9.7965336890150601e-07,7.3598482270290015e-07
0.97011596,-4.0145328303410079e-09,-3.7320527538875067e-09,1.4215812990820901e-07,4.6318669952706593e-07,7.4329996298230433e-07,1.0119641538855339e-06,7.6969888571885939e-07
0.9701666,1.316981610573667e-08,2.1908366126207741e-08,1.6398980944817416e-07,4.8526543028392999e-07,7.7877004107924302e-07,1.043557598963626e-06,8.0285116932508666e-07
0.97021724,2.9399726395513072e-08,4.6694877422723227e-08,1.8647562538034286e-07,5.0622079956575837e-07,8.1424332494156183e-07,1.0763064649427554e-06,8.3707170638230733e-07
0.97026787,4.4621213762550825e-08,7.0776405108359533e-08,2.0955746074514301e-07,5.2682492802177826e-07,8.5047737538659911e-07,1.111435192136831e-06,8.7340821457503681e-07
0.9703185,5.8773344035124117e-08,9.4209745445140811e-08,2.3324398950550509e-07,5.4754467661274682e-07,8.8771663435464854e-07,1.1493487800199346e-06,9.1214147968091203e-07
0.97036914,7.2446206595351935e-08,1.1756862808181496e-07,2.5795747371861757e-07,5.6924535115976001e-07,9.2656747563296169e-07,1.1906349554197198e-06,9.5377687545510249e-07
0.97041977,8.6406000471787002e-08,1.4154356962580929e-07,2.845273526251011e-07,5.9265566695046791e-07,9.6733950721581541e-07,1.2353924506822217e-06,9.9841854284992447e-07
0.97047041,9.9694620308450216e-08,1.6482925157575642e-07,3.1123572144617266e-07,6.1558741598231688e-07,1.00701359847398e-06,1.2799731237032788e-06,1.0426377328812387e-06
0.97052105,1.1091425814740882e-07,1.8558663390236373e-07,3.3565385544903051e-07,6.3496764499634707e-07,1.0416571305841968e-06,1.3196759290053097e-06,1.082024129774184e-06
0.97057168,1.2030425236430591e-07,2.0381795668112278e-07,3.5758464044696092e-07,6.5066328553000618e-07,1.0704453752122668e-06,1.3532146040836515e-06,1.1153765524592166e-06
0.97062231,1.2949329911538919e-07,2.2106941467123229e-07,3.7861414396898893e-07,6.6448203143975228e-07,1.0951495794618664e-06,1.382211030840244e-06,1.1442461512757823e-06
0.97067295,1.3767793489832283e-07,2.3659568196786875e-07,3.9817741431133212e-07,6.7631796295183425e-07,1.1160044284417723e-06,1.4069908177448122e-06,1.1687894615939068e-06
0.97072358,1.4536827264293855e-07,2.5089249988212431e-07,4.1683687969917061e-07,6.8656651356569253e-07,1.1339703168319638e-06,1.4284597752139964e-06,1.189823402005874e-06
0.97077422,1.5202672804879453e-07,2.6336653445460463e-07,4.3391045778572631e-07,6.9529445168189755e-07,1.1485796249449348e-06,1.4460638087067969e-06,1.2067721638436837e-06
0.97082485,1.5803306197585671e-07,2.7423611097737355e-07,4.4933984689247584e-07,7.0241117169943027e-07,1.1595448105989626e-06,1.4592953647113064e-06,1.2192130131846962e-06
0.97087549,1.6295958255618652e-07,2.8336455721986114e-07,4.6284359375946921e-07,7.0767696470351369e-07,1.1667559932586656e-06,1.4680250209275382e-06,1.2270149649740438e-06
0.97092612,1.6792062244749168e-07,2.9163903280517233e-07,4.7522648513132659e-07,7.1204778284648346e-07,1.1715324995936663e-06,1.4737836310764161e-06,1.2316193341909333e-06
0.97097676,1.7233025477478424e-07,2.9908713205493574e-07,4.8639784672495531e-07,7.1548490426986708e-07,1.1739360152816586e-06,1.477025935081619e-06,1.2334300449597826e-06
0.9710274,1.7589436438428876e-07,3.0426628566595041e-07,4.9624615858627825e-07,7.1779421134277115e-07,1.1743424514535068e-06,1.4779989015958106e-06,1.2326905041312293e-06
0.97107803,1.7850025398954813e-07,3.0796351464868732e-07,5.0491564961158547e-07,7.1892387626371123e-07,1.1733454589709077e-06,1.4770066825020469e-06,1.2297087071392359e-06
0.97112866,1.8008825490180256e-07,3.1060751149230404e-07,5.1107615935324385e-07,7.1873001319205765e-07,1.1707488390057718e-06,1.4741967589123823e-06,1.2246701468818261e-06
0.9711793,1.8062878075589863e-07,3.1145837287460946e-07,5.1462946854204685e-07,7.1714325841858811e-07,1.1663240328537089e-06,1.4696031960690489e-06,1.2176772484449755e-06
0.97122993,1.8006756542546831e-07,3.1027840608240014e-07,5.1574439265348156e-07,7.1408959978643085e-07,1.1596943479786778e-06,1.4630445651020704e-06,1.2086321247097895e-06
0.97128057,1.7907814541952973e-07,3.0799841921917082e-07,5.1538111474405615e-07,7.1067677269771358e-07,1.1514602371216644e-06,1.4552493907594098e-06,1.1983592544945436e-06
0.97133121,1.7793463396759869e-07,3.0506103104828251e-07,5.1389603904524712e-07,7.0720200319924115e-07,1.1418691470501878e-06,1.4465957916049932e-06,1.1872989394100767e-06
0.97138184,1.7687209129699075e-07,3.0184438554210011e-07,5.1156456698533405e-07,7.0349829268934005e-07,1.1311309362421132e-06,1.4373707312420194e-06,1.175815075755849e-06
0.97143247,1.7613807884633793e-07,2.987726334660597e-07,5.0883822190956256e-07,6.9886308697731119e-07,1.1198400369614042e-06,1.4282540456108679e-06,1.1646297389206631e-06
0.97148311,1.7573330517091761e-07,2.9596470695631998e-07,5.0585346549999758e-07,6.9390989618242606e-07,1.1083390652089219e-06,1.4196393854568237e-06,1.1541603143988972e-06
0.97153375,1.7578493468774484e-07,2.9365962414692952e-07,5.0290296239567559e-07,6.8924083986182047e-07,1.0971531370739989e-06,1.4120767198818074e-06,1.1449722544597724e-06
0.97158438,1.764655986228308e-07,2.9208736121819243e-07,5.0018317901473399e-07,6.852277078075224e-07,1.0864728013966452e-06,1.4056455426366634e-06,1.1372039356879361e-06
0.97163501,1.7703548272111173e-07,2.9056784308953117e-07,4.9699500824337095e-07,6.8135234162718869e-07,1.0756688740862433e-06,1.3996122233479481e-06,1.1301580527772341e-06
0.97168565,1.7707904095811606e-07,2.8872698927751092e-07,4.9292980495763119e-07,6.7730615138780941e-07,1.0643658373809768e-06,1.3934803140191114e-06,1.1233723975296978e-06
0.97173628,1.7674541672427351e-07,2.8674261678328863e-07,4.881581341287866e-07,6.7331943926860545e-07,1.0528513447623049e-06,1.3873922289519528e-06,1.116993341648712e-06
0.97178692,1.7591312160284884e-07,2.8447941527868735e-07,4.8322402487534714e-07,6.6929467690602821e-07,1.0411141562193974e-06,1.3812037976043619e-06,1.1108726040778741e-06
0.97183756,1.7426973341138929e-07,2.8159779041253285e-07,4.7822392845892553e-07,6.6491707784260147e-07,1.0289710509735763e-06,1.374597300742301e-06,1.1046590459881403e-06
0.97188819,1.7171000057034063e-07,2.7796740636957779e-07,4.7237078315922078e-07,6.600562884022158e-07,1.0164813302867344e-06,1.36753492522721e-06,1.0982627708572047e-06
0.97193882,1.6819335108861477e-07,2.7352969680263603e-07,4.653997071694011e-07,6.5459995936078035e-07,1.0037134907426919e-06,1.3599792376667376e-06,1.0915919965800747e-06
0.97198946,1.6381125946760464e-07,2.6836485331749635e-07,4.5734283234464695e-07,6.485141100639213e-07,9.9076021370308339e-07,1.3519068560135123e-06,1.0845738985034039e-06
0.97204009,1.5837669403500548e-07,2.6231576642265957e-07,4.4803372708879546e-07,6.415887281620138e-07,9.7756331059660878e-07,1.3432213770892038e-06,1.0770338242745913e-06
0.97209073,1.519805389783679e-07,2.5551967153861192e-07,4.3729909161748317e-07,6.3395078765092055e-07,9.6437130828979192e-07,1.3341361566772345e-06,1.0691022117690817e-06
0.97214136,1.4489410569654697e-07,2.4830006938059679e-07,4.2549389912266444e-07,6.2589034277426628e-07,9.5154937230303161e-07,1.3249988045926534e-06,1.0610387695740713e-06
0.972192,1.3678276212857174e-07,2.4031609086676275e-07,4.1276883665309652e-07,6.1707700381905524e-07,9.3881554894414981e-07,1.3155161433957401e-06,1.0524745758336268e-06
0.97224263,1.28176509132264e-07,2.3221068168286552e-07,3.9980835421994935e-07,6.0796538085309784e-07,9.2660019520672699e-07,1.306082347722792e-06,1.0437616361114865e-06
0.97229327,1.1905914604957502e-07,2.2387447054587099e-07,3.8666505976965408e-07,5.9845371689065747e-07,9.147197901859231e-07,1.2964803687758355e-06,1.0346593695303196e-06
0.97234391,1.101222703045382e-07,2.1595421752949996e-07,3.7407297454976817e-07,5.8923755512342623e-07,9.0383497050062976e-07,1.2875909569894073e-06,1.0260254272457103e-06
0.97239454,1.0156389535402233e-07,2.08629904442609e-07,3.6223447458971674e-07,5.8051352320897914e-07,8.9412451069957173e-07,1.2794848431062194e-06,1.0178990182690465e-06
0.97244517,9.3956549523133826e-08,2.0249710821715761e-07,3.5187033752975367e-07,5.7299707259835713e-07,8.8629372682367135e-07,1.2728316179952827e-06,1.0109224643136782e-06
0.97249581,8.7348126925255596e-08,1.9760728054301695e-07,3.4302422563234243e-07,5.666915743961311e-07,8.803133628100689e-07,1.2675889522572158e-06,1.00509240513658e-06
0.97254644,8.1549617165711328e-08,1.9369558869333112e-07,3.3596646237334156e-07,5.6123996474808186e-07,8.7578779753614373e-07,1.2633570444740632e-06,1.0000090648077262e-06
0.97259708,7.6907213557336966e-08,1.911036031577848e-07,3.3059798302558627e-07,5.576322989703237e-07,8.7323095946489883e-07,1.2604838034220745e-06,9.9604557690635153e-07
0.97264772,7.3173649849771022e-08,1.8947355545821353e-07,3.2642479078768838e-07,5.548298300619329e-07,8.7240747271117278e-07,1.258434566554603e-06,9.9272278589693314e-07
0.97269835,7.0661393945420505e-08,1.8914651108401701e-07,3.2380997783040136e-07,5.5294021743137368e-07,8.731575642632576e-07,1.2574097387581099e-06,9.9029102316052991e-07
0.97274898,6.922543975271038e-08,1.8991140652340093e-07,3.2255110232379736e-07,5.517023557427072e-07,8.7495081247867671e-07,1.2570393108812642e-06,9.8842821799796099e-07
0.97279962,6.8780063024562858e-08,1.9165907787983366e-07,3.2257807089453959e-07,5.5099218038475604e-07,8.775039037457757e-07,1.2571468903096452e-06,9.8699426888014113e-07
0.97285025,6.9245537068983698e-08,1.9431399578996541e-07,3.238799290669017e-07,5.5074825580777689e-07,8.8064846275195363e-07,1.2576662222768046e-06,9.8597080961071378e-07
0.97290089,7.0542374735066697e-08,1.9780019398336258e-07,3.2647200428129165e-07,5.5094375506225046e-07,8.8421291004934589e-07,1.2585084906501886e-06,9.8531926128513565e-07
0.97295152,7.2634096976430853e-08,2.02165951218771e-07,3.3045786403725753e-07,5.5165918367791563e-07,8.8812670963041478e-07,1.2596589723495227e-06,9.8505330558171472e-07
0.97300216,7.5573698077948897e-08,2.0734591969532845e-07,3.3602747324052566e-07,5.5306462829733849e-07,8.9238673240768221e-07,1.2611958027400443e-06,9.8526987060810283e-07
0.97305279,7.9351664648236042e-08,2.1334141436833611e-07,3.4329463095993853e-07,5.5530698669153595e-07,8.9698523261636804e-07,1.2631817342838783e-06,9.8605044441312676e-07
0.97310343,8.392898164989628e-08,2.2010444286020842e-07,3.5229230634965879e-07,5.58522148003888e-07,9.0190020572204921e-07,1.2656246231276562e-06,9.8742144787766975e-07
0.97315407,8.8950703251950104e-08,2.2719783451268946e-07,3.6265621350373131e-07,5.6250826546328068e-07,9.068026447157654e-07,1.2682038816125187e-06,9.8907649319451979e-07
0.9732047,9.3357286476859735e-08,2.3337716697215383e-07,3.7311195793931548e-07,5.6608202085364591e-07,9.1030139649836621e-07,1.2694547362403515e-06,9.8962857813662126e-07
0.97325533,9.665871783325921e-08,2.3800542641518429e-07,3.8308262882972723e-07,5.6902165689288768e-07,9.1204119639847167e-07,1.2691786929339547e-06,9.888433874700458e-07
0.97330597,9.9092548962996669e-08,2.4117021971756754e-07,3.9261012157166458e-07,5.7162730527339757e-07,9.1258423350675656e-07,1.2678575315096347e-06,9.8719713986681005e-07
0.9733566,1.0085037905987095e-07,2.4298920199616829e-07,4.0170604579205931e-07,5.7427250911979573e-07,9.1244189809396114e-07,1.2659058400878954e-06,9.8501130650178277e-07
0.97340724,1.0185622928541377e-07,2.4329803435710271e-07,4.0997682733795709e-07,5.7668317537745099e-07,9.1140521238829507e-07,1.2630249001033754e-06,9.8204449253348032e-07
0.97345788,1.0283756509157132e-07,2.4294997278002157e-07,4.1845295008851838e-07,5.8049065495638688e-07,9.1180970011252084e-07,1.2618872715300042e-06,9.8069522729050746e-07
0.97350851,1.0275856185498237e-07,2.4059218294145996e-07,4.2497898141541497e-07,5.8271406095310785e-07,9.1006515261772333e-07,1.2582343102900931e-06,9.7715457282689336e-07
0.97355914,1.0203503063443235e-07,2.3681090110292724e-07,4.3001654233970234e-07,5.8397222078969312e-07,9.0723638732972021e-07,1.2532749447831555e-06,9.7251758111260344e-07
0.97360978,1.0121082686771121e-07,2.3212690980363364e-07,4.3422550246612719e-07,5.8504369887730423e-07,9.0452381810015909e-07,1.248386521643022e-06,9.6803979716615667e-07
0.97366042,1.0016417731081215e-07,2.2669131222776236e-07,4.3776821363012651e-07,5.8626243965254679e-07,9.0272191664458714e-07,1.2446273361792076e-06,9.6461634274127054e-07
0.97371105,1.0732505082509596e-07,2.3114268542524928e-07,4.5558313868950134e-07,6.0857968735530098e-07,9.2901100568895322e-07,1.2738901370334833e-06,9.9083507349879903e-07
0.97376168,1.0464592458206567e-07,2.2262774043674632e-07,4.5487700199551844e-07,6.0519798376714899e-07,9.2266067748958721e-07,1.2650134631044042e-06,9.8300128071883338e-07
0.97381232,9.5588350497994897e-08,2.0568768309494726e-07,4.419671006568715e-07,5.8525321204791468e-07,8.9548044452367351e-07,1.231953093695175e-06,9.5358560628572809e-07
0.97386295,9.373418903091409e-08,1.9738662716707861e-07,4.4116492847861247e-07,5.8320207996555298e-07,8.920239346924777e-07,1.2270755812095533e-06,9.4950287820942872e-07
0.97391359,9.3186339678353916e-08,1.9040643558331351e-07,4.4198978523054264e-07,5.8419916257780033e-07,8.9289911667639491e-07,1.2277216177128298e-06,9.5045631584714632e-07
0.97396423,9.0305160736594831e-08,1.8018337478056688e-07,4.3780238030154121e-07,5.7889349799380703e-07,8.8580404295706433e-07,1.2195038754408424e-06,9.435622980101216e-07
0.97401486,8.9690848131254528e-08,1.7252608361181338e-07,4.3679223627131725e-07,5.7898584706578036e-07,8.857200679665494e-07,1.2200039941467267e-06,9.4459938529588112e-07
0.97406549,8.9518456166374563e-08,1.6515274175212892e-07,4.3565196879344472e-07,5.800054638621713e-07,8.8679105393388715e-07,1.2223820570863787e-06,9.4741675279559488e-07
0.97411613,8.904731051504822e-08,1.5716979129368602e-07,4.3309132832924956e-07,5.8037143620367132e-07,8.8695601647635783e-07,1.2242269940722951e-06,9.4981694494012054e-07
0.97416676,8.7009412658071882e-08,1.4704874549093792e-07,4.2723156144848504e-07,5.7811541837753047e-07,8.8404958283137681e-07,1.2232020013444874e-06,9.4954526701280752e-07
0.9742174,8.29991263095615e-08,1.3449939790623656e-07,4.1769374435706823e-07,5.728492323112824e-07,8.7753713003561559e-07,1.2186501700494156e-06,9.4596639836388589e-07
0.97426804,7.712913431090192e-08,1.1983936022670728e-07,4.0479458825086954e-07,5.6489819016374786e-07,8.6784500384806321e-07,1.2108946538704614e-06,9.3940428828066431e-07
0.97431867,6.9232378805549074e-08,1.0282340395262041e-07,3.8818921252762364e-07,5.5389550609099538e-07,8.5460578329895155e-07,1.1994905739919134e-06,9.2938803341515133e-07
0.9743693,5.9361187314887709e-08,8.3738645861626798e-08,3.6825301619119605e-07,5.4019250515676309e-07,8.3819303825487584e-07,1.1847196925166292e-06,9.1616963574368654e-07
0.97441994,4.7053673910818522e-08,6.1948539358706955e-08,3.4418126313278287e-07,5.2285833868431269e-07,8.1768362649166168e-07,1.1655789606588534e-06,8.9870568468566464e-07
0.97447058,3.415197623096803e-08,3.964738769160778e-08,3.183849507571144e-07,5.0426746227219849e-07,7.9552721165585695e-07,1.1444353562036044e-06,8.7930976768401146e-07
0.97452121,2.0150374185121431e-08,1.6375971521106258e-08,2.9042107814805619e-07,4.8385552094564446e-07,7.7120535572661744e-07,1.120664047437298e-06,8.5731743163355974e-07
0.97457184,5.5865624553615988e-09,-7.1946463545325029e-09,2.6101159041694178e-07,4.6224455933844971e-07,7.4537221362658817e-07,1.0948226866955534e-06,8.3326561221024365e-07
0.97462248,-9.8371526121005833e-09,-3.1173902480095079e-08,2.3017588056179375e-07,4.3944642773279196e-07,7.1805848210981783e-07,1.0668941651623925e-06,8.0709449855341069e-07
0.97467311,-2.5920678653977358e-08,-5.5176393149419246e-08,1.9842999989662284e-07,4.1598899362930705e-07,6.8970586313288753e-07,1.0373015186563563e-06,7.7919942809803404e-07
0.97472375,-4.1892012701515876e-08,-7.8173366731148436e-08,1.6704474061928769e-07,3.9340938081339261e-07,6.6219698352554969e-07,1.0080483631461279e-06,7.5147675781950246e-07
0.97477439,-5.7031903504357493e-08,-9.9266107517713977e-08,1.3706142154461365e-07,3.728234849146589e-07,6.3690674482292194e-07,9.8057107873956743e-07,7.2532110689976104e-07
0.97482502,-7.114343344579389e-08,-1.1830856499981101e-07,1.0797633651718184e-07,3.5357577492195316e-07,6.1301620846131249e-07,9.5379192507022932e-07,6.9982455821755352e-07
0.97487565,-8.3605402660874987e-08,-1.3470616339171862e-07,8.4295183602581677e-08,3.3646945493271692e-07,5.9151502431515623e-07,9.287071835002619e-07,6.7600814251928081e-07
0.97492629,-9.5369505998644212e-08,-1.5000619790696818e-07,6.2426632625624619e-08,3.2021100065420993e-07,5.6900273328513875e-07,9.0118459806200268e-07,6.5022592734644427e-07
0.97497692,-1.0492961634211904e-07,-1.6320015589868455e-07,4.4137961834279568e-08,3.0778384060640918e-07,5.4936868078232088e-07,8.7561762277933215e-07,6.2659405100310721e-07
0.97502756,-1.1068486432824561e-07,-1.6804158768973194e-07,3.1696306648297531e-08,3.0151890339597023e-07,5.3683832817375272e-07,8.5685152131736039e-07,6.0963290501552452e-07
0.97507819,-1.122218870387694e-07,-1.6610588718400563e-07,2.5316141279211793e-08,3.013820391352962e-07,5.321302705627786e-07,8.4579824703422247e-07,6.0020703297852272e-07
0.97512883,-1.0907707728580711e-07,-1.5787669003652681e-07,2.3846222567271661e-08,3.0887580786304296e-07,5.3738604463681019e-07,8.4490214069687718e-07,6.0067914094627626e-07
0.97517946,-1.0092700197981623e-07,-1.4410047685122195e-07,2.8552053177871556e-08,3.2258568051280569e-07,5.5098242131061923e-07,8.5238166502153853e-07,6.0948746528533184e-07
0.9752301,-8.615818111185359e-08,-1.2242293223217242e-07,4.3027281348988009e-08,3.4638496278016537e-07,5.7799077951194705e-07,8.7438471990990322e-07,6.3229249900422592e-07
0.97528074,-6.6998462825500917e-08,-9.520680163271006e-08,6.4824915472244978e-08,3.7755791711747904e-07,6.1632798710207797e-07,9.0839784192753449e-07,6.6660267354076146e-07
0.97533137,-4.7253022580173212e-08,-6.7374050165813516e-08,8.7587257037328088e-08,4.0654012124407217e-07,6.5612029577036121e-07,9.430080920157648e-07,7.0182576492439106e-07
0.975382,-2.7996355632975319e-08,-4.0353441970828502e-08,1.1012800244815613e-07,4.3307555437326887e-07,6.9471273996334035e-07,9.7613183412100197e-07,7.3602722308918219e-07
0.97543264,-9.9145940029818101e-09,-1.428679066880222e-08,1.3148243586234564e-07,4.5642336461561569e-07,7.3075172181980872e-07,1.0068677443004631e-06,7.6826363279689984e-07
0.97548327,6.9484349086840317e-09,1.0670236098044953e-08,1.5189543323121403e-07,4.7725513989221842e-07,7.6470229377825135e-07,1.0366640643902341e-06,7.9973717434625987e-07
0.97553391,2.2874236012517657e-08,3.4904648647484751e-08,1.7317810779800661e-07,4.968830844168787e-07,7.987553752772523e-07,1.0676301612276947e-06,8.3230215528712971e-07
0.97558455,3.7884535995360293e-08,5.8599245941797256e-08,1.9523880185729783e-07,5.1613947776477596e-07,8.3371774923059992e-07,1.1010527806583013e-06,8.6706314873761743e-07
0.97563518,5.1828151390511012e-08,8.1701522800596668e-08,2.1798013330280385e-07,5.3542056168877726e-07,8.6973121480456192e-07,1.1373328447369809e-06,9.0429590067294917e-07
0.97568581,6.5305991451766356e-08,1.0478478294453795e-07,2.4181793564350279e-07,5.5564410932251367e-07,9.0741743394503351e-07,1.1770536779408928e-06,9.4449977685986777e-07
0.97573645,7.9169612252988408e-08,1.2865283726959177e-07,2.6779106055172695e-07,5.7787897176405703e-07,9.474949722125535e-07,1.2207957520203958e-06,9.8821257600357999e-07
0.97578708,9.2904360041282935e-08,1.5251168782528454e-07,2.9487921129218698e-07,6.0094895555701137e-07,9.8813984529755624e-07,1.2662903697103199e-06,1.033284923849505e-06
0.97583772,1.0481959838722257e-07,1.7417230672293672e-07,3.2019689722306802e-07,6.2119076781308677e-07,1.0246689037438581e-06,1.3079575381274125e-06,1.074490793637397e-06
0.97588835,1.1497355742394968e-07,1.9335838906622253e-07,3.4315653111159831e-07,6.3791187851969215e-07,1.0555122404330554e-06,1.3436230094755413e-06,1.1098183472269105e-06
0.97593899,1.2484093530050638e-07,2.1142801909063294e-07,3.6514101691129308e-07,6.5267401203814483e-07,1.0821339070118255e-06,1.3745722582276942e-06,1.1405079666495174e-06
0.97598962,1.3200142049364681e-07,2.2596322114397491e-07,3.8383348571357529e-07,6.6349106077081475e-07,1.1027214430321805e-06,1.3989934982155021e-06,1.1646311883812475e-06
0.97604026,1.4060436614019225e-07,2.4115821766344312e-07,4.0356546692597411e-07,6.7464188730619995e-07,1.1222423328445453e-06,1.421885785849532e-06,1.187053888490314e-06
0.9760909,1.4807913567508724e-07,2.5442129164008787e-07,4.2166358418683404e-07,6.8424788548417971e-07,1.1383012172189934e-06,1.4408079791725581e-06,1.2053135883841767e-06
0.97614153,1.5449414600705219e-07,2.6573005669506907e-07,4.3780333989034058e-07,6.9199506505814997e-07,1.1503864282073746e-06,1.4550405788686988e-06,1.2187595726004019e-06
0.97619216,1.59735295508466e-07,2.7518998552171625e-07,4.5183037977725796e-07,6.9770836655722938e-07,1.1583595184289207e-06,1.4643745628167841e-06,1.2271981687068291e-06
0.9762428,1.6480292472203824e-07,2.8362565280802529e-07,4.6448588471575448e-07,7.0233555179065966e-07,1.1635405768283935e-06,1.4703774152925468e-06,1.2320950339244142e-06
0.97629343,1.6924168459188425e-07,2.9167181870816136e-07,4.758316079855627e-07,7.0599786140245952e-07,1.1661222316815498e-06,1.4736354883824472e-06,1.2339967728706862e-06
0.97634407,1.7285629116849451e-07,2.9722337608604365e-07,4.8581337273962947e-07,7.0861997803585673e-07,1.1666239187721009e-06,1.4746195428749082e-06,1.2333314158834531e-06
0.97639471,1.7553678975682097e-07,3.0103877075724554e-07,4.945614371756277e-07,7.1013724484176862e-07,1.1656955404062449e-06,1.4736356864946351e-06,1.2304086183188391e-06
0.97644534,1.7721224452460114e-07,3.0393278062660519e-07,5.0106841891130999e-07,7.1039302857936558e-07,1.1631675911105073e-06,1.4708578086173498e-06,1.2254404890070689e-06
0.97649597,1.778226723637477e-07,3.0501525182730692e-07,5.0478086198180685e-07,7.0927628311795609e-07,1.158815885815987e-06,1.4663310106367842e-06,1.2185355509595815e-06
0.97654661,1.7753354522704331e-07,3.0437184816375323e-07,5.0631789459878478e-07,7.0701042008390398e-07,1.1525924548988675e-06,1.4602082740563668e-06,1.2099467942825481e-06
0.97659725,1.7659663059166602e-07,3.0234399207747902e-07,5.06082541436129e-07,7.0409284614212721e-07,1.1444785742252051e-06,1.4525700210008236e-06,1.1998411907068923e-06
0.97664788,1.754450077815052e-07,2.9953537205252387e-07,5.0467173947196791e-07,7.0104254964567852e-07,1.1349634930107181e-06,1.4440308458444182e-06,1.1888931974126242e-06
0.97669851,1.7434436697915264e-07,2.9632435705651888e-07,5.0237066296787356e-07,6.9765317223623036e-07,1.1242055825000418e-06,1.4347913546857708e-06,1.1773912148291384e-06
0.97674915,1.7359960796291433e-07,2.9319726626864279e-07,4.9969374923645215e-07,6.9323112792688743e-07,1.1128514479264261e-06,1.425590937912937e-06,1.1661233002872111e-06
0.97679978,1.7322252902259074e-07,2.90305333786198e-07,4.9677667475326824e-07,6.8840283213485998e-07,1.1012038113777122e-06,1.4167618245870179e-06,1.1554421401613945e-06
0.97685042,1.7332862664038573e-07,2.8792988239720065e-07,4.9396388097336548e-07,6.8385972706443883e-07,1.0899408793662715e-06,1.4090412158817252e-06,1.1460865413622162e-06
0.97690106,1.7413491960511058e-07,2.8637034101871165e-07,4.9149757820486114e-07,6.8002681177807346e-07,1.0793148315583386e-06,1.4025709753493503e-06,1.1382599404804885e-06
0.97695169,1.749145655478277e-07,2.8496933208593118e-07,4.8868495267450898e-07,6.7640042613152066e-07,1.0687149175464617e-06,1.3966302462413609e-06,1.1312784998089378e-06
