Physical Time (s),enth_flux_pressure_left Monitor (kg-m/s^3)
0.53424989,0.85504046989809979
0.53430052,0.81849297487956607
0.53435115,0.78509328331548489
0.53440179,0.75378407726638441
0.53445243,0.72370215786157355
0.53450306,0.69373431280542863
0.53455369,0.66262039929788763
0.53460433,0.62908063688523308
0.53465496,0.59199534569302104
0.5347056,0.5505189427988606
0.53475624,0.50418379960741777
0.53480687,0.452993186885982
0.5348575,0.39740791737805159
0.53490814,0.33843110038616347
0.53495877,0.27748381571344372
0.53500941,0.21638173337368527
0.53506005,0.15717432297276474
0.53511068,0.10204767398863007
0.53516131,0.053258158816968326
0.53521195,0.012865713408820312
0.53526259,-0.017254190293170102
0.53531322,-0.035575410898084914
0.53536385,-0.040958262436008863
0.53541449,-0.032639264269742396
0.53546512,-0.010450565787365085
0.53551576,0.025322214021170519
0.5355664,0.073962084933195449
0.53561703,0.13427922753873867
0.53566766,0.20466506654318517
0.5357183,0.28305885427300248
0.53576894,0.36711689291860949
0.53581957,0.45422649126581399
0.5358702,0.54154685348026432
0.53592084,0.62629558961089715
0.53597147,0.70579066677384805
0.53602211,0.77767451828119372
0.53607275,0.84013498912183926
0.53612338,0.89197490555144132
0.53617401,0.93275153577683212
0.53622465,0.96280667327703773
0.53627528,0.98322881187839051
0.53632592,0.9957729532865236
0.53637656,1.002613287135329
0.53642719,1.0061383233455992
0.53647782,1.0087110821110172
0.53652846,1.0124254454876658
0.5365791,1.0188369369369745
0.53662973,1.0288104357826429
0.53668036,1.0425119248511721
0.536731,1.0593975940246967
0.53678163,1.0783127275785804
0.53683227,1.0976748333209825
0.53688291,1.1156673662572676
0.53693354,1.1304217560903531
0.53698417,1.1401865800064956
0.53703481,1.1434440009034714
0.53708544,1.1389889666038659
0.53713608,1.1259723514931204
0.53718672,1.1039077371762802
0.53723735,1.0726520724741002
0.53728798,1.0323733805226805
0.53733862,0.98359731326957356
0.53738926,0.92704657262954882
0.53743989,0.86365314674866234
0.53749052,0.79456916259334132
0.53754116,0.72114945609734593
0.53759179,0.64509085418591572
0.53764243,0.56807205648337067
0.53769307,0.49206945429890259
0.5377437,0.41908877594894633
0.53779433,0.35121827791843596
0.53784497,0.29059099649667763
0.5378956,0.23929131035547624
0.53794624,0.19938212168171632
0.53799688,0.17272275708715001
0.53804751,0.16090588115279586
0.53809814,0.16517285996460862
0.53814878,0.18630674573041911
0.53819942,0.22450949697317718
0.53825005,0.27936264444538805
0.53830068,0.34974317264323573
0.53835132,0.43380491563972123
0.53840195,0.52904102428524502
0.53845259,0.6323352863339271
0.53850323,0.74007125176033894
0.53855386,0.84821286127260398
0.53860449,0.95284512528024812
0.53865513,1.0501924597458927
0.53870577,1.1368776105306213
0.5387564,1.2101205146990219
0.53880703,1.2678606482530852
0.53885767,1.3088835243270445
0.5389083,1.3328304275562421
0.53895894,1.3401817102592637
0.53900958,1.3321551882977738
0.53906021,1.3104022406057017
0.53911084,1.2773325798061572
0.53916148,1.2353743870245324
0.53921211,1.1870813743576476
0.53926275,1.1348981758626264
0.53931339,1.0810288776030448
0.53936402,1.0273935618243586
0.53941465,0.97546724294484422
0.53946529,0.9263672998549155
0.53951593,0.88080552400068912
0.53956656,0.83903527612023798
0.53961719,0.80095661035894294
0.53966783,0.76613586199822969
0.53971846,0.73357218638455768
0.5397691,0.7023693562098432
0.53981974,0.6714590228025108
0.53987037,0.63958811780636793
0.539921,0.60547396794661013
0.53997164,0.56797102306485048
0.54002227,0.52619725362719272
0.54007291,0.47962740126728881
0.54012355,0.42822196399230367
0.54017418,0.37238026787786283
0.54022481,0.31305558724250532
0.54027545,0.25164090105311138
0.54032609,0.18988512627332477
0.54037672,0.12986675684932653
0.54042735,0.073727308730279661
0.54047799,0.023735423754443652
0.54052862,-0.018025995501190217
0.54057926,-0.049654217993903405
0.5406299,-0.06959361047788265
0.54068053,-0.076657202880750452
0.54073116,-0.070039908904663106
0.5407818,-0.049519573274789397
0.54083244,-0.015320797924541329
0.54088307,0.031864980341648086
0.54093371,0.090910853389990276
0.54098434,0.16026423295484193
0.54103497,0.23792447263126831
0.54108561,0.3215891981934661
0.54113625,0.40866354932093052
0.54118688,0.49634544203309461
0.54123751,0.58181055853010077
0.54128815,0.66236716129042073
0.54133878,0.73563125400710572
0.54138942,0.79971714976115893
0.54144006,0.85335720003864535
0.54149069,0.89600842520381407
