Physical Time (s),ev_bot Monitor (kg-m/s^3): bot_cv1,ev_bot Monitor (kg-m/s^3): bot_cv2,ev_bot Monitor (kg-m/s^3): bot_cv3,ev_bot Monitor (kg-m/s^3): bot_cv4,ev_bot Monitor (kg-m/s^3): bot_cv5,ev_bot Monitor (kg-m/s^3): bot_cv6,ev_bot Monitor (kg-m/s^3): bot_cv7
0.64473545,2.1283834033174697e-05,2.6438405673701601e-05,4.1208371524088338e-05,7.6965186968088953e-05,0.00011266541692179417,0.00012184929432629071,0.00012151475639516748
0.64478609,2.1847421156858888e-05,2.7112165355943216e-05,4.1975744369165004e-05,7.7822506437073269e-05,0.00011359219331646625,0.00012280345245357783,0.00012247501699825443
0.64483672,2.2384469627024627e-05,2.7745285622678893e-05,4.2679766246120118e-05,7.8603488923047169e-05,0.00011444526046291685,0.00012368668505651414,0.00012336437901357142
0.64488736,2.2886228891545268e-05,2.8327943453481529e-05,4.3309451228764777e-05,7.9293775421114947e-05,0.00011520807844185799,0.00012448206522528633,0.00012416585827815433
0.64493799,2.334574322511062e-05,2.885318365040092e-05,4.3858108706820596e-05,7.9883883559069897e-05,0.00011586867301025653,0.00012517707196538067,0.00012486688006643206
0.64498863,2.3758242728935752e-05,2.9317160741196118e-05,4.4323547645382001e-05,8.0369645495984412e-05,0.00011642018857673645,0.00012576417082437493,0.00012545986148911037
0.64503926,2.4121420606099213e-05,2.9719156146112721e-05,4.4707890620020201e-05,8.0752215172620636e-05,0.00011686104427850108,0.00012624099595988868,0.00012594239458933325
0.6450899,2.443536495584131e-05,3.0061673838867458e-05,4.5017519422593031e-05,8.103810950319314e-05,0.00011719514519869929,0.00012661058061974351,0.00012631747770251102
0.64514054,2.4702343266974553e-05,3.0350173992554735e-05,4.5262476944604566e-05,8.1238636413868921e-05,0.0001174314793788392,0.0001268809816498673,0.00012659314003709215
0.64519117,2.4926455591723251e-05,3.0591643706773742e-05,4.5454492851002213e-05,8.1367845118348128e-05,0.00011758223125639484,0.0001270634199782578,0.00012678058209832825
0.6452418,2.5113135275325262e-05,3.0793957259452933e-05,4.560605620431999e-05,8.1441448974945216e-05,0.00011766183030933085,0.00012717136639291214,0.00012689326078854169
0.64529244,2.5268550429356533e-05,3.0965783552668819e-05,4.573027495134021e-05,8.1476466582384129e-05,0.00011768668478057701,0.0001272203168601242,0.00012694666330018576
0.64534307,2.5399136677969776e-05,3.1116013425255582e-05,4.584004676815974e-05,8.1490115110251281e-05,0.00011767409127011851,0.00012722674472898611,0.00012695725805904622
0.64539371,2.551127640398145e-05,3.1253208794698681e-05,4.5947381955703474e-05,8.1498856545157201e-05,0.00011764124249005872,0.00012720714578583523,0.00012694153848965916
0.64544435,2.561078252571891e-05,3.1384712701083808e-05,4.6062357433429941e-05,8.1517021720510209e-05,0.00011760380311127503,0.00012717665427215783,0.00012691463779539608
0.64549498,2.5702525585993861e-05,3.1516339223958244e-05,4.6192681218545299e-05,8.155628689178232e-05,0.0001175753080713557,0.00012714846908337397,0.00012688975403628384
0.64554561,2.5790072547012846e-05,3.1652024297605263e-05,4.634334446738116e-05,8.1625096747444412e-05,0.00011756649712226567,0.00012713321137676963,0.00012687750685371296
0.64559625,2.5875422137580763e-05,3.1793550950259372e-05,4.6516293187556881e-05,8.1728219318012984e-05,0.00011758476986871644,0.00012713839399548489,0.00012688540597151203
0.64564689,2.5958858359908018e-05,3.1940394875234239e-05,4.6710298930612236e-05,8.1866542271347243e-05,0.00011763385670187482,0.00012716809278102181,0.00012691752188072916
0.64569752,2.603893280122649e-05,3.2089730575173949e-05,4.6921052911391075e-05,8.2037128937320131e-05,0.00011771374169507359,0.00012722286551381971,0.00012697440427491817
0.64574815,2.6112722179278865e-05,3.22367986429748e-05,4.7141660644658745e-05,8.2233698375364371e-05,0.00011782099846047549,0.0001273000648654724,0.00012705339494953561
0.64579879,2.6176219306885316e-05,3.2375432304245787e-05,4.7363316760148554e-05,8.2447327220187122e-05,0.00011794936915509999,0.00012739438428694026,0.00012714917347614983
0.64584942,2.6224771989545083e-05,3.2498658321176177e-05,4.7576076030388928e-05,8.2667288349055421e-05,0.00011809051480453215,0.00012749856455519147,0.00012725446408972687
0.64590006,2.6253523005375191e-05,3.2599279500740692e-05,4.7769601096511395e-05,8.2881893882144663e-05,0.00011823476646065057,0.00012760409199632261,0.00012736073402100354
0.6459507,2.6258066434899013e-05,3.2670658403760383e-05,4.7934120651997032e-05,8.3079567974255662e-05,0.00011837216056542394,0.00012770218346642897,0.00012745917897380029
0.64600133,2.6234597413801961e-05,3.2706985398700512e-05,4.8060859401279731e-05,8.3249417484737253e-05,0.00011849297607570516,0.00012778426525861359,0.00012754120275698959
0.64605196,2.6180488438653422e-05,3.2703921461303861e-05,4.8142843195515222e-05,8.3382191709748888e-05,0.00011858867425722057,0.00012784285831338231,0.00012759930396850726
0.6461026,2.6093695707834802e-05,3.2658036503275972e-05,4.8174445545348767e-05,8.3469983460506564e-05,0.00011865161388329844,0.00012787125179046898,0.00012762675065418005
0.64615323,2.5972896613730528e-05,3.256691944703187e-05,4.8151549549912643e-05,8.3506531194404526e-05,0.00011867536130122217,0.00012786377911397793,0.00012761785721532884
0.64620387,2.581738916517972e-05,3.2428998657598391e-05,4.807135073363624e-05,8.3487125312984675e-05,0.00011865464797341324,0.00012781575844340653,0.00012756792637787207
0.64625451,2.5626921694836821e-05,3.2243371606309766e-05,4.7932128543697829e-05,8.3408443979523297e-05,0.00011858527161150021,0.00012772338458349108,0.000127473142281137
0.64630514,2.5401516918145118e-05,3.2009647046858237e-05,4.773298569211253e-05,8.326830193353101e-05,0.00011846392083549112,0.00012758355920153196,0.00012733040163418499
0.64635577,2.5141345996872702e-05,3.1727837653760438e-05,4.747361174407373e-05,8.3065389943969901e-05,0.00011828801566043271,0.00012739374708271677,0.00012713717012012251
0.64640641,2.4846673028831653e-05,3.1398184434658362e-05,4.7154078515738984e-05,8.2799006817676081e-05,0.0001180555178470457,0.00012715180203057855,0.00012689131011711923
0.64645705,2.4517969428200627e-05,3.10213273410518e-05,4.6774906965108522e-05,8.2469066659975282e-05,0.00011776498777758861,0.00012685603984602362,0.00012659115447983423
0.64650768,2.415606499242893e-05,3.0598388453423203e-05,4.633719761545754e-05,8.2076175353858975e-05,0.00011741568617613891,0.0001265053657962234,0.00012623563497257115
0.64655831,2.3762362833158569e-05,3.0131237556556606e-05,4.5842930689706643e-05,8.1621881246604928e-05,0.0001170078482386487,0.00012609956875574756,0.00012582457739902526
0.64660895,2.3339004378764937e-05,2.9622678190941792e-05,4.5295152891298288e-05,8.1108849641605237e-05,0.0001165428483907726,0.00012563950125941544,0.00012535888114706379
0.64665958,2.2889025908382736e-05,2.907661986878511e-05,4.4698173012762562e-05,8.0541033434546039e-05,0.00011602337671250471,0.00012512727313785743,0.00012484070101996292
0.64671022,2.2416437653969011e-05,2.8498176731208793e-05,4.4057692905398208e-05,7.9923794421188203e-05,0.00011545357324057769,0.00012456640353884004,0.00012427361484369174
0.64676086,2.1926229296098777e-05,2.7893663131578466e-05,4.3380796744746487e-05,7.9263906917954774e-05,0.00011483906838433821,0.00012396188215740795,0.00012366268057387999
0.64681149,2.1424289315157264e-05,2.7270533701074343e-05,4.2675899445842358e-05,7.8569520074942489e-05,0.00011418697282239739,0.00012332018275185125,0.00012301444345265834
0.64686212,2.0917244822677556e-05,2.6637225350722392e-05,4.1952609658580483e-05,7.7850041822755906e-05,0.0001135057928037372,0.00012264920395040513,0.00012233687407269965
0.64691276,2.04122044648043e-05,2.6002872376717742e-05,4.1221455987175939e-05,7.7115912624023454e-05,0.00011280521643942349,0.00012195807770156819,0.00012163917620169738
0.64696339,1.991644335822245e-05,2.5376933589284251e-05,4.0493507091192035e-05,7.637825837661369e-05,0.0001120957719858672,0.00012125684274011817,0.00012093145886461921
0.64701403,1.9437069808333685e-05,2.4768764530573253e-05,3.9779919257646281e-05,7.5648458436907066e-05,0.00011138839856879708,0.00012055602558095347,0.00012022431519566459
0.64706467,1.8980679849265948e-05,2.4187146004494753e-05,3.909141740210986e-05,7.4937623058408053e-05,0.00011069392107658842,0.00011986612050276801,0.000119528299843415
0.6471153,1.8553056993915674e-05,2.3639864902439702e-05,3.8437791032243829e-05,7.4256086502011908e-05,0.0001100225449356102,0.00011919708438477165,0.000118853420521829
0.64716593,1.8158919686661386e-05,2.313334770422305e-05,3.7827424006505154e-05,7.3612931442583706e-05,0.00010938337503706426,0.00011855785120822786,0.00011820865158098241
0.64721657,1.7801770603284652e-05,2.2672417315341703e-05,3.7266932211483935e-05,7.3015617827739576e-05,0.00010878406017877344,0.0001179559764285164,0.00011760157723420605
0.64726721,1.7483818503424253e-05,2.226016435441542e-05,3.6760927525121982e-05,7.2469733143593171e-05,0.000108230529623035,0.00011739737042607915,0.00011703812359356236
0.64731784,1.7205985079638858e-05,2.1897946304846509e-05,3.6311936061003054e-05,7.1978860696632232e-05,0.00010772683336494237,0.00011688612971344973,0.00011652239041664993
0.64736847,1.6968006713692449e-05,2.1585516968813658e-05,3.5920478623363417e-05,7.1544579285729389e-05,0.00010727508508419951,0.00011642447197384066,0.00011605658733785213
0.64741911,1.6768498585344464e-05,2.1321149426337316e-05,3.5585175258638926e-05,7.1166460603577024e-05,0.00010687541573357377,0.0001160126808002159,0.00011564098010295116
0.64746974,1.6605062376916174e-05,2.1101792980017276e-05,3.5302921781097492e-05,7.0842117136074885e-05,0.00010652595872687807,0.00011564907902366079,0.00011527385900705161
0.64752038,1.6474455151590091e-05,2.0923323214141638e-05,3.5069172645157169e-05,7.0567413614686314e-05,0.0001062230200137103,0.00011533018216396136,0.00011495170576173686
0.64757102,1.6372766448549113e-05,2.0780809178983473e-05,3.4878267085665623e-05,7.0336741639490027e-05,0.00010596133041798129,0.00011505093938969852,0.00011466943119712748
0.64762165,1.6295589283897844e-05,2.0668766013907246e-05,3.4723772837031966e-05,7.0143401647732864e-05,0.00010573442064969733,0.00011480509580819089,0.00011442073895729936
0.64767228,1.6238188686104385e-05,2.0581386557851594e-05,3.4598830241452488e-05,6.9980012321400631e-05,0.00010553504937532001,0.00011458561739289716,0.00011419855431936034
0.64772292,1.619568785617066e-05,2.0512789502419925e-05,3.4496511659456343e-05,6.9839001846466942e-05,0.00010535572025177028,0.00011438520528589468,0.00011399554244349351
0.64777356,1.6163204090607025e-05,2.0457185561634534e-05,3.4410072837359968e-05,6.9712979102863685e-05,0.00010518906391220306,0.00011419667823767097,0.0001138044937109045
0.64782419,1.613597394896381e-05,2.0408996281666729e-05,3.4333141770923863e-05,6.9595023058166501e-05,0.00010502814430904799,0.00011401327774686658,0.0001136186299373616
0.64787482,1.610947311220213e-05,2.036294197225287e-05,3.4259831959459269e-05,6.9478883177596121e-05,0.00010486666340128804,0.00011382886835957777,0.00011343180585378835
0.64792546,1.6079541358302316e-05,2.0314123765318871e-05,3.4184813563050102e-05,6.935910187984447e-05,0.00010469911917161882,0.00011363809633055059,0.0001132386669502966
0.64797609,1.6042507344000111e-05,2.0258117367617955e-05,3.4103348358694147e-05,6.9231060039678282e-05,0.00010452091228567065,0.00011343650073317337,0.00011303476091575865
0.64802673,1.5995326944193241e-05,2.0191081634839517e-05,3.4011307870401085e-05,6.9090996083010078e-05,0.00010432843785164491,0.00011322061495812016,0.00011281663836801848
0.64807737,1.5935740741712843e-05,2.0109903188402056e-05,3.3905221501527618e-05,6.8936034828934704e-05,0.00010411919373279794,0.00011298809066527445,0.00011258197568860182
0.648128,1.5862417338570262e-05,2.0012345932466237e-05,3.3782333324048257e-05,6.8764207823789747e-05,0.0001038918457129732,0.00011273777836308926,0.00011232965387727919
0.64817863,1.5775069055555095e-05,1.9897203980490416e-05,3.3640680923261606e-05,6.857446869405393e-05,0.0001036462431848426,0.00011246975625130253,0.00011205978529393954
0.64822927,1.567448765612084e-05,1.9764424651163259e-05,3.3479184097796912e-05,6.8366671356392939e-05,0.00010338335862122715,0.00011218527125835577,0.00011177365173779184
0.6482799,1.5562516486138212e-05,1.9615205322257637e-05,3.3297781459723249e-05,6.8141575906804027e-05,0.00010310521109513952,0.00011188665880777787,0.00011147362173739767
0.64833054,1.5441910395501082e-05,1.9451974308917888e-05,3.3097530414096452e-05,6.7900815607502404e-05,0.00010281475784907148,0.00011157722389997627,0.00011116302924918321
0.64838118,1.531611992327134e-05,1.9278281242810444e-05,3.2880695299222186e-05,6.7646885692563882e-05,0.00010251580051375193,0.00011126113009589157,0.00011084606043954439
0.64843181,1.5188950903977327e-05,1.9098529079361352e-05,3.2650731311870776e-05,6.7383077080868234e-05,0.00010221284692506964,0.00011094324733197747,0.00011052759999294527
0.64848244,1.5064245755741232e-05,1.891766651322512e-05,3.2412215358214037e-05,6.7113445825721873e-05,0.00010191099861844272,0.00011062902545485676,0.00011021310356564595
0.64853308,1.4945592912437006e-05,1.8740842047365144e-05,3.2170689663834083e-05,6.6842757704565399e-05,0.00010161584283210285,0.00011032437614095743,0.00010990847927297513
0.64858372,1.4836102374631845e-05,1.857304815842549e-05,3.1932387636628991e-05,6.6576382644212493e-05,0.00010133329293030503,0.00011003550145388255,0.00010961991665557855
0.64863435,1.4738283422844993e-05,1.841879412643604e-05,3.1703808018536437e-05,6.632006231210593e-05,0.00010106930757280905,0.00010976860015075729,0.00010935359364127459
0.64868498,1.4654019749167495e-05,1.8281844193148383e-05,3.1491262596539274e-05,6.6079634448695107e-05,0.00010082960402255622,0.00010952956673369485,0.00010911537741345376
0.64873562,1.4584638067025365e-05,1.816508623632423e-05,3.1300475943090591e-05,6.5860758956923197e-05,0.00010061940483140006,0.00010932372782001332,0.00010891056281666643
0.64878625,1.4531025540119589e-05,1.8070559553860896e-05,3.1136311363987756e-05,6.5668684674062788e-05,0.00010044323076352363,0.00010915561712340001,0.0001087436495667755
0.64883689,1.4493771589991627e-05,1.7999576534890621e-05,3.1002626851402375e-05,6.5508059161413165e-05,0.00010030477211196335,0.00010902883572251859,0.00010861820487257249
0.64888753,1.4473295370475608e-05,1.795286250881191e-05,3.0902228541066873e-05,6.538277507996804e-05,0.00010020679776854982,0.00010894595570704692,0.00010853676899532055
0.64893816,1.446997036897138e-05,1.7930796346677585e-05,3.0836992268175931e-05,6.5295932320665078e-05,0.00010015120857169753,0.00010890857400985151,0.00010850091128681728
0.64898879,1.4484223894088598e-05,1.7933650062375134e-05,3.0808106915856601e-05,6.5249932800589996e-05,0.00010013920010570905,0.00010891748478133201,0.00010851140490704412
0.64903943,1.4516611215509808e-05,1.7961780621664992e-05,3.0816374379432421e-05,6.5246629191753269e-05,0.00010017147545447394,0.00010897290179193636,0.00010856844955896652
0.64909006,1.4567888109672137e-05,1.8015826771948202e-05,3.0862546246229595e-05,6.5287573910665817e-05,0.00010024852992422051,0.00010907476150349646,0.00010867197600279695
0.6491407,1.4639094617227493e-05,1.8096896446241407e-05,3.0947672304111512e-05,6.5374322832067165e-05,0.00010037097991129497,0.00010922307267439471,0.00010882199649108219
0.64919134,1.473161821874248e-05,1.8206671355426385e-05,3.1073361925369522e-05,6.5508714331087849e-05,0.00010053984489213064,0.00010941822562344602,0.00010901891424035053
0.64924197,1.4847237865334255e-05,1.8347445473674661e-05,3.1241935505199485e-05,6.5693085701449161e-05,0.00010075678048125162,0.00010966125297730052,0.00010926378366710846
0.6492926,1.4988171936575637e-05,1.8522134596038704e-05,3.1456497703888429e-05,6.5930441759779121e-05,0.00010102426617197201,0.00010995404854859932,0.00010955852814069571
0.64934324,1.5157056655786922e-05,1.8734180168410441e-05,3.1720830082656184e-05,6.6224448801796787e-05,0.00010134564430001479,0.00011029944128299919,0.00010990601225664153
0.64939388,1.5356848441247004e-05,1.8987372764233438e-05,3.2039156142267345e-05,6.6579280242994406e-05,0.00010172500391144351,0.00011070111061495228,0.00011030995489041463
0.64944451,1.5590625138594812e-05,1.9285560948453895e-05,3.2415745075475798e-05,6.6999272015485752e-05,0.0001021668793227889,0.00011116331738992183,0.00011077465810183134
0.64949514,1.5861325492256286e-05,1.9632268692274455e-05,3.2854391605245167e-05,6.7488417726896844e-05,0.00010267578001518622,0.00011169046332649112,0.00011130456365950883
0.64954578,1.617153534128506e-05,2.0030388469818751e-05,3.3357978650341151e-05,6.8049903609140148e-05,0.00010325573778952784,0.00011228665212221075,0.00011190381194381981
0.64959641,1.6523134318555848e-05,2.0481754599572426e-05,3.3927914742160642e-05,6.8685476716415065e-05,0.0001039096270626542,0.00011295501264291539,0.00011257556269145303
0.64964705,1.6916991360467115e-05,2.0986749167151162e-05,3.4563617899241729e-05,6.9394828274195561e-05,0.00010463849138623473,0.00011369701118186493,0.0001133213052081477
0.64969769,1.7352695802729852e-05,2.1543907727891259e-05,3.5261939925147547e-05,7.0174902267041851e-05,0.00010544074271977532,0.00011451162201722096,0.00011414002673505817
0.64974832,1.7828265708500202e-05,2.2149675422943616e-05,3.6016976912714699e-05,7.1019562701181879e-05,0.00010631167965043857,0.00011539479902027917,0.00011502768292709294
0.64979895,1.8340026661397506e-05,2.2798277844719157e-05,3.681990646761559e-05,7.1919303636869242e-05,0.00010724306853752164,0.00011633900858934644,0.00011597673004229894
0.64984959,1.8882572353097073e-05,2.3481634503852892e-05,3.7658952746577837e-05,7.2861108318013744e-05,0.00010822287462869288,0.00011733290664172156,0.00011697580186784866
0.64990022,1.9448889717584245e-05,2.4189593958476676e-05,3.8519738821208126e-05,7.3828751932522932e-05,0.00010923547593576498,0.0001183615030706661,0.00011800987487229366
0.64995086,2.0030496790180092e-05,2.4910258217069746e-05,3.9385824850968768e-05,7.4803305729357705e-05,0.00011026208957401725,0.00011940653744732033,0.00011906064571652773
0.6500015,2.0617751626813851e-05,2.5630589356194537e-05,4.0239603018474258e-05,7.576410599422154e-05,0.00011128172845385504,0.0001204473986576051,0.00012010745248670801
0.65005213,2.1200290175181403e-05,2.6337078965470839e-05,4.1063302156519148e-05,7.6689884957318401e-05,0.00011227231351594724,0.00012146220735224954,0.00012112835968264364
0.65010276,2.1767595224320892e-05,2.7016505298405494e-05,4.1840110708355555e-05,7.7560081671226418e-05,0.00011321200467572332,0.00012242913519752669,0.00012210147992558072
0.6501534,2.2309615102205291e-05,2.7656757646716413e-05,4.2555333180567854e-05,7.8356263112068354e-05,0.00011408064467522183,0.00012332784528897397,0.00012300641672182113
0.65020404,2.2817432673584774e-05,2.8247727190390524e-05,4.3197535691596808e-05,7.9063531496828467e-05,0.00011486120796617709,0.00012414095304336692,0.00012382572767637964
0.65025467,2.3283864008493451e-05,2.8782103759356267e-05,4.3759503545270218e-05,7.9671771376208043e-05,0.00011554112377584706,0.00012485536552748406,0.00012454626566080334
0.6503053,2.3703847861557242e-05,2.9255668096375779e-05,4.4238510233446476e-05,8.0176160656717408e-05,0.00011611289757670044,0.00012546292827340122,0.00012515982668923807
0.65035594,2.407474879693809e-05,2.9667275645722619e-05,4.4636105524449758e-05,8.0577152975368834e-05,0.00011657423862966013,0.00012596057507447325,0.00012566330178973186
0.65040657,2.4396342920477714e-05,3.0019007894670467e-05,4.4958120225518816e-05,8.0880600493148206e-05,0.00011692834713311297,0.00012635063680236074,0.00012605898640677735
0.65045721,2.4670634505512811e-05,3.0315943385109455e-05,4.521412962871788e-05,8.1097232218111276e-05,0.00011718357427060188,0.00012664052875773255,0.00012635426741463006
0.65050785,2.4901531990264921e-05,3.056505234955487e-05,4.5415857535207311e-05,8.1241006292215369e-05,0.00011735194816804548,0.00012684130851452408,0.00012656018104993392
0.65055848,2.5094335216816118e-05,3.077410355984262e-05,4.5575728354613706e-05,8.1327482535084754e-05,0.00011744767718696266,0.00012696621647187594,0.00012668995245042509
0.65060911,2.5255180094560949e-05,3.0951709347340499e-05,4.5706828752457583e-05,8.1373578860147283e-05,0.00011748700259595794,0.00012703057255544637,0.000126758891965293
0.65065975,2.5390521876338252e-05,3.1106807950839773e-05,4.5822161404475847e-05,8.1396548037566491e-05,0.00011748718788763408,0.00012705080776933316,0.00012678342514987504
0.65071039,2.5506794156240074e-05,3.1248086859108843e-05,4.5933939791677498e-05,8.1413013526244755e-05,0.00011746551259789927,0.0001270434937523817,0.0001267801210248142
0.65076102,2.5609902511682096e-05,3.1383049317976075e-05,4.605249620712667e-05,8.1437542911228086e-05,0.00011743779701652708,0.00012702390519108667,0.00012676425314802866
0.65081165,2.5704847058195345e-05,3.1517706923816607e-05,4.6185830962763299e-05,8.1482128601571263e-05,0.00011741779673857718,0.00012700543113148367,0.00012674920977686255
0.65086229,2.5795357904726627e-05,3.1656218673425284e-05,4.6339269912302623e-05,8.1555619039478872e-05,0.00011741657981386238,0.00012699898783487173,0.00012674590604486161
0.65091292,2.5883619589294749e-05,3.1800612473175387e-05,4.6515107607546196e-05,8.1663230261691002e-05,0.00011744193934951728,0.00012701244239619446,0.00012676220656786163
0.65096356,2.5970105943149433e-05,3.1950609911467242e-05,4.6712454406884729e-05,8.1806297264005887e-05,0.0001174980378072769,0.00012705026542030425,0.00012680257728049559
0.6510142,2.6053545213836371e-05,3.210361143395593e-05,4.6927305248315522e-05,8.1982282336738463e-05,0.00011758526293195878,0.00012711338631504315,0.00012686794025049253
0.65106483,2.6131150593107121e-05,3.2255031059378887e-05,4.7152994272040553e-05,8.2185212039836969e-05,0.00011770052589950292,0.00012719947391540715,0.00012695595438233157
0.65111546,2.6199002958097279e-05,3.2398810734480944e-05,4.7380851160572962e-05,8.2406350021651457e-05,0.0001178377885153856,0.00012730343137744586,0.00012706150946096005
0.6511661,2.6252482541210706e-05,3.2528015553182146e-05,4.7600971052860021e-05,8.2635051578807154e-05,0.00011798881879756702,0.00012741810099561049,0.0001271774315359986
0.65121673,2.6286719157608554e-05,3.2635426585203652e-05,4.780298341082255e-05,8.285964124570454e-05,0.00011814399407924082,0.00012753501839433029,0.00012729523749545755
0.65126737,2.6297149336112909e-05,3.2714228186109201e-05,4.7976919258848048e-05,8.3068399435407559e-05,0.00011829324308662662,0.000127645290600387,0.00012740601377425097
0.65131801,2.6279860856653774e-05,3.2758477950727566e-05,4.8113850351206731e-05,8.3250344088648109e-05,0.00011842680334558142,0.0001277403032222273,0.00012750112451963204
0.65136864,2.6232089428893519e-05,3.2763673068301802e-05,4.820662071754814e-05,8.3396093902025748e-05,0.00011853606463211545,0.00012781250882044388,0.00012757300065546225
0.65141927,2.6151746564425332e-05,3.2726308912309698e-05,4.8249510465626602e-05,8.3497671036842388e-05,0.00011861337310211605,0.00012785519529698631,0.00012761490936966173
0.65146991,2.6037413214943756e-05,3.2643854933030083e-05,4.8238258298002597e-05,8.3548649631269616e-05,0.00011865218529349083,0.00012786260659967171,0.00012762107552134831
0.65152055,2.5888332846385406e-05,3.2514665185935699e-05,4.81699538490486e-05,8.3544161801774437e-05,0.00011864711109193863,0.00012782996773994711,0.00012758670844993973
0.65157118,2.5704223546850813e-05,3.2337778066909078e-05,4.8042778714037912e-05,8.348071180450418e-05,0.00011859379208616286,0.00012775334946706169,0.0001275078679075302
0.65162181,2.5485089317839763e-05,3.2112744577772546e-05,4.7855732602621554e-05,8.3355948099382712e-05,0.00011848875769723539,0.00012762952508245856,0.00012738132125759196
0.65167245,2.5231084783320406e-05,3.1839513173461398e-05,4.7608392989582034e-05,8.3168399342859522e-05,0.00011832926529597578,0.00012745582184502059,0.00012720439631669616
0.65172308,2.4942448722170213e-05,3.1518262402122538e-05,4.7300716137573936e-05,8.2917230340363759e-05,0.0001181131404904807,0.00012722997235227666,0.00012697483395352711
0.65177372,2.4619597014143945e-05,3.1149535061837958e-05,4.6933081490029554e-05,8.2602215898363673e-05,0.00011783881225925738,0.000126950167619139,0.0001266908417262011
0.65182436,2.4263278891222577e-05,3.0734354013868155e-05,4.6506435294716428e-05,8.2223807193199802e-05,0.00011750540316689856,0.00012661517601162707,0.00012635121276278658
0.65187499,2.3874787665427652e-05,3.0274448067426053e-05,4.6022581354998091e-05,8.1783381626982361e-05,0.00011711299195245968,0.00012622463277859935,0.00012595561622784064
0.65192562,2.3456151024270238e-05,2.977248409058607e-05,4.5484414923642659e-05,8.1283426830630262e-05,0.00011666278505181383,0.0001257792273300512,0.00012550478803653606
0.65197626,2.3010275812131494e-05,2.9232221392836769e-05,4.4896088996423165e-05,8.0727712113302762e-05,0.00011615728127280033,0.0001252808873694497,0.0001250007009130012
0.65202689,2.2541047671745904e-05,2.8658620397126598e-05,4.4263141720460447e-05,8.0121404292114869e-05,0.000115600402205081,0.00012473292280479543,0.00012444671890515026
0.65207753,2.2053338878485559e-05,2.8057860795542975e-05,4.3592522341701751e-05,7.9471117503621564e-05,0.00011499758342101473,0.0001241401345068576,0.00012384770762467463
0.65212817,2.1552948725919541e-05,2.7437283788882186e-05,4.2892517872111854e-05,7.8784855977342876e-05,0.00011435575779981548,0.00012350881755338771,0.00012321003313894442
0.6521788,2.1046444059020638e-05,2.6805238999849759e-05,4.2172620580758333e-05,7.8071921575038252e-05,0.00011368329833005348,0.00012284672889138786,0.00012254152446994153
0.65222943,2.0540930321389813e-05,2.6170833750434163e-05,4.144329341108009e-05,7.7342698880831834e-05,0.00011298982084634077,0.00012216291297057472,0.00012185129750847151
0.65228007,2.004371345973126e-05,2.5543542292679074e-05,4.0715579305599095e-05,7.6608283981895287e-05,0.00011228581419588758,0.00012146735142604367,0.00012114940293460558
0.65233071,1.9561970711840198e-05,2.4932790401651079e-05,4.0000673503037984e-05,7.5880073087933124e-05,0.00011158222399487333,0.00012077055973800575,0.00012044642114452475
0.65238134,1.9102401536575275e-05,2.4347481400818164e-05,3.9309404040020549e-05,7.5169245135590563e-05,0.00011088992732654684,0.00012008306998525257,0.00011975294406594131
0.65243197,1.867091902728741e-05,2.3795566675635431e-05,3.8651727190782003e-05,7.4486263593158698e-05,0.00011021923460754442,0.00011941493310724909,0.00011907907437534482
0.65248261,1.8272386813220378e-05,2.3283666987654514e-05,3.803624294918128e-05,7.3840392076414505e-05,0.0001095794058998986,0.00011877523117018087,0.000118433935780902
0.65253324,1.7910465614368499e-05,2.2816823259135538e-05,3.7469827856837352e-05,7.3239328014829824e-05,0.00010897830050456824,0.00011817172406405846,0.00011782531832283156
0.65258388,1.7587527579000397e-05,2.2398352742681145e-05,3.6957376043883714e-05,7.2688924500871846e-05,0.00010842209171275435,0.00011761055979492186,0.00011725938723211247
0.65263452,1.7304662936411098e-05,2.2029845888789473e-05,3.6501708624439585e-05,7.2193049471990379e-05,0.00010791508835322477,0.00011709608626011277,0.00011674049471654808
0.65268515,1.7061761977635229e-05,2.1711267809357636e-05,3.610361952379851e-05,7.1753554303991977e-05,0.0001074596599595623,0.0001166307679075449,0.00011627109735896343
0.65273578,1.6857587925181973e-05,2.1441089043943423e-05,3.5761981575072598e-05,7.137027955546736e-05,0.00010705619768728864,0.00011621513909952077,0.00011585171220469733
0.65278642,1.6689867180427834e-05,2.1216422318424143e-05,3.5473903224059243e-05,7.1041098792806238e-05,0.00010670310429256276,0.00011584778419440848,0.00011548089076290286
0.65283705,1.6555451404856253e-05,2.1033262948996063e-05,3.5235002566263524e-05,7.0762105681154228e-05,0.00010639693540165001,0.00011552546427741338,0.00011515536242227866
0.65288769,1.6450494676045738e-05,2.088675579137193e-05,3.5039730781628937e-05,7.0527871471353046e-05,0.00010613262549420109,0.00011524333148519596,0.00011487024175814455
0.65293832,1.6370649518462209e-05,2.0771475803632518e-05,3.4881737189288367e-05,7.0331828222728465e-05,0.00010590385981041096,0.00011499528887687642,0.00011461939123036693
0.65298896,1.6311198372618184e-05,2.0681621465896808e-05,3.4754170151710795e-05,7.0166621882759216e-05,0.00010570343463669452,0.00011477434517538193,0.00011439577994911196
0.65303959,1.6267261412098621e-05,2.0611288952933676e-05,3.4650060347406951e-05,7.0024630792765805e-05,0.00010552380373200532,0.0001145731583813495,0.00011419203040256611
