Physical Time (s),aphi_vol Monitor (kg-m/s^3): cv1,aphi_vol Monitor (kg-m/s^3): cv2,aphi_vol Monitor (kg-m/s^3): cv3,aphi_vol Monitor (kg-m/s^3): cv4,aphi_vol Monitor (kg-m/s^3): cv5,aphi_vol Monitor (kg-m/s^3): cv6,aphi_vol Monitor (kg-m/s^3): cv7
0.04597658,0.77565637093607676,0.98931942164446518,1.2302584994977994,2.0022333366649203,2.0032505798364801,2.0034231814506303,2.0034347092831259
0.04602721,0.78217194984180227,0.99352036325159321,1.237020127960647,2.0104969202027831,2.0115298967318349,2.0117028378280803,2.0117144196332171
0.04607785,0.78760148657408391,0.99639016741748054,1.2430502859574504,2.0178748527017394,2.0189230591588689,2.0190963399911617,2.0191079755388008
0.04612848,0.7917202331248796,0.99768242615744129,1.2480869051867995,2.0241210681915263,2.0251840952416202,2.0253577107323628,2.0253693997931301
0.04617912,0.79446909472020844,0.99737272978039726,1.2520817671257563,2.0291741333352582,2.0302516202212013,2.0304255621231628,2.0304373044404915
0.04622975,0.79525833590976247,0.99514302227371543,1.2546972094725974,2.0327210835080374,2.0338127561343988,2.0339870284164707,2.0339988237460807
0.04628039,0.79307394259567587,0.99058432974142741,1.2554908455836642,2.0343195774194638,2.0354252442187399,2.0355998410061602,2.0356116890722999
0.04633102,0.78721242566110416,0.98379451935364592,1.254530576985476,2.0340624010386543,2.0351819039043817,2.0353568298212985,2.0353687303281136
0.04638166,0.77728752318250927,0.97493073317570167,1.2519381714836957,2.0320263304761883,2.033159652541058,2.0333349117794559,2.0333468644287147
0.04643229,0.76404810686615876,0.96468804540330022,1.2483638666247407,2.0289069793458729,2.0300542339063035,2.0302298257530578,2.0302418302786567
0.04648293,0.74837973050321338,0.95340244108260241,1.2440805485945035,2.024976866340999,2.0261384050564901,2.0263143382460065,2.0263263943952396
0.04653356,0.73111296751796206,0.94137247665403168,1.2393194350978463,2.0204651735993231,2.0216416874861975,2.0218179650048174,2.0218300725280174
0.0465842,0.71274173561804377,0.92877076639329692,1.2341701941247614,2.0154822925263836,2.0166748197060365,2.0168514523299717,2.016863611060721
0.04663483,0.69404339037211971,0.9158735917807066,1.2288098023223026,2.0102419260152642,2.0114522443294369,2.0116292425419871,2.0116414523892745
0.04668547,0.67575123852338392,0.90281191359185486,1.2232652083763194,2.0047475151471215,2.0059781443486555,2.0061555136579132,2.0061677746256588
0.04673611,0.65859854255081074,0.88956643144254377,1.2174272535356883,1.9989638405426537,2.0002185504126406,2.0003963034322849,2.0004086156339627
0.04678674,0.64344007140043979,0.87648152496526233,1.2115229137974088,1.9930892078551856,1.994373588422989,1.9945517322574338,1.9945640959319166
0.04683738,0.63079737005186143,0.8640385245379798,1.2059511022020981,1.9875692584096938,1.9888911368991222,1.9890696845424736,1.9890821000575425
0.04688801,0.62066257814635351,0.85256536186611465,1.2009465864317832,1.9826416785800989,1.9840123991044769,1.9841913630862686,1.9842038309658812
0.04693865,0.61286894990947827,0.84232243588008937,1.1967201328168107,1.9785118150672423,1.9799471867510412,1.9801265746725611,1.9801390956247209
0.04698928,0.60713945692354232,0.83342999661837114,1.1933570291652587,1.9752848423330915,1.9768067784386765,1.9769866053852803,1.9769991802190134
0.04703992,0.60323739897474893,0.82607119852551147,1.1910180366657104,1.9730852415337159,1.9747239836943651,1.9749042573156448,1.9749168870143972
0.04709055,0.60092394901993385,0.8203527574049313,1.1898009339139688,1.9720390960440151,1.9738352393493657,1.9740159720185531,1.9740286577347463
0.04714119,0.60010042514137441,0.81640446628371943,1.1898473102421148,1.9722133577892849,1.9742210645117932,1.9744022748455796,1.974415017872325
0.04719182,0.60065444389943656,0.81423434031415798,1.191177321009635,1.9736657525781274,1.9759558407097333,1.9761375351600012,1.9761503369395137
0.04724245,0.60253607814797427,0.81381744028617997,1.1937679141931186,1.9762945475899989,1.9789579131111452,1.979140107478945,1.9791529695502272
0.04729309,0.60562825411885912,0.81507445801905676,1.1975191101141101,1.9800345049309966,1.9831856908159331,1.9833683985029766,1.9833813225433667
0.04734372,0.60987162137121853,0.81795469230285667,1.2023603904343583,1.9847103476563599,1.9884905754626259,1.9886738075159225,1.9886867952834588
0.04739436,0.61512191445448927,0.82236122062818895,1.2081841828360076,1.9902565622562021,1.9948363548053334,1.995020134366964,1.9950331876981091
0.04744499,0.62134808177356082,0.82824229017919515,1.2149635694459324,1.9965404938525888,2.0021205923877372,2.0023049321982187,2.0023180529759759
0.04749563,0.62840143712075269,0.83536061675321771,1.2225414422320133,2.00343391023178,2.0102437825863837,2.0104286990630142,2.0104418891552065
0.04754626,0.63619003465269885,0.84350392126849705,1.2308384421496288,2.0107606521159438,2.019057327785303,2.0192428448929101,2.0192561061766634
0.0475969,0.64457504047539504,0.85241736389803457,1.239730204261889,2.0184361840918568,2.0284991536658512,2.0286852863906879,2.0286986206658204
0.04764753,0.65343471417166521,0.86186782071390478,1.2491016506884203,2.0262706229128975,2.038396744172795,2.0385835182504244,2.0385969272473616
0.04769817,0.66264259999863051,0.87166708556636174,1.2588435978717532,2.0341892561213353,2.0486860093848307,2.0488734492275551,2.0488869345666778
0.0477488,0.67212151018655675,0.88168455414101188,1.2689054961093156,2.0420837870057813,2.0592641749812612,2.0594523002826732,2.0594658634897884
0.04779944,0.68188986516154193,0.89189277714849724,1.2793268665572595,2.0500283173371443,2.0701999961045523,2.0703888368534247,2.0704024793020701
0.04785007,0.69196154406298938,0.90226125423593351,1.2901493148761092,2.0580586665937934,2.0815096100392769,2.081699190294648,2.0817129132150747
